"ranking","Chinese.origin.data","Yandex.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Yandex.translated.data."
10,"原谅老衲智商捉急，冯导智商高大上，拍的片子十分内涵，史上最牛逼的片子，更何况春晚的表现大家有目共睹，so这片子不是吾辈这群碌碌无为地屌丝能看得起的，骚年们还是不要浪费时间看内涵片好了","Forgive an old cassock IQ anxious to catch, Feng guide IQ tall, the shoot of the film is very connotation, the history of the most t of the film, not to mention the Spring Festival Gala performance for all to see, so this film is not 吾辈 this group of mediocrity to the cock wire can be looked up to, kid. ' or do not waste time to look at the connotation of the sheet good.",0.861054
10,"反智","Anti-intellectual",1
10,"反讽很小儿科，黑暗得没创意，说教性台词的堆积让整个119分钟的视频变得无聊，连荒诞都评不上，唯一引人思考的大概就是一千万金钱与一辆普通车之间的矛盾抉择，无论是演员还是内容，都很像是3个春晚小品，最后还穿插了春晚最近流行公益广告。","The irony is pediatric, the darkness was not creative, the preaching of the lines of accumulation let the entire 119 minutes of the video becomes boring, even the absurd, are evaluated not on, the only thought-provoking is probably a million money with a regular contradiction between the choices, either the actor or the content, much like the 3 Spring Festival Gala sketches, and finally also interspersed with the show recent popular social advertising.",0.789098
10,"口水片","Saliva sheet",1
10,"口碑不好，但是为了杀时间还是去看了。排档倒是挺满的，进错了场从第二个故事看起。其实前两年冯裤子的非诚系列就不怎么样了。他还是得有好本子撑着。","Word of mouth is not good, but in order to kill the time or to see. The gear's pretty full, into the wrong field from the second story. In fact, two years before von pants of the non-prudential series is bad. He still was a good book. hold on.",0.892864
10,"只有更差没有最差，冯小刚江郎才尽了，又被他骗了，1942就看了，感觉是沉闷，但是还能有些思考，私人定制就纯是扯淡，一点也不搞笑，还不如看看相声，或者再看一遍甲方乙方，幽默不是讲两个笑话，说点俏皮话就行的，不止没超越甲方乙方，反倒差很远","Only worse not the worst, Feng Xiaogang run out of ideas, and he cheated, 1942 it looked, the feel is dull, but also some thinking, private custom will pure is crap, not funny, might as well look at the comic, or see it again party A and party b, the humor is not telling two jokes, say one-liners on the line, more than not Transcend Party a party B, but the difference very far",0.756046
10,"只能说，超级难看，连小时代都不如，小时代至少那首涉嫌抄袭的歌不错。没有剧情没有主题，非常不连贯，小品都没拍好，最后的道歉虽然能当公益宣传片，但出现的压根不合理。","Can only say, Super ugly, even the hours of generation are not as good as, hours generation at least that the first alleged plagiarism of the song good. No storyline, No Theme, very incoherent, Vignette didn't shoot well, the last apology, although when public welfare propaganda piece, but appear even unreasonable.",0.902086
10,"只能说很烂很烂very烂，一点诚意都没有的片子，当人民群众是傻X么。幸亏当初没有买票进电影院看，就算网上看了也深觉浪费时间。","Can only say very rotten very rotten very rotten, a little sincerity are not in the film, when the masses of the people is silly X? Luckily didn't buy a ticket into the cinema to see, even if online see also deep sleep a waste of time.",0.732473
10,"可惜了葛优这个好演员。我想缝小肛大捣眼一边忙着捣嫩模眼，一边又要来圈钱。12月18华谊兄弟跌停。捣眼真实功不可没。","Unfortunately the GE you this good actor. I want to sew small anal big pounding eye while busily pounding the soft mode of the eye, while again to circle money. 12 on 18 Huayi brothers fell stop. Pound eye real contributed.",0.729333
10,"可惜没有负分，这样的一部片子说他是炒甲方乙方的冷饭好呢，还是说他拜金主义宣传片好呢，还是公益环保宣传片好呢，在李小璐，白百合及一个男的帮助下，葛优的表演看起来如此蹩脚，所有角色都没有灵魂，只是用来把电影演完的工具，冯小刚不愧是我最讨厌的导演，他再次成功的恶心到我。","Unfortunately there is no negative points, such a movie says that he is a fry Party a party b the cold rice is good, or that his materialism advocacy sheet good, or public interest environmental advocacy sheet good?, in Li Xiaolu, white lilies and a male help of the GE show looks so lame, all the characters are soulless, just used to put the movie played out the tools, Feng Xiaogang is indeed my most hated Director, he once again successfully nausea to me.",0.797757
10,"可能是期望值太高了，想着王朔冯小刚葛优仨大爷凑一起一定是部好片子，结果，呵呵了我就。换句话说，可能是片子确实不错，只是剪的太差了，又或者，片子本身就很差，剪完更差了。故事叙述有问题，前言不搭后于，李成儒纯属就是打酱油，还没怎么呢，就快挂了。这片子也快挂了吧！","May be expectations are too high, think about Wang Shuo Feng Xiaogang GE you three uncle to scrape together some is a good film, The result, Oh my. In other words, may is film really good, just cut the bad, or the film itself is very poor, cut finished even worse. The narrative has problems, the Preface does not take after, the Li Confucianism is purely is to soy sauce, also didn't how yet, just quickly hung up. This film also quickly hung up!",0.899266
10,"台词","Lines",1
10,"各种小品感矫情感，绝对的演员不走心无聊大破片！完全就是各种小品场景的堆积，演员间没互动不来感！还有莫名其妙的煽情很黄宏，超生硬的最后一段，以及借角色嘴发表冯式宣言，忒小家子气。反正是部绝对不值得进影院看的片儿，弄的影院气氛有种微妙的尴尬和愤怒啊！","Various sketches of a sense of hypocritical sense, the actor does not take heart bored a large broken piece! Is a variety of sketches of the scene of accumulation, the actor no interactive not to sense! There is somehow a sensational very yellow macro, ultra hard the last paragraph, as well as borrow the role of the mouth published von type Declaration, Intuit petty the. Anyway is absolutely not worth it into the theater to see the piece, get the cinema atmosphere of the kind of subtle embarrassment and anger!",0.800095
10,"后悔看了","Regret looked",1
10,"吐","Spit",1
10,"吐了","Spit",1
10,"周一去广州出差的时候和上司还有司机大哥一起偷溜去电影院看的  虽然知道豆瓣的评分不高 仍然很期待 可是看到本片的时候 眼泪快要掉下来。。。太TM难看了！上司和司机大哥看睡了！！我独自撑着眼皮坚持着 但是我觉得这片简直浪费我眼皮的力量！！一点不好笑！一点不好看！一点不有趣！","Monday went to Guangzhou travel time and the boss there driver brother together with sneak off to the cinema to see, although know watercress Score is not high still really looking forward to but see the film when tears are gonna fall off. Too TM difficult to see! The boss and the driver eldest brother see sleeping!! I alone support focusing on the skin to adhere to, but I think this piece is simply a waste of my eyelids force it!!!! Not funny! Not nice to look at! A little interesting!",0.854009
10,"呵呵 呵呵 呵呵呵呵","Huh huh huh huh",1
10,"呵呵，好好笑哦。","Oh, good good laugh Oh.",0.799979
10,"呵呵，跟导演自己比虽然特别特别差，但比等风来好！什么东西都有个比较啊~","Oh, with the Director himself than while the Special is particularly poor, but better than like the wind to good! What things are there a comparison.~",0.806421
10,"呵呵呵","Hehehe",1
10,"呵呵呵呵呵呵","Huh huh huh",1
10,"呵呵呵呵呵呵呵","Huh huh huh huh",1
10,"呸","Bah",1
10,"呸！恶心！可耻！极不负责任，极无诚意，垄断发行商和无耻导演联手扭曲市场，败坏人民品味，其罪可诛！","Yuck! Disgusting! Shameful! Very irresponsible, very no sincerity, the monopoly of publishers and shameless Director teamed up with market-distorting, and corrupting People's taste, their sin can punish it!",0.751286
10,"和海报一样很僵硬很僵硬很僵硬很僵硬很僵硬很僵硬很僵硬很僵硬很僵硬很僵硬很僵硬很僵硬很僵硬- -!!!","And posters, like the very stiff very stiff very stiff very stiff very stiff very stiff very stiff very stiff very stiff very stiff very stiff very stiff very stiff- -!!!",0.968821
10,"哈 为了响应冯导对豆瓣大尾巴狼们的号召 我也来评一回没看过的电影 冯导说是为了迎合人民群众的欣赏水平 实际上不就是水平有限 只能换一种方式回到甲方乙方的年代么 抨击影评人和豆友？先拍好你的电影再说教吧 呵呵","Ha in response to von guide of watercress big tail wolf have the call I have to review a back-haven't seen the movie von guide said that in order to cater to the masses of the people appreciate the level is actually not that limited level only change a way back to party a party B's? lashed the critics and the bean friends for? The first good shot you movie besides teach. Oh",0.777214
10,"哈欠连天","Yawns",1
10,"哎，真心不想打两颗星的，但也是第一次在电影院看电影睡着了的～","Hey, really don't want to hit two stars, but it is also the first time in the cinema watching a movie and fell asleep ~ ",0.74157
10,"唉","Alas",1
10,"唉，幸好是赠票，看后的感觉是：就算在家里躺在床上看，都是在浪费时间。","Alas, the good thing is the tickets, look after the feeling is: even at home lying in bed watching, are a waste of time.",0.76323
10,"啧","Tut",1
10,"嗯，很难看，我和朋友一边玩手机一边P照片一边吃鸡块和鱿鱼一边看。。 真是说教式大片。。。请组织小学生春游看 ，挺有教育意义的","Well, it's ugly, me and friends while playing the phone side of the P-pictures while eating chicken nuggets and squid while watching it.. Really didactic tracts.... and Please organize elementary school outing to see, very educational",0.747788
10,"噁心","Nausea",1
10,"圈钱之作~~","Ring money made of~~",0.749151
10,"在一片嘈杂声中睡着了，对电影的感觉和对戏里面那位和宝强兄换血弹棉花的俗导演的感觉一样，想在大俗中寻找高雅，完全不搭调……突然无比怀念手机，怀念天下无贼，才发现其实冯导的电影我就只喜欢这两出而已。","In the midst of noise in asleep, for the cinematic feel and the games inside that and treasure strong brother shake-elastic cotton vulgar the Director feels the same, like in the large vulgar looking elegant, completely dissonant...... Suddenly incomparably miss phone, miss a world without thieves, only to find that in fact, von guide of movies I only like these two out.",0.828897
10,"在电影院看的最烂的一部电影，无论是所谓的幽默还是感动都做的好刻意，就那句成全别人恶心自己印象最深，我们这些看客真是做到了成全导演恶心了自己啊！看完了只想问有后悔药吃么？我不想在电影院留下看这部电影的记忆…>_<…","In the cinema to see the worst of a movie, whether it is the so-called humor or moved are to do good deliberately, it is that sentence the sake of someone else disgusting their most impressive, we, the spectators really did fulfill the Director nausea own Ah! Finished just want to ask there is regret medicine to eat? I don't want to in the cinema to leave watching this movie of memories...>_<...",0.802004
10,"垃圾，这种形式的片子九十年代还算能看，但是现在网络时代观众看的电影多了品味高了，这种烂段子还是你们留着自嗨吧，别拍出来丢人了","Garbage, this form of the film of the nineties still can see, But now the network era audiences to see the movie more than the taste, this rotten piece or do you guys keep from Hey now, don't shoot to shame.",0.729229
10,"垃圾中的战斗机！冯小刚总想给屌丝代言，其实自己就是一土豪！想以屌丝的身份自嘲，结果成了土豪在意淫！看在李小璐秀色可餐给个一星吧。别的角色着实恶心，特别是越来越猥琐的葛优大叔，应了老冯那句：成全自己，恶心别人！哦，什么？丫说我顺序搞反了！","Garbage in the fighter! Feng Xiaogang always want to give loser endorsement, in fact he is a tyrant it! Want to cock wire the identity of the self-deprecating, the result became a tyrant in sex with! Look in Li Xiaolu eye candy to the star. The other role is really disgusting, especially the increasingly wretched GE uncle, should be the old Feng phrase: to fulfill themselves, and disgusting to others! Oh, what? Ah say my order got it backwards!",0.772783
10,"垃圾中的战斗机，好还是不要浪费钱了","Garbage in the fighter, good or don't waste the money.",0.7672
10,"大家都去看吧~~~我一个人被坑心理不平衡~~~~~~~~~~35块也是钱好不好 能不能尊重一下我辛苦挣得钱~~~","Everyone go see it~~~I a person is pit psychological imbalance~~~~~~~~~~35 block is also money OK can you respect my hard-earned money~~~",0.810714
10,"大杂烩","Hodgepodge",1
10,"大腕们的露脸秀呦，没剧情，没品位，俗不可耐的一部烂片~~~","Gurus the faceless show yo, not the plot, the tasteless bits, vulgar not resistant to a portion of the rotten sheet~~~",0.737765
10,"太差了，在今年我看的电影里也就比小时代好点。炒了甲方乙方的冷饭这事大家都知道，您也好歹加个新鲜佐料重新调个味儿吧，不仅没有，还把鸡蛋给弄没了。最后还加了段老同志年纪大了顾影自怜的唧歪！看的媒体点映，全场零星笑声不超过10次，冯导朔爷二位就此歇了吧。","Too bad, this year I saw the movie also than hours generation good point. Fire Party a party b the cold rice, this thing everyone knows, you someway add a fresh condiments to re-tune a whiff of it, not only without, but also take the eggs to get lost. Finally, also added a section of old gay older self pity of Jack crooked the! See the media point mapping, the audience sporadic laughter of not more than 10 times, Feng turned back ye two on this break in.",0.838692
10,"太过分了！！！！看到最后以为还有一段我整个人都不好了！","Too much！！！！ See the last thought there are a period I the whole people are not good!",0.743217
10,"失望","Disappointed",1
10,"失望，浪费钱~~~呆板，刻意，没有连贯性，不知所云~~~","Disappointed, waste of money~~~dull, deliberately, there is no continuity, incomprehensible~~~",0.757553
10,"失望透顶","Disappointed",1
10,"头疼","Headaches",1
10,"好不容易和喜欢的人看了一场电影 却没有想象中的感觉 是完全不会觉得好的片子 看的时候怕喜欢的人觉得我高冷还故作姿态的笑了笑","Finally and like the people to see a movie but did not imagine the feeling is completely not feel a good film to watch when scared like people think I'm high cold also posturing smiled",0.767051
10,"好困好困，我真滴睡着了！全片都是导演借电影在对观众们发泄不满，谁都不是为了找喷看电影的，差评！","Good storm good storm, I really drop asleep! The entire film is the Director borrowed the movie in to the audience to let off steam, who are not looking for a spray to see the movie, bad review!",0.780765
10,"好失望","Disappointed",1
10,"好票房需要的条件：一：压制外方--限制外方电影在大陆的屏幕和上映时间！二：找准时机将好的外方电影高清泄露。三：炒作。四：自己包场子...五：口碑是个屁！","Good at the box office the required conditions: a: pressing the outer--the outer limits of the top movies in the mainland screen and released time! Two: find a time machine will be a good foreign Movie HD leaked. Three: the hype. Four: your own private use...five: Word of mouth is a fart!",0.83233
10,"妈蛋！睡着了！我知道你想表达什么！但是好牵强！浪费钱！不如去吃个全家桶！","Mom egg! Asleep! I know you want to Express anything! But the good far-fetched it! Waste of money! It is better to eat a whole family bucket!",0.75273
10,"姿态不论如何，坚持如一很关键，王朔和冯小刚活了一把年纪了，对腐败、高雅、环境污染有点儿自己的观点本来很正常，讽刺上头，瞧不起下头，觉得全世界就自己牛逼也可以理解，但宋丹丹那个故事，明显就是拉拢观众，把前面混不吝的姿态一藏，拿出张假温情的嘴脸收买民心，呸，不要脸！","Attitude no matter how, insist as a very critical, Wang Shuo and Feng Xiaogang lived to an age of corruption, elegant, environmental pollution kinda their point of view would have been very normal, ironically the top, look down on the lower head, feel the world on their own t can also be understood, but song Dan Dan the story, obviously is to win over the audience, the front of the mix generous gesture of a hiding, to come up with a fake tenderness to a tee bought off the people, Bah, Fuckers in!",0.801888
10,"宋丹丹那段是真的打动到我了 其他几段就算了吧 尤其什么最俗导演那段 冯裤子叔叔的自嘲永远透着一股酸溜溜的傻逼 剩下那两段不想说了 记不住 最后我觉得冯裤子叔叔其实一直并且也就是这个水平 那些怒气冲冲打一星然后骂街的 你们真的对裤子叔叔报以太大的希望了。。。","Song Dandan that is really impress to me the other paragraphs if it is particularly what the most vulgar the Director that von pants uncle of self-deprecation forever through a sore cunt the remaining two paragraphs don't say I can't remember the last I think von pants uncle actually has been, and that is the level of those angry, hit a star and then squalling of you guys really on the pants uncle responded with much hope.",0.766824
10,"完全不知所云","Completely incomprehensible",1
10,"实在不怎么样 - - 不够搞笑也不够深刻，离幽默差了老远了，不怪华谊股票大跌，现在的中国观众没那么好糊弄了。不过能和妹子们一块看电影还是不错的！2星友情分。","Really bad - - not enough funny nor profound, from the humor bad all the way, don't blame Huayi shares fell, now Chinese is not so good fool. But can and girls a piece of the movies is good! 2 star friendship points.",0.763195
10,"实在是无力吐槽，2013年第一部也是最后一部让我在看电影的时候有想冲到外面抽烟的冲动，全片无真正的笑点，最好笑的部分请大伙去看预告片。。。冯导估计一身心去捣鼓春晚了，但是最起码也要和以前的甲方乙方一个水平啊！！最后面的道歉，只能认为是冯导故意恶心人吧。。恶心了观众，成全了自己！！","It is unable to tucao, 2013 the first portion is the last portion of the Let me in movies when there is a want to rush to the outside to smoke impulse, the full sheet without a real laugh, the best laugh of the parts please guys go watch the trailer and... Von the guide estimated one heart to crunching the show, but most at least before the Party a party B A levels!! The final surface of the apology, can be considered to be Feng turned deliberately disgusting people. Disgusting the audience, the fulfillment of the own it!!!!",0.795887
10,"实足的浪费时间的烂片，全片无一个笑点，毫无内涵及意义，可以说新闻联播都比它有意义非常多！真不敢相信这是冯小刚的作品，感觉就是为了应付考试而在一通宵内完成的命题论文，一颗星送给宋丹丹","Chronological time-wasting bad film, the entire film without a laugh, without connotation and significance, can be said that the News Network than the it makes sense very much! I can't believe this is Feng Xiaogang works, the feeling is that in order to cope with the exam and in one night within the finished proposition papers, a star to the song Dan Dan",0.813666
10,"对于豆瓣评分7.5以下的作品我从来不会去影院的，此次也一样，为什么越来越多的烂片充斥国内市场，因为只要炒作，就能好票房，充分抓住了中国人爱凑热闹的坏习惯。","For the watercress score 7. 5 The following works I would never go to the theater, this, too, why more and more rotten sheet to flood the domestic market, because as long as the hype can be good at the box office, fully seize the Chinese people love join in the fun bad habits.",0.846448
10,"导演还是导演，编剧还是编剧，可是再也拍不出好电影了，不知道最近几年的国产片是怎么了，拍一部烂一部，还有救儿没有","The Director or the Director, the screenwriter or the screenwriter, but never shot does not a good movie, don't know in recent years the domestic piece is how to make a rotten one, and save the Children No",0.814941
10,"小伙伴都说是烂片了还是舍命陪君子陪人来看了，果然是不出意料地烂…故事既没新意也没诚意，每一个故事都好没意思，更别说最后一个变环保宣传片的调调…演员都全线陷落，就算是永远能撑场的葛优这次都好让人失望…PS.而且为何这次所有演员都在拿腔拿调说话 好怀念甲方乙方","Friends all say is a bad film, or risk your life to accompany the gentleman to accompany human point of view, it really is no surprise to rotten...the story is neither new nor sincerity in each story are good fun, not to mention the last one becomes eco-friendly promos tone...the actors are across the Board fall, even if it is never able to support the field of GE which times are better to let people down...PS. But why this time all the actors are in take chamber to take the tone of talking miss Party a party B",0.814184
10,"小刚导演和王朔编剧当真只能以这种接地气、落俗套的方式跟观众沟通了么？我对二位还是抱有幻想的，所以趋向于把电影里侮辱观众智商、蔑视观众味的情节当做是谆谆教诲，高高在上的谆谆教诲！过犹不及啊，情节无聊对白庸俗，四个主演没一点儿特色，就算导演和编剧想卖弄什么高尚的情操，观众也不买账！！","Small just the Director and Wang Shuo screenwriter seriously, only in this ground gas, off the beaten track manner with the audience to communicate? I for two or have a fantasy, it tends to put the movie insulting the audience IQ, a contempt for the audience taste of the plot as is the patient teachings, the lofty words of advice on! Too far Ah, the plot boring white vulgar four starring no little features, even if the Director and screenwriter wanted to show off what the noble sentiments, the audience does not buy it!!!!",0.797401
10,"小刚歇了吧，给自己留点好名声，另外严重怀疑王朔作为编剧的独立性，我不信那么蠢的对白是他写的，更不信他会把赤裸裸的海南广告放进台词里","Small just break and give yourself the good reputation, in addition to serious doubts about Wang Shuo as the screenwriter of independence, I don't believe that stupid dialogue he wrote, the more do not believe he will put naked Hainan advertising in the lines.",0.790562
10,"小品","Sketches",1
10,"小品串烧","Skit skewers",1
10,"就因为冯导去看了这个电影。正片没看，先放了15分钟的各类广告，影片有四个小故事组成，就是甲方乙方的升级版，用一些所谓的网上段子搞了拼盘，为了幽默而幽默，感觉生硬。看来冯导已到江郎才尽的地步了。建议等着看网络版吧。","Just because von the guide went to see this movie. Positive didn't see the first 15 minutes of various types of advertising, the film has four short story composition, that is, Party a party b the upgraded version, with some of the so-called online piece to engage the platter, in order to humor and humor, to feel blunt. It seems von pilot has to run out of ideas to the point. Suggested waiting to see the online version.",0.826379
10,"就是烂，，，，升级版的甲方乙方罢了，，吃老本，，，空噱头，，，分段故事毫无关联之处且叙事不够充盈。。。色调太像宣传片，，剪辑后期废镜头太多。，蒙太奇生硬低俗，，，配乐跳脱，，为了氛围而氛围。，目的太强","Is rotten，，，，upgrade of Party a party B fills, the laurels, the, THE, the air of gimmick, the, THE, the segment story no connection to the place and the narrative is not enough filling in. The tone too much like propaganda film, clips of the late waste the lens too much., the Montage blunt and vulgar, the, THE, the soundtrack to jump off, to ambience and atmosphere., the The purpose is too strong",0.82725
10,"尴尬","Awkward",1
10,"尼玛，本来还想给两星，看到第四段果断给最差评，说教可以，但麻烦有点故事带入好吗？这样突然搞个道歉日你认为感动得了谁？跟四个人的公司又有半毛钱关系？成全别人恶心自己？我看是成全小缸，恶心观众吧","I would have also wanted to give two stars, see the fourth paragraph of the decisive to the worst evaluation, the preaching may be, but the trouble a little story with the good? So suddenly engage in an apology. you think moved got? With four people in the company and have a half-dime relationship? The sake of someone else disgusting yourself? I see is the perfecting of the small cylinder, the nausea of the audience.",0.823539
10,"差差差","Difference difference difference",1
10,"差点睡着~","I almost fall asleep~",0.726691
10,"平安夜还是去看了，还真是很差，说是个人年度最差也不为过。第一段还中规中矩，后两段就毫无章法了。最后那一部分暴露了冯小刚从来没把这片当个电影拍。可惜了几个好演员。这片本来打的是两星，后来冯小刚还不许人骂了，减一星。","Christmas Eve or went to see, really is very poor, that is a personal annual the worst. The first period is also quite satisfactory, after the two paragraphs just clueless. That last part of the exposure of Feng Xiaogang never put this sheet when a movie shoot. Unfortunately a few good actors. This piece would have been hit is two stars, then Feng Xiaogang also not scolded, minus one star.",0.765505
10,"年终烂片！情节涣散，不知所云。三段小品加上一段环保宣传就算电影了，还美其名曰贺岁片，垃圾中的战斗机。开头就是什么纳粹，突出圆梦，可是不知道这影射什么，梦想也不真实，有人梦想是受虐？！再是范伟这段，片中稍微能看的一段，讽刺中国官场环境，可是也没有深度，当官的贪，很多不是自己收的，而","Year-end rot sheet! Plot LAX, incomprehensible. Three sections of the skit plus a eco-friendly publicity even if the movie, also euphemistically called surreal, the garbage in the fighter. The beginning is what the Nazis, highlighting the interpretation of dreams, but don't know this insinuates that what dreams are not real, it was dream to be abused it?! Then is fan Wei this period, the sheet slightly to see a satirical Chinese officialdom environment, but also no depth, when the official's greed, many not their own, and",0.770672
10,"弃","Discard",1
10,"弱","Weak",1
10,"弹棉花那段是谁拍的 很不冯导啊 高对比度的画面和糟糕粗劣上世纪的画面质感 还有太不诚意的台词 真的很糟糕","Elastic cotton that is who shot the very von the guide. high-contrast picture and the bad poor of the last century the picture texture is also too not the sincerity of the lines really bad",0.763325
10,"当一个知名导演和著名编剧沦为影视企业赚钱的工具的时候，中国观众就开始被愚弄了，现在中国电影市场已经进入了寡头垄断地位（看这部电影近50%）的排片量，他们是在豪夺中国电影市场资源和透支中国观众对国产电影期望！","When a well-known Director and a famous screenplay into film and television companies to make money of the tools of the time, the Chinese audience began to be fooled, now the Chinese film market has entered the oligopoly status to see this movie nearly 50% of the discharge sheet amount, they are in the house wins the Chinese Film Market resources and advance the Chinese audience for domestic films.",0.758742
10,"影片中段那个中年男子的廉政公署梦，里面既讽刺了天下乌鸦一般黑的中国官员们，但那个中年男子颐指气使的模样让人看到的一个小人得志的张狂。在这部戏里面，冯小刚不同情任何人，在他眼里，社会上层与下层，除了等级的区别导致立场不同，本质却是沆瀣一气的全然肮脏。","Movie the middle of that middle-aged men of the ICAC dream, which both satirizes the world crow is generally black Chinese officials, but that middle-aged men dictating the appearance let a person See of a villain years of insolent. In this play inside, Feng Xiaogang different things anyone, in his eyes, Society of the upper layer and the lower layer, in addition to the level difference leads to different positions, in essence, is the complicity of the completely dirty.",0.820069
10,"影评最后的道歉真的是毫无意义 故事3个主题也是想表达 又让人看不懂 冯导这些总想在 喜剧片中找点人性 在笑声中找点苦涩 但是 真心觉得 还是您以前的片我能回去在看一遍 2遍 3遍 但这些年的不会了 甚至出现看一半不想看的念头 按老郭的话说如果不能做出很高的造诣 那么我们还是先搞笑吧","Critics last apology is really meaningless Story 3 theme is also want to Express and let people do not understand Feng guide these always want to be in Comedy film find some humanity in the laughter, find the point of bitter, but really think it is your previous piece I could go back in watch it again 2 times, 3 times, but these years does not even appear to see half don't want to see the idea according to the old Guo as saying If you can't make very high attainments then we'll funny.",0.870933
10,"很标准的烂片，稍微能留下点印象的就是董冬冬写的插曲和片尾无厘头的道歉了。大二分专业宣讲的时候，听了孙教授的演说，一度一腔热血的想报生态学，后来地质学野外实习期间，深刻意识到多少个生态学家也挽回不了现状，还是老老实实的回去学着自认为高大上的管理学了~~","A standard bad film, slightly can leave the point of impression is the Dong Dong Dong to write the episode and the credits does not make sense to apologies. Sophomore sub-professional preaching, listen to the sun, Professor of speech, once a cavity blood want to the message of Ecology, and later Geology field internship period, you realize how many ecologists also save not the status quo, or honestly go back and learn to see themselves as top management.~~",0.75388
10,"必须承认，在影院看这么难笑的喜剧，还是头一遭。从剧情到对白，从结构到剪辑，始终弥漫着一种随意为之的粗糙感，3个东拉西扯的小品，硬配15分钟环保教育，即便别人买单，都不能减我2个小时被糟蹋之肉疼。想对花钱看了郭导大作继而吐槽不辍的人说：小时代，也就比这片儿好看一倍左右吧。","Must admit, in the theaters to see it so hard to laugh at the Comedy, or the first time。 From the plot to the dialogue, from the structure to the clip, always filled with an arbitrarily rough feeling, 3 rambling sketches, hard with 15 minutes of environmental education, even if someone else foot the bill, not to reduce my 2 hour was ruined flesh ache. Want to pay to see Guo guide role then tucao retention of said: hour generation, it than this piece look good a times about it.",0.806197
10,"忍无可忍","Unbearable",1
10,"怨气好深的片子。。。编剧导演逼格居高临下，拿观众当猴耍还要花钱真没天理！！！一颗星给葛大爷","Resentment good deep the film is... Writer Director force grid condescending, holding the audience when the monkey playing also to spend it really didn't day handle it!!! A star to GE.",0.735527
10,"恬不知耻","Shameless",1
10,"恶俗","Raunchy",1
10,"恶心","Nausea",1
10,"恶心~","Nausea~",0.734991
10,"恶死了","Evil Dead",1
10,"想看王朔的讽刺幽默，却看到了冯式小品集。金鸡湖科文中心松鹤楼阳澄湖重元寺都很美。觉得三段故事后的环保宣传片暗讽着大众娱乐时代看客爱凑热闹自以为是判断是非却忽略事物多样性的本质同时毫不知情自己也是被笑话对象，恰如王朔从一个钢炮顽主变成了能讽刺不愤青的人。","Want to see Wang Shuo's satirical humor, but to see Feng style sketch set. Jinji Lake Cowan center Helou Yangcheng Lake heavy Yuan Temple is very beautiful. But three sections of the story after the ECO-propaganda dark irony the popular entertainment of the era spectators love to join in the fun of self-righteous judgment is ignoring things the diversity of nature at the same time without the knowledge of their own is also be the joke of the object, just as Wang Shuo from a Steel cannon coercive master turned to ironic not cynical people.",0.824228
10,"想说什么，最不能接受为毛要让一个穷人体验一天富人的生活，然后打回原形，这样做有什么意义啊，简直是毁了平凡人简单的生活态度，最后竟然像是公益片，告诉大家人类都把地球伤害成什么样了。还有有一个定制是关于官员腐败的。可能导演是想传达一些好的，但是有时内容太多就显得没有主题，乱七八糟","Want to say what, the most unacceptable for hair to be let a poor experience the day of the rich life, and then hit back to the prototype, do have what meaning Ah, is simply ruined for the ordinary person with simple attitude towards life, and finally turned out like a public interest piece, to tell you the humans are put on earth to hurt into what. There is a custom is about the corruption of officials. Maybe the Director is trying to convey some good, but sometimes the content is too much it is not the topic, mess",0.78835
10,"想象一下，春晚大家吃团年饭时段演的那种依靠各种他们以为群众都没看过的大量网络段子堆砌的小品，最后还要加上大段说教的合成品。当然，少不了春晚一般的浮华无品的舞美、道具、灯光。想象一下吧，然后你就可以决定去不去看这个电影。","Imagine the show everyone eating festive dinner period of play that rely on the variety they think the masses haven't seen a lot of network piece of the pile of pieces, finally, plus a large segment of the preaching of the synthetic products. Of course, ultimately the show is generally the glitz without the choreography, props, lighting. Imagine it, then you can decide to not go see this movie.",0.786903
10,"意味不明","Mean unknown",1
10,"意淫自恋","Obscenity narcissism",1
10,"慘不忍睹","Appalling",1
10,"我一向喜爱冯氏电影，但在这部电影中，我看到了太多违做人基本该有的东西，电影，在讲述故事同时，也肩负着传播起码价值观正确的正能量。我希望这是中国的导演应该有的操守","I have always loved Feng's movie, but in this movie, I see too much contrary to the life basic of the things, film, in telling the story at the same time also entrusted with the dissemination of the minimum values the correct positive energy. I hope this is the China Director should have integrity",0.813175
10,"我一直不懂为什么电影院要买这种烂片来放？可惜硬件设施了。如果我开电影院我就重复放泰坦尼克，瓦力，狮子王，阿甘，肖申克之类的经典电影，反正看多少次都不会腻的。","I always do not understand why the cinema to buy this rotten piece of to put? Unfortunately the hardware facilities. If I open the cinema I will repeat playback of the Titanic, the Wali, the Lion King, Forrest Gump, the Shawshank like the classic movie, anyway, see how many times are not greasy.",0.760814
10,"我不赞成明知电影很差还去看的这种行为，这是纵容优秀导演为形势所迫而拍垃圾，骗人时间和钱财","I do not approve knowing that the movie is very poor also go to see this behavior, which is the connivance of the outstanding Directors of the situation the forcing and shoot junk, deceitful time and money",0.743135
10,"我严重怀疑，他是为了春晚造势，让人觉得春晚很好。从此走上春晚这条路","I seriously doubt that he is in order to show to rally, make people feel the Spring Festival Gala very good. From walking on the show this way",0.807604
