"ranking","Chinese.origin.data","Yandex.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Yandex.translated.data."
10,"房价如此之高，我们为何还要疯买？金价如此狂跌，为什么有那么多大妈被套牢？都羡慕怨恨别人处处优先有关系，遇到问题我们第一个想到的是不是找熟人托关系？影片如此之烂，为什么还有那么多脑残前赴后继？不怪别人，只怪我们的头盖骨长得和非洲裔一样，千古不变，那是祖辈的基因遗传。现在改还来得及。","The price is so high, why do we also have to mad to buy? The gold price so hard, why are there so many fucking stuck with it? Are envious resentment of someone else and everywhere a priority for the Department encountered problems, we first thought is not looking for acquaintances care relationship? The movie is so bad, why are so many retards followed one after another for? Do not blame others, only blame our cranium grow and Afro-like, through the ages unchanged, that is the ancestors of the genes genetic. Now change also in time.",0.176236
10,"抄着甲方乙方的剧情，难道不知道翻炒的菜特难吃吗？看一半就看不下去了！！！！","Reading the Party a party b of the story, don't know stir fry dish special to eat? Look half just to see does not go.！！！！",0.269704
10,"把春晚拍成电影? 3段小品加在一起的叫电影？ 各种广告植入！！！","Put the show into a movie? Section 3 sketches together called movie? A variety of advertising implant it!!!",0.250179
10,"护舒宝江郎才尽，其实也没什么才吧，他的电影看的不多。不过这个是真心烂！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！","Whisper run out of ideas, in fact, nothing was right, his movie see no more. But this is really rotten！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！",0.122403
10,"拍这么一烂片还不准人骂 冯小刚长一张流氓脸怎么就窝了一颗玻璃心呢","Shoot so a rotten piece also allowed people to scold Feng Xiaogang long a rogue face How do you nest a glass heart?",0.199007
10,"搞这么烂，故意的吧？？阿？！","To engage in so lousy, intentional?? Ah it?!",0.228072
10,"无力吐槽了，刚哥这是要闹哪样啊！最后一部分本来以为会有点惊喜，想想不至于这样平庸，结果最后一段简直让失望多增加了气愤的情绪！拍这样的电影对得起一直热爱你的铁粉吗？简直失望透顶！！！","The inability tucao, just brother, this is to trouble which Ah! The last part would have thought that would be a bit of a surprise, thinking about a not so mediocre, the results of the last paragraph is simply to get disappointed more than the increase of the angry emotions! To shoot such a movie worthy always love your Iron? Simply disappointed in it!!!",0.249527
10,"春晚式的喜剧，所谓的潜台词那么明显，完全没内涵，又不好笑。最主要得是拍了烂片还不给评论，想名利双收？","The show-style Comedy, the so-called subtext so obvious, no connotation, and not funny. The most Main is to shoot a rotten piece also does not give reviews, want fame and fortune it?",0.263802
10,"昨天看到第二个故事就实在看不下去了……这泥玛跟当年拍甲方乙方的是一个导演？说出去谁信？笑点低成我这样的也一直笑不出来到底是想怎样！连说这是甲方乙方的狗尾续貂都不配啊……","Yesterday saw the second story on it could not stand....... This mud Mar with the year of shoot Party a party B is a Director? Say to WHO the letter? 笑点低 into like me has also been laugh does not come out exactly want how! Even say it is Party a party B's towards the end are not worthy.......",0.156713
10,"是TM冯小刚导演的吗？还能叫电影吗？","Is TM Director Feng Xiaogang? Also can be called a movie?",0.229364
10,"是来骗钱的吗？是来骗钱的。是来骗钱的！唯一看懂的是有三个故事……","Is to cheat money? Is to get money. Is to get money! The only read is to have three stories......",0.282214
10,"有对情侣睡着了我上厕所的时候吵醒他们真是不好意思，还踩到一男的脚忘了跟他道歉，电影结尾就当做我跟他道歉可以吗。其实也没有很难看，李小璐的胸还是挺有看头的","A couple asleep I'm on the toilet when waking they're really sorry, also stepped on a guy's feet forgot to tell him to apologize, the end of the movie just as I told him to apologize can? In fact it is not difficult to see, Li Xiaolu's chest is still quite watchable.",0.206698
10,"有点渣。。。最后一部分完全不知所云","A bit of a slag. it.. The last part is completely incomprehensible",0.278092
10,"有点过，制作粗糙，不在状态中","A little over, making rough, not the state.",0.270808
10,"朋友告诉我电影演到半个点儿的时候我就倚着他睡着了。。。他没有推开我是不是说明了什么问题！！！？","A friend told me the film played to half some time I was leaning against him asleep. He did not push me away is not to explain what the problem!! in!?",0.17567
10,"本来是想去看到底有多烂 可是弟弟在看的时候一直鄙视想离场 于是我们就走了  哎 说这部片子好看的人简直是 0 0 0 0 0","Originally is wanted to see just how rotten, but the younger brother looking at the time have been despised want to leave so we go. Hey say this film is good-looking person is simply 0 0 0 0 0",0.171696
10,"气的连吐槽都不愿意了 这烂片tm的居然还要另外多收费??","Gas even tucao are not willing to have this rotten piece of tm's actually have to further more charges??",0.253636
10,"没剧情，没节奏，没人物，没笑点，没诚意，只有广告。我可以忍受冯小刚把观众当傻×一样打一巴掌给个甜枣，我真是受不了他暴打完你一顿还给你讲人生大道理。","No plot, no rhythm, no character, no humor, no sincerity, only advertising. I can live with Feng Xiaogang put the audience when the silly x like playing a slap to a sweet date, I really can't stand his beaten finish your meal back to you to speak life to preaching it.",0.284244
10,"没劲!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!","Boring.!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0.0126945
10,"没有0星这个选项吗？","There is no 0 stars to this option?",0.28013
10,"炒冷饭也要有诚意好不？！地主家也没有余粮啊！！！！","Rehash also must have the sincerity not it?! The landlord house no surplus grain.！！！！",0.284901
10,"烂成这样还喷人太过分……小时代我还愿意打两星呢！导演先不说编剧简直不忍吐槽……","Rotten to such a also sprayed people too much...... Hours behalf I would also like to hit the two star! Director of the first does not say that a screenwriter simply could not bear tucao......",0.265626
10,"烂片！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！","Rotten piece！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！",0.272326
10,"烂片，什么东西都能在电影院放吗？","A bad film, what things are in the cinema put?",0.244236
10,"烂片，冯小刚的电影还能看吗？","A bad film, Feng Xiaogang's movie you can still see?",0.215384
10,"烂片。。。","A bad movie is...",0.236054
10,"烂片不解释…","A bad movie does not explain...",0.230015
10,"烂片会不会预示着我这年时运不济→_→","A bad movie will not augur me this year to speculate→_→",0.233466
10,"烂片就是烂片，看过你就知道，没有什么为什么。。。","A bad film is a bad film, seen you know, nothing why...",0.191799
10,"王朔：能行不？冯：没事，观众就一帮傻逼，随便糊弄一下钱就来了。王：现在的年轻人喜欢啥啊？冯：不就还那样，就按甲乙方延长版这路子，那帮孙子懂什么，拍啥都肯定买票看，看完还的哈哈大笑，就这么犯贱，不用惯着，玩命宰","Wang Shuo: the line does not? Feng: all right, the audience is a bunch of idiots, just to fool about money. King: now young people like what? Feng: don't just also as, just press the A and B side extended version of this ways that help grandchildren understand what, take what are sure to buy a ticket to see, after reading further in the laugh, it's made cheap, not used, play the life-Jae",0.202007
10,"用江郎才尽来形容冯小刚真的不为过，以后他的片子再也不看了。。。。真垃圾，浪费了80元的电影票钱，我老公都想半途离场，后来还是我要求陪我看完，无语.....有点伤感，伤感以后冯小刚再也不是票房保证了","With run out of ideas to describe Feng Xiaogang really is not over, after he film never seen。。。。 Really garbage, a waste of the $ 80 movie ticket money, my husband wants to halfway from the field, and later still I requested to accompany my reading...... A little sad, sad after Feng Xiaogang is no longer a box office guarantee.",0.228501
10,"电影也看了，我也不是影评人，就冲小钢炮恼羞成怒的骂街功夫，给1星吧。","Movies also see, I'm not a film critic, just punch a small steel gun..... squalling Kung Fu, give 1 star.",0.284325
10,"电影拍成这样好意思要钱么 还特殊影片还加5块钱良心在哪里啊在哪里？？？2013金酸梅你不拿都没人好意思伸手！！！","The movie turned into such a the nerve to ask for money? also a special movie also added 5 bucks conscience in where? where is it??? 2013 gold plum you don't get nobody the nerve to reach for it!!!",0.271751
10,"白百合就像景甜，拍一部毁一部，因为一部失恋三十三天就把一个三流演员炒成一线明星，中国真是人傻钱多.......","White Lily just like the view sweet, to make a destroyed one, as a lovelorn thirty-three days Put a third-rate actor scrambled into the front-line star, China's people silly money.......",0.28544
10,"白百合演的有不是烂片的吗？冯小刚这三年来有拍过不是烂片的吗？","White Lily appeared to have not a bad film? Feng Xiaogang three years has shot not a bad film?",0.265796
10,"看了这么多场电影，让我能中途愤而离席的真不多。冯小刚去年刚拍了1942，尼玛今年的你是从40年前刚穿越回来的吗？还有这编剧烂得一逼，东拉西扯不知所云。","Watched so many movies, so I can be halfway to anger and away from the seat, really not much. Feng Xiaogang last year just to shoot a 1942, the fucking year of you is from 40 years ago just through the back? There is also the screenwriter rotten was a force, rambling incomprehensible.",0.112799
10,"看到一半我都愤然离场了~商业片也不能这么拍啊 广告植入这么多 真不累啊~冯导创作思维已经枯竭了么 过了这么多年再来个翻版的甲方乙方 有意思么？","See half I stormed away from the field to the commercial strip can not be so beat Ah ad of the implant so much really not tired Ah~Feng guide creative thinking has dried up? after so many years and then to a replica of the Party a party B interesting?",0.179431
10,"看到主演里有白百合和李小璐基本确定是烂片了，万万没想到的是烂的这么彻底……","See starred with white lilies and Li Xiaolu determine the basic is a bad film, absolutely did not expect is rotten so thoroughly......",0.272512
10,"看完 只想骂人 骗钱他妈的 也不打草稿 对吧","After watching just want to curse cheat money fucking also does not prepare a draft, right?",0.276194
10,"看完1/3已经实在坚持不下去，这不就是过去的甲方乙方之类的拼凑么？有意思么？","Watch complete 1/3 has been really insist on not go, this is the last Party a party B or the like to piece together? Interesting?",0.284131
10,"看过了,真的有被恶心到了的感觉.冯小刚,我对你的评价只有四个字:江郎才尽!.冯导:你的诚意呢,你的节操呢!!!我不想骂人,我真的不想骂人了,可你TMD你的地气呢???","Seen it,really is disgusting to feel. Feng Xiaogang,I'm on your evaluation of only four words:run out of ideas!. Von guide:your sincerity,your integrity!!! I don't want to curse,I really don't want to curse,you TMD you to gas???",0.247611
10,"真心的。一颗星。多不出来了。","Really. A star. Many do not come out.",0.283352
10,"真是无力！！！！！！！吐槽都没劲！！！！！！！！！！！！！！","Was unable to！！！！！！！ Tucao are boring.！！！！！！！！！！！！！！",0.214858
10,"真的挺没意思的。。没有共鸣更何谈感动。不是我怀旧甲方乙方，而是老梗翻新真的别差太多好吗？","It is really boring. There is no resonating more what to talk about moving. Not my nostalgia Party a party B, but the old stems refurbished really don't poor too much?",0.274216
10,"笑点低极，不推荐！","笑点低 pole, not recommended!",0.277705
10,"简单来说，这就是冯小刚拿自己之前积累下来的口碑兑现了一笔收入，说是粗制滥造、不负责任毫不过分，没见过这么没节操的……太伤人品了，大导……","To put it simply, this is the Feng Xiaogang to take themselves before the accumulated reputation cashed out a sum of income that is shoddy, irresponsible not to overdo it, haven't seen so no dick....... Too hurtful products, large guide......",0.217833
10,"简直 简直瞎搞........","Simply just messing around........",0.276872
10,"糊弄谁啊，这是？这是欺负我们看电影的没有智商还是情商？钱？房子？俗？4分都是看他们忙活给的。如果搁淘宝，有人要问了：为毛没有负分啊？","Fool who Ah, this is? This is a bully we watch movies without IQ or emotional intelligence? Money? House? Vulgar it? 4 points are to see them busy. If the shelf Taobao, someone has to ask: for hair no negative points?",0.281462
10,"结尾的道歉也是王朔写的？？？？太小瞧他了！！！！！","At the end of the apology is also Wang Shuo wrote？？？？ Too look down upon him.！！！！！",0.167219
10,"给一颗星葛优好了，这么大年纪卖萌不容易……","To a star GE you well, so older Free is not easy......",0.226381
10,"翻拍前作有意思吗？对自己致敬啊？","A remake of the former as interesting? On their tribute?",0.201258
10,"老早之前看过，既然导演爱说脏话，我也应景一把，真tm差啊，既然我花钱看了，我就有评论的权利。人家一说你不好，就在微博上卷大街，可惜了没有卷街奥斯卡，要不您一准一屋子小金人了，小品导演。","A long time ago before seen, since the Director loves to say bad words, I also befits a put, really tm difference between the Ah, since I'm paying to see it, I'll have comments to the right. People saying your bad, just in the Twitter volume on the street, unfortunately there is no volume street Oscar, how about you norm a room full of small people, and skit Director.",0.201922
10,"肛肛都告诉你们别丢人现眼了。你们还有心思去给他长篇大论写影评？？？得了吧，给完一星就闪的节奏。","Anal anal told you not to disgrace. Do you have a mind to give him a long-winded written reviews it??? Come on, to the end of a star will flash to the rhythm.",0.262053
10,"能再傻一点吗？？？","Again silly little???",0.23611
10,"致敬自己的电影？第一次见有人这么明目张胆的不要脸！！！呸。。。","A tribute to their own movie? For the first time see someone so blatant Fuckers now! Bah it.",0.183286
10,"莫名其妙的玩意，这是电影吗？人物塑造在哪？故事性在哪？","Somehow the thing is, this is a movie? Character creation? Story?",0.228404
10,"葛优你是被他们逼迫的去拍这部电影的吧！！！！！！！！！！！演技好也不能这么毁自己啊！！！！！！！！！！","GE you is are they forced to shoot this movie.！！！！！！！！！！！ The acting is good it can't be so destroyed themselves.！！！！！！！！！！",0.269502
10,"说了随便拍的，人花钱买票看了还不准有意见？没看也给个差评，等瞄了盗版再喷","Say just shoot, people spend money to buy a ticket to see a also not allowed? Didn't see also give a bad review, etc. scan piracy then spray",0.262924
10,"说无聊真的很无聊，我也不相信他能为华谊把去年赔的钱给赚回来，三个不好笑的小品外加一个装B诗朗诵，简简单单就把观众给打发了，你的股票还不跌吗，尤其是李成儒的第二个故事，那叫故事吗那叫片段吗，真是太恶心了，要不是别人白送我票我还真不成全别人，恶心自己，流氓导演！","Say bored really bored, I also do not believe he is able to Huayi the last year lose money to earn back, the three funny skit plus a mounted B poem recitation, simple put the audience to pass out, your stocks not fall?, especially Lee sung Confucianism in the second story, what story? it's called a clip?, it's so disgusting, if it wasn't for someone to give me a ticket I'm really not all others, nausea yourself, a rogue Director!",0.216635
10,"请资深上当者老范来告诉我，拍这样的电影赚钱，是不是欺骗？？？？？？？？？？？？？","Please senior Swizz's Old van to tell me to shoot such a movie to make money, is not cheating？？？？？？？？？？？？？",0.0705315
10,"请问葛大爷你在片尾加一个岁数比你还大的网络段子，是想侮辱观众的智商吗？？","Does the GE uncle you in the credits plus one older than you is also a large network piece, is trying to insult the audience's IQ???",0.279473
10,"超烂啊，没有最烂，只有更烂, 在电影院忍着看了一半，实在看不下去了，走出了电影院，这种烂片，不就是为了骗钱吗","Super bad Ah, there is no worst, only more rotten, in the cinema endured to see a half, really could not stand, walked out of the cinema, such a bad film, not just to get money?",0.265597
10,"超级烂有没有。。一星没有更多！","Super bad has no.. A star no more!",0.277929
10,"过于不好看。十七年前逗贫是有趣，现在是无聊。比甲方乙方可是差多了。最后扯上环保是闹哪样。。。","Too bad to see. Seventeen years ago to amuse the poor is interesting, is now boring. Than party A to party B, but much worse. Finally pull the ring on the warranty is it? and...",0.287051
10,"还好木有浪费钱去买票看啊，这尼玛还不如叫兽和锤锤啊！！结尾的说教瞬间让走向更加迷茫了啊………太浪费葛大爷了啊！！！一星为风光宣传片啊…………不能扯淡更多啊！！！！！！！","Okay wood a waste of money to buy tickets to see Ah, this NIMA might as well be called the beast and the hammer!! At the end of the Sermon instantly make toward a more confused.......... Too waste GE uncle a! One Star for the scenery promos............. Can't crap more.！！！！！！！",0.236043
10,"还能再烂些吗？怎么没有0分选项？","Can rotten? Why is there no 0 option?",0.256505
10,"还能更差点吗？？","Also could be more almost???",0.234278
10,"这不就是几个小品么？干嘛不上春晚？","It's not just a few pieces? Why not on the show for?",0.265769
10,"这么会有这么傻比的片子，网上看都糟蹋时间，当观众都弱智吗？不过我国观众弱智真不少。冯导你聪明！","So there will be so silly than a film, online watch all the spoil time, when viewers are retarded? But my audience mentally quite a bit. Von guide you smart!",0.235282
10,"这什么玩意这什么玩意？完全照搬甲方乙方，结局却来个莫名其妙。整个过程没有起伏，平平的叙述完了这个甲方乙方斯基。冯小刚这就是你的电影？这就是王朔的剧本？","What is this thing what is this thing? Completely copy of party A and party b, The outcome is a somehow. Whole process without UPS and downs, a mediocre narrative over this party a party. Feng Xiaogang is this your movie? This is Wang Shuo's script?",0.217856
10,"这剧情，似曾相识。换个马甲，骗钱？？","This story, deja vu. A vest, to get money for that??",0.17598
10,"这是一部没有电影元素的电影，三个片段莫名其妙地联系在一起，结尾更莫名。要情感没情感，要逻辑没逻辑。冯小刚也不行了……","This is a movie with no elements of the movie, The three segments are somehow linked together, the end more inexplicable. To emotion not emotion, to logic no logic. Feng Xiaogang also.......",0.269946
10,"这是冯小刚拿来给春晚练手的作品吧。完全无剧情无矛盾无冲突，跟看了几个春晚烂小品一个感觉，甚至还不如。片里植入广告泛滥，每个大牌都把自己代言的东西给植入了。相当无语。一颗星送给白百何和李小璐，不是演得有多好，而是牌儿靓条儿顺，赏心悦目。","This is Feng Xiaogang brought to the show practiced hand works. Completely no plot no conflict no conflict with seeing a few show rotten skit a feeling, even worse than that. Chip implanted in advertising flooding, each of the big names have put their endorsement something to the implant. Quite speechless. A star to the white hundred what and Li Xiaolu, not played much better, but cards daughter beautiful article while smooth, pleasing to the eye.",0.283218
10,"这是我最近唯一.一部没有看完直接退出电影院的电影、完全就是不接地气。故事情节毫无笑点的烂片。浪费我一晚上时间","This is my recent only. A unit is not reading directly out of cinema movies, completely is not ground gas. The story without a punchline rotten piece. Waste of my night time",0.264616
10,"这是电影么？浪费时间了","This is a movie? A waste of time.",0.284273
10,"这是电影吗，确定不是中央电视台小品大赛？？","This is a movie that, determined not to CCTV skit contest is??",0.248027
10,"这片子甫一上映就这么低分，我信大家真心的，没水军什么事儿！","This film is just a release so low, I believe everyone really, no Navy anything!",0.226809
10,"这种片子不能再恶俗了！真真是一腔俗血！冯导您这是搬石头砸自己的脚呢。最后一段是在写高考作文么？矫情到爆了，坐在隔壁的大哥大姐都中途退场了我会到处说？我都被自己坚持到最后的毅力感动了！想用信用卡刷张10元票子还不给用！您这是怕票房上不去呢么？这一颗星您端好咯！","This film can not be re-raunchy! Barbara is a vulgar blood! Von guide you this is 搬石头砸自己的脚. The last paragraph is in the writing a College entrance essay? Pretense to burst, sit on the wall of the big brother sister all withdraws, I will everywhere say that? I have been your stick to the end of perseverance touched! Want to use a credit card to brush $ 10 ticket also does not give use! Are you afraid of the box office not to go? This stars you in the end good!",0.189369
10,"这货怎么能叫电影？四部毫不相干的短片强硬拼凑。冯小刚总是给海南打广告，花这么大笔钱忽悠国内观众么","This How can be called a movie? Four unrelated short films tough to piece together. Feng Xiaogang is always to Hainan advertising, spend so much money scammed by the domestic audience?",0.268726
10,"遇到这种片子我就想说为什么没有负分？！！！！！！说是喜剧片，还没小时代好笑。","Experiencing this film I just want to say why there is no negative points for?！！！！！！ That is Comedy, not hours generations of funny.",0.24095
10,"都不知道该说点啥了！！！！","Don't know The to say a point what.！！！！",0.284041
10,"都说是私人定制了，你TM还真上映啊？","All that is private custom, you TM really released?",0.278122
10,"随便找几个人拍串儿搞笑视频拿到电影院放放就叫电影了？？？.这根本就是个视频，没电影什么事儿！.最后，冯导，你敢给广大人民退票不？？？这才是真诚的道歉！","Just find a few people to shoot a string of children funny videos on to get to the cinema to put it called The Movie?? it?. This is a video, the dead shadow what happened!. Finally, von guide, you dare to give people a refund is not it??? This is a sincere apology!",0.129898
10,"首先，我一下也没笑出来；其次，好多地方其实还是想针砭时弊的，但是可能由于种种原因使得实际影片不痛不痒；最后，如果这是个新导演的片儿，为示鼓励我可能还会给两星，但是冯小刚拍这么多片子，最后还是拍出个这货，打一星才能展现我的失望。","First of all, I what also did not laugh out; secondly, a lot of places actually still want to mirror the ills, but may be due to various reasons so that the actual movie is lukewarm; and finally, if this is a new Director of the piece, for the encouragement I might give two stars, but the Feng Xiaogang to shoot so much film, finally shoot one of these goods, hit a star to show my disappointment.",0.282038
