"ranking","Chinese.origin.data","Yandex.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Yandex.translated.data."
30,"很多剧情的处理有点抽象化，如果真的这样我可能都不会选择完成自己的梦，因为这里面至多是一个表演梦","A lot of the story process a bit abstract, if really so I probably won't choose to complete their dream, because there is at most a performances dream",0.222059
30,"很多讽刺，其实大概能明白冯导在微博上抽什么。但是就是不爽他那样的态度。唔，所以就还行吧。","A lot of irony, in fact, will probably be able to understand Feng guide on Weibo pumping anything. But is unhappy in his attitude. Well, so on.",0.220526
30,"怎么说呢？？这就一2013版的甲方乙方，场景是够土豪的，但是内容没有新意，只是片尾那几分钟能够震动人的心灵！","How do you say??? This is a 2013 version of the party A to party b, the scene is enough tyrant, but the content is not new, just the credits that a few minutes to shake the human mind!",0.225707
30,"怎么那么像甲方乙方？","How so like Party a party B for?",0.259785
30,"想笑笑不出来, 看的让人难受. 一部贺岁片非要搞的那么深意才行么?","Want to laugh laugh not to come out, See of make people uncomfortable. A portion of the surreal have to get so deep meaning only line?",0.193942
30,"想给两星半，原本不打算看这片子的，还是在一个周五的晚上，百无聊奈的看完。吐槽的人很多了，也不打算细说了。唯一一点，真要提倡环保，我认同啊。可你为何不早说呢！一开始持续环保到底，不就得了？不作就不会死啊！","Want to give two stars and a half, originally did not intend to see this film, or on a Friday night, a hundred boring Nai to see the finish. Tucao a lot of people, also do not intend to elaborate. Only a little, really want to promote environmental protection, I agree. Can you why not early to say yet! A the beginning of sustained environmental protection in the end, isn't it? Do not make will not die!",0.210038
30,"感觉有点矫情，刚开始觉得这样，后来更加这样了。","Feeling a little hypocritical, just start to think so, and later even more so.",0.226757
30,"我不明白怎么就这么多人骂. 私人订制把谁都黑了一遍, 连自己都黑了. 要真跟甲方乙方比, 的确没那么深入生活. 可冯小刚不在电影里自己都说自己不接地气变俗了嘛你们还说啥. 东拼西凑有, 商业化有, 吃老本有, 但王朔的台词让这片子的内容还挺丰富的, 而且葛优演技啧啧啧... 我姑且认为大家太爱冯小刚.","I don't understand why so many people scold. Private custom who are black again, even their own are dark. You want to really talk to party a party B than, indeed not so in-depth life. Can Feng Xiaogang is not the movies themselves say they do not ground gas becomes vulgar. you also say. Patchwork there, commercial there, rest on our laurels there, but Wang Shuo's script let this film's content is also quite rich, and GE you acting tut tut... I just assume that everyone is so in love with Feng Xiaogang.",0.139729
30,"我们得到了些以前根本不敢想的东西，所以丢了些再也找不回的东西。人生本来如此，所以没什么可抱怨。","We got some previously did not dare to think of things, so throw some no longer find not back of things. Life would have been so, so nothing to complain about.",0.188556
30,"我算是知道为什么华谊兄弟股票会跌了……………………","I kind of know why Huayi brothers stock will fall.........................",0.249636
30,"我都不晓得该说些啥………………………………………………………………………………………………………………………………………………………………………………………………","I don't know to say what....................................................................................................................... .................................................................................................",0.0928051
30,"拍电视剧哪，冯导？","A TV Drama which, von guide?",0.238842
30,"既没有想象中的那么好，也没有预期中的那么差，只能说笑了，但是这些笑话都没那么有味儿。看过一遍就成，没必要看第二遍，也没什么值得推荐的。","Both no imagination of so good, also did not expect so poor, only joking, but these jokes are not so odorous. Watched it again, no need to watch the second time around, there's nothing worth the recommended.",0.254971
30,"最后有那么一段话，有一百万您愿意捐吗？愿意。有一千万您愿意捐吗？愿意。有一个亿您愿意捐吗？愿意。那有一辆车您愿意捐吗？不愿意。因为我真的有一辆车。.每一个人都有自己的白日梦，但是终究还是做自己最好。","Finally, there is then a period words, there's a million you willing to donate? Willing. There are a million of you willing to donate? Willing. There are a billion of you willing to donate? Willing. That have a car your willing to donate? Reluctant. Because I really have a car.. Everyone has their own daydreams, but still do their best.",0.115453
30,"最后的公益广告是闹哪样……片子没有评价中那么烂～还是挺打趣挺有创意的～但是………个别时候觉得很唐突很冷……","The last public service advertising is it?...... Film no evaluation so bad to still quite amusingly quite creative to but......... Individual when there is sudden very cold......",0.209179
30,"最后的道歉有点儿不明所以……","The last apology was a bit unclear so......",0.242012
30,"最多只能给3星...抄袭以前的甲方乙方,却沦为纯粹的商业片...唯一还能看的就范伟的那段了,哎,我要看葛大爷谈笑风生啊,都去哪了???","Only up to 3 stars...plagiarism before the Party a party B,but reduced to the purely commercial films...only you can still see the heel Wei that,Hey,I want to see GE uncle laughing?, are???",0.209348
30,"有半星是多给的，后面那公益广告是咋回事？","A half Star is more give, back that public service advertising is what's going on?",0.196669
30,"有点乱，各种都想粘，一个也没坐好。比如意义，比如搞笑，比如。。。","A bit of a mess, a variety of are want to stick, one didn't sit well. Such as significance, such as funny, such as you.",0.247172
30,"有点任性啊，说你是晚节不保还是为老不尊呢？","A little wayward Ah, said You are the night section is not maintained or is old does not respect?",0.237188
30,"有点假…","A little fake...",0.247007
30,"有点像 甲方乙方的 续篇。江郎才尽？ 最后如果你有一辆车你捐不捐，有点意思。 对了，用的是中信信用卡的9积分分享免费看的。","A bit like a party a party b the sequel to it. Run out of ideas for? Finally, if you have a car you donate do not donate, a little mean. By the way, with CITIC credit card 9 points share free see.",0.232123
30,"有点失望、但也不得传说中啊么差嘛","A little disappointed, but also not the legendary Ah? difference.",0.225452
30,"有点小，有点窄，有点矫情。","A bit small, a bit narrow, a bit hypocritical.",0.248135
30,"有点抄袭甲方乙方，却比不上。。。","A little plagiarism of party A to party B, but inferior to it.",0.204759
30,"有点搞笑，但看到最多的是讽刺。挺喜欢小刚导演的作品的。","A little funny, but to see the most is irony. Like small just Director's work.",0.234683
30,"有点浮夸!但依旧卖座…","A bit pompous! But still grossing...",0.239056
30,"有点点失望……","A little bit disappointed......",0.197663
30,"有点莫名其妙…","A bit inexplicable...",0.248907
30,"有笑点不多，看着葛优就想起非诚勿扰","A punchline no more, look at GE you would think.",0.255761
30,"期待值为零，所以不能算失望。最后道歉的话相当突兀出戏，但2013年也应该有一部电影说出这样的话，虽然这段话加在这片上并不为它加分。【可是说了又能怎样呢？以后有孩子千万别让他搞文艺！】","The expected value is zero, so not disappointed. Finally an apology while quite suddenly out of the game, but the 2013 should also have a movie to say so, although this passage is added in this sheet is not for its points. 【But say what? After having a child don't let him engage in the Arts it!】",0.227767
30,"本想给个7分的，可是没有这个选项，所以只能给个6分，本想表达的意思就是看不看都行，也没有传说的那么差～","This would give a score of 7, but do not have this option, so can only give a score of 6, The want to Express the meaning is to see not to see, also there is no legend so bad to",0.250382
30,"某几个点颇有深意，然而全片的布局零散以至于不明所以。","A few points quite a deep meaning, however, the full-chip layout scattered that don't so.",0.204466
30,"没太多惊喜。有点拼盘的感觉。再有就是结尾太烂，环保主题加进来不伦不类的……","Not too many surprises. A little platter of feeling. Then there is the ending too rotten, green theme added to nondescript......",0.221082
30,"没有你想象中的烂。看电影不就为了一笑吗。随后最后是有点莫名其妙强加戏、就不要那么苛刻了。ps 宋丹丹的演技根本看不到呐。奇怪。","Did you imagine the rotten. Watching a movie is not just for a laugh. Then the last is a bit baffling to impose games, just don't be so harsh. ps song Dandan acting simply don't see na. Strange.",0.149273
30,"没有别人评价的那么差，尽管不成故事，但是却也够了讽刺，也算不差，只是包袱少了，再能抖也没有料啊…","There are no evaluation so bad, although not a story, but also be satirical, are also considered not bad, just the burden a little, and then be able to shake is also not material.",0.195786
30,"没有太大期待，所以也没什么可失望的，但是相比冯导以前的片儿，真的是弱爆了，没有抓眼球的地方，以至于我还要上旺旺卖几瓶辣酱，也不知道怎么就全场爆满害的我去坐没坐过的第一排看片儿，跟甲方乙方感觉很像，不要对这部电影想太多，总体凑合。","Not much to look forward to, so it's nothing to be disappointed, but compared to the Feng guide the previous piece, it really is weak burst, there is no catch the eye of the place, so much so that I'm also going to want to sell a few bottles of spicy sauce, also don't know how the audience full of harm I went to the sit did not sit in the first row to see the piece, talk to party a party B feels a lot like, do not for this movie think too much, overall to improvise.",0.170577
30,"没有想象中那么不堪，朔爷的本子还是那么一股子北京贫。冯小刚自己也说了，这就是拍了给华谊赚钱的。还不都是图一乐吗！","Did not imagine so unbearable, the moon God of the Book or so tend to Beijing poverty. Feng Xiaogang himself said, it is shoot to Huayi profitable. Also not all is a figure of a music?!",0.185228
30,"没有想象中那么差，也没有想象中那么好。。贫困县的帽子不摘这样有点像我们天等某书记说的一样啊","Did not imagine so bad, but also did not imagine so good.. Poverty-stricken counties hat is not off-hook so a bit like our day a clerk said the same.",0.240575
30,"没有想象中那么差，情节有点孤立，讽刺意味尚可，结局是公益宣传片么,,,","Did not imagine so bad, the plot is a bit isolated, ironic still, the outcome is a public advocacy piece?,,,",0.240604
30,"没有想象得那么差，但是也挺差的……","Not imagine so bad, but also quite poor......",0.258892
30,"没有想象的那么糟糕，冯导就随便一拍。我们就随便一看。葛优还是那个葛优，范伟还是那个范伟，梁天也露了把小脸。有这哥三都值了","Not imagined so bad, the von guide just for a shot. We'll just see. GE or that GE you, fan Wei still that fan Wei, Liang also exposed a small face. With this three value.",0.233978
30,"没有评论里骂的那么差啊，虽然拍的确实是没诚意，结尾一段扯到环保也有点莫名其妙，但是比它差的电影多了去了，一分党们有必要这样愤世嫉俗吗","No comments in cursing, so poor Ah, although the shot is indeed no sincerity, ending with a section about environmental protection is also a bit baffling, but worse than it is in the movie more to go, a division of the party are necessary so cynical?",0.234308
30,"没有说的那么差。几个小段子有点意思，不受人待见可能只是王朔时代过去的不受人待见。","Did not say so poor. Several scripts a little mean, without people like may just be Wang Shuo era of the past is not affected by people like that.",0.249514
30,"没有这么差，只是从时间去哪儿开始就有点拐了。","Not so bad, just from the time where to start a bit of a crank.",0.252866
30,"没有那么差啊！没有那么差啊！虽说前边后边确实没有太大的联系，说教意味有点浓厚，但是作为一个设计师，我非常理解这种将个人的想法加到自己的设计中的情感。也许别人不理解，不喜欢，但是这是我的设计和我的思想。","Not so bad! Not so bad! Although the front The rear does not have much contact, the sermons mean a bit strong, but as a designer, I understand that this will be personal thoughts added to their design of the emotion. Perhaps others do not understand, do not like, but this is my design and my ideas.",0.229845
30,"没有风评说的那么不好啊，我觉得起码比只长年龄不长见识的张艺谋好多了。","There is no wind comment so bad Ah, I think at least more than just years of age not long experience of Zhang Yimou so much better.",0.219967
30,"没那么烂。真没那么烂。要是没有第二个故事就好了，给人感觉愤怒的过分的冯小刚已经在这里失去理智了","Not so rotten. Really not so bad. If there is no second story just fine, people feel angry too much of the Feng Xiaogang has been here losing my mind.",0.198699
30,"炒冷饭就炒冷饭吧 谁让我喜欢看甲方乙方呢","A rehash is a rehash. who let I like to see the Party a party B?",0.175073
30,"炒冷饭炒的……","A rehash of fried......",0.206677
30,"炒冷饭的冯导，没东西拍了就开始抄自己了","A rehash of von guide, not something to shoot a began to copy themselves.",0.24294
30,"烂片，有点模仿甲方乙方。喜剧片？反正没怎么笑。","A bad film, a bit of a mimic Party a party. Comedy piece? Anyway don't laugh.",0.197363
30,"片子一出来就怨声载道的。没看过甲方乙方 但也没评价的那么差吧。黑色幽默有点 假惺惺的也有点。其实当个乐子看看还是ok啊。","The film came out just grumbling. Haven't seen Party a party B but also no evaluation so bad. Black humor a bit line also a little. In fact, when a Have fun look still ok.",0.250161
30,"用荒诞的故事来讽刺现实，可看可不看。不过看贺岁档的电影不就就图一乐吗冯导你整这出吓唬谁呢。几段故事衔接得略显生硬，尤其是第二段把观众当煞笔啊。","With a fantastic story to ironic reality, can be seen not to see. But look New Year stalls movie not just on a music? von guide you the entire that out of the scare who? A few paragraphs of the story the convergence was slightly stiff, especially in the second period to put the audience when the realize it's just.",0.231239
30,"甲方乙方？？？","Party a party B to it???",0.199148
30,"甲方乙方2.0。结尾那一串保护自然的号召是怎么个情况啊？","Party a party B 2. To 0. The end of a string to protect nature's call is how a situation?",0.233199
30,"甲方乙方2.0?","Party a party B 2. 0?",0.258257
30,"甲方乙方拍续集了？我怎么不知道来着。。。","Party A and party B make a sequel? I don't know how it is...",0.232864
30,"电影没那么好看，有点失望,Just so so...","Movie not so good-looking, a little disappointed,Just so so...",0.132696
30,"白百合和某某人总分不清！某女星下巴真是……表白葛大爷！","The white Lily and the so and so total score not the! A actress chin really is...... Confession GE you know.",0.192467
30,"相当失望啊，不搞笑就算了，最后加一个环保宣传片怎么回事？？？？","Quite disappointed Ah, not funny even, and finally add an eco-friendly promos going on？？？？",0.18301
30,"看一眼演员表我惊呆了……啥？原来那是白百何不是王珞丹？","A glance at the cast list I was stunned...... What? It turned out that white hundred what is Wang Luo Dan?",0.193709
30,"看在看了这么多年的葛大爷的份上，给个三星吧..","Look in to see so many years of GE uncle's sake, to a Samsung?..",0.260108
30,"看完电影瞬间就肚子疼了，故事人物有点苍茫，情节有点苍白，总体效果有点苍凉……","Watching the film instantly just a stomach ache, story characters a bit vast, the plot is a little pale, the overall effect is a bit bleak......",0.216657
30,"看片头才知道是王朔的编剧。果然整部电影一股子讽刺味儿在里面。很多观众笑得乐呵呵的。我想说的是，尼玛笑点有这么多吗。。。关键旁边一个口臭女，足足熏了我两小时。。。三分给王朔算了。葛优真的老了。。。","See titles only know is Wang Shuo screenwriter. Sure enough the entire movie tend to irony smell on the inside. A lot of the audience laughed cheerfully. I want to say that I laugh with so much. Key next to a bad breath female, almost smoked me two hours to... Three to Wang Shuo forget. GE really old.",0.21326
30,"看这个不就是图一乐子么？何必弄得那么深刻，上纲上线呢","See this is the figure a fun? Why get so deep, escalate?",0.25841
30,"真没想到会这么无趣 大概我没认真看 我是一个人么？！？！？！","Really did not think would be so boring I guess I didn't look seriously I'm a person? that! is! it?!",0.219069
30,"真没有评论说的那么差！还是有可圈可点的地方的，只是没有给大家太多惊喜而已！单是客观的评论5.4分的豆瓣评分太低了。我认为及格肯定有了，平均至少在65-70之间。","Really no comments that's so difference! There are still remarkable place, just not give you much surprise! A single is the objective of the review 5. 4 points for watercress Score is too low. I think a pass for sure with an average of at least 65-70.",0.140097
30,"真的跟甲方乙方不是一个思路吗？","Really with party A and party B is not a ideas?",0.257061
30,"眼睛里看着2013年的私人定制，脑海里满是16年前甲方乙方的影子。1997年就要过去了，我很怀念它。。。","Eyes watching the 2013 private custom, mind over 16 years ago party A to party B's shadow. 1997 will be over, I miss it ... ",0.190296
30,"知道你太想去戳哪个点 表达得段数有点低 以通俗为荣的导演至于那么动怒的 真的有些SO SO  不娇柔也难免做作 不用说也看得出各种讽现实呢","Know that you too want to go to the stamp which point to Express the number of segments a little low in popular proud of the Director as to then get angry really some SO SO no feminine but also inevitably do needless to say also see a variety of satirical reality?",0.197794
30,"笑点低点吧 何必吐槽这么累呢 还不是花钱去看了  和麻麻去电影院看的 麻麻笑得很开心 咱就知足了","笑点低 point. why bother tucao so tired it's not pay to see the and mA mA went to the cinema to see Mama smiling happily, let's just contentment.",0.193664
30,"笑点是有的，本不至于这么低，这么低的原因大概就是自己抄自己","Humor is there, the present is not so low, so low the reason is probably your own copy yourself",0.2438
30,"第一个故事还行，就当个段子来看的话！话说，最后那一段关于环保加入的太牵强了吧，生生的给强按上去了！！！还有，完全没必要去电影院看！！！！！","The first story line, just when a piece of view! Other words, that last paragraph on environmental protection was added too far-fetched?, born born to a strong press on the go!!! Also, completely no need to go to the cinema to see！！！！！",0.148169
30,"第三段有点心酸，其他好像亮点全无……最后加场那段道歉的算啥？环保广告吗？","The third paragraph is a bit sad, the other seems to highlight nothing...... Finally add the field that apology count? Eco-friendly advertising?",0.252038
30,"类似甲方乙方，不如甲方乙方","A similar party A and party B, as Party a party B",0.221303
30,"类型说明了是喜剧，有地方能逗乐就行了，哪儿那么多要求。","The description of type A is Comedy, have a place to be amused on the line, where so many requirements.",0.23986
30,"纯粹为 冯小刚给一星 葛优给一星 圣诞节看喜剧给一星 选演员以后能注意点吗 其他三人真不爱看~！","Purely for Feng Xiaogang to a star GE you to the A Star for Christmas watch Comedy to a star selected the actor to be able to note that point? the other three people really do not love to see~now!",0.257287
30,"经典组合虽然没有太大惊喜但也没有一些影评人说的那么不堪。只是现在网络发达，什么笑话没见过听过，笑果自然不足。","A classic combination, although not too big surprise but also not some critic said so unbearable. Just now the network developed, what jokes didn't seen to listen, laugh fruit natural deficiencies.",0.22432
30,"结尾说教突兀，笑点有但是不多，也没啥可以开怀大笑的，就不能单纯点好好拍个喜剧吗？吐槽完毕，话说，如果给你个私人定制，你希望是什么呢？","The end of the Sermon the unexpected, the punchline there but not much, also do not have what can laugh, you can not simply point properly shoot a Comedy? Tucao completed, in other words, if you were given a private custom, you want what???",0.220822
30,"结尾跟过程有什么关系？？？","The end with the process what is the relationship it???",0.260859
30,"给郑恺一颗心 给葛大爷一颗星 给宋丹丹一颗心 剧情？剧情是什么0 0 ？","To Cheng Kai a heart to GE uncle a star to the song Dan Dan a heart plot? The plot is what 0 0 is for?",0.195326
30,"缺乏创意，没有惊喜，结尾还充斥着不着调的说教，但并不难看啊，为啥评分会这么低呢","The lack of creativity, no surprises, the ending is also flooded with no tone of preaching, but not ugly Ah, why rate it so low?",0.255234
30,"网上恶评一片 内心期待就很低 觉得也没那么不堪 贺岁一乐 何必呢","Online bad reviews a inside look forward to is very low but also not so unbearable New Year. why bother?",0.252319
30,"翻版的甲方乙方么？","A replica of the Party a party B?",0.220318
30,"能看 但是不是有模仿甲方乙方的创意吗 江郎才尽？！","Can see but not have to mimic party A Party of ideas? run out of ideas it?!",0.25732
30,"节奏绵软无力，笑点都变成了尿点，影片里只要有泳衣的地方就让我忽视了那张脸是谁的，范伟那段说却是说了句良心话，影片最后向自然道歉确实是人类该做的，但对于一部典型的随时插播广告的商业电影来说，你这样做不地道，说好的俗呢？一腔热血是为谁默哀？","Rhythm cotton soft weakness, punchline are turned into urine point, films as long as there is a swimsuit somewhere just let me ignore that face is who, fan Wei that is to say words of conscience words, the film finally to the nature of apology is indeed human to do, but for a typical time commercials business movies, you do not authentic, agreed customs? A cavity blood is for who silence is?",0.181111
30,"范伟那段还是挺好的，最后那十分钟什么鸡巴玩意？？？？？","Fan Wei that is still good, that last ten minutes what a dick thing？？？？？",0.220713
30,"虽然一般 但觉得也没被网评批得那样的那么烂啊，比这烂的片子不是数都数不过来么","Although generally, but there has not been net assessment batch was that so bad Ah, than this rotten film is not a number count?",0.25679
30,"虽然不如叫做甲方乙方2 不过觉得好像也没那么那么差啊。。。。","Although not as called party a party B 2 However felt like it wasn't so so bad.。。。。",0.20089
30,"虽然完全无新意，但是也没有那么差吧……","Although completely nothing new, but also not so bad.......",0.251604
30,"讽刺了很多东西，包括从前不敢讲的，但却没有个主题。也不至于那么烂吧，环保那部分至少很打动我。","Ironically a lot of things, including the past did not dare to speak, but not a theme. Also not so rotten right, eco-friendly that at least a portion of a lot to impress me.",0.251822
30,"评分为何这么低，什么样的电影才能满足豆瓣青年…","Scores why so low, what kind of movie to satisfy watercress youth...",0.253157
30,"评分有必要这么低的必要吗....风景还是一如既往美 冯导对海南有特殊情感啊 不过笑点不够好笑倒是真的 就图一乐 何必太认真","Rate necessary at such a low necessary?.... The scenery is always beautiful von Guide to Hainan with a special emotion, but laugh enough funny touches to really Figure A The Music why so serious",0.193603
30,"语言类节目不容易啊，能搞笑的语言类节目更不容易啊。我觉得还是宽容以待吧！！ 不过结构搞得真是不知所云…道歉那段是干嘛的，没料可以不演到2个小时啊……………","Language class program is not easy Ah, funny language class program more is not easy Ah. I think tolerance to be!! However, the structure got really incomprehensible...the apology that is why, no material can not play to 2 hours................",0.252192
30,"贺岁片您随便一拍 我随便一乐 何必较真儿呢","Surreal you just a shoot I just a music why are you serious man?",0.217654
30,"跟甲方乙方有点相同之处，只是怎么比起甲方乙方差这么多个级别呢？","With Party a party b a bit the same, just how than Party a party b the difference between so many levels?",0.239015
30,"还好吧，没有传说那么烂。但是真心是寻着甲方乙方的影子去看的，失望是少不了的。。。哎。。。","Okay, there is no legend so bad. But really is paging the Party a party b The Shadow to see, disappointment is unavoidable. Hey.... and",0.222286
30,"还行吧 没有想象中的那么差 不过还是不敢相信冯爷不能这么交作业吧。。。难道里面的内涵 我没有看懂 更深更深的？？？？ 有些突兀。。。有点儿尴尬。。。有点儿不可思议 。。。要是没有葛优、范伟、宋丹丹。。。哎。。。更是不堪入目呢","It is not imagined so bad but still not dare to believe Feng ye can't cross jobs. Did the inside of the connotation I do not understand deeper deeper？？？？ Some unexpected and... A bit awkward and... Kinda weird.... and If there is no GE you, fan Wei, song Dandan and... Hey.... and Is more unsightly?",0.116088
30,"这个年头真的还有人在期待冯小刚吗你们都疯了吗？？","This year really there are people looking forward to the Feng Xiaogang? are you all crazy???",0.199504
30,"这戏整体看下来就一个感觉——牵强，笑点也特别勉强和短暂，总感觉干巴巴的。最后的结尾也是有点做作的不明所以，但草原上的一个一个大坑还是有点震撼到我，为此加一颗星吧。票房倒估计不会太差，我看的时候居然连第一排都是满的！","This game the overall look down just a feeling--far-fetched, the humor is also particularly barely and briefly, the total feeling dry. The final ending is also a bit contrived unidentified so, but on the Prairie a a pit or a bit of a shock to me, this added a star to it. Box office down estimated will not be too poor, I see the time even the first row is full!",0.249372
30,"这次电影不算成功吧，想表达的主题明明很严肃，但又没有那么深刻，想要幽默，却又没那么逗乐，但从商业运作角度来讲，不得不说这是一部成功的商业贺岁片。ps，电影配乐很喜欢。","This movie not be successful?, want to Express the theme clearly very serious, but also not so deep, you want to humor, yet not so amused, but from the business perspective, have to say this is a successful commercial VIDEO on demand sheet. ps, the soundtrack is like.",0.243362
30,"這是部標準的三星電影，沒有那麼有意思，也沒有那麼沒意思，現在甲方乙方拍出來也不過如此吧，你都跟著時代走了，王碩小剛也不能免俗吧。從導兒各種擰巴的和各方勢力玩黑色幽默來看，還真是挺真心的。人家導演罵你觀眾是臭傻比，你還真覺得自己是啊，不至於。說白了，錢就是鬧心，不給40還不讓看！","This is the portion of the standard Samsung movie, not so interesting, but also not so boring, now Party a party B to shoot out, but also so right, you have to follow the times gone, Wang Shuo small just also not immune to it. From the guide while a variety of screwed bar and all forces play the Black humor of view, it really is quite true. People the Director scold your audience is smelly silly ratio, you really feel yeah, not to. Plainly, money is the suck, do not give 40 also does not make see!",0.233464
30,"郑恺是装逼犯吗？？","Zheng Kai is loaded to force guilty???",0.210616
30,"都说很难看，所以我想去体会下到底有多难看，可能是对它的期望太低，反而觉得并没有那么的糟糕。讲的几个故事并不是那么有趣，但还是能感受到冯导对这个社会的很多现象的讽刺的，就像电影里说的那样，本来看电影的看官都是俗人，何必较真呢，对吧？","All said very ugly, so I want to realize in the end how ugly that might be expected of it is too low, but feel not so bad. Speaking of a few stories not that interesting, but still can be found von the Guide to this society many phenomena of irony, just like the movies say, would have to see the movie tell me what are the laity, so why bother purists, right?",0.251656
30,"都说这部电影差，但是还是那么多人去看。贺岁片不就是为了图个乐呵，有多少人观影时真的笑不出来？","Have to say this movie is poor, but still so many people go to see. Surreal not just to a music, uh, how many people are viewing when you really laugh does not come out?",0.153109
30,"非常现实的问题，骂的这么凶是因为戳到你们的痛处吗？？","A very real problem, to scold so fierce is because poked your sore spot???",0.10892
30,"额...算不上贺岁片吧，没有什么笑点，冯导是因为包袱重了所以就一定给电影配一个高端的主题么.......本人资深淘宝买家，所以习惯性好评......","Well...not really surreal to it, no punchline, the von guide is because of baggage weight, so will definitely give the movie comes with a premium theme?....... Himself, the senior Taobao buyers, so habitual praise......",0.160605
