"ranking","Chinese.origin.data","Yandex.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Yandex.translated.data."
30,"从电影院出来已经是半夜十一点半多了。电影个人感觉有些平淡，都是一些小的笑点，没有太让我印象深刻的笑段。一些人说这部电影和甲方乙方有些像，看了下甲方乙方的简介果然有相通之处。没有期待中好看。谢谢陪我一起看电影的你。晚安。","From the cinema came out is already the middle of the night half past eleven. The film a personal feel and some plain, are some of the small humor, not too impressed me the laugh of the segment. Some people say that this movie and the Party a party B some, like, look at the following Party a party b of the introduction and sure enough there are similarities to. There is no expectation to look good. Thank you to accompany me with the movies of you. Good night.",0.892241
30,"以为一定烂到1星，结果不如预想般差。全篇贯穿荒诞现实主义情节，最后一段诗朗诵就看成是一个中年男人的夹带私货了吧。不过身边这位同学关注最多的还是白百何和李小璐真假胸的问题=_=","Thought some rotten to the 1 star, the results are not as good as expected like the difference. The whole article through the absurd realism of the plot, the last paragraph of the poem to recite it as a middle-aged man of entrainment of private goods. However, around the classmates attention the most or white hundred what and Li Xiaolu true and false chest problem=_=",0.890776
30,"仨故事讲完就结束，顶好，拥抱大自然那段让人恶心。李小璐完爆白百合。王朔还是毒、刁。整体来说，很刻意的就和甲方乙方拉开了差距。想表达人文关怀，甲方乙方的结尾，多自然。","Three of the story after the end of the, the top good, embrace the nature that make people sick. Li Xiaolu after the explosion of the white Lily. Wang Shuo or poison, Diao is. Overall, very deliberately and party A and party B opened the gap. Want to Express humanistic care, Party a party B's end, and more natural.",0.895343
30,"价值观混乱","Values confusion",1
30,"似曾相识","Deja vu",1
30,"作为一部贺岁档上映且主打搞笑的电影，实话说喜剧色彩不是很浓厚，笑点很少几乎没有。前两段故事虽有新意和讽刺社会现实的价值，但是故事情节却并不令人感到风趣幽默。宋丹丹主演的第三段相比之下要更为出彩。总之，这部电影无论从剧情设计还是最后的结尾来说，都更像一部教育影片。但是，音乐大爱。","As a new year stalls release and hit funny movie, honestly, Comedy is not very strong, the humor is very less almost nothing. The first two paragraphs of the story, although innovative and satirical social reality of the value, but the storyline is not what is witty humor. Song Dandan starring in the third paragraph, in contrast to more color. In short, this movie both from the story design or the final end, are more like an educational movie. However, the music love.",0.892761
30,"作为喜剧片还不错，结尾尽管跟电影没什么关系，但利用冯小刚葛优的票房号召力来做一回环保宣传也算是好的初衷，影片没有特别主题思想，比较松散不知道是想要表达什么，推荐送宋丹丹回家的路上那首歌，很好听！","As the Comedy is also good, the ending though with the movie has nothing to do, but the use of Feng Xiaogang GE you at the box office appeal to make a return to environmental awareness can be considered good intentions, the film has no particular theme, comparing the loose do not know want to Express what, it is recommended to send song Dan Dan on the way home that song, good to hear it!",0.908737
30,"作为贺岁档还是不错的。虽然剧情有点紊乱让观众摸不着头脑，但其实很多台词都很有内涵，但是不少人吐槽垃圾。仁者见仁，智者见智。","As the New Year gear is good. Although the plot is somewhat disordered let the audience scratching their heads, but in fact many of the lines are very content, but a lot of people tucao garbage. Benevolent see benevolence, the wise see wisdom.",0.83916
30,"作为贺岁片还是不错滴，有笑点~题材涉及时事还是有加分，可以得3星半吧~.王朔式语言风格~","As surreal or good drops, have a laugh~the theme relates to current events or with points, you can get 3 stars and a half.~. Wang Shuo type of language style~",0.90415
30,"作為喜劇來講一般，後面過程內容的昇華，使得電影含義更上一層，不過轉變的比較突兀。銜接的很突然，最後一個小故事的對比讓人內心一顫，好真實的對比，好心酸的感覺","As Comedy is concerned in General, followed the process of content shenghua, makes the movie more meaning on a layer, but change the comparison obtrusive. The convergence of a sudden, the last little story of the contrast of man's heart a flutter, the good true comparison, good acid feel",0.865546
30,"你说,很少看类似电影,觉得还蛮好看,然后在某人的怀里听电影里宋丹丹最后的歌流泪,算什么水平?不过,还是只能给三颗星...恩,我要求比较高的.","You said,rarely see similar to a movie,thought it was kind of nice,and then in someone's arms listening to the movie song Dan Dan the last song of the tears,what level? However,still can only give three stars...Well,I requirements are relatively high.",0.893692
30,"依旧那个喜欢下套的导演，依旧认真的戏谑，痴人说梦，格式塔式的陈情，撩拨着文化孕育的人性：领导，官本位的白描，权色，露脸与现眼一步之遥；非富即贵的中国梦，可喻而不可言的雅俗之辩；有点扯的最后一节，让人感觉，真正的浪漫不是有钱有闲，而是有梦。梦要做得不像是梦，那才是好梦!","Still the like under the sleeve of the Director, still serious banter, delusional, Gestalt type of pleading, titillate culture gave birth to humanity: leadership, the official position of the line drawing, the right color, the faceless and now eye a step away; the 非富即贵 of the Chinese dream, Yu is not the Word of YASU's defence; and a little ripped in the last section, let people feel the real romance is not rich and idle, but a dream. Dream to do not like Is a dream, that is a good dream!",0.874097
30,"依然是嬉笑怒骂的风格，先讽刺当官的贪污腐败没一只好鸟，再讽刺文艺圈装腔作势故作高深，又讽刺有钱人表面阔气实际上也是刀头舔血朝不保夕，最后更是把全国人民讽刺了一通，有本事埋怨雾霾有本事指责政府，有本事你别开车呀。这....就这个不行。哈哈，不懂评论为何那么差","Is still the subject of ridicule style, the first irony when the officer of corruption is not a good bird, and then the irony of the literary circle of a poser pretending to be profound, and ironically the rich surface lavishly in fact is also the knife head lick the blood precarious, and finally the National People satire a pass, have the ability to blame the haze have the ability to blame the government, you have the ability, don't drive. This.... On this not. Haha, do not understand the comment why so difference",0.868848
30,"俗气","Cheesy",1
30,"倒是有娱乐性 立意也挺好 但是太生硬 又做作。不知道为什么近年来的中国电影都爱走这种奇幻风。不接地气","There is entertainment with the intention of also very good but too stiff and contrived. Don't know why in recent years Chinese films are love walking this fantasy the wind. Do not ground gas",0.847213
30,"倡廉反俗仇富环保都是站着说话不腰疼，主题不错表现形式真是差点意思...我个人觉着主要还是剧本的问题...当然全部本色出演的演技也让人十分堪忧...两位女主格外烦人...不要以为说北京话就可以解决一切问题...","Promote integrity and anti-secular all reality I just environmental protection is easier said than done, the theme of the good performance form really almost mean...I personally think the main or script issues...of course all of the qualities of starred the acting is also very worrying...two female nominative outside of annoying...don't think that Mandarin can solve all the problems...",0.868297
30,"假大空","Impracticality",1
30,"偏爱","Preference",1
30,"偶然机会在某购物区的休息厅看完的。感觉很装，太刻意了= =比起来还是甲方乙方好看一些~连三星都不想给= =冯导不知道是受现在浮躁浮夸气息影响太深还是什么，怎么会拼凑出这么一部片啊~","By chance in a shopping area in the lounge reading. Feeling very outfit, too deliberately.= =compared to the or party a party B look better~even Samsung don't want to= =von guide don't know by now impetuous pompous breath too deep or what, how it will be pieced out so a portion of the sheet.~",0.882079
30,"先看了各种评价，顿时觉得自己还是做个路过的好，在电影院看的，120分钟坐的我腰疼，只觉得三亚太美了，还不如把电影打造成纯正土豪级电影呢，哎，本人表示看后不是很喜欢、精彩地方好少啊、","First look at the various evaluations, suddenly feel or do a passing good, in theaters, 120 minutes sitting my back pain, the only think Sanya is so beautiful, might as well put the movie into a pure tyrant was the movie?, Hey, I represent the look after is not very fond of, a wonderful place where good little Ah,",0.851975
30,"公映","Release",1
30,"其实也不差啦~~我倒是觉得前面黑白部分很不错呀~","Actually not bad La~~I'd think the front of the black and white part very good.~",0.887445
30,"其实也没说的那么差啊，10分里给7分还是可以的，除了最后突然说环境有点突兀感觉没衔接好，结尾是亮点啊，我觉得还不错，当然我没把它当喜剧看","In fact all that bad!, 10 points to 7 points or can, in addition to finally suddenly say the environment is a bit awkward feeling of no convergence is good, the end is the highlight Ah, I feel good, of course I didn't treat it as a Comedy to see",0.859999
30,"其实冯导挺有才 虽然电影都是段子凑成 但毕竟讽刺了很多社会现象 同时也不忘把自己讽刺了 想拿奥斯卡最俗奖 中间宋丹丹那段插播的歌曲很感人 结尾的公益环保过长 不过总体笑料还是不错 三星给葛优宋丹丹 么么哒","In fact, von guide quite talented although the movie is a piece of make up but after all the irony of a lot of social phenomenon at the same time also did not forget to put your own irony has wanted to get the Oscar for the most vulgar award of the middle of the song Dan Dan that spots the song is very touching at the end of the public good of environmental protection is too long, but overall the jokes or good Samsung to GE you, song Dandan meme da",0.926982
30,"其实剧情还行，挺好玩儿的。就是李小璐和白百合那两张假脸，隆鼻不隆额头看起来特别膈应人。。。","In fact, the plot was OK, good play. Is Li Xiaolu and white Lily that the two Zhang false face, the nose does not bulge forehead looks particularly diaphragm should be.",0.850589
30,"其实勉强给个4星也是可以的，毕竟没花这个票价不算亏太多。实际上本片比想象的好不少，刻意的笑点或者情节硬伤不算多，真正的大问题，导致几乎要给三星的，是剧情异常生硬的衔接和各种谜之过渡（不排除我理解能力捉急的因素，只谈主观感想），前后主题的不一致令我怀疑作者有没有贯彻全片的理念。","In fact, reluctant to give a 4 star is also possible, after all didn't spend this fares not lose too much. In fact, the present sheet than the imagination of good little, deliberately punchline or plot mishap not too much, really big problem, cause almost going to give Samsung, the plot of abnormal blunt of convergence and the variety of the mystery of transition that does not exclude my ability to understand catch anxious factor, just talking about subjective impressions, and before and after the theme of inconsistency makes me suspect that the authors have not implemented the full piece of Philosophy.",0.846749
30,"其实单独看电影的剧情本身，我觉得还是不错的，只是对付我这种不懂文艺的人来说，只不过，大众对于冯导的期望，却换来他的自私狭义，观众花了钱去电影院本想瞻仰冯导的大手笔，却换来他揶揄观众讽刺社会，一副郁郁不得志的样子，影片从头到尾都没能引起我嘴角稍微的上扬，未免也太缺乏诚意了吧！","Fact alone see the plot of the film itself, I feel still good, just deal with me this do not understand the art of the people, but the mass for von guide expectations, but in exchange for his selfish narrow, the audience spent the money to go to the cinema wanted to pay tribute von guide of big-budget, but in exchange for his teasing the audience sarcasm society, a pair of frustrated look, the movie from start to finish are not able to cause my corners of the mouth slightly rise a bit too insincere!",0.858769
30,"其实大家也别太较真儿了，毕竟很像冯导在电影里俗的那章的自黑。电影就是门槛儿最低的俗的艺术。愣是要从一位导演的电影里找到一些经典，哲理，还不如去看书或者别的。江郎才尽的词汇也不要轻易地拿来使用在这里。最喜欢的是范伟老师的那一部分，很出彩。只是最后的类似环保纪录片似的说教多余","In fact, you also don't get too serious man, after all, much like the von guide in the movie in the customs of that Chapter from the Black. The movie is threshold while the lowest of the vulgar art. Froze is from a Director of the movie find some of the classics, of Philosophy, might as well go read a book or anything else. Run out of ideas of vocabulary and also do not easily brought to use here. Favorite is fan Wei teacher that part, very out of color. Just last similar environmental documentaries like preaching to the excess",0.889981
30,"其实就冲十块钱看了场IMAX并捎带体验了高品质的王铮亮的声音我应该给五星的好么！现场很多中年人他们还挺喜欢，所以很担心他们会如何期待春晚。王朔思考内心的方向没错，但揣测潮流的话他的时代已经过去了。目测这片有删减，其实很多地方太收着了。眼看关晓彤发育成完全体这件事真是令人唏嘘啊。","In fact, just punch ten bucks to see the field IMAX and piggyback experience a high quality of Wang Zheng Liang's voice should I give five star good! The scene of many middle-aged people they like, so worried about how they would expect the show to. Wang Shuo thinking inside the direction of the true, but to speculate on the trend while his era has passed. Visually, this piece has a limitation, in fact a lot of places too.. Seeing off Xiao Tong develop into the full body of this thing is really an sob.",0.893008
30,"其实往深层次的看去有很多触动人的东西，只是越来越不敢恭维冯大导的拍摄水准了。看一部片是好是坏，终归是在你自己的审视角度，再多的评论也抵不过你自己的思维。个人认为影片的结尾台词句句戳人心肺，直抵黑暗面。收尾冯导的采访无一让你察觉你是个不折不扣的俗人，以及灌满一身的满腔俗血！","In fact, to be in deep looked a lot touch People's stuff, just more and more do not dare to compliment von large lead shot level. Watching a movie is good or bad, the end is in your own look at the angle, and then a lot of the comments also arrived, but your own thinking. Personally think that the end of the movie lines sentence stamp heart lungs, straight to the dark side. The finishing touches to von guide the interview without letting you perceive that you are nothing short of the laity, and filled with one filled with vulgar blood!",0.842616
30,"其实很多提到的点都很不错，比如导演那段，讨论俗和雅，但是问题好，回答却有点别扭，最后的环保主题也很好，但是不一定非要拍进这部吧。。","In fact, many of the points mentioned are very good, such as the Director of that segment, the discussion of the vulgar and elegant, but in the question, the answer was a bit awkward, and finally the environmental theme is also very good, but not necessarily shoot into this unit.",0.931675
30,"其实我想给两星半的！这大过年的本来就是冲着贺岁剧去看的，先不管前面三个故事到底好不好笑，但最后那个集体向大自然道歉是闹哪样啊！也太作秀了吧！！也太不和谐了吧！！而且前面三个故事也不怎么好笑，唯一还能看看的大概也就第一个故事了吧！李小璐的脸实在是整得太假了！！！","In fact, I want to give two stars half! This new year was directed at video on demand theater to see, regardless of the previous three stories in the end good laugh, but in the end the collective to the nature of apology is trouble which Ah! Also too show up!! Also too jarring to have it!! And the previous three stories are also very funny, unique can see OF is probably also the first story! Li Xiao Lu's face is really full too fake!!!",0.920188
30,"其实我的星是给宋丹丹和伴奏的，第一段范伟的表演让我一笑，中间的表演让我想睡，最后的丹丹姐落寞的背影加上伴奏让我想哭，各取出来的效果很好啊。虽然电影各种拼凑，各种让人无语，但还是自己找亮点吧。年轻演员毫无存在感啊。","In fact, my Star is to the song Dan Dan and accompaniment, the first paragraph of fan Wei's performance made me laugh, in the middle of the show makes me want to sleep, and finally the Dandan sister lonely back plus accompaniment makes me want to cry, each taken out of the effect is very good. Although the film variety put together, various let people speechless, but still find yourself highlights. Young actors with no sense of presence.",0.889746
30,"其实我觉得不错啊，白百何居然有胸诶！=v=段子挺高级黑的挺好玩的 但是最后那一段算什么 算文艺青年给光（）腚（）总（）菊（）单独献媚的一段吗..........","In fact, I feel good Ah, white hundred what actually have breast eh!= v=piece of very high black very good play, but that last paragraph is nothing to count young artists give light（）Ding（）total（）Ju（）alone to flatter one segment?..........",0.880347
30,"其实我觉得还行，也许是听批评挺多了，发现也没那么差呀。第一段比较有意思，弄得像模像样，第二段最扯无趣，范伟演技不错，看着还有点邓小平的范，电影里面的教育意义太直白，以至于让人讨厌，虽然理都在都好，但是表现得很想让人快进跳过","Actually, I think, is perhaps listen to criticism very much, and found it wasn't so poor. The first section more interesting, and get taken seriously, and the second most ripped uninteresting, fan Wei acting is good, look at there point of Deng Xiaoping fan, the movie educational too straightforward, so let people hate, although management are all good, but the performance is very want to let people fast forward and skip",0.879284
30,"其实挺好啊 贺岁吗 何必说什么俗不俗的 乐呵乐呵被 觉得绝对不能让这片跟郭导的评分不相上下","In fact, very good Ah New Year? why bother to say anything vulgar good music uh music uh is feel absolutely can not let this piece with Guo guide score par",0.860064
30,"其实有深度的电影是最难拍的，很容易索然无味。我们相信导演的用意，但不得不说，电影真的不是很成功。最后的采访一下子就听出来是导演的声音，哈哈。PS，我不明白，大家为什么这么讨厌白百何，我觉得挺好的啊，哪里不对了？？？！！！~~~","In fact, the depth of the movie is the most difficult to shoot, very easy to dull. We believe the Director's intention, but have to say that the movie really wasn't very successful. Finally an interview all of a sudden you hear it is the voice of the Director, haha. PS, I don't understand, why do people hate white hundred what, I feel good Ah, where are wrong?? for? it!!!~~~",0.974205
30,"其实算是两星半的的影片吧，全称看下竟然没有一个笑点，尽管我很能感受到导演和演员想要我们欢乐的信念。算有点创意的噱头，算中国好久未曾出现过的成功虚拟职业之一，却拍的有点俗血。可能与对手无法擦出火花，葛优大叔的演出也显得稍有平庸。最后出现的几段公益广告，衔接的有点不当，文案倒是不错。","Actually considered two stars and a half the movie now, the full name to see not even a punchline, although I can feel the Director and actors want us to joyful faith. Count a little creative gimmick, count China a long time have not seen the success of a virtual career in one of, but shoot a little vulgar blood. May and the opponent can't wipe out the Spark, the GE uncle the performances also seem slightly banal. The last few paragraphs of the public service ads, the convergence of the somewhat improper, the copywriter's good.",0.902365
30,"其实觉得拍的不错 就是故事间的连贯性差 但是每一个故事的内容都很好 揭露和批判很现实","Actually feel the beat of good is the story between the coherence difference but each of the story content is very good to expose and critique very real",0.912018
30,"其实还不错，广告植入也不算特别生硬。最感动的还是在宋丹丹那部分。不过情节倒是生硬又显得合理，好奇怪……结尾差评！","In fact also good, the advertising implanted is not particularly blunt. The most touching of or in the song Dandan of that section. However, the plot touches on the blunt and it looks reasonable, it's weird....... The end of the bad review!",0.871588
30,"其实还不错~挺欢乐挺感动的，作为一部贺岁片这样已经不错了，为什么大家要求这么高","Its also good~very happy very touched, as a portion of the surreal so that has been pretty good, and why everyone is asking so high",0.902949
30,"其实还挺发人深省","Actually kinda thought provoking",1
30,"其实这个点子倒是挺好的，可是后面电影开始转说教的过程太生硬，莫名其妙就道歉上了，形式感太强，就显得做作了。但是王朔和冯小刚这两只耍凭和黑色幽默部分还是可取的，至于说它烂，哎呦，就贺岁档逗乐子这种事情，较真做什么呢。骂他没有电影人的良心尽挣钱了，那你别买票啊。","In fact, the idea's good, but later the movie began to turn didactic process is too blunt, somehow just round after round of apology, and the form sense is too strong, it becomes contrived. But Wang Shuo and Feng Xiaogang this two playing with and black humor part is still desirable, so far as to say it's rotten, whoops, on New Year stalls amused the child this kind of thing, the purists do it. Scolded him for not movie the conscience of the people do earn money, that you don't buy a ticket.",0.845668
30,"其实这片子真的还行，没到太差的地步，只是大家伙儿期待度太高导致的，也确实不接地气儿了。全篇我也是没乐一次，但是，起码不是咯吱你啊，那就好。这几个部分范伟最好，宋丹丹其次，李成儒更次，道歉最差。哦，看了之后更讨厌李小璐，喜欢白百合，葛大爷。。。按他的水平就叫次了。。。","In fact, this film really, didn't to too bad to the point where only the big guys while expecting is too high cause, also do not ground gas children. The whole article I am also no music at once, however, at least not creak you Ah, that's good. The several parts of fan Wei's best song Dandan secondly, Li RU more times, the apology is the worst. Oh, after seeing more hate Li Xiaolu, like white Lily, GE uncle is... According to his level of call times.",0.901824
30,"其实这电影立意很好，想法也很好，就是这主题不适合电影，最后套得很生硬。强行升华主题的感觉。演技啥的我觉得还好吧，整个没啥感觉。因为是在家看的所以没多大损失…","In fact, this movie idea is good, the idea is also very good, is this theme does not fit the movie, and finally set very stiff. The forced sublimation of the theme of feeling. Acting is something I feel okay, the whole doesn't feel. Because it is at home watching, so not much loss...",0.9208
30,"其实这种电影网上看就好了 但不知道影院里为什么很多人 可能是情侣们 姐妹们消遣娱乐的项目吧 真心没有甲方乙方好 或许是为了广电总局的通过 导演把犀利的言辞改了 看完后真心没有碰击心灵 结尾觉的各种牵强似的对环境的担忧 对人类不文明行为的斥责","In fact this movie online to look good but don't know the theater. why a lot of people could be lovers and sisters pastime entertainment project it really did not party a party B good is, perhaps, in order to SARFT by the Director of the sharp rhetoric changed after reading really did not carom mind the end vision of the various far-fetched similar to the environment of concern to humanity is not civilized behavior rap",0.870979
30,"其实这部电影说的很明白，冯导想用喜剧的手法来表现我们当下的一些问题~~~其实喜剧要比悲剧难以把握，因为真正优秀的喜剧是要人看了之后笑，笑了之后又让人哭，让人思考~~而这种喜剧绝对不是大众可以理解的~~~","In fact, this movie said very understand, Feng guide want to use a Comedy approach to the performance we present some of the problem~~~in fact a Comedy than a tragedy is difficult to grasp, because really good Comedy is the VIP looked after the laugh, laugh after and make people cry, make people think~~and this Comedy is definitely not the mass can be understood~~~",0.959949
30,"写入社会现实、宣导正能量是好事儿，但作为冯导的贺岁片，实在很一般。剧情平淡，笑点平淡，不是冯导的水平，观众看得不过瘾。幸亏有好演员支撑","Write social reality, declared the guide energy is a good thing, but as von guide of surreal, really very General. The plot is dull, the humor is bland, not von pilot level, the audience see, however addiction. Fortunately, there are good actors support",0.857909
30,"冯导三年磨一剑的作品呀，笑点却不多，可能是故事太过浮夸了，不过最后一个额外篇：感谢，还是很让人感动，再配上最后羽泉的那首清澈的歌曲，让人有种说不出的感觉~","Von turned three years of grinding sword works!, the punchline, but not much, maybe the story is too pompous, but the last extra Chapter: thank, still very let a person touched, and then with the last feather springs of the song clear the song, people kind of indescribable feeling~",0.859891
30,"冯导你到底欠了华谊多少钱? 这么不愿意卖笑接客就别拍喜剧了嘛.....期望不高的话, 其实前几个故事挺好笑的, 丹姐的那个俺还掉了些鳄鱼的眼泪. 最后的公益环保广告实在是太突兀了. 评分没那么好但也没那么差, 真的~","Von guide you exactly owe the Huayi how much money? So reluctant to sell a laugh a pick-up, don't shoot the Comedy...... Expectations are not high, in fact, the first few stories a good laugh, Dan sister that I also dropped some crocodile tears. Finally, the public interest environmental advertising is too obtrusive. Score not so good but also not that bad, really~",0.856984
30,"冯导恶心自己绝对是真心话，至于成全别人，不知说的是谁。.这么碎的节奏，除了范老师饭桌和泳池那段词，感受不到一点功力。到最后索性看李小璐得嘞。这是王朔编的吗？看个乐儿吧，该乐还是要乐的.看完其实只有俩字合适：荒诞。给谁的，不知道","Von guide sick yourself is absolutely the truth, for the sake of others, don't say who it is.. So broken rhythm, in addition to the range of teacher table and the pool of that Word, not feel a bit of skill. To the end simply to see Li Xiaolu have anything at night. This is Wang Shuo series? See a fun bar, the music, or to music. After reading there are only two words appropriate: absurd. To who, don't know",0.848569
30,"冯导想通过这部作品讽刺贪官和一味脱俗的导演，初衷不错，但讽刺有余，笑点不足。试想冯导应该也不觉得好笑，只是想把个人对社会个别现象的讽刺告诉世人，喜剧还是应该让观众在酣畅淋漓的笑声中体会大道理。","Von the Guide to think through the work is ironic corrupt, and blindly behold the Director, the original intention is good, but the irony there, the punchline is inadequate. Just imagine von the guide should also not amused, just want to put the personal to the social to the individual phenomenon of irony to tell the world, the Comedy should still let the audience in hearty laughter, the experience generally is.",0.858324
30,"冯导新作，赶快把这课不上，故意拔高儿了，想抖落出哲理来，但剧情太假了，权当一个寓言故事来看就好~","Von the guide the new work, hurry up and put this lesson is not on, deliberately overstating the children, trying to shake off the philosophy, but the plot is too fake, right when a Fable point of view it is good~",0.87999
30,"冯导是要证明自己自己不俗吗？还是证明自己知道什么是俗什么叫不俗？就是杂拌儿堆起来，把时尚流行元素一股脑搁一起，环保也可以很时尚。","Von the Guide to prove their own good? Or prove yourself to know what is vulgar what is good for? Is 杂拌儿 pile up, the put the fashion element peremptorily resting together, environmental protection can also be very stylish.",0.851546
30,"冯导演向冯老师的转型，正三观对于一个电影工作者来说，你还是有点高估自己的使命和能力。全片看下来有种大制作微电影的感觉，臭贫依然是冯氏影片的主要看点。导演还是受中国的主旨思想影响太深，建议重新把握一下什么叫针砭时弊辛辣讽刺，而不是春晚小品。雅过敏那部分不错，作为贺岁片起码合格了。","Von Director to von teacher transformation, being the third concept for a filmmaker to say, you're still a bit overestimating their own mission and capacity. The full piece see down there is a large production of micro-movie feeling, the stink of poverty is still Feng's movie mainly to see the point. Director or by the Chinese the gist of the idea of influence is too deep, the proposal to re-grasp what's called a mirror for the ills of spicy irony, rather than the Spring Festival Gala sketches. Ya allergic to that part of the good, as surreal the least qualified.",0.838266
30,"冯导的贺岁挡电影，许多人在年末看了这部，我是在烂片满天飞的评价后，才看的。也许就像俗语所说的，希望越大失望越大，而我正相反，有着烂片的概念，反而看到了好的方面，在冯式笑料的背后，展现出现今社会的腐败和糟点。估计是冯导今年太忙了，没有用心拍，只是会意，没有传神。插曲很煽情，泪点。","Von the Guide to the New Year gear movies, many people at the end of this unit, I was in a rotten piece of flying evaluation only after watching. Maybe like the proverb said, hoping the greater the disappointment the greater, while I on the contrary, has a rotten piece of concept, but see the good aspect in Feng type jokes behind, to show the emergence of this society of corruption and bad points. Estimation is Feng guide this year too busy, no heart beat, just knowing, not expressive. The episode was sensational, the tear point.",0.864919
30,"冯导这部中国梦电影说的是玩笑归玩笑，和谐社会要相互理解，当官的不容易，当导演不容易，当有钱人也不容易，宽容一点别老骂，之前骂过说sorry还不晚。票房滑铁卢也没关系，人借疯子艺术家说，你千万别看懂我这片，你看懂我就又俗了。ps:李小璐和白百合的胸还有第二段都不错。","Von guide this portion of the Chinese dream, a movie that is a joking joke, harmonious society to understand each other, when the officer is not easy when the Director is not easy, when the rich man is not easy, tolerant of bit-level old curse, before the curse ever say sorry also not late. Box office Waterloo it doesn't matter, people borrow maniac artist says, you don't understand me this piece, you understand me and vulgar. ps:Li Xiaolu and white Lily of the chest and the second paragraph are good.",0.860193
30,"冯小刚的无奈","Feng Xiaogang helpless",1
30,"冯小刚自己也知道自己没有梦想 可悲 讽刺喜剧本就是博得会心一笑的 拍得不好就会感觉很冷//第二次看 我把两星改到四星 整剧没想象中好，没同期其他烂，其实是我们厌倦了光陆怪离毫无新意的世界和不得不虚伪浮夸却又无法改变的自己，我们需要电影像一剂猛药或者麻醉剂，而不是这不三不四的保健品","Feng Xiaogang yourself know yourself there is no dream a sad irony the Comedy of the present is to win the smile of the shoot poorly it will feel so cold//the second look I put two star to four-star the whole drama did not imagine the good, not the same period other rotten, in fact, are we tired of the light the land the blame away from the corny world and had to hypocritical pompous yet can't change ourselves, we need movies like a strong medicine or anesthetic, rather than meet three of the four health care products",0.87939
30,"冯小刚说这部电影史拍着玩的，大家也是贬的居多，可能也是因为这样，我开看之前期望值并不高。但是看完之后发现，其实也还好啦，不算粗制滥造，至少这几人演技还是有保证的，葛优、宋丹丹老戏骨啦。台词给我印象很深刻，最后的结尾很好笑，葛式幽默啊~","Feng Xiaogang said that the Department of the history of film to shoot the play, we are also deprecating the majority, probably also because of this, I open to see the prior expected value is not high. But after reading it found that, in fact, okay La, not too crudely, at least the few people acting or guaranteed, GE you, song Dandan old drama of bone. Lines give me the impression very deep, and finally at the end of a funny grey humor.~",0.947549
30,"冯式喜剧片","Von formula Comedy",1
30,"冯氏喜剧无可超越，有人说是因为王朔，有人说是因为时机好，我倒觉得最重要的是他懂得什么叫做市井幽默，拍出来的电影就是人民群众生活的集合，这逗贫玩好了叫艺术，调侃做到位也就是幽默。但只有一个问题回避不了，就是市井幽默一定要扎根于市井，想要把这种幽默发挥到极致您就必须把桌子上那瓶红酒换","Feng's Comedy is unsurpassed, some say because of Wang Shuo, was said to be because the timing is good, I think the most important is he know what is called the marketplace of humor, shoot out movie is the masses of the people life collection, this funny lean to play well called Art, and ridicule do that is humor. But only one problem avoidance not, is the marketplace of humor must be rooted in the marketplace, you want to turn this humor to its fullest you have to put on the table that bottle of red wine exchange",0.844277
30,"冯氏套路","Fung routines",1
30,"冯氏小品","Fung skit",1
30,"冯氏幽默最终还是要献上一段环保公益 虽然清晰的分成了几个段子 衔接上我认为并不高明于早期的甲方乙方 倒是段子本身有了更本质更符合时代的挖掘了现今社会的很多问题 冯导是希望大家在乐的同时思考一下社会吧 但是就像一腔俗血里面说的 人们不一定买账 而且也就是能稍稍提个醒吧 倒是可以作为年终总结","Von's humor eventually to offer a period of environmental public interest although clearly divided into several sub adapter on I think is not good in the early of Party a party B touches the piece itself has more essence more in line with the era of mining of the today's society many of the issues von the guide is hope in music at the same time think about society. but as a vulgar blood inside that people do not necessarily buy and that is can slightly provide a awake it touches can be used as a year-end summary",0.842292
30,"冯氏幽默还在，但贪腐/雅俗/贫富，特别是环保都太刻意了，虽然三段故事衔接的突兀，但也好过狗尾续貂。范伟圆梦领导的时候有没有想过十多年前春晚上自己演过的乡长，那个时候的高度多年来都没有超越。李成儒关于雅俗的讨论显然达不到前后两个故事的深意，大雅大俗已经脱离了热点话题。宋丹丹那段歌声想","Von's humor also, but the corruption/YASU/the rich and the poor, especially environmental protection are too deliberately, although the three sections of the story the convergence of the unexpected, but also better towards the end of it. Fan Wei interpretation of dreams leadership when there is no thought of more than ten years ago, the Spring Festival Gala on their own acted the mayor, at that time highly over the years are not beyond. Lee sung Confucianism on YASU's discussion clearly does not meet both before and after the story of the deep meaning, great big vulgar from hot topic. Song Dandan that song want to",0.877427
30,"冯氏没落","Fung decline",1
30,"冯氏贺岁片","Feng surreal",1
30,"冲着葛大爷看这个剧的，电脑上看看差不多了，影评不是很好，觉得笑点也不多，批判社会现象的意味很浓郁，几位老演员演的都不错，三星差不多","Punch with GE uncle to watch this drama, on the computer look almost, critics are not very good, but humor is not much, critique of the social phenomenon of meaning is very rich, several of the old actors are good, the Samsung is almost",0.887676
30,"冷漠","Apathy",1
