"Chinese.origin.data","Google.translated.data","Google.Chinese.sentiment.analysis.score.base.on.Chinese.origin.data.","Google.English.sentiment.analysis.score.base.on.Google.translated.data."
"不得不说冯导真的是很有想法 虽然还则几天网络上的骂战愈演愈烈 但是我还是默默地给冯导一个赞 如果要道歉的话 我想向时间道歉 对不起那些我虚度的时光 我辜负了时间 它却让父母白了头发","Have to say that Feng Daozhen is a very thought-provoking though a few days online war of words intensified, but I silently give Feng a praise if you want to apologize if I want to apologize for the time sorry for those days when I wasted, I live up to it It made parents white hair in time",0.5,-0.400000006
"不忍吐槽","Do not tolerate Tucao",0.400000006,-0.899999976
"不忍心打一星……","Do not have the heart to fight a star ...",0.400000006,-0.5
"不忍心看","Do not have the heart to see",0.699999988,-0.600000024
"不想再看第二遍，当然，如果无聊，正好有人在看，我也可以看看。毕竟谁也不会跟喜剧过不去","Do not want to see the second time, of course, if boring, just someone looking, I can see. After all, no one will not come with comedy",0.400000006,-0.600000024
"不想装大尾巴狼","Do not want to install big tail wolf",0.300000012,-0.699999988
"不想说太多……一直想摆脱俗，总体就是一俗字，最后小片段保护环境还不如环境保护宣传片……","Do not want to say too much ... ... always wanted to get rid of vulgar, the overall is a vulgar word, the last small fragment to protect the environment is not as good as environmental protection ...",0.400000006,-0.600000024
"不愧是王朔的本子 但是结尾好像想说很多但是没说清楚","Deserves to be Wang Shuo's book but the end seems to want to say a lot but did not make it clear",0.699999988,-0.300000012
"不懂这种幽默。","Do not understand this kind of humor.",0.400000006,-0.800000012
"不抱什么期待看着玩","Do not hold anything looking forward to watching",0.400000006,-0.800000012
"不挺好！","Not good!",0.699999988,-0.699999988
"不明白为什么会被喷","Do not understand why it will be sprayed",0.400000006,-0.800000012
"不明白为什么骂声如此响亮 倒是觉得有可圈可点之处 人还是不要自己给自己扇巴掌的好","Do not understand why the condemning is so loud, but think there is remarkable place, or do not give yourself a slap in the face",-0.300000012,0.5
"不明白前后有啥关系，光前面还行吧，讽刺好多事情，现实真有这种公司就好玩了，后面跟公益宣传片差不多，但是为啥两个放在一个电影里呢","Do not understand what is the relationship between before and after the light is also OK, ironic many things, the reality is that such a company is fun, followed by public service promo about the same, but why two on a movie",0.5,-0.600000024
"不明白豆瓣评分为啥这么低 真的觉得挺好的 该讽刺的 该嘲笑的 该感动的 作为一部贺岁片 足够了","Do not understand why the watercress score so low really good, the irony of the ridicule of the touched as a New Year's film enough",0.699999988,-0.699999988
"不明白那么多人在黑这个电影，它确实是一部概括社会风气的电影","Do not understand so many people in the black movie, it is indeed a general social movie",0.699999988,-0.699999988
"不明白那些不善意  个人还是觉得值得三颗星","Do not understand those who are not good or feel worth three stars",0.699999988,-0.600000024
"不明白黑子为何那么多，作为一个看了甲方乙方，没完没了，大腕等等之类的电影不下200遍（完整）的人，我觉得这个依然是佳作！","Do not understand why so many sunspots, as a party B saw a, endless, big names and the like no less than 200 times the movie (complete), I think this is still a masterpiece!",-0.400000006,0.800000012
"不是不接地气，是地气已经变了，而人们只想做一场过去熟悉的梦。所以，最后不如道歉和唤醒。","It's not that you do not get mad, the earth has changed, and people just want to be a familiar dream. So, it is better to apologize and wake up in the end.",-0.300000012,0.400000006
"不是喜剧吗，没啥笑点，但是同去的弟弟说很好看，真心无感，快睡着了","Not a comedy, nothing jokes, but go with the brother said very nice, really feel no sense, fast asleep",0.600000024,-0.400000006
"不是太差","Not too bad",-0.400000006,0.5
"不是太糟糕","Not too bad",-0.699999988,0.5
"不是很喜欢，剧情有点牵强。","Not like it, the story a bit far-fetched.",0.600000024,-0.600000024
"不是很好看 不过很讽刺有点深度","Not very good-looking but very ironic a bit deep",0.800000012,-0.800000012
"不是很连贯 最后的道歉有突兀感 可是有意识的传达一种意识还是值得赞赏的意识","Not very coherent last apology have unexpected feeling but consciously convey a sense of awareness or appreciation of consciousness",0.699999988,-0.899999976
"不是很逗啊、最后结尾略狗血，不过这些宣传我还是能接受的，","Not very funny ah, finally the end of a little dog blood, but I still can accept these publicity,",0.300000012,-0.300000012
"不是潮流的商业片，冯导是想通过这些段子来反映现实，让我们看完了去思考，这个在开篇的说明已经说了，故事在生活中没有原型（大意是如此），但在黑色幽默中又让我们联系生活中的所见所闻……我还是比较喜欢，可能口味跟大众口味有些不合吧","Not trendy commercial films, Feng guide wants to reflect the reality through these paragraphs, let us read to think, this opening statement has been said, the story in life without a prototype (the effect is so), but in black humor again Let us contact what we see and hear in life ... I still like it, maybe the taste does not match the taste of the public bar",0.5,-0.400000006
"不是烂片啊","Not bad film ah",-0.400000006,0.300000012
"不是特别好笑了 低于期待 但最后几个独白还是不错的【虽然感觉不伦不类吧】","Is not particularly funny below expectations, but the last few monologues or good [although it does not feel right or not]",0.800000012,-0.699999988
"不烂 但也不好","Not bad but not good",0.5,-0.400000006
"不爆笑，小幽默，后半段转文艺清新范，似乎是进来冯小刚电影的固定出品，还好，终究的大家之作，品质还是有保证的，并不觉得矫情，这年头商业片做成这样也算得业界良心了~","Not hilarious, humorous, the second half of literary fresh Fan, Feng Xiaogang seems to come in a fixed film production, fortunately, after all, everyone's work, quality is guaranteed, do not feel hypocritical, this year made the commercial film Calculate the conscience of the industry ~",0.899999976,-0.300000012
"不甚搞笑，话题沉重","Not funny, the topic is heavy",0.5,-0.699999988
"不用故事讲道理。","Do not tell the truth story.",0.699999988,-0.300000012
"不看就知道圈钱的片，看了确实是。","Do not look to know the money in the film, read really is.",0.5,-0.5
"不看遗憾 看了后悔","Do not look regretful sorry to read",0.5,-0.400000006
"不知为何这部影片的评价这么低，在电影院感受冯氏的黑色幽默还不错，很接地气，跟甲方乙方换汤不换药。。可能观众的口味上去了~不过我看的还蛮爽的，也不觉得有多烂，王朔是编剧，确实从头到尾的讽刺，只是觉得结尾衔接的不是很好，怎么能很突然地跳跃到环保和道歉的领域，PS:结尾羽泉的歌曲蛮赞的啊~","I do not know why the evaluation of this film is so low, in the cinema feel Feng's black humor is not bad, it is connected with the gas, with the Party B Party not change medicine. . Maybe the taste of the audience up ~ But I look pretty cool, do not feel bad, Wang Shuo is a screenwriter, indeed irony from start to finish, but think the end of convergence is not very good, how can a very sudden jump to Environmental protection and apology in the area, PS: ending yuquan song quite like ah ~",0.600000024,-0.300000012
"不知如何打分，反正我看的很呆滞，还是第一次跟你一起看电影，，！！><","I do not know how to rate, anyway, I look very dull, or the first time I watch movies with you! ! &gt; &lt;",0.300000012,-0.400000006
"不知所云，转折突兀","Unconscious, turning abrupt",0.400000006,-0.400000006
"不知所云啊。尤其是最后道歉那一段，有一种走错片场的感觉","Unknowingly ah. Especially the last apology that period, there is a wrong filming scene",0.300000012,-0.300000012
"不知所谓。。。就片尾时间都去哪儿了歌还行~","Ridiculous. . . Where is the end of the movie?",0.300000012,-0.5
"不知道5.5分怎么来的","Do not know how to come 5.5 points",0.300000012,-0.600000024
"不知道中心思想想表达的是什么，看完后如鲠在喉，笑的勉强，哭不出来，夹在中间，没有看电影顺畅的感觉","Do not know what the central idea is to express, after reading such as in the throat, laugh barely, cry out, caught in the middle, did not watch the movie feel smooth",0.300000012,-0.400000006
"不知道为什么反响很差，我挺喜欢的，虽然相似甲方乙方，但是很多东西更具有时代特色，也让人反省~喜欢羽泉的片尾曲","I do not know why the response is poor, I quite like, although similar to Party B, but many things more features of the times, but also people reflect on ~ like Yu Quan's OST",0.899999976,-0.300000012
"不知道为什么哦，一直都在掉鸡皮疙瘩，向自己致敬，还能再肉麻点么？","I do not know why, oh, always goose goose bumps, pay tribute to myself, but also nauseating it?",0.300000012,-0.899999976
"不知道为什么嫩么多人给差评 怪不得冯小刚骂街","Do not know why so many people tender to give a bad assessment Feng Xiaogang scold the streets",0.300000012,-0.600000024
"不知道为什么感觉很精致的一部电影 感觉真的花了很大心血","Do not know why it feels very delicate a movie feeling really spent a lot of effort",0.899999976,-0.5
"不知道为什么给打分那么低，个人觉得还行，讽刺意味很浓，揭露社会现状是冯氏和王朔的风格，就是时间有点长，有些困。","Do not know why the scoring so low, personally feel okay, irony means very strong, revealing the social status quo is the style of Feng and Wang Shuo, that time is a bit long and sleepy.",0.800000012,-0.400000006
"不知道为什么评价会那么低。","Do not know why the evaluation will be so low.",0.300000012,-0.5
"不知道为什么评分这么低，个人觉得电影总体还不错，除了大量植入广告以及各种无厘头颇感无奈外，以演员的口吻说出一些当今现状令人心酸，最后一段毫无逻辑的环保公益广告不知是为了强行走高大上的道路还是怎样，不过也印证了主流思想。","Do not know why the ratings so low, personally think the movie overall is not bad, in addition to a large number of implanted ads and a sense of helplessness, the actor tone to say some of the current situation is sad, the last paragraph of no logic of environmental charity ads I do not know in order to forcibly take the tall road or what, but also confirmed the mainstream thinking.",0.899999976,-0.600000024
"不知道为什么评分那么低，反正我看哭了，而且最后的寓意也深得我心。","I do not know why the score is so low, anyway, I see crying, and finally the moral also won my heart.",-0.300000012,0.400000006
"不知道为什么这么多人说不好看，四颗星给电影，一颗星给冯导","Do not know why so many people say ugly, four stars to the movie, a star to Feng guide",-0.899999976,0.5
"不知道为什么遭到那么多恶评，其实没有那么差，一贯的冯小刚式的借故事讽刺当下的社会现象，可能是因为是由三个相对独立的小故事串联起来的，所以情节性不强，笑点不够自然，犹如近些年的春晚相声小品，主题都是不错的，可就是为了发笑而硬讲些不好笑的笑话，便让人觉得索然无味了。","Do not know why so many bad reviews, in fact, not so bad, the usual Feng Xiaogang borrowed stories satirical the current social phenomenon, probably because it is composed of three relatively independent stories in series, so the plot is not strong, Joking is not enough natural, as in recent years, Spring Festival Evening comic skit, the theme is good, but just to laugh but not funny joke, it makes people feel boring.",0.699999988,-0.699999988
"不知道为什么那么多人都不喜欢，我觉得很好啊！","I do not know why so many people do not like, I feel good!",-0.600000024,0.300000012
"不知道为什么那么多人都给很低的评分，可能我没那么高的品味看不出那么多缺陷，个人觉得片子看下来不错，内容紧扣实事轻松幽默，都是实力派演员不管情节发展到什么阶段都表演的很自然不别扭，那么高的票房也确实冲着好看去的，推荐","I do not know why so many people give a very low score, I may not have such a high taste can not see so many defects, personally think the film looks good, the content closely linked to the fact easy and humorous, are the strength to send actors regardless of the plot to What stage are performing very naturally awkward, so high at the box office is indeed directed at the good, recommended",0.899999976,-0.600000024
"不知道低分在哪里，我们整个电影院笑翻了。讽刺得很到位。虽然桥段是比较老，但现在这个社会依然这么神经病，有过之而无不及。","Do not know where the low score, we laugh over the entire cinema. Ironically, it is in place. Although the bridge is relatively old, but now the community is still so crazy, worse than ever.",0.400000006,-0.300000012
"不知道冯导想简单还是想太多了","Do not know von think simple or too much",0.5,-0.5
"不知道冯导把这个类似甲方乙方的电影重新拍一次目的是啥，但很明显，把自己招牌砸了，比甲方乙方差了不只一个档次，给6分吧","Do not know Feng led this similar to Party B's film once again patted the purpose of what is what, but it is clear that the smashed their own signs, than the difference between a party B more than a grade, to 6 points",0.300000012,-0.400000006
"不知道大家为啥骂的如此厉害，跟甲方乙方比，那确实是差的很远。可客观来说，范伟和宋丹丹的故事，都挺喜欢的，最后一个故事虽然突兀，但至少是种态度吧。","I do not know why we curse so powerful, with the Party B than the party, that is indeed far worse. Objectively speaking, the story of Fan Wei and Song Dandan, quite like, the last story though abrupt, but at least it is kind of attitude.",0.400000006,-0.300000012
"不知道大家是不是随了吐槽的潮，其实我觉得还可以。摒弃大众的吐沫星子，自己用心去看。","I do not know if everyone is following the tide of Tucao, in fact, I think it is okay. Abandon the public Spit buns, their own hard to see.",0.600000024,-0.5
"不知道是不是大家口味过于高了？还是习惯了挑剔的毛病！？一部电影我觉得如果能够有所感悟，不至于一无是处！","I do not know if you taste too high? Still accustomed to critical problems! ? A movie I think if we can have insights, not nothingness!",0.600000024,-0.400000006
"不知道是不是我多心，总觉得导演在里面夹带私货，笑点还行，但觉得太用劲，私人定制这个点子我好像看过……H版……","Do not know if I am distraught, always feel that the director in the smuggling of goods with smugglers, okay, but feel so hard, private custom this idea I have seen ... H version ......",0.600000024,-0.300000012
"不知道是王朔嘲讽这个社会的方式过时了，还是冯小刚拍贺岁电影的方式过时了，总之，充满了腐败的插片广告的霉味~~~~最后还要说一句我十分怀念甲方乙方。","I do not know is the way Wang Shuo ridiculed this society is out of date, or Feng Xiaogang filming the New Year film out of fashion, in short, full of corrupt plug ads musty ~ ~ ~ ~ Finally, I have a say I miss Party B.",0.699999988,-0.400000006
"不知道是王朔没那么贫了，还是冯导高雅了，不是原来的配方了","Wang Shuo do not know is not so poor, or Feng Dao elegant, and not the original formula",0.300000012,-0.699999988
"不知道最后的装逼是为了什么，致青春吗","Do not know what is the last loaded force, to youth?",0.600000024,-0.699999988
"不知道给几颗星  单从观影来说 不好看 但也不难看","Do not know to sing a few stars from the film is not good-looking but not ugly",0.400000006,-0.800000012
"不知道该如何评价这部电影了。。。","I do not know how to evaluate this movie. . .",0.300000012,-0.300000012
"不知道说什么好","I do not know what to say",0.600000024,-0.300000012
"不算在喜剧里会不会比较好。","Not in the comedy will be better.",0.300000012,-0.600000024
"不算好片，但至少博君一笑，针砭时事，不至于烂到5.5分","Not a good film, but at least Bo Jun smile, stitch current affairs, not rotten to 5.5 points",0.699999988,-0.800000012
"不算是聪明的电影……","Not a smart movie ...",0.5,-0.600000024
"不管你们怎么看，反正家里老人都笑了，整场没睡着","No matter how you see it, anyway, the elderly are laughing at home, and they are not asleep",0.5,-0.400000006
"不管别人怎么说 反正我喜欢","No matter what other people say I like anyway",-0.5,0.300000012
"不管别人怎么说，就算是小品，我乐了，开心了，也算值了~","No matter what others say, even skittish, I am happy, happy, but also the value of ~",-0.400000006,0.699999988
"不管别人怎么说反正我觉得挺逗的，笑点低就笑点低吧","No matter what people say, anyway, I think pretty funny, laugh low laugh it low",-0.600000024,0.5
"不管差评如何疯狂，至少我觉得值得一看。人通常两种情况下给电影差评，一是自己没看懂，二是为了装高大上，真正好的片子没几个，真正差的片子也不会值得你浪费精力写差评。","No matter how crazy bad reviews, at least I think worth a visit. People are usually two cases of negative feedback to the movie, one did not understand their own, and second, in order to install tall, really good few films, the real bad film will not be worth your waste of energy to write bad reviews.",0.300000012,-0.400000006
"不管怎么说 这片和甲方乙方看着一样 其实内涵不一样 这是王朔的本子 所以不能只看热闹 这里面有对这个社会对人性的思考很深刻的 只不过我感觉这片从演员到剪辑都不是太好啊 冯导有点力不从心吧 可以拍得更好的","Anyway, this piece and Party A Party B looks the same as the actual content is not the same This is the book of Wang Shuo Therefore we can not just watch it There is a very deep thinking of this society on human nature But I feel this piece from the actor to the clip are Not too good Feng guide a bit powerless can shoot better",0.800000012,-0.5
"不管有多少吐槽  却真心被后面的10分钟感动 对所有的一切 道一声sorry","No matter how many Tucao are really moved by the back of 10 minutes on all the way to say sorry",0.5,-0.5
"不能免俗的去刷了下,确实比较差~~~","Can not be vulgar to brush under, really bad ~ ~ ~",0.400000006,-0.400000006
"不能打零分，可惜了","Can not hit zero, a pity",0.300000012,-0.800000012
"不能说是一部成功的电影，但能说是一部好作品","Can not be said to be a successful movie, but can be said to be a good work",0.400000006,-0.600000024
"不至于5.4分啦~","Not 5.4 points friends ~",0.300000012,-0.400000006
"不装逼还是可以看的","Do not install force or you can see",0.600000024,-0.600000024
"不要挑剔，不要质疑，因为只有冯小刚敢于直面社会的阴暗面，没过审之前应该更精彩！","Do not be picky, do not question, because only Feng Xiaogang dare to face the dark side of society, no trial before should be more exciting!",0.600000024,-0.400000006
"不要有期待","Do not have expectations",0.300000012,-0.5
"不要较真地看还是能博君一笑的，典型冯式喜剧,必不可少的葛大爷","Do not really look or Bo Jun smile, the typical Feng-style comedy, indispensable uncle Ge",-0.300000012,0.699999988
"不要辜负","Do not disappoint",-0.300000012,0.899999976
"不觉得烂，逗乐里各种讽刺真过瘾","Do not think bad, amused in a variety of satirical really enjoyable",-0.600000024,0.899999976
"不论剧情不论俗雅，给个高分是因为，最后给自然的道歉，愿意用一个篇幅去描述，不管多么的不衔接，不管多么像小品，走心了","Regardless of the story regardless of elegant, to give a high score because, at last apologize to nature, willing to use a space to describe, no matter how not convergence, no matter how sketchy, carefree",0.600000024,-0.400000006
"不负众望的烂 全程无笑点。。不仅有无趣的台词 生硬的煽情 还有不明所以的配乐诗朗诵——今年的春晚也不用看了","Lively rotten wholeheartedly smile point. . Not only a boring lines blunt sensational still unknown music poetry recitation - this year's Spring Festival Evening do not have to read",-0.699999988,0.300000012
"不负期待，虽然感觉少了那么一点点儿劲儿。","No negative expectations, though less feeling so little effort.",-0.699999988,0.800000012
"不过瘾","Not fun",0.600000024,-0.800000012
"不错，主要感觉是用力不对，过于表现私人定制公司的四个工作人员。随意偏了，所以关注点错了。范伟太赞。结尾到底是怎么回事，肄？","Yes, the main feeling is that we are not doing enough to overly demonstrate the four staff of a privately-run company. Feel free to go wrong, so the focus is wrong. Fan Wei too fancy What happened at the end?",0.300000012,-0.400000006
"不错的题材但情节未加打磨，讽喻性不强，笑料也比较少，退步之作。","Good subject but the plot is not polished, the allegory is not strong, jokes are less, for the retrogressive.",0.400000006,-0.899999976
"不难看能看完但是没乐。","Not difficult to read but not happy.",0.5,-0.400000006
"不難看啊，挺諷刺的","Not ugly, very ironic",0.5,-0.400000006
"与以往冯小刚作品相比 不算好看 感觉看了三个小品 范伟的笑料多 第二个觉得跟其他两个风格不同 宋丹丹倒是觉得有感人的地方 结尾突然是道歉有点突兀","Compared with the previous Feng Xiaogang's work is not good-looking feeling Read three pieces of Fan Wei's jokes Second think with the other two styles are different Song Dandan touches the end of the touching place suddenly apologize a bit unexpected",0.800000012,-0.699999988
"与其说是喜剧，不妨说是对当下无聊生活的嘲讽。","Not so much a comedy, it may be said that the current boring life boring.",0.300000012,-0.800000012
"与其说这是电影，分类成短片更合适。","This is not so much a movie, classified as short films more appropriate.",0.699999988,-0.5
"与想象差距很大","There is a big gap between imagination and imagination",-0.400000006,0.300000012
"世故的聪明不如真诚的态度。","Sophisticated clever as sincere attitude.",-0.400000006,0.899999976
"东一榔头西一棒子，还自己炒自己的冷饭，我脑子抽住了才去影院看的。。。。。","East a hammer west of a stick, but also their own fried rice, my mind only took to the theater to see. . . . .",-0.300000012,0.800000012
"东拼西凑，毫无诚意，陈词滥调，各种老梗！","Patchwork, no sincerity, clichés, all kinds of old terrier!",0.300000012,-0.400000006
"东拼西凑的故事，最后实在看不懂","Patchwork of the story, in the end really do not understand",0.5,-0.699999988
"丝毫感觉不到这几个故事的关联啊，特别是最后一个大自然篇，矫揉造作，这是在干嘛？","The slightest feeling of these few stories ah, especially the last one nature article, artificial, this is doing?",0.300000012,-0.400000006
"两星,你值得拥有.","Two stars, you deserve it.",0.800000012,-0.300000012
"两星全给甲方乙方","Two-star full Party B",-0.5,0.400000006
"两星全给范伟","Two-star to Fan Wei",-0.5,0.400000006
"两星半，讽刺的有点乱，宋丹丹那段不错","Two and a half stars, ironic a bit chaotic, Song Dandan that good",0.5,-0.300000012
"两星的电影，多一星给那段时间都去哪了，和片子无关，自己感动了","Two-star movie, one more star to that period of time have gone, nothing to do with the movie, I moved",0.699999988,-0.400000006
"两星给VIP厅的那个菇凉。","Two stars to the VIP hall that mushroom cool.",-0.300000012,0.300000012
"两星还只是因为葛优，郑凯的存在感为什么那么低","Two-star just because Ge You, Zheng Kai's sense of presence so low",-0.699999988,0.300000012
"两星都算客气的了…","Both stars are kind ...",-0.600000024,0.300000012
"两星都给葛大爷","Both stars give Grandpa Ge",-0.600000024,0.600000024
"两颗星都给宋丹丹","Both stars give Song Dandan",-0.800000012,0.5
"两颗星都给演员，全当献爱心了就。","Both stars give the actor all the time to offer their love.",-0.899999976,0.699999988
"个人意见，如果想看的同学们可以去买各种打折团购之类的票，因为真心不值票价","Personal opinion, if you want to see the students can buy all kinds of discount buy tickets, because the true worthless fare",0.800000012,-0.800000012
"个人感觉冯导拍这片目的不是为了让人笑的，是为了让人们看看这年头大家为了能让自己笑得体面都干了些啥。我觉得私人定制排得不错，只是档期选错了。","Personal feeling Feng guide filming this purpose is not for people to laugh, is to allow people to see this year we all in order to make their own smile have done something decent. I think private custom row well, but the wrong file schedule.",0.600000024,-0.400000006
"个人感觉经典算不上，但是也没有说的那么烂，如果去掉最后感恩的那一段可能会更好些。但是个人感觉这个电影的味道还是有的，可能我个人肤浅了，但前三段黑色味道十足，最后一段加的有的矫情，当然当年甲方乙方也很矫情，但是经典，不过电影要放到大时代环境里去看，卡拉是条狗、我是你爸爸等等都各有味","Personal feeling is not really classic, but did not say so bad, if removed the last paragraph of gratitude may be better. But personally feel the taste of this film is still there, I may be superficial, but the first three paragraphs of black taste full, the last paragraph of some hypocritical, of course, when Party B is also hypocritical, but the classic, but the movie to be put Look at the era of big times, Kara is a dog, I am your father and so have their own taste",0.300000012,-0.300000012
"个人感觉还可以，最后确实挺突兀的","Personal feeling is OK, the last really abrupt",0.899999976,-0.5
"个人感觉还可以啊，想不到豆瓣上的评分这么低，电影拍得还挺接地气的，片尾的道歉部分是亮点~","Personal feeling can ah, can not think of the score on the watercress so low, the film is quite ground-breaking, the tail of the apology part is the highlight ~",0.300000012,-0.699999988
"个人觉得还可以  根据当下社会形态进行描述 让人值得反思 笑点也还行 就是连贯性不强","Personally think that can be described according to the current social form makes it worthwhile to reflect laughter is okay is not coherent",0.800000012,-0.300000012
"个人认为这是冯小刚最差的一部电影！","Personally think that this is the worst movie Feng Xiaogang!",0.699999988,-0.899999976
"中国那么多老板姓，让他们都能看懂，学点道理，容易吗？！","So many Chinese surname, so that they can understand, learn the truth, easy? !",-0.300000012,0.600000024
"中规中矩，没有前些年葛大爷片儿的热闹劲了。","Quite satisfactory, not a few years ago, Ge grandfather piece of lively vigor.",-0.300000012,0.800000012
"中规中矩，道歉扣一星","Quite satisfactory, a deduction buckle a star",-0.300000012,0.800000012
"中间一度无聊到放空 结尾太突兀 台词太贫 就只能看宋丹丹范伟飚演技了","The middle of the boring to the end of the empty too sudden lines too poor can only see Song Dandan Fan Wei Biao acting",0.5,-0.899999976
"中间确实无聊得很，但是结尾不赖","The middle is really boring very, but the end is not bad",0.800000012,-0.600000024
"丹丹姐的演技是全片唯一的亮点。第二个故事显得导演忒小肚鸡肠了。","Dandan sister's acting is the only highlight of the whole film. The second story is directed Intuit tripe diurnal.",0.300000012,-0.400000006
"丹丹姐的腿是一帧一帧p出来的呀！","Dandan sister's leg is a frame p out of it!",0.300000012,-0.400000006
"丹姐才是土豪好么；天坑取景美爆了。","Dan sister is tyrant Haozhao; doline shot beauty burst.",-0.300000012,0.400000006
"为了不变成纯搞笑剧 生拉硬拽的加了结尾 想吐槽 但也太生硬了吧","In order not to become a pure comedy pull pull pulled the end Tucao but it is too stiff right",0.400000006,-0.800000012
"为了后面的环保加一颗星","To add a star behind the environmental protection",-0.400000006,0.300000012
"为了幽默而幽默，结果大家都尴尬了。比当年的甲方乙方不知道烂出几条街。","For the sake of humor and humor, the result we all embarrassed. Party B than the year did not know rotten a few streets.",0.300000012,-0.5
"为了打2星特地坚持把电影看完，我真是业界良心","In order to play 2 stars specially insisted watching the movie, I really is the industry conscience",0.899999976,-0.600000024
"为了电影选择我们学校作为首映礼的地点加一颗星。","Add a star for our movie at the place where our school chose to premiere.",-0.5,0.400000006
"为了看看有多烂","To see how bad it is",0.400000006,-0.600000024
"为了第一个故事 多给一颗星","Give one more star for the first story",-0.5,0.400000006
"为了葛大爷和宋丹丹去看的电影，其他就不多说什么了…","For Ge uncle and Song Dandan to see the movie, the other will not say anything ...",-0.300000012,0.300000012
"为了葛大爷和郑恺，多给一颗星。","To Ge uncle and Zheng Kai, give a star.",-0.600000024,0.699999988
"为什么一个故事很吸引人主演演的也没有什么问题的电影会让人这么觉得不来电 结尾的主题升华你是在逗我？","Why a story is attractive to the main actor is also no problem with the movie will make people feel so do not call the end of the subject sublimation you are teasing me?",0.400000006,-0.300000012
"为什么冯小刚的电影越来越不好，还非得一个劲的拍下去，中国的年轻一代倒是有不少出头的好导演，可惜还没什么人看到","Why Feng Xiaogang's film is getting worse, but also have to keep on filming, the younger generation in China, but there are quite a few good early director, but unfortunately no one saw",0.400000006,-0.699999988
"为什么分这么低………看完我还觉得冯小刚蛮萌的啊，说教直白的近乎矫情，但是我蛮惊喜的","Why points so low ......... After reading I still think Feng Xiaogang pretty Meng ah, preaching almost hypocritical hypocrite, but I quite a surprise",0.899999976,-0.600000024
"为什么吐槽这么狠，我觉得挺好看的啊。现在的人们越来越不满足了。","Why Tucao so hard, I think it looks good ah. Now people are more and more unsatisfied.",0.699999988,-0.300000012
"为什么大家觉得是烂片？？冯导，第五代的良心。","Why do you think it is a bad movie? ? Feng guide, the fifth generation of conscience.",0.400000006,-0.400000006
"为什么感觉冯小刚已经有种破罐子破摔的架势…","Why do you feel Feng Xiaogang broken cans broken pot posture ...",0.5,-0.699999988
"为什么感觉白百何很合我口味啊，尤其是穿上制服。","Why do I feel Bai Bai Ho match my taste, especially to wear uniforms.",0.5,-0.5
"为什么我觉得不错呢","Why do I feel good?",0.800000012,-0.400000006
"为什么我觉得全篇无笑点！","Why do I think the whole point of no laughter!",0.300000012,-0.400000006
"为什么我觉得很好看。。。","Why do I feel good? . .",0.800000012,-0.400000006
"为什么我觉得很好看？","Why do I feel good?",0.600000024,-0.400000006
"为什么我觉得很好看呢。荒诞不经的桥段，尽显讽刺之能。","Why do I feel good? Absurd section of the bridge, filling the satirical ability.",0.5,-0.5
"为什么我觉得还不错… .虽然电影有点分散而且荒诞 煽情也有些怪 但是让人觉得它在讽刺和映射的一些东西 很有意思。它对我而言不是个好贺岁片，因为它不能让我不动脑的轻松完全程，但是我觉得它挺有意思。","Why I think it is not bad ... Although the movie is a bit scattered and absurd, the sensationalism is a bit odd but it makes one think it is interesting and something ironic. It's not a good New Year movie for me because it does not make me feel relaxed and complete, but I find it interesting.",0.600000024,-0.300000012
"为什么我觉得还不错呢","Why do I think it is not bad?",0.699999988,-0.400000006
"为什么我觉得这么好看，除了结尾有点矫情。","Why do I think so good, in addition to the end of a little hypocritical.",0.800000012,-0.5
"为什么我觉得这片子拍的很棒~","Why do I think this film shoot great ~",0.899999976,-0.300000012
"为什么打一星你们懂得，背上包袱拍出来的东西实在是让人伤感，不过在电影院 里跟电脑玩三国杀是一种新的体会","Why do you know how to play a star, the back of the burden to shoot things is really sad, but in the cinema with the computer to kill the Three Kingdoms is a new experience",0.5,-0.600000024
"为什么有种春晚的感觉，冯老师您这是在练手么","Why do you feel the Spring Festival Gala?",0.600000024,-0.300000012
"为什么网上骂的这么厉害啊，除了结尾感觉好像有点过，其他都挺有意思的么~哪里想吐了？","Why online curse so powerful ah, in addition to the end of the feeling seems a bit too, the other are quite interesting ~ Where vomiting?",0.600000024,-0.400000006
"为什么评分辣木低 我觉得很好看啊","Why do I think Moringa low looks good ah",0.699999988,-0.400000006
"为什么那么多人都在黑这部电影呢，我觉得挺接地气的呀，讽刺调侃，不说冯导导的怎么样，几个主演贫的超自然。","Why so many people are in the dark this movie, I think it's quite earthly ah, ironic ridicule, do not say how the guidance of Feng, a few starred in the poor supernatural.",0.5,-0.800000012
"为什么都说不好看呢，其实每个人的角度不同，冯老板广告植入都已经赚回成本了，其余的都是任意发挥了，先吐槽官员再吐槽自己最后吐槽土豪，冯老板其实有自己的小九九","Why do not say good-looking, in fact, each of the different perspectives, Feng boss advertising have earned back the cost of implantation, and the rest are free to play, and then Tucao officials Tucao their last Tucao Tu Hao, Feng boss actually have their own Small ninety-nine",0.300000012,-0.600000024
"为冯导 今日的没劲儿 与 昔日的接地气 所贡献的绵薄票房。","For Feng guide today's hard-working children with the old grounding of the glorified box office.",0.400000006,-0.300000012
"为啥性贿略不上白百何","Why bribery slightly less than the best",-0.300000012,0.600000024
