"ranking","Chinese.origin.data","Baidu.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Baidu.translated.data."
30,"其实我觉得还行，也许是听批评挺多了，发现也没那么差呀。第一段比较有意思，弄得像模像样，第二段最扯无趣，范伟演技不错，看着还有点邓小平的范，电影里面的教育意义太直白，以至于让人讨厌，虽然理都在都好，但是表现得很想让人快进跳过","In fact, I think it's OK, maybe it's a lot of criticism, and it's not so bad. The first paragraph is interesting, get second at most with an air of importance, boring, acting Wei Fan good, looking a little bit Deng Xiaoping fan, movie educational too straightforward, so people hate, although they are good at, but very want to skip through",0.85385
30,"其实我觉得还行吧 大家都觉得很老套了 但是看得时候还是觉得轻松的 就是模仿的痕迹很明显 看惯了大片偶尔看看这个是okay的 比较喜欢有影射性的作品","Actually, I think it's OK. Everyone feels very old. But when I see it, I still feel relaxed. It is the mark of imitation. Obviously, I am accustomed to watching movies. Occasionally, I like to see this. Okay is more fond of insinuate works.",0.88672
30,"其实有深度的电影是最难拍的，很容易索然无味。我们相信导演的用意，但不得不说，电影真的不是很成功。最后的采访一下子就听出来是导演的声音，哈哈。PS，我不明白，大家为什么这么讨厌白百何，我觉得挺好的啊，哪里不对了？？？！！！~~~","In fact, the depth of the film is the most difficult to take, it is easy to be uninteresting. We believe in the direction of the director, but we have to say that the film is really not very successful. The last interview immediately heard the director's voice, haha. PS, I don't understand why everyone hates Bai Baihe so much. I think it's good. What's wrong???!!! ~ ~ ~",0.962881
30,"其实没评价的那么糟，可能先前期望太高，宋丹丹最后那段很感人，总体来说还过得去吧，三星，比同期风暴好看太多了好不好…","In fact, it's not so bad. It may be too high in the first place. Song Dandan's last paragraph is very touching. In general, it's too good to go. Samsung is much better than the same period.",0.849172
30,"其实算是两星半的的影片吧，全称看下竟然没有一个笑点，尽管我很能感受到导演和演员想要我们欢乐的信念。算有点创意的噱头，算中国好久未曾出现过的成功虚拟职业之一，却拍的有点俗血。可能与对手无法擦出火花，葛优大叔的演出也显得稍有平庸。最后出现的几段公益广告，衔接的有点不当，文案倒是不错。","It is half of the film stars, the look that no one even though I am bursting point, can feel the joy that we want the director and actor of faith. A bit of creative gimmicks, one of the successful virtual professions that have not appeared in China for a long time, but a bit of popular blood. He may not be able to spark a spark with his opponent, and uncle Ge You's performance is a little mediocre. In the last few sections of the public service, the connection is a little inappropriate, and the copywriting is good.",0.864312
30,"其实觉得拍的不错 就是故事间的连贯性差 但是每一个故事的内容都很好 揭露和批判很现实","In fact, I think the good is the poor coherence between the stories but the content of each story is very good to expose and criticize.",0.879274
30,"其实觉得还挺好看的，挺乐呵。可惜了了，是个大烂尾，看到后面顿时恶心了。第三个故事就很适合做结尾的嘛","In fact, I think it's pretty good. It's very happy. Unfortunately, it was a big mess. It was nauseous in the back. Third stories are good for ending",0.91411
30,"其实还不错~挺欢乐挺感动的，作为一部贺岁片这样已经不错了，为什么大家要求这么高","In fact, it is very good to be very happy and very moving, as a new year's film is good, why do you ask so high",0.908965
30,"其实还可以，第三段挺好的。虽然王大爷的本子感觉有点。。。太久不写了？有点写不出来，技穷才尽的感觉，模式化在部分也最明显。","In fact, it can be, the third section is very good. Though Lord Wang's book feels a little. It's too long to write? I can't write a little, the feeling of poor skill, and the pattern is most obvious in part.",0.851666
30,"其实还好，就像电影里的一导演，俗了大半辈子，想变雅，而雅在艺术中赚不了钱。这电影俗是俗，但是有的段子也很好看的。这是一部大杂烩，让自己乐乐。","In fact, it is as good as a film director, the vulgar life, want to be elegant, and elegance can not make money in the art. The film is vulgar, but some of them look good. It's a hodgepodge and let yourself be happy.",0.904486
30,"其实还好了，反正能看下去。那首歌挺好听的","In fact, it's OK, but I can see it anyway. That song is very nice",0.883447
30,"其实还是挺逗逼的...李小璐你这形象毁的...不过也确实证明了腿型真的不好看...最后道歉篇虽说公益但是实在有些太牵强直接把喜剧气氛拉低...","In fact, it's still very funny. Li Xiaolu, your image has been destroyed. But it does prove that the leg type is really not good. The last apology is public, but it's far too far fetched, and it directly reduces the comic atmosphere.",0.86065
30,"其实这片子真的还行，没到太差的地步，只是大家伙儿期待度太高导致的，也确实不接地气儿了。全篇我也是没乐一次，但是，起码不是咯吱你啊，那就好。这几个部分范伟最好，宋丹丹其次，李成儒更次，道歉最差。哦，看了之后更讨厌李小璐，喜欢白百合，葛大爷。。。按他的水平就叫次了。。。","In fact, this film is really good, not too bad, but everyone is expected to be too high, and it does not answer the ground. It is not my music again, but at least not tickle you ah, that's good. These parts are Wei Fan's best, Song Dandan second, Li Chengru more, the worst apology. Oh, after looking, I hate Li Xiaolu more, like white lilies, Grandpa Ge. It's at his level.",0.919858
30,"其实这电影立意很好，想法也很好，就是这主题不适合电影，最后套得很生硬。强行升华主题的感觉。演技啥的我觉得还好吧，整个没啥感觉。因为是在家看的所以没多大损失…","In fact, the movie has a good idea and a good idea. It is not suitable for the film, and it is very hard to get in the end. The feeling of the theme of sublimation. I feel good about the acting. It's not a whole feeling. Because it's at home, so there's not much loss...",0.925679
30,"其实这种电影网上看就好了 但不知道影院里为什么很多人 可能是情侣们 姐妹们消遣娱乐的项目吧 真心没有甲方乙方好 或许是为了广电总局的通过 导演把犀利的言辞改了 看完后真心没有碰击心灵 结尾觉的各种牵强似的对环境的担忧 对人类不文明行为的斥责","In fact, this movie online watch is good but do not know why a lot of people may be theater lovers and sisters entertainment projects, really no good Party B perhaps to SARFT by the director of the sharp words changed to the environmental concerns after all not really hit the end feel far fetched heart like the behavior of human being civilization rebuke",0.853867
30,"其实这部电影的立意还是不错的，每个人都有发白日梦的权利，能够度身订制使白日梦成真的服务，想必很受欢迎。可是每个故事说教和嘲讽权贵的意味都太浓厚，本应该幽默博君一笑再发人深省，却好像被上了一堂思想教育课，不要迷恋权贵，不要俗不可耐，不要奢华糜烂，但是，效果欠佳吧。喜欢郑恺！","In fact, this movie's conception is pretty good. Everyone has the right to daydream. It's very popular that we can customize and make daydream come true. But every story preaching and mocking a symbol of the rich and powerful are too strong, this should be humorous laugh and then seem to be on the set people thinking, a thought education class, don't be obsessed with power, not luxury erosion, don't too vulgar to be endured, but the effect is poor. Like Zheng Kai!",0.875829
30,"其实这部电影说的很明白，冯导想用喜剧的手法来表现我们当下的一些问题~~~其实喜剧要比悲剧难以把握，因为真正优秀的喜剧是要人看了之后笑，笑了之后又让人哭，让人思考~~而这种喜剧绝对不是大众可以理解的~~~","In fact, this movie said understand, Pingdao to ~ ~ ~ some problems with a comedic approach to the performance of our current comedy to tragedy than actually difficult to grasp, because the really good comedy is to see people laugh, laugh and make people cry, let people think that ~ ~ definitely not popular comedy can understand ~ ~ ~",0.878463
30,"典型三段式议论文结构啊！开头结尾摆观点，中间用三个例子，结尾还来段抒情。以葛优一笑话收尾，试图营造言有尽意无穷的赶脚！但文章构思老套，表达效果一般，文章中心没有得到突出，颇有恶心别人，成全自己的倾向！","The typical three - paragraph structure of the argumentative paper! The beginning and the end of the point of view, with three examples in the middle, and the end of the lyric. To Ge You a joke ending, trying to create words do have meaning infinity around! But the article is conceived old, the expression effect is general, the article center does not get outstanding, quite have nausea others, become complete own tendency!",0.852836
30,"写入社会现实、宣导正能量是好事儿，但作为冯导的贺岁片，实在很一般。剧情平淡，笑点平淡，不是冯导的水平，观众看得不过瘾。幸亏有好演员支撑","Write about the social reality, the positive energy is a good thing, but as Pingdao hesuipian, is very general. The plot is flat, the smile is light, not the level of Feng guide, the audience is not addictive. Thanks to the support of good actors",0.871782
30,"冯导，在拍自己的东西。用自己的风格来不断的黑幽默这个社会，从第一个故事的富人黑到官员。甚至拿自己开涮，并对影片的暧昧表态—就是不买你们的账，要拍自己的。最后一个故事体现出了对大众更多的关怀...乃至延伸出感恩，进而关联到人与人、人与自然。冯导还是会继续拍下去的...最后的故事告诉我们。","Feng Dao, is taking his own thing. The society of constant black humor in his own style, from the rich to the official from the first story of the rich. Even make fun of yourself, and of the film - ambiguous position is not to buy your account, to take their own. The last story shows more care for the public... And even the extension of gratitude, which is associated with people, people, and nature. Feng Dao will continue to take it... The last story tells us.",0.874013
30,"冯导想用冯式幽默来告诫我们。不过叙事方式总是觉得有些单调。内容是好的 但是貌似还不适合现状。电影总体的节奏较慢。个人观点就是这样。该来新人的时候啦","Feng guide wants to warn us with Feng style humor. But the narrative style always feels a bit monotonous. The content is good, but it doesn't seem to be suitable for the status quo. The overall rhythm of the film is slow. That's the personal point of view. It's time to come to the new man",0.879369
30,"冯导想通过这部作品讽刺贪官和一味脱俗的导演，初衷不错，但讽刺有余，笑点不足。试想冯导应该也不觉得好笑，只是想把个人对社会个别现象的讽刺告诉世人，喜剧还是应该让观众在酣畅淋漓的笑声中体会大道理。","Feng guide wants to satirize the corrupt officials and the popular director through this work. The original intention is good, but the satire is more than enough. Imagine Pingdao should not feel funny, just want to put the individual to society the phenomenon of individual satirical comedy or should tell the world, let the audience in the laughter of fully and delightfully.",0.876245
30,"冯导的贺岁挡电影，许多人在年末看了这部，我是在烂片满天飞的评价后，才看的。也许就像俗语所说的，希望越大失望越大，而我正相反，有着烂片的概念，反而看到了好的方面，在冯式笑料的背后，展现出现今社会的腐败和糟点。估计是冯导今年太忙了，没有用心拍，只是会意，没有传神。插曲很煽情，泪点。","Feng Dao's New Year Movie block, many people see it at the end of the year, I was in bad evaluation all over the place, only to see the. Perhaps just as the saying goes, want bigger disappointment, but I have a bad film on the contrary, the concept, but to see the good side, behind Feng jokes, show this social corruption and bad points. It is estimated that Feng guide is too busy this year, without the heart to beat, only the intention, there is no God. The episode is very sentimental and tears.",0.871803
30,"冯小刚一贯的黑色幽默，一路讽刺到底，王朔也算是把俗气的社会现实玩过了瘾。除了剑南春和怡宝、白百合和羽凡片尾曲的捆绑让人对娱乐业有不好的揣测，力道不够、细节不深也是感受之一。结尾，是有升华的目的，但终究匠气些，最后还不忘补一刀。也算是大众的自娱自乐，关于雅和俗的观点也算是自嘲了吧。","Feng Xiaogang's consistent black humor, all the way to the end, is Wang Shuo's addiction to the vulgar social reality. In addition, Jiannanchun and C'estbon white lily and Yu Song tied people have bad speculation for the entertainment industry, the strength is not enough, not deep feelings is also one of the details. At the end, the purpose of sublimation is to be sublimated, but after all, the craftsman is more angry, and at last he does not forget to make up a knife. It is also a popular self - amusement, and the view of elegance and vulgarity is a self - mockery.",0.851956
30,"冯小刚从来都是俗的不俗，自我调侃挺好，只是最后的拔高，与前面不符。太多的情感，不是一部片子就能讲清的，大俗或大雅，最怕夹心饼干啊。","Feng Xiaogang is always the good custom, self ridicule is good, but the final and inconsistent with the front. Too much emotion, not a film can make it clear, vulgar or great, most afraid of cookies.",0.874851
30,"冯小刚用一个残酷的事实告诉那些买票进场的人们：他真的有本事一只手扇你的耳光子另一只手掏走你身上的钱。果然，王朔编的剧本就是这样张扬啊……立意很不错，抛开另有图谋还是手段庸俗的问题不谈，冯小刚能在一个票房大卖的电影结尾加这么一段再直白不过的正能量宣传，客观上对社会还是很有好处的。","Feng Xiaogang told people who came in to buy a ticket with a cruel truth: he really had the ability to slap your face on one hand and pick up the money from you on the other hand. Sure, Wang Shuobian's play is so open... The conception is very good, despite another attempt or means vulgar problems, Feng Xiaogang can be sold in a box office at the end of the movie with such a positive energy but then straightforward propaganda, the objective of the society is still very good.",0.889715
30,"冯小刚说这部电影史拍着玩的，大家也是贬的居多，可能也是因为这样，我开看之前期望值并不高。但是看完之后发现，其实也还好啦，不算粗制滥造，至少这几人演技还是有保证的，葛优、宋丹丹老戏骨啦。台词给我印象很深刻，最后的结尾很好笑，葛式幽默啊~","Feng Xiaogang said that the history of the film was played, and everyone was also derogatory, and maybe because of this, I did not look at the high value of the expected value. But after reading it, it was found that, in fact, it was also good, not gross, at least these people have a guarantee of acting, Ge You, Song Dandan old play bone. I was very impressed by the lines, and the final end was funny, and Ge was humorous.",0.93632
30,"冯小刚骂人了","Feng Xiaogang swears",1
30,"冯式喜剧片","Fung comedy",1
30,"冯氏喜剧无可超越，有人说是因为王朔，有人说是因为时机好，我倒觉得最重要的是他懂得什么叫做市井幽默，拍出来的电影就是人民群众生活的集合，这逗贫玩好了叫艺术，调侃做到位也就是幽默。但只有一个问题回避不了，就是市井幽默一定要扎根于市井，想要把这种幽默发挥到极致您就必须把桌子上那瓶红酒换","Feng's comedy not to be surpassed, some people say that is because Wang Shuo, some people say that is because the timing is good, but I think the most important thing is that he knows what is called the common sense of humor, set shot out of the film is the people's life, which make poor play called art, it is humorous ridicule. But there is only one problem that can not be avoided. That is, humor must be rooted in the market. If you want to bring this humor to the extreme, you must change the bottle of red wine on the table.",0.876063
30,"冲着葛大爷看这个剧的，电脑上看看差不多了，影评不是很好，觉得笑点也不多，批判社会现象的意味很浓郁，几位老演员演的都不错，三星差不多","To see this play at Gudai, it is almost the same on the computer. The movie reviews are not very good. They don't laugh much. The meaning of criticizing social phenomenon is very strong. Several old actors perform well. Samsung is almost the same.",0.877972
30,"冷漠","apathy",1
30,"几个段子挺有意思的 江郎才尽还谈不上 总之我是笑了 挺烦那些影评人的 评论是观后 为评论而评论就假范儿了 带着评论的眼睛去审视电影就更虚了 为春晚预热吧 贴事实 王朔代表大众反馈社会 冯小刚在彩排小品 葛大爷您能不每部戏都秦奋吗 两个妈妈身材保持的不错 郑凯你还是回去拍广告吧 不过 确实零碎","Several interesting movie scripts on I smiled Tingfan the critics comment after comments and comments on the concept of false fan with the eyes to look at the movie review more virtual for the Spring Festival evening. In fact Wang Shuo posted preheating on behalf of the public social feedback in the rehearsal sketch Ge uncle Feng Xiaogang you can't do every drama Qin Fen two mother good shape Zheng Kai commercials. But you still go really broken",0.883482
30,"凭胸而论，其实还好！虽然最后的一段，有点违和，但是以一个没有抱着任何想法，纯是为了看电影而看电影的人来说，还是挺不错的！","By the chest, it's really good! Although the last paragraph, is violated, but as a do not have any idea, pure to the movies and movie people, or very good!",0.883319
30,"出影院时对同学说，只要我笑了出来或者湿润过眼眶，还是不至于把电影完全拍死。至少马青给丹姐点的那首歌很好听。只是整个电影设的目的太高，想要做到大而全面，因此必然空泛而缺乏深度。总之，电影想讽刺的太多，结果都是流于浅薄。","When I came out of the cinema, he said to the students that if I laughed or humid my eyes, I would not be able to completely kill the movie. At least the song that Ma Qing gave to sister Dan was very good. Only the entire movie set is too high, and want to be large and comprehensive, so it is inevitable and lack of depth. In a word, the film is too ironic, and the result is shallow.",0.902945
30,"刚上映时候就看了，忘了回来标记。有点儿不太明白很多人吐槽这片子不怎么样到底是哪个点不对。个人觉得还可以，虽然说段子比较旧，但是整个放在一起进影院逗个乐儿也挺好的啊。就是结尾变成公益广告实在有点儿难以理解。","I saw it as soon as it was on, and forgot to mark it back. It's a little bit out of the idea that a lot of people say that the film isn't exactly the wrong point. Individuals can feel that, although the piece is relatively old, but all together into the theater a leer is also very good ah. It's a little hard to understand that it's the end of a public service ad.",0.900027
30,"刚开始两段我看懂了 讽刺贪官与电影人。宋丹丹那段没看懂，还有最后向大自然道歉，你确定这不是冯小刚心血来潮拍的？衔接得真奇怪！整部影片我觉得故事衔接不好。也不能说是绝对的烂片，只能说一般，冯小刚已经过了创作的盛年，将就看吧","At the beginning of the two paragraph, I understood the sarcasm and the filmmaker. Song Dandan did not understand, and finally apologized to nature. You are sure this is not Feng Xiaogang's heart and blood. It's a strange connection! I don't think the story is well connected to the whole film. Can not say absolutely bad, can only say that in general, Feng Xiaogang has been the creation of the prime, will see it",0.859557
30,"刚开始看，就觉得和甲方乙方里情节有些相似，都是替人圆梦圆心愿的，只是内容上有着不同。里面的故事说了几个，一个是范伟想做不贪钱的贪官，这个真的很讽刺中国的官场，还好广电没剪掉禁播啊。一个是反贪清廉的检查官，平民老百姓宋丹丹羡慕有钱人的生活，还有就是社会人民群众问题，一个大自然的问题","Look at the beginning, I felt and Party B in the circumstances of some similar, are restricted to a wish, but the content is different. The story in it said a few, one is Wei Fan want to do not greedy for money corrupt officials, this is really very ironic of the Chinese official field, good radio and television did not cut off the ban. One is a corrupt prosecutor. Song Dandan, a common citizen, envied the rich's life, and the social mass problem.",0.865715
30,"刚开始觉得挺搞笑，可是越看越没意思。中间那首歌挺好听的","At first I thought it was funny, but the more I saw it, the less interesting it was. The song in the middle is nice",0.853799
30,"刚看，其实还好，这想法好，挺好玩的。谁没个白日梦啊，能这样玩，搁谁都高兴啊。但也就把电影分割成几段，每个人的小梦想都成一段，电影确实有点散。作为贺岁片，能给我带来笑声，足矣。至于被网友屁得最厉害的结尾，那十分钟的环保宣传，我可觉得挺好的，我们的环境，我可真的看着心疼","Just look, in fact, it's good. It's a good idea. It's fun. Who does not have a daydream, can play like this, and everyone is happy. But we also split the film into a few paragraphs, each person's small dreams come into a piece, and the film is a bit scattered. As a new year's film, it can bring me laughter, it's enough. As for the most serious end by the net fart, the ten minutes of environmental publicity, I feel very good, our environment, I can really look at the pain of heart",0.949932
30,"创意不错，最后是在呼吁保护环境关心陌生人之类的，其实主题很不错，但是我对于这种教科书式的呼吁很反感，最后到结尾反而看不下去。","The idea is good. Finally, it appeals for protecting the environment and caring for strangers. In fact, the theme is pretty good, but I am very disgusted with the appeal of this textbook style. At last, I can't see it at the end.",0.933196
30,"创意点不错 画面感也还好 王朔编剧到底还是有点感觉 就是觉得影片最后的情节升华的有点太突兀了吧 整体感觉比较一般","The originality is good, and the sense of the picture is also good. Wang Shuo's screenwriter is still a little bit aware that the final plot of the movie is a bit too abrupt. The whole feeling is quite general.",0.868757
30,"创意虽老，但看得出冯导下了功夫打磨这仨长篇小品，哪怕结尾也挺有春晚节奏。第一故事赞，触碰了我大中华最常见又在影视作品中不见的高贵官场，范伟的表演无出其右。二三略瞎，尤其第二恍惚黑镜活脱出个反高贵版，讽刺的不当大过故事的完整。还是希望王大能续起笔耕回到他最犀利的战场。p.s.我要看天浴","Creativity is old, but see Pingdao the Kung Fu grinding the three long pieces, even at the end of Spring Festival also quite rhythm. The first story touched my praise, the most common in the film and television works do not see the noble officialdom, Wei Fan's second to none. Two or three slightly blind, especially second trance black mirror live out of an anti - noble version, ironically more than the integrity of the story. The king continued writing up in hope to return to his greatest battle. P.S. I want to see the day",0.893761
30,"创新差点","Innovation difference",1
30,"制作真精美，故事看着就像一个个小品，但都不是那么的喜欢，讽刺的地方感觉有些过了，讽刺这个手法真的感觉不如直接去黑那些人，白百何真好看，加2分！道歉那个故事的后半段真好，向地球道歉，加2分，但是结尾的采访这个段子...，不喜欢，扣一分。我很好奇，为什么要做美梦？梦醒是多可怕的东西啊~。","The production is beautiful. The story looks like a sketch, but it's not so fond of it. The satirical part feels too much. Satirize this technique really feels inferior to go directly to those black people. Bai Baihe really looks good, plus two points. It's good to apologize for the second half of the story, apologizing to the earth, adding two points, but the end of the interview with this paragraph... Do not like, buckle one point. I'm curious. Why do I want to dream? It's a terrible thing to wake up.",0.848162
30,"前三段很入戏，觉得没有网上说的那么糟糕，然后莫名其妙的第四段让我顿时跌入谷底，不知道冯小刚到底怎么想的，估计是我不能理解大导的人文情怀。","The first three periods were very popular. I didn't feel bad about what I said on the Internet. Then, the fourth puzzling let me fall to the bottom. I didn't know what Feng Xiaogang was thinking. It was estimated that I could not understand the great guide's humanistic feelings.",0.850774
30,"前两个故事蛮好的，很有隐射性，第三个故事稍微牵强，不过很喜欢那首时间去哪儿了。还有最后的结局跟整体故事不够搭，但本身又有含义。所以给三星吧。ps：李小璐真的整得太过了。。。","The first two stories have been very good, and the third story a little far fetched, but it is the first time where is love. And the final end is not enough for the whole story, but it has its own meaning. So give it to Samsung. PS: Li Xiaolu is really getting over it.",0.87002
30,"前半段不知道在讲什么，就一直在暗喻各种社会现象，等到后面道歉的时候，大场景让我震惊了，虽然不知道后面跟主题有何关系，但觉得还不错，可以看看。","In the first half, I didn't know what I was talking about. I had been implying all kinds of social phenomena. When I apologized later, the big scene shocked me. Though I didn't know what's behind the theme, I thought it was pretty good.",0.884933
30,"前大半段真的好拖沓的流水账，拿过去的老段子和世俗观来搏人眼球实属没劲，还好不错的结尾将电影拉回来。冯导，不要再拍了","In the first half of the first half of a really good Procrastination of the flow of accounts, with the old and secular ideas to fight people's eyeballs are hard, good ending will be back to the movie. Feng Dao, don't take it again",0.882682
30,"前面其实还是很不错的，笑点很多，也很有内涵。但是不知道为什么到了后面突然开始抒情，我有点跟不上节奏啊。到最后，我彻底凌乱了，这是变公益片的节奏吗？怎么就突然开始向自然道歉了，好跳脱啊！","In fact, in fact, is very good, a lot of laughter, but also very connotations. But I don't know why it suddenly began to lyric and I couldn't keep up with the rhythm. In the end, I was completely messed up, is this the rhythm of the change of public welfare movies? How can I suddenly begin to apologize to nature and jump off!",0.914155
30,"前面的小故事寓意都很紧跟时代步伐，最后一段环保题材的很多人觉得鸡肋，我觉得是最有意义的一部分，至于搞笑效果确实不太好。","The stories in front of us are very close to the pace of the times. Many people in the last section of environmental protection think they are tasteless. I think it's the most meaningful part, and the funny effect is not very good.",0.907302
30,"前面的笑点不接地气、气氛很冷、自娱自乐，后面又十分突兀，不知所云。可以反映社会现实、抨击社会黑暗，但是要找到自然界的法则和逻辑，而不要强行建构主义，水平不够倒不如拍拍平淡生活和爱恨情仇，以小见大恰是观众最买账的形式。范伟丹丹演得很棒，不过葛大爷现在好像都不会好好演戏了。。","In front of the bursting point down to earth, the atmosphere is not cold, entertain, behind is very abrupt, unintelligible. It can reflect social reality, attacked the social darkness, but to find the laws of nature and logic, but do not force the constructivism, is rather pat dull life and love and hate, just buy the child is father of the man the audience form. Daniel Wei Fan was great, but now Ge uncle will not be like good acting..",0.899429
30,"剧情有点老，笑料还好，但是基本上都是微博或是什么流行很久的！不过白百合，确实蛮好看！","The plot is a bit old, the joke is good, but it's basically micro-blog or something that has been popular for a long time! But white lilies, really nice!",0.865032
30,"劲儿劲儿的","Strong",1
30,"勉勉强强，仿佛是春节联欢晚会融合了小品的段子，但小刚导演也许忘了春节联欢晚会也有庆贺新年这个主题的。最后的道歉让人莫名其妙，鸡皮疙瘩掉满地，当然这是导演宣扬自我主义的自由，也许有00后会认为啊……好有社会责任感，赞！当然绝大多数我们都秉承着……唉，都付了钱了，送了一段多的小短片。","Reluctantly, as the Spring Festival Gala fusion sketch scripts, but director Xiaogang may forget the Spring Festival Gala also celebrate the new year on this topic. The final apology is inexplicable, the goose bumps are full, of course, this is the director's freedom of self - doctrine, maybe 00 will think... Good social sense of responsibility, praise! Of course, most of us are adhering to... Well, all the money was paid and a little short film was sent.",0.873944
30,"勉強合格吧 梗不多","Barely qualified",1
30,"勉强啊","Reluctantly",1
30,"占着贺岁档的名义，也是一般般，各种荒诞，最后范伟突然冒出一句那么高大上的话，感觉就和2015年的春晚一样，好正啊，太官方了，要不是看了一下剧情很熟我都忘记我看过了","In the name of the new year's file, it is also general, all kinds of absurdity. At last, Wei Fan suddenly came up with such a tall speech. It felt like the Spring Festival Gala of 2015. It's too official. If I didn't read the story very well, I forgot that I had seen it.",0.856939
30,"即使口碑不好，冯导的贺岁档还是要捧场的。豆瓣和时光的评分都低到5点多了。。。看了确实低于期望值，笑点不够，有点用力过猛的感觉。包袱不够亲民。葛大爷好像戏份明显减少。确实有小品拼盘的感觉。看完以后，真心觉得电影一般，郑恺挺帅，小璐挺美。结尾的环保升华其实做的不错，就是有点和贺岁脱离","Even if the word of mouth is not good, Feng guide's new year's file is still to be held. The score of the bean and time is much lower to 5. Look really below the expectation, not laugh enough, a little too hard. The burden is not enough for the people. Grandpa Ge seems to have reduced the play. It really feels like a small piece of platter. After reading, I really feel that the film is general, Zheng Kaiting is handsome, Xiao Lu is beautiful. The end of the environmental sublimation is actually done well, that is, a little and a new year old.",0.879132
30,"原来剧本是王朔...基本上就是甲方乙方的套路加上大腕的心思吧...不过镜头的故事性不算好,梗太生硬不自然.像第一段太放不开,第三段结尾太主旋律.第二段弹棉花算是来得比较自然的,冯小刚大概很开心...然后是真心觉得结束那段'艺术'形式不错...另外,貌似李小璐的酒窝辨识度挺高的...白百何是服装抢镜...","The original script is Wang Shuo... Basically is Party B routine with big mind... But the story of the lens is not good, not too stiff stems naturally. Like the first section of Taifang does not open, third at the end of the main theme. The second section is too elastic cotton is more natural, Feng Xiaogang was very happy... Then I really feel the end of 'art' form good... In addition, Li Xiaolu looks like a high degree of recognition. Bai Baihe is stealing clothing.....",0.946236
30,"去影院看的。忘了是15还是30块，反正是团购打折票。说不上难看，但是就是不好看，也不好笑。最后的环保更是突兀。总结，笑了，没大笑，绝对没哭。象是准备去吃大餐，结果上来了商务套餐。好吃？不好吃？反正就是不舒服了。","Go to the cinema. Forget it is 15 or 30, but it's a discount ticket for the group purchase. It's not so ugly, but it's not good or funny. The end of the environment is more abrupt. Summing up, laughing, not laughing, never crying. It seems to be ready to eat a big meal and come up with a business package. Delicious? Isn't it good? It's uncomfortable anyway.",0.854796
30,"友情分","Friendship points",1
30,"反正就是贺岁片的模式，笑过就算了， 最后真是莫名其妙，宣传环保理念固然好，但是加在后面好生硬啊。","Anyway, it's the mode of the new year's film, and it's really indescribable at the end of the smile. It's good to publicize the idea of environmental protection, but it is very hard to add in the back.",0.904326
30,"反讽的态度，调笑的故事，揭现实污点，侃社会问题。演员拍戏是享受，观众看戏能感受，领导知道不好受。其实到老太太那戛然而止就好，没掐住又高歌生态，美丽中国了一把，大大的调子跟上了，电影的位置下去了。","The irony of the attitude, make fun of the story, exposing the reality of stains, McCain social problems. The actor is enjoying the play, the audience can feel the play, and the leader knows not. In fact, the old lady suddenly grabbed and singing is good, not a China ecological, beautiful, big tone to keep the film on location.",0.890994
30,"只是觉得四个人的头衔好听，一开始的订制还算OK，越往后走越没劲，平平淡淡的，感觉没有点","Just feel that the title of four people is good, the beginning of the reservation is OK, the more I go back, the more insipid, the feeling is not a bit.",0.868302
30,"叫座不一定叫好。虽然寓意挺好~细琢磨情节挺有意思，就记得那句 成全别人，恶心自己了","Well not good. Although the meaning of the plot is very good, the plot is very interesting, remember that the sentence is all the others, nausea oneself",0.891628
30,"可以的","Tolerable",1
30,"可能是我智商低了 完全不懂电影要表达什么 混乱 不过挺搞笑的 也就是笑笑就过了 然后宋丹丹虽然那么催泪 但温馨的桥段催泪得莫名其妙 最后又是个什么意思 而且好多网络上的老段子 好Low 但是挺好笑的倒不错 最后我想说 突然发现郑恺挺帅的呀","Maybe I don't understand the low IQ film to express what confusion but very funny that would have laughed and although Song Dandan then tear but the warmth of the plot to tear and finally what is a rather baffling and a lot of good old scripts on the network Low but good laugh it. Finally I want to say suddenly found Zheng Kaiting handsome ah",0.881168
30,"吃老本","Laurels",1
30,"听说不好看 就没去电影院 acfun看枪版 http://www.acfun.tv/v/ac961999 ；黑了太多人 没有太差 但也不理解为什么我妈会笑出眼泪来。。。","I didn't go to the movie theater when I heard about it, but I didn't go to the cinema. Acfun saw the gun version http://www.acfun.tv/v/ac961999. Too many people were not too bad, but I didn't understand why my mother would laugh at tears.",0.849912
30,"呃～感觉一般","Uh",1
30,"命题作文么","Propositional composition",1
30,"和亲爱的远子、鑫鑫，还有周少明哥哥在北京看的。还蛮搞笑的，里面有我弟弟喜欢白百合呀。给我们一次好的聚会，所以很开心，我基本对贺岁片是不管质量的。不过印象最深的是：能看懂的就是俗！哈哈，冯小刚自嘲吧～","And far, dear Xinxin, and brother Zhou Shaoming in Beijing. It's quite funny. There's my brother like white lilies. It's fun to give us a good party, and I'm basically no matter the quality of the new year's film. But the most impressive thing is: what can be read is vulgarity! Haha, Feng Xiaogang makes a mockery of it",0.859801
30,"和冯小刚基本是同龄人，他的电影我是懂得!三段电影1、3为佳，尤其是1应当好好拍，好题材浪费了!","And Feng Xiaogang is basically the same age, his movie I know! Three movies 1, 3 are good, especially 1 should take a good shot, a waste of good subjects!",0.850855
