"ranking","Chinese.origin.data","Baidu.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Baidu.translated.data."
20,"其实前一半还不错，最后弘扬主旋律感觉好忧伤。   就像一篇高考作文，范伟是记得最清楚的素材拿到卷子就使劲儿写，写完了接着写大导就是挤牙膏了，至于李咏，小女孩之类完全就是为了凑满八百字拼上的，宋丹丹就是铃快响了随便来吧。最后唱响主旋律是为了给疲倦老师看的吧。M住和sjj的每一次约会","In fact, the first half is good, and finally the theme of carrying forward the theme is good sad. As a college entrance essay, Wei Fan is remembered most clearly is hard to write material to get lost, then finished writing guide is toothpaste, such as Li Yong, the little girl is to completely fill a full eight hundred spell on the bell rang, Song Dandan is just come soon. Finally, the main melody is to see the tired teacher. M live and each date of SJJ",0.864234
20,"其实开篇的范伟戏是真好，即便最后炮轰的目标有点诡异，但影帝级别的表演也能兜得住。不过两个小时的电影没法只靠40分钟拿分，尤其这40分钟还是在前面，后面的无聊就更加放大了......另外插曲确实感人，用电影宣传下公益也不算错，但错在两者与影片本身都是完全割裂的，影片毁了，其他的一切就没意义了","In fact, at the beginning of the Wei Fan play is good, even if the final target of shelling a little strange, but the actor level performance can ride up. But the two hour movie could not rely on only 40 minutes to get points, especially in the 40 minutes or in front of, behind the boring is enlarged... Another episode... Really moving, with the movie publicity of public is not wrong, but wrong in both of them and the film itself is completely separated, the film was destroyed, the other everything is meaningless.",0.895944
20,"其实想法都是不错的，但是不搞笑而且有点太墨迹。另外王宝强其实形象的塑造性也挺强的，就是一张嘴就什么都没有了。。。","In fact, the idea is good, but not funny and a bit too dark. In addition, the image of Baoqiang Wang is also very strong, that is, there is nothing in a mouth.",0.772817
20,"其实我一直觉得跟风狗可耻 可是还是给不了高分 冯导你就算连发70条微博也没用 2分全看葛大爷面子","In fact, I always feel that the dog is shameful but still can not give high marks guide you even if the 70 micro-blog did not use 2 points to see the face of Grandpa GE's face",0.774722
20,"其实我好像不太给电影打差评的，不过看完以后发现华谊兄弟被砸跌停板实在情有可原。当然冯导也有难处，就算王朔敢写你敢拍，有些人也不敢让你放。结尾那段突兀的表白，虽然很高兴还有这份心，但是真心觉得这本应是常识的一些，已经到了要通过商业片贺岁档的形式来唤起大家的重视的地步，这个国家的希望","In fact, I do not seem to play bad movies, but I found the Huayi Brothers smashed the daily limit is excusable. Of course, Feng guide also has difficulties, even if Wang Shuo dare to write you dare to take, some people do not dare let you put it. At the end, the abrupt confession, though very pleased and having this heart, really felt that this should be something of common sense. It has come to the point of arousing your attention through the form of new year's commercial film, and the hope of this country.",0.866289
20,"其实我觉得整部电影的出发点是好的。但是，怎么拍出来怎么都感觉不对。","In fact, I think the starting point of the whole film is good. But it doesn't feel right how to make it.",0.818115
20,"其实抱着这是一部烂片的心态去看也不觉得很糟糕，总体而言很一般罢了，有些视听段落也挺莫名其妙的。不过很真诚地觉得这就是微电影的题材和水平，拿来做院线电影真的不合适。其实是三个不好笑的小品集锦。砸那么多钱何必呢？做成微电影收益比完全会 不一样的吧。","In fact, this is a bad movie holding the mentality to see I do not feel very bad, overall it is very general, some is rather baffling the audio-visual paragraph. But it is true that this is the theme and level of the film, and it is really inappropriate to make a cinema. It's actually three funny little pieces. Why should it be so much money? It's quite different to make a microfilm.",0.748906
20,"其实真心想打一星，剧情各种拼凑，每一秒我都在出戏，两个女主本来无感，看完居然更生厌，幸亏心中的实力派女星都没选择这部戏，要不都被糟践了。。。华谊能别这么小家子气么，什么电影都是自家人的大联欢，推演员，推歌手，推公社，一堆不招人待见的玩意儿。最后，植入真是无力吐槽了","Really want to play a variety of star plot together, every second I have in play, two women have no sense of reading even more boring, thanks to the heart strength actress didn't choose this movie, or have been ruined... Huayi can don't do what the movies are appearing nervous in public, one of the big party, push push push actor, singer, commune, a bunch of unattractive. Finally, the implants are really weak.",0.774197
20,"写TAG的时候好纠结，真他妈的是喜剧吗？？？？给2星是为什么呢，是因为李小璐那个身材还蛮诱人的~脸蛋整的也很诱人，就是演技张力不行。。。其他三个人我就不平静了。烂片有啥好说的。","The time to write TAG is good. Is it a fucking comedy???? For the 2 star, why, because Li Xiaolu's stature is very attractive and the face is very attractive, that is, the acting tension is not good. I'm not quiet about the other three. Some have nothing to say.",0.854053
20,"冯叔和葛大爷，加上王朔的剧本，一眼望去贺岁档最强阵容啊。。。尼玛这是看到现在冯导最应付观众的电影，比非2还烂。笑点生硬，葛大爷演的也僵硬了，一种有苦说不出的feel。这剧本是王朔在边自嘲边吐槽吧。。。冯叔，你这是打算自黑么~~~要再见可爱的葛大爷，只能寄托于明年姜文的贺岁档了嘛！！！","Feng Shuhe Ge, and Wang Shuo's script, look at the strongest line of the new year's gear. Fuck this is seen now most Pingdao cope with audiences than the 2. Laugh a bit hard, and grandpa Ge is stiff, a kind of feel that is hard to say. The play is Wang Shuo's self - mockery. Feng Shu, you are going to be from the black - to see good-bye good-bye, God, can only be placed in next year's Jiang Wen's new year's!!!",0.828328
20,"冯大导也在随便了吧~~~","Feng Da Dao is also in the casually - ~ ~",0.762747
20,"冯导，你拍什么不好，掉价的片子，失望啊~~~","Pingdao, you take what is not good, Diaojia film, disappointed ah ~ ~ ~",0.821852
20,"冯导以后不要拍喜剧了 回归深刻题材吧 这低成本高产出但得罪观众啊 三个故事相当烂 不忍直视","Feng guide do not take comedy in the future to return to the profound theme of this low cost and high output, but offended the audience, the three stories are very bad and can't bear to look straight.",0.77792
20,"冯导以往的电影无论其他方面，流畅度可算数一数二，有了这点，一个电影就不会太难看。但这部片子恰巧丧失了这一点，让人谈感想都找不到着力点，哪儿和哪儿都不挨着。另外，戏中戏演的不真诚，感觉这公司的员工都混日子来的，就算现实中服务业的确有这现象，在电影里起码还是要奔着为人民服务的劲头吧！","Feng Dao's previous film or other aspects of fluency can be considered one of the best two, with this, a movie is not too ugly. But this piece of film happened to lose this point, let people talk about the feeling can not find the focus, where and where is not the next. Besides, the play is not sincere, and the employees of this company are mixed up. Even if the service industry actually has this phenomenon, at least in the movie, we must rush to serve the people.",0.873106
20,"冯导估计很开心大家骂他 因为现在一般情况是骂的人越多 看得人越多 大家都想知道拍的有多烂  春晚要是也是这样子 估计也完蛋","Feng Dao estimated that he was very happy. You were scolded. Because the more people are scolded nowadays, the more people they see. The more people we see, the more we want to know how bad it is.",0.758872
20,"冯导和葛大爷都说了就是过年图个乐呵的贺岁片，大家不要要求太多，看看就过去了。其实人家没说后半句，钱到荷包里就行了，管你们爱不爱看。确实，尽管烂评，人家还是捞了一大笔","Feng Dao and grandpa Ge have all said they are a new year's new year's movie. Don't ask for too much, and look at it. In fact, people do not say the second half of the sentence, money into the purse of the line, you love not to love to see. Indeed, in spite of the bad reviews, people still have a large amount of money.",0.754365
20,"冯导忙春晚去了。怀疑这是他新收的四个徒弟拍的四个情景小品。如果不是在电影院，而是在电脑前看的话，估计二十分钟就全部快进完了。实在不值得去看。","Feng guide is busy in the Spring Festival evening. It was doubted that this was the four scene of his new four apprentice. If it was not in the cinema, but in front of the computer, it was estimated that all of the twenty minutes would be finished. It's really not worth seeing.",0.815232
20,"冯导怎么老得起脸皮把几个不及本山一半水平的小品包装成电影卖：且不说浪费胶片和观众票钱，心疼时间啊，导演吃力抖笑料我却半点好心情没换来。冯导欠缺的是自知，夜宴、集结号、1942，这些带大时代背景的片子无一不被他拍得故作深沉主题探究如隔靴瘙痒，想走雅途差远着呢，至少先学张导拍得出美画面啊","How old Feng Dao have put a few less than half the level of the comedy film packaging sell: not to mention the waste film and audience tickets, love time ah, I is the slightest shake joke with the director didn't for a good mood. Pingdao is the lack of self-knowledge, the banquet, assembly, 1942, these background film by a film he Guzuoshenchen inquiry as it boots pruritus, want to go our far worse yet, at least the first Zhang shot draw beautiful pictures.",0.8707
20,"冯导想说很多现象，创意也很好，表现手法很夸张，一向认为表达的东西太多就像一个个段子，速食，但不够深刻。---14.8.3","Feng Dao wants to talk about many phenomena. His creativity is also very good. His way of expression is very exaggerated. He always thinks that expressing too many things is like a passage, instant food, but it is not deep enough. ---14.8.3",0.793963
20,"冯导提前给全国人民准备的春晚三个小品 最后五分钟诚意所至","The three pieces of Spring Festival Gala, which Feng Dao prepared in advance for the people of the country, were in good faith in the last five minutes.",0.790607
20,"冯导是抢了快乐家族原来的剧本吧？那种刻意的笑点和假自high我还以为在看快乐大本营呢。","Is Feng Dao robbing the original play of the happy family? That kind of smiling and false high I thought I was looking at the happy home.",0.834626
20,"冯导最差的片。两星全给宋丹丹一段，看葛优和宋丹丹在一起时很有大牌飑戏的爽快感。对话戏常常为了节奏感把镜头剪得莫明其妙，范伟舞蹈戏应该只拍了一个机位吧剪得差极了，苏州风景航拍买素材可以买高清的吗，植入一如既往的多，片尾突然变成环保宣传片，还以万年老梗结尾。弹棉花音乐做得不错。","Feng Dao's worst film. The stars all gave Song Dandan a look, Ge You and Song Dandan together very big squall play shuangkuaigan. In order to play the rhythm of dialogue often shot cut out of the blue, Wei Fan dance drama should only took a seat. Too bad, Suzhou scenic aerial material can buy buy HD, as in the past the end of implantation, suddenly become the propaganda of environmental protection, also ending in a million years old. It's good to play the music of cotton.",0.910762
20,"冯导的构思和点子其实还不错，也应该相信心是诚的。但作为喜剧片却毫无笑点，方方面面的社会讽喻说教味太浓，最后甚至来了段环保公益广告，着实无语。","In fact, Feng Dao's ideas and ideas are really good. They should also believe that the heart is sincere. But as a comedy without bursting point in all aspects of society, allegory too didactic, even to the last section of environmental advertisements, really Speechless.",0.781289
20,"冯导老矣 尚能饭否？ 彻头彻尾的就是一公益广告 告诉当官的要清廉 有钱的要乐善好施 没钱的要爱护环境，好不容易从王铮亮的配乐里挤出哭点来，春晚都拿去炒饭去了！冯氏粉丝们洗洗睡吧！","Old Feng Dao has been able to eat? Is a public service advertisement told officials to clean out and out money to happy in doing good money to care for the environment, and finally squeezed from the soundtrack to Reno Wang cry to show both of them went to the fried rice! The fans go to sleep!",0.76624
20,"冯导黔驴技穷了","Pingdao exhausted",1
20,"冯小刚一面儿在电影里讽刺别人装雅一边儿自己在结尾装雅，这片儿没有很多人说的那么不堪，但确实没法让人产生好感，通篇唧唧歪歪小肚鸡肠的吐槽和赤裸裸毫无美感的广告，最后一段儿故事跟整个电影严重脱节，现如今冯导连整部电影风格统一都做不到了么","An interview with Feng Xiaogang in the movie a sarcastic side at the end of their installed, installed this piece of elegant, not a lot of people say it over, but it does not make a good impression, the whole jjww Tucao and naked without extreme pettiness of character of beauty advertising, finally a story with the entire movie now become disjointed. Pingdao even the whole movie style uniform to do what",0.765441
20,"冯小刚你在闹哪样，王朔好好一三T公司被拍成这样。宋丹丹和结尾那部分已无力吐槽，三个故事衔接的也极烂，突然就变成海南的旅游广告了，广告商这钱应该赚够了。","You are in trouble which Feng Xiaogang, Wang Shuo T, was made into such a good 13. Song Dandan and the ending part have been unable to Tucao, the three stories are also very bad. Suddenly, they become Hainan's tourism advertisements. Advertisers should earn enough money.",0.772881
20,"冯小刚对不起观众的时间和票钱.电影拍成这样已经不是能力的问题,而是态度的问题.葛优范伟宋丹丹李成儒的表演都没有什么好挑剔的,哪怕李小璐白百何我也觉得是在认真努力地演出.唯有导演,根本不是在想用什么样的叙事方法和镜头语言讲个好故事,而是把不知道什么东西随便凑合一块儿扔给观众.冯小刚应该道歉","Feng Xiaogang sorry audience time and ticket money. This movie has not the ability, but the attitude of Ge You Wei Fan. Song Dandan Li Chengru's performances are not picky about what, even if Li Xiaolu Bai Baihe I think is performed in a serious effort. Only the director, does not want to use what kind of narrative method and the language of the camera to tell a good story, but I do not know what to do. Just throw the audience. Feng Xiaogang should apologize.",0.836814
20,"冯小刚恐怕还停留在自己当初贺岁档老大的名号里没醒过来，国内观众早不是当年甲方乙方时代那么好逗乐了，您这毫无新意的炒冷饭简直是对群众影商的侮辱！还有您能别在自个儿的喜剧片儿里为自个儿带盐，顺便暗讽其他导演了么？特没劲儿！还有最后那段煽过了点吧，看完还当自己换台到ccav看了一公益片儿呢","Feng Xiaogang may still remain in their original name in the Lunar New Year stalls boss didn't wake up, the audience is not as early as the era of Party B so good that you laugh, no new stuff is simply taking the insult to the masses! And you can not in his comedy in himself with salt, and other directed innuendo? No effort! There are fans over the last period of the point bar, reading also when I change to see a piece of public CCAV.",0.816502
20,"冯小刚现在是完全豁出脸去不要了：爷这是贺岁片，凑了三段，凑三十段也是为了人民喜庆，怎么地吧，你来不来看？看完了你还他妈必须说爷好！为嘛？爷最后还加了段环保！爷B格高！你掏完钱必须说好！不好不是不支持我冯小刚，是不支持国家环保！丫就成了千古罪人！","Feng Xiaogang is now completely huochu: don't face to God this is surreal, up three, up thirty for the people is happy, how to it, don't come to see you? After seeing you and his mother, you must say good! Why? In the end, he added a part of the environment! Ye B up! You have to finish your money and have to say well! Bad is not support me Feng Xiaogang, is not supportive of the country's environmental protection! He became a traitor through the ages!",0.826359
20,"冯小刚的喜剧能力下降之快，让人唏嘘。用的一些老桥段，讽刺技法还停留在上世界90年代的水平。试图讽刺现实，但力度稍显不够，给人以不痛不痒的感觉。对于雅与俗的分析，更多的是冯王二人的自嘲。心灵鸡汤般的感悟，更让人着实无感。我裤子都脱了，你给我看这个？烂比富春图，秒杀小时代。","Feng Xiaogang's comic ability has fallen quickly and sob. Some old section, sarcastic technique still remain in the world level in 90s. Attempt to satirize reality, but the intensity is slightly enough to feel neither painful nor itching. For the analysis of elegance and vulgarity, more is the self mockery of Feng Wang's two people. The feeling of heart chicken soup is more realistic. I've got my pants off. Can you show me this? Rotten than Fuchun, small time seckill.",0.830341
20,"冯小刚的想法很好，但是效果很差。葛优一直很棒，两位女主不忍直视。其次，想像一些电影一样有讽刺意义，但又写不出有深度的情节。觉得很一般。","Feng Xiaogang's idea is good, but the effect is bad. Ge You was always great, and the two women couldn't bear to look straight. Second, it's ironic to imagine some movies, but can't write a deep plot. I think it's very common.",0.883847
20,"冯小刚的最烂影片，没有之一，牛头不对马嘴，毫无逻辑，笑点让人皮笑肉不笑，大部分时间只能呵呵了，结尾更是直接变环保宣传片，整个影片就范伟那个故事还不错，一星加给范伟","One of Feng Xiaogang's worst films is not one of them. It doesn't have any logic. It laughs and makes people laugh. It can only be Hugh most of the time. The ending is a direct promotion of environmental protection. The whole movie is pretty good about Wei Fan's story. One star plus Wei Fan.",0.835949
20,"冯小刚的讨厌之处在于，真拍捞钱的片子的时候，他劫持观众情绪的技巧做得太明显。圆滑一点可以理解，过度就成了恶心的媚俗，成全的只是话题性和关注度，当然还有导演死都要惦记的票房。至于所谓的行业讽刺和人文关怀，还是不提也罢。","Feng Xiaogang's hate lies, when really take the money of the film, he hijacked the audience emotional skills too obvious. It is understandable that it is a nauseous kitsch, which is only a topic of concern and attention, and of course, the box office that the director wants to remember. As for the so-called industry satire and humanistic care, it is still not to mention it.",0.770555
20,"冯小刚装逼失败","Feng Xiaogang compel failure",1
20,"冯小刚败笔","Feng Xiaogang failed",1
20,"冯小刚还是专心春晚吧。。。全篇唯一笑点竟然还是客串的宝强哥= =让我花钱看我都觉得委屈了自己的电影。王珞丹一个人可以演葛优和白百合，毕竟长相和大脑门都符合了。还可以节省一点钱。是不是非诚勿扰以后对海南就恋恋不舍了啊。。。王朔老了啊。","Feng Xiaogang is still interested in the Spring Festival Gala. The only way to laugh at the whole story is to be a guest. Wang Luodan can play Ge You and white lilies alone, after all, the appearance and the door of the brain are in line with them. You can save a little money. After the Hainan If You Are The One is not unable to part... Wang Shuo is old.",0.749341
20,"冯小刚这也太不对付了,其实故事单个看都挺有趣儿的,范伟那段也挺逗。但是广告植入的生硬，开场城市切换的时候画面突然渣出翔（绝对是硬生生拿的官方的城市宣传片）结尾也很莫名其妙。本来还期望挺大的。哎，贺岁档没开好头阿。","Feng Xiaogang is too difficult to deal with. In fact, the story is very interesting, and Wei Fan is very funny. But the placement of stiff, when switching the screen suddenly opening city slag Xiang (absolute is abruptly take the official city propaganda films) is rather baffling. It was expected to be very big. Well, the new year old doesn't have a good head.",0.901359
20,"冯小刚这电影果然不是认真拍的。不过说实话，关于权力和金钱的那两个故事，讲的其实不错，正能量的传递以及演技都到位了。可惜宋丹丹的故事短了，时间都去哪儿的歌也莫名了点。俗血的故事自我映射太明显，结尾的莫名其妙让人觉得四位演员脑子出了毛病。2.5分吧","Feng Xiaogang's film is not really taken seriously. But to be honest, the two stories about power and money are really good, the transmission of energy and the performance of the acting are in place. It's a pity that Song Dandan's story is short, and the song of where all the time goes. The story of the popular blood is too self - mapping, and the inexplicable end of the story makes people feel that the four actors have something wrong with their brains. 2.5 points",0.91336
20,"冯小刚野心很大，恨不能把时下所有热门话题都网罗到电影中，结果连最基本的讲一个完整故事都不会了。故事讲不全，就拿环保公益广告凑，让人直接出戏。个人认为好的电影应该站在一个客观角度，而本片太有强奸人思想嫌疑了。唯一亮点就是结尾葛优接受采访时讲的那番话，忒实诚，戳中这个社会的现实了。","Feng Xiaogang was so ambitious that all the hot topics of the time could not be caught in the film, and even the most basic story of a complete story would not. The story is not full, and it takes environmental public service ads together to make people play the play directly. People think that good movies should be in an objective perspective, and this film is too much for rapes. The only bright spot is the words that Ge You said at the end of the interview.",0.805385
20,"冯氏大杂烩","Feng hodgepodge",1
20,"冲着冯小刚导演去的，哎，电影内容严重模仿甲方乙方四个故事只有第一个范伟的性本善和第三个丹姐的MO Money有些笑点，其他的2个故事都很无聊照搬各种网络段子难关电影院的影迷都不买账，最后一个保护环境的结尾和电影风格格格不入看的莫名奇妙失望5.9分","Director Feng Xiaogang directed to, ah, the movie content of Party B serious imitation of the four story only the first Wei Fan good in nature and third Dan MO Money some 2 story bursting point, others are very boring copy of various network scripts through cinema fans do not buy it, protect the environment at the end of the last one and see the amazing movie style misfits disappointed 5.9",0.886189
20,"冲着李小璐和葛优去看的 尽管作为贺岁片 不能太考究，但是剧情还是太弱了 画面感倒是不错。两心半吧","It's not too good to look at Li Xiaolu and Ge You as a new year's film, but the plot is still too weak. Two heart and half bar",0.762941
20,"凑合吧。不是很有感，第一，翻来覆去的就那么点事，就那几个人，多没意思。我在想，那个来做梦想的人是怎么进入角色的呢。真是节约成本啊。真是人力物力好紧张的赶脚啊。第二，结尾的环保，可能是想突出意义。做一个美好的收尾，不好意思啊，真心没感觉到，反倒觉得是硬贴上去的，矫情啊。","Make do. Not very feeling, first, turn over and down on the point, that a few people, much less interesting. I was wondering, how did the person who was a dream come into the role. It's a cost saving. It is manpower so nervous around. Second, the end of the environmental protection, may be to highlight the significance. Do a good ending, feel shy ah, really did not feel, but that is hard to put up, hypocritical.",0.818688
20,"几个段子，很王朔地对权、名、利作了调侃与思考，第一段最为出彩，第三段末那首歌动人唱起时我琢磨着电影为何差评如潮，结果狗.尾续貂地矫情起来了，电影思想与道义还真不能这样诵上去，那还不如纯粹逗你玩儿，然后定格在宋丹丹的背影里。","Several scripts, Wang Shuo is on the right name, risaku ridicule and thinking, the most out of color, at the end of paragraph third of the song to sing when moving I wondered why the film bad reviews, the dog tail. Bad to hypocritical up, thought and moral movie really can't recite this to it is better to try, pure and fixed on the back, Song Dandan.",0.795581
20,"几个航拍镜头很糟心 段子笑点真挺低的 最后主题升华的好突然没怎么看明白 不是我这种俗人能驾驭的","Several aerial shot very Zaoxin piece last laugh really very low sublimation theme good suddenly did not see how I understand not the laity can handle",0.774092
20,"几乎瞎扯了一整部片子，却在最后生硬的认真起来去关注环境向大自然道歉，越发显得前面那些三部曲不仅仅是在恶心自己，还恶心别人了，其实影片制作团体最应该向影迷道歉，他们辜负了6.55亿的票房，真不怪冯小刚都心虚的表示粗制滥造的本片都如此高票房，而精心制作的1942却票房惨淡。","Gab almost the entire movie, but in the end hard to pay attention to the environment seriously to nature becomes an apology, not just in front of the trilogy of nausea themselves, nausea and others, in fact, the film making group should apologize to the fans, they live up to 655 million at the box office, the film is so crudely made of high box office said I really do not blame Feng Xiaogang guilty, and elaborate 1942 box office.",0.808467
20,"几度睡着","Fall asleep",1
20,"出发点是好的，转向到公益的层面，不过这剧情真的是不好恭维！","The starting point is good, turning to the public level, but the plot is really not a good compliment!",0.769055
20,"分段式小品。第一段实在难称讽刺，第二段荒诞却毫无趣味可言，第三段煽情的莫名其妙，我反而最喜欢第四段，用最直白的方式起到最正面的影响。虽然槽点满满，但谁家的苦谁知道，为什么拍私人定制，其实也是明摆着的事儿。","Subsection style. The first paragraph is really hard to satirize. The second absurdity is not interesting, but third sensational puzzling. On the contrary, I like the fourth paragraph most, and play the most positive influence in the most direct way. Although the slot full point, but one who knows the pain, why take the private custom, is actually the thing.",0.812947
20,"刚导这回是来搞笑自黑砸招牌的么？这种片子也好意思上院线赚一把？十多年后人民笑点普遍基腐奇怪拿不准的今天，这样的片子还是直接发DVD更合适吧。植入广告的事就不说了，第一段也还将就，第二段完全莫名其妙，第三段一开始说钱的事就感觉不对头，这是凑时间啊。片尾更是如车祸现场一般搞起了诗朗诵。","Just this time, is it fun to laugh in the dark? Does this movie mean the upper house line? More than 10 years later, the people laugh at the general basis of the general corruption, strange and unsure today, such a film or direct DVD is more appropriate. No matter what I put into advertising, the first paragraph will be finished. The second paragraph is totally baffled. The third paragraph begins with the fact that money doesn't feel right. It's time to collect. The end of the film is more like the scene of a car accident.",0.84944
20,"刚看了点映，真心觉得失望，有冯小刚江郎才尽的赶脚。内容照搬当年的甲方乙方，但包袱笑料却几乎都不响，能让人记住的幽默台词好像也没有。三个故事只有第一个还不错，第二个纯扯淡，第三个打下温情牌。最后还硬生生塞进去一段完全和故事主线无关的人与自然来升华主题，本来蛇就没画好，还添了脚。。。","Just look at the point, really feel disappointed, Feng Xiaogang gets up. The content of the original copy of Party A Party B, but the burden of laughing material is almost no sound, can let people remember the humorous lines as if not. Only the first three stories is also good, second pure nonsense, third lay warmth card. Finally, abruptly stuffed man and nature in a completely unrelated to the main story to sublimate the theme, originally the snake did not draw well, but also add a foot...",0.776524
20,"创意好像是挺不错的 不过剧情太无聊了 除了明面上的讽刺没有任何内涵 中间几个故事完全看不下去 在电影院看肯定得睡着","As a creative is very good but the plot is too boring but seems ironic without any connotation of some stories do not go in the cinema is sure to fall asleep",0.772234
20,"前1/3还可以，后面真是……看不懂。作为一个笑点非常低的人，十分负责任的说，这电影大部分根本乐不出来。","The front 1/3 is OK, the back is really... I don't understand. As a very low person who laughs, it's very responsible to say that most of the movies don't come out at all.",0.766139
20,"前一个小时的内容还是不错。后一个小时完全不能看。","The previous hour was good. I can't see it for the next hour.",0.78783
20,"前几天偶看王朔近文，觉粗糙，不知真伪，至见影片如此直白言语，不知是王不会幽默了，还是自己冷漠。从英雄始，冯开始放弃自我，自以身居高位而迎合，丢弃朴实的镜头但画面也非他长处，本以故事敲动人心却变得不会说话。本片是他炒冷饭的开始，商业广告加公益广告。再来董冬冬会配乐？实在不怪演员。","A few days ago I looked at Wang Shuo's near text. It was rough and untrue. To see the film so straightforward, I didn't know that the king would not be humorous or his own indifference. From the beginning of hero, Feng began to give up himself, to cater to high position and discard the plain lens, but the picture was also not his strong point. Ben beat the heart with the story but became unable to speak. This is the beginning of his business, advertising and advertising. Dong Dongdong will come from? It's no wonder of the actors.",0.762365
20,"前半段还勉强可以看, 后半段和主题不搭的拼凑让人感觉整部电影实在是有失冯大导演以往的水准..","The first half of the film can still be seen, the second half and the theme is not fit together to make people feel that the whole film is really lost Feng director of the standard of the past..",0.75975
20,"前天去看的首映，基本全场爆满。私人定制的想法不错，故事情节略欠。总体觉着不值票价！","The day before the first show, the basic full of the scene. The idea of personal custom is good and the plot is slightly less. The overall awareness is not worth the ticket price!",0.789446
20,"前面看着还行吧，一如既往的耍嘴皮一如既往的傻乎乎，后面跑出去跟大自然一say sorry就变得莫名其妙，sorry你妹啊sorry~~~","The front look okay, as in the past the lip as in the past silly, ran out with the nature of a say sorry to be rather baffling, sorry your sister ah sorry~~~",0.801379
20,"前面看还挺搞笑的··觉得各种恶搞··但 真的挺俗的·一点新意都没有 都是今年炒到烂的段子·！·· 还要把那些感谢 道歉挂在嘴边 貌似很高尚一样  很格格不入好吧~！！","It's quite funny in front of you. I think all kinds of Kuso. But it's really popular. None of the new ideas are all fired this year. And put those thanks and apologies on the mouth as nobler as they are.",0.758382
20,"剧情一般，台词一般，演员一般。冯小刚看来不行了，功力下降了，或者是我们的水平提高了。看来冯小刚是老了，跟不上时代了。","The plot is general, the line is general, the actor is general. Feng Xiaogang doesn't seem to be able, the power has fallen, or our level has improved. It seems that Feng Xiaogang is old and can't keep up with the times.",0.761426
20,"剧情不太好，挺不好看的。不值得去电影院看。","The plot is not good. It's not good. It's not worth going to the cinema.",0.818364
20,"剧情不能深究，情节也不能细想。纯娱乐都算不上。最后的环保情节真是……狗血。不过也是，要是不搞这一段，它还真结不了尾！苏州一颗星，北京一颗星，范伟一颗星。","The plot can't be studied deeply, and the plot can't be thought about. Pure entertainment can't be counted. The end of the environment is really... Gouxue. But also, if we don't do this, it can't end up! A star in Suzhou, a star in Beijing, and a star in Wei Fan.",0.771616
20,"剧情天马行空，就是帮一群现实里没得到满足的人得到精神上的满足。有些对白也较耐人寻味很好地讥讽了现实。但不得不说这也是部烂片。私人定制帮人圆梦后更加让人对现实没有了期待性，因为私人定制的他们其实也是很假的一帮人，影片的道歉很假，谈到捐款葛优说因为我真的有一辆车所以不能捐。道貌岸然！","The plot of the plot is to help a group of people who are not satisfied with the reality to get spiritual satisfaction. Some of the dialogues are more satirize and satirize the reality. But have to say that this is a flop. Private customization helps people to dream, which makes people less realistic, because private customization is actually a very fake group. The apology of the movie is very false. When it comes to donation, Ge You says, because I really have a car, I can't donate it. Pose as a person of high morals！",0.881459
20,"劣质","inferior",1
20,"勉强","reluctantly",1
20,"午夜场","Midnight",1
20,"半个小时喜剧，后面全部崩了。但是把李小璐拍的挺好看。","Half an hour comedy, all behind. But it's nice to take Li Xiaolu.",0.793302
20,"半夜失眠睡不着看的，疗效不错！ps：辛亏没时间去电影院看。心疼我葛大爷的T_T","Sleepless in the middle of the night not to see, the curative effect is good! PS: you don't have time to go to the cinema. The pain of my uncle GE's T_T",0.810034
20,"单位包场金宝汇，和老公一起看的。电影感觉不好，回头看到冯小刚自己也知道这部拍得不好。","A unit of private use Jinbao, and watch the husband. The movie doesn't feel good, and looking back at Feng Xiaogang himself knows it's not good.",0.753625
20,"单独的看最后一段，说的确实蛮好。可是这作为一部电影，前面的三段和最后这一段请问有多大关联？在前面三段也不是多OK的基础上，加上就为了让人莫明的看似环保的宣传片的正能量结尾，算个什么事儿？","Look at the last paragraph alone, really good said. But as a movie, how much is the connection between the three and the last sections of the front? In the three section of the front is not more than OK, and to make positive energy environmental protection propaganda film he seems to end, what happened?",0.771415
20,"南京奥特莱斯","Nanjing ograph",1
20,"去电影院看第一遍，一脸复杂。去电影院再看一遍，说不定就会觉得好看了。看完还是一脸复杂：怎么还是不好看呢。","Go to the cinema for the first time, one face is complicated. Go to the cinema and see it again, maybe it will look good. It's still a complicated face: how is it not good?",0.772549
20,"去看私人定制顺便换了个小黄人的卡套。其实这片子要是没有末尾那15分钟还是可以打三星的。看来冯小刚也有雅过敏症，不加个莫名其妙的结尾就不舒服。王宝强打得一手好酱油。宋丹丹那段也不错。","Go to the private custom and change a small yellow person's card. In fact, if the film has no last 15 minutes, it can still play Samsung. It seems that Feng Xiaogang also has hypersensitivity, which is uncomfortable without an indescribable end. Baoqiang Wang made a good sauce. Song Dandan is also good.",0.806534
