"ranking","Chinese.origin.data","Baidu.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Baidu.translated.data."
30,"很多人给差评，但还是去看了。说句良心话，这片子就是恶俗博大家一笑，非要把萝卜当人参来吃的人我就不说什么了","A lot of people gave a bad review, but they went to see it. To be fair, this film is not humorous, want to eat ginseng radish when people what I would say",0.254676
30,"很多讽刺，其实大概能明白冯导在微博上抽什么。但是就是不爽他那样的态度。唔，所以就还行吧。","A lot of satire, in fact, can probably understand what Feng leads on micro-blog. But it's not his attitude. Well, so do it.",0.238195
30,"怀着看烂片的心情，拿着赠票跑去看，没想象中那么烂，看个开心嘛，还行...自己花钱就没必要去了","With a look bad mood, take a run to see, did not imagine so bad, look for fun, okay... There is no need to spend their own money",0.25407
30,"怎么说呢？？这就一2013版的甲方乙方，场景是够土豪的，但是内容没有新意，只是片尾那几分钟能够震动人的心灵！","What do you say?? This is a 2013 edition of Party A Party B, the scene is enough, but the content is not new, just the end of the few minutes can shake people's mind!",0.210674
30,"怎么那么像甲方乙方？","How is it so like Party A?",0.220904
30,"想了想给个三星吧……话说这不就是重新拍一遍甲方乙方么，最后主题一变简直想让人拉到二星……不过吐槽真的很棒，敢这么睁眼说大实话的电影不多了。开头真的很搞笑hhhhh","I think I want to give a Samsung... This is not to take over as Party B, finally a theme simply wanted to to pull into two...... But it's really great, and there aren't many movies that dare to open their eyes so much. The beginning is really funny hhhhh",0.229914
30,"想看看和甲方乙方有什么不同         还可以吧，一般般，可能大家都有先入为主的观念，所以我也觉得甲方乙方更好一点","If you want to see what is different from Party A, Party B, OK? Generally, maybe everyone has a preconception. So I think Party A is better.",0.231153
30,"感觉是甲方乙方的续集，但没有甲方乙方经典，很多笑料牵强。冯导脾气真大，稍有意见就是一顿怒骂，其实不至于，除了装逼影评人给差评，很多平民百姓也没为这电影叫好。不过说实话得看跟谁比，比小时代那这电影还真是五星了。","The feeling is a sequel to Party B Party B, but there is no classic of Party B, and many laughs are far fetched. Pingdao temper is really big, a little advice is a curse, not in fact, in addition to drunby critics give poor ratings, many people have no applause for the film. But to tell you the truth, it's a five star movie.",0.17985
30,"感觉没有大家说的那么差，其实这个像似白日梦的人生规划师，每一出场景都有着讽刺，有笑点。只是感觉后面的保护环境的主题有点突兀。","The feeling is not so bad as everyone said, in fact, this life planner like a daydream, every scene has a satire, there is a smile. It's just that the theme behind the protection environment is a bit abrupt.",0.249612
30,"感觉没有差的那么离谱吧，但是明显就是甲方乙方2.0 随便看看- -票价便宜","The feeling is not so bad, but the obvious is Party A Party B's 2 casual look -- the price is cheap",0.243861
30,"我tm花了将近1小时的车程就为了看这部烂片？","TM I spent nearly 1 hours to watch this movie?",0.243244
30,"我们之间隔着霾 真是成全了导演不服输的心 恶心了这个时代的肮脏 整个一甲方乙方的续集 不过真心没有那么低的评价 起码人镜头拍的美 景儿够美 甭管编剧是如何抛弃正常思维而堆砌的这些内容 就算垃圾 也是可回收那种 让我们对一切说对不起","We separated the haze became the director of emulative heart sick this time a dirty whole Party A Party B but really no sequel so low at least one shot evaluation of beauty is quite beautiful no matter how to abandon the normal thinking screenwriter is built on these contents is the garbage is Recyclable that let us say I'm sorry for everything",0.207753
30,"我们得到了些以前根本不敢想的东西，所以丢了些再也找不回的东西。人生本来如此，所以没什么可抱怨。","We got something that we didn't think about before, so we lost something that we couldn't find again. Life is so, so there is nothing to complain about.",0.244792
30,"我们都是俗人，我们喜欢的都是庸俗的，我们不喜欢的都是高雅的，所以给私人订制打低分反倒意味着这是部高雅电影？不要太机智…","We are all laity, we love are vulgar, we do not love are elegant, so give low scores instead of private custom means that this is a elegant movie? Don't be too witty...",0.232619
30,"我觉得情节类似甲方乙方不应该作为槽点，问题是，弄了个这么神奇的结尾是要闹哪样。。。","I think the plot is similar to Party A Party B should not be used as a tank, the problem is, get an end so magical is to lead to trouble...",0.153913
30,"我都不晓得该说些啥………………………………………………………………………………………………………………………………………………………………………………………………","I don't know what to say.................................... I don't know what to say.................. I didn't know what to say...",0.149881
30,"打三星是因为它比甲方乙方差远了 甲看完了还有很多桥段值得回味 但私看完了 就完了。。。。。。","A Samsung because it is far worse than Party B after a lot of plot and memorable but private reading......",0.179608
30,"抄袭自己的甲方乙方嘛嘛嘛，完全没有新意，才尽了！！！当然也没有那么烂了，结尾葛大爷的话很有深意。不论环保也好，慈善也罢，和自己利益不相关的话都站着说话不腰疼，一旦触碰到了自己的核心利益和重大关切，不论这件事多么有意义都没用，滚去！！！人性就是这么自私啊","Plagiarism Party B Party B well, there is no new idea, just done!!!!!!!!! Of course not so bad, the end of Grandpa's words are very profound. Regardless of environmental charity or worth mentioning, and not related to their own interests are thoughtless, once touched their core interests and major concerns, no matter how meaningful it is of no use, go!!! Human nature is so selfish",0.140277
30,"抖机灵的一部戏，不仅没有格局，而且真是段子集合地了，第一个故事有点意思，第二个故事又玩明着愤世嫉俗暗着各种媚俗并笑人SB的那一套，第三个故事。。。。好吧，挺没劲的。葛大爷和郑凯演的不错","A clever play is not only a pattern but also a collection of pieces. The first story is interesting. The second story is playing the third stories of cynicism, all kinds of kitsch and SB. Well, it's hard. Grandpa and Zheng Kay are doing well",0.205214
30,"拍的的确有点生硬 但是远没有豆瓣众说那么烂 一个娱乐片你们也太当真了吧 娱乐性有还有公益成分不错了。 韦斯安德森的片子也差不多怎么不见得有人破口大骂？ 从顽主到甲方乙方到私人订制真是每十年重拍一次冯导的梦想。","Take a little stiff but not so bad as a bean entertainment you too seriously. Entertainment have public good composition. Weiss Anderson's film is not necessarily about how some people shouted? From Wanzhu to Party A Party B to private custom every ten years is really a remake of Pingdao dream.",0.203524
30,"揭露了很多现象，为啥觉得不怎么好笑了呢？！","A lot of things have been exposed. Why don't you feel so funny?!",0.190286
30,"故事跟甲方乙方有点类似吧，都是帮别人实现梦想。。。可是比甲方乙方差多了。。。最喜欢冯小刚的电影是：大腕。。。","The story is a little similar to Party A and Party B, it is to help others realize their dreams. But it's much worse than Party B. Feng Xiaogang's favorite movie is: big wrist.",0.234574
30,"整个一甲方乙方的改写版，毫无新意。王朔老了面了。影片是想说点事但又说不清楚说不明白说不透彻，笑料亦是如此，整片都是如骨鲠喉，隔靴搔痒的感觉。在电脑电视里看看得了，就别去电影院了，各种浪费。","The rewritten version of the whole Party A Party B has no new idea. Wang Shuo is old. The film is to say something but not clear that don't understand that is not thorough, so is the joke, whole are like fishbone throat, attempt an ineffective solution feeling. Don't go to the cinema when you see it on the computer TV. All kinds of waste.",0.22594
30,"整体来说不算糟糕，但也不算佳品，冯小刚略有江郎才尽的感觉。。。（和甲方乙方的创意区别在哪里？！）最后的那段抱歉实在太抱歉了。。。","Overall not bad, but not Feng Xiaogang jianglangcaijin Jiapin, feeling slightly... (where is the difference with Party A's creativity?!) The last regret is so sorry.",0.215948
30,"新版 甲方乙方","A new Party A Party B",0.212425
30,"新版的甲方乙方，感觉是嚼剩下的口香糖被从桌子的背面抠下来再嚼一次的感觉。","Party A Party B version, the feeling is chewing gum is left from the back pull down a table chewing feeling.",0.25375
30,"无笑点的喜剧，黄色笑话随机爆出的教育片，主干短的像小明的环保纪录片，听起来很烂，但我就想给三星","A comedy without a smile, an educational film that is a random burst of yellowish jokes, a short, short, green documentary that sounds rotten, but I want to give it to Samsung.",0.226908
30,"时代给了编剧和导演太多不得不吐槽的元素，所以这回一次性吐得过多，终于恶心着自己了。另外我不得不补吐一下，结局要不要那么矫情，没事装什么小清新！","Time for the writers and directors have Tucao too many elements, so too much this time once myself finally vomited, nausea. I have to make a spit, want to end so hypocritical, nothing to put what little fresh!",0.249823
30,"是不是甲方乙方2？","Is Party B Party B Party B 2?",0.251881
30,"是向甲方乙方致敬吗?","Is it a tribute to Party A Party B?",0.223101
30,"是成全自己，娱乐别人吧。让人明白做不了清官；让人变成一真正的俗人；让人体会一天有钱人的生活再回到现实。看起来帮人实现了愿望，其实只是完成了人幻想性的纯交易。最后那段道歉来的莫名奇妙，还有问有一辆车会捐给别人吗？答案不会。因为我可以给你虚无的幻想，但给不了你真实的东西。","Be yourself, entertain others. People do not understand people become a real honest; laity; let a person experience a day rich life back to reality. It seems to help people realize their desire, but it's just a pure man's fantasy. The last part of the apology was so strange that there was a car that would be donated to others. The answer is not. Because I can give you the illusion of nihility, but it can't give you the real thing.",0.19868
30,"最后有那么一段话，有一百万您愿意捐吗？愿意。有一千万您愿意捐吗？愿意。有一个亿您愿意捐吗？愿意。那有一辆车您愿意捐吗？不愿意。因为我真的有一辆车。.每一个人都有自己的白日梦，但是终究还是做自己最好。","In the end, there is a paragraph. Would you like to donate one million? Be willing。 Would you like to donate ten million? Be willing。 Would you like to donate one hundred million? Be willing。 Is there a car, would you like to donate it? Unwilling。 Because I really have a car. Every man has his own daydream, but he is the best one in the end.",0.229151
30,"最后的保护环境还算有意义，其他的就是重拍甲方乙方不是？","Finally, the environmental protection is meaningful, the other is a remake of Party A Party B is not?",0.242601
30,"最后那段特别奉献有些太过了吧，总觉得有些道理你不能这么直白的讲出来，大家不是小学生，就这么看着，多没劲啊！！.葛大爷就是吸引我去电影院的最大原因啊！.第二段的故事，好无趣啊....这片子要不是冯小刚拍得，可能大家多久没那么多要求了吧....这片子明显没走心啊！画面质量倒是不错....","At last, that particular dedication is too much. There are always some reasons why you can't be so straightforward. You are not a pupil, so you look at it so much. Grandpa Ge is the biggest reason to attract me to the cinema. Second. The story, good boring. This film... Feng Xiaogang had not taken long, we may not so much demand... This film was not the heart ah! The quality of the picture is good...",0.226106
30,"最多只能给3星...抄袭以前的甲方乙方,却沦为纯粹的商业片...唯一还能看的就范伟的那段了,哎,我要看葛大爷谈笑风生啊,都去哪了???","Only to 3... Party B plagiarism before, but a purely commercial film... Only can see the Wei Fan thing, ah, I want to see Ge uncle laughing ah, where are they???",0.177295
30,"有幾個笑點，太逗了","A few laughs. It's so funny",0.243627
30,"有点乱，就当段子看。还是有点意思的","A bit of a mess, just as a paragraph. It's still a little interesting",0.194422
30,"有点任性啊，说你是晚节不保还是为老不尊呢？","A little wayward ah, say you are wanjiebubao or no respect for the old?",0.217276
30,"有点假…","A little false...",0.246849
30,"有点像 甲方乙方的 续篇。江郎才尽？ 最后如果你有一辆车你捐不捐，有点意思。 对了，用的是中信信用卡的9积分分享免费看的。","A bit like a party B. Run out of ideas? In the end, if you have a car that you don't donate, it's a little interesting. By the way, the 9 integral of the CITIC credit card is shared freely.",0.233622
30,"有点像甲方乙方 不过没甲方乙方经典的 感觉没啥突破","A little like Party A's Party B does not have any breakthroughs without the feeling of Party B's classic",0.159902
30,"有点小，有点窄，有点矫情。","A little, a little narrow, a bit hypocritical.",0.2453
30,"有点抄袭甲方乙方，却比不上。。。","A bit plagiarizing Party B Party B, but not better than.",0.212931
30,"有点接地气的电影，但是拼凑感明显，笑点说多也不多，中规中矩。","A film down to earth, but made obvious sense, bursting point is not much more to say, law-abiding.",0.231037
30,"有点浮夸!但依旧卖座…","A little boasting! But still selling seats...",0.239599
30,"有点点失望……","A little disappointed...",0.246864
30,"有点莫名其妙…","A little indescribable...",0.246362
30,"有这么差么。。还好。。","It's so bad. Not so bad。。",0.236224
30,"未通过审查，难道又是禁片？！一个中国导演没拍过几部被总局禁的片，你都不好意思给别人打招呼！","Not through censorship, is it a ban again?! A Chinese director did not take a few banned films, you are embarrassed to say hello to others!",0.220044
30,"李小璐好美啊怎么一点都不会老啊！小时候看过一部她演的电视剧～名字叫什么我忘记了，就记得里面她有个长得一模一样的妹妹（其实根本就一点都不像啊我擦！）然后她的胸超级大～现在居然长得比以前还嫩啊！好羡慕！电影就很莫名啊～不知道到底想要讲什么前面还蛮有趣的越到后面越难跟上节奏啊！！！！！","Li Xiaolu is so beautiful that nothing is old! When I was young, I saw a TV play she played. What did I call her name? I forgot, and I remembered that she had a sister who was exactly the same. And then her breast is so big that it's so tender now! I am so envious！ The film is so inexplicable that you don't know what it's really interesting to talk about, the more difficult it is to keep up with the rhythm!!!!!!",0.0655931
30,"某几个点颇有深意，然而全片的布局零散以至于不明所以。","A few points quite deep, but it's unknown so that scattered layout.",0.231895
30,"正常的商业片吧.....","A normal business film...",0.242642
30,"段子横行之时想不落俗套也挺难的。还是甲方乙方经典！！","Walk to scripts are hard to conform to no conventional pattern. Or Party A Party B classic!!",0.227113
30,"每个环节想表现别的什么，和甲方乙方很像，各种广告植入，不过范伟那段！！！苏州拍的！！！苏州好风光啊啊！！！","Every link wants to show something else. It's like Party A and Party B. All kinds of ads are implanted, but Wei Fan!!! Suzhou!!!! Suzhou is a wonderful sight!!!",0.225144
30,"比预期的差，没那么多笑点，不足以看作是一部喜剧，只能说是讽刺剧吧！","Less than expected, not so much laugh, not enough to be a comedy, only to say it is a satirical play.",0.241343
30,"没批判者说的那么差，也没支持者说的那么好，也许是我没完全看懂。就这样吧先","No critics say so bad, no supporters say so well, maybe I do not fully understand. So let's go first",0.227862
30,"没有别人评价的那么差，尽管不成故事，但是却也够了讽刺，也算不差，只是包袱少了，再能抖也没有料啊…","Not so bad as others, although not a story, but also enough satire, but also not bad, only a little burden, can not be shaken and no material.",0.253446
30,"没有甲方乙方那种感觉，一般的片子，但也不想说的那么难看。","Without Party A's feeling, the general film, but also do not want to say so ugly.",0.251264
30,"没有评论里骂的那么差啊，虽然拍的确实是没诚意，结尾一段扯到环保也有点莫名其妙，但是比它差的电影多了去了，一分党们有必要这样愤世嫉俗吗","No commentary is so bad. Though filming is really insincere, ending is a bit puzzling for environmental protection, but it is much worse than that of its films. Is it necessary for a party to be so cynical?",0.18225
30,"没有那么差 只是太像甲方乙方了。。。","It's not so bad that it's just like Party B's Party B.",0.25367
30,"没那么差啊？？！！","Not so bad??!!",0.221004
30,"浅薄的流于表面的讽刺手法如果是迎合大众的需要的话，勉强给一分，因为冯小刚没有拍出深度也没有敢做自己，加上他在微博的一系列骂街真的是太跌份儿了！如果真的要给这个片儿一点儿意义的话，那就是结尾那个笔锋一转的煽情道歉，真的是关注了现实问题，但是又如何呢！","A superficial irony if it is to meet the demands of the people you are forced to give a point, because Feng Xiaogang did not shoot depth did not dare to be yourself with him in a series of micro-blog was really fall out! If you really want to give the children a little meaning, that is the end of the sensational went on to apologize, are really concerned about the real problem, but also how!",0.242871
30,"照搬甲方乙方却没有原来那么出彩，感觉真的是一部平淡的片子。期待太高自然失望越大。","To copy Party A Party B has no original color, feeling really is a flat film. The higher the expectation is, the greater the natural disappointment.",0.252609
30,"甲方乙方?","Party A Party B?",0.222787
30,"甲方乙方？？。。。","Party B Party B??.",0.224415
30,"甲方乙方？？？","Party B Party B???",0.172918
30,"甲方乙方2，有必要再拍吗。","Party A Party B 2, is it necessary to take it again?",0.193089
30,"甲方乙方2。冯小刚想高雅的低俗，可你本身就是一俗人，再怎么包装都无济于事。给结尾3星，顶多这样了。","Party B Party B 2. Feng Xiaogang wants to be elegant and vulgar, you itself is a layman, again how packaging are of no avail. To the end of 3, so at most.",0.232324
30,"甲方乙方2013  比甲方乙方 好看","Party A Party B 2013 is better than Party A Party B",0.1786
30,"甲方乙方2么？但是第二部多半都会被吐槽的。。当然，后面略显突兀的环保说教必须是槽点。","Is Party A Party B Party B 2? But the second parts are most likely to be sowing. Of course, the backward and abrupt environment-friendly preaching must be a trough.",0.218654
30,"甲方乙方2么？最后结局太像小学生作文为了结尾而结尾啊","Is Party A Party B Party B 2? The final end is too much like a pupil's composition ending for the end.",0.178594
30,"甲方乙方2吗？但也没那么难看。最爱范伟那段，郑恺虽然在这段穿着古板，但就是很帅。李小璐这片里媚死了。","Is Party A Party B Party B 2? But it's not so ugly. Love Wei Fan that section, Zheng Kai although in this section wearing the ancient board, but is very handsome. Li Xiaolu is dying in this film.",0.222862
30,"甲方乙方一样的套路，冯小刚太爱抬高自己贬低别人，全世界都是傻逼就自己高明？","Party A Party B the same routine, Feng Xiaogang love to raise their own and belittle others around the world are on their own smart idiot?",0.243776
30,"甲方乙方么？","Is Party A Party B Party B?",0.199226
30,"甲方乙方在前，那么就没有然后了。","Party A Party B is in front, so there is no then.",0.168218
30,"甲方乙方太过经典以至于，看的时候不断回想","Party A's Party B is so classic that it looks back when he sees it",0.246448
30,"甲方乙方属于那个时代，那个时代刘蓓扮青衣色诱，波光流转入木三分，私人定制属于当代，一个文化堕落的当代。另外，入宋丹丹属于小银幕。","Party A Party B belonging to that era, the era of Liu Beiban Yi seduce, water circulation penetrating, private custom belongs to contemporary, a contemporary cultural degradation. In addition, Song Dandan belongs to the small screen.",0.23861
30,"甲方乙方我没看过　起点低　不知大家为何对这部电影如此吐糟　华谊跌停我觉得不是电影的口碑　而是电影讲述了什么","Party A, Party B, I have not seen the starting point, I don't know why you are so sick about this movie, so I don't think it's the word of mouth but what the movie tells.",0.224907
30,"甲方乙方拍续集了？我怎么不知道来着。。。","Is Party A Party B taking a sequel? I don't know how to come.",0.227328
30,"甲方乙方现代版(?) 低于期待值.....以及结尾是老梗了","Party A Party B's Modern Edition (?) is lower than expected value... And the end is old stalks",0.232338
30,"甲方乙方的2.0版，公司赚钱了，没那么接地气了","Party A Party B's 2 edition, the company makes money, not so ground gas",0.244938
30,"甲方乙方的2013版，冯导的玩票作，无剧情无内涵无深度的小品式电影。片尾的呼唤环保到是可以单独拍个题材的片子，冯导不知道有没有兴趣？这个片子的笑点也不多，习惯了冯式幽默，确实有点缺乏创新而显得不够诚意。","Party A Party B for the 2013 edition, Pingdao, sketch style film no plot without connotation without depth. The call end of the call to environmental protection is a film that can be taken on a single theme, Feng guide does not know whether it is interested? The film is not a lot of laughter, used to Feng style humor, it is a little lack of innovation and does not seem to be sincere.",0.161649
30,"甲方乙方的土豪版就是私人定制！","Party A Party B's local tyrant is a private custom!",0.236104
30,"甲方乙方的大续集","A large sequel to Party A Party B",0.202835
30,"甲方乙方的延续；基本没太多亮点吧；结尾有点儿无奈的呐喊","Party A Party B's continuation; basically there are not too many bright spots; the end is a little helpless cry",0.215961
30,"甲方乙方的更新版","A new edition of Party A Party B",0.223038
30,"甲方乙方的续篇，不过，没有了惊喜，有的像是续貂狗尾。针砭时弊讽刺现实是有的，看着还挺有意思。","A sequel, Party A Party B but no surprise, some like bad dog tail. Some as ironic reality, looking quite interesting.",0.120544
30,"甲方乙方的续集","A sequel to Party A Party B",0.197147
30,"甲方乙方的续集？！算得上所谓的接地气儿吧，除了这一点也再无其他。","Party A's continuation of Party B?! The so-called ground gas, except for this, nothing else.",0.250524
30,"甲方乙方的续集吧，但没有甲方乙方经典，其中范伟的当官梦比较出彩，还算有点新意，但是整体三个小故事有些牵强附会，毫无联系。","Party A Party B the sequel, but no Party B classic, one of Wei Fan's official dream more color, is a little new, but the overall three stories far fetched, no contact.",0.205091
30,"甲方乙方的翻版","A reversion of Party A Party B",0.214829
30,"甲方乙方的翻版，笑料一般，没什么要多说的……","Party A Party B's reprint, the laughter general, nothing to say more...",0.210201
30,"甲方乙方的老梗 不过用起来还是挺好玩的 看完笑完就算了 反正现在团购电影票也不贵 就是郑恺越看越讨厌...","Party A Party B's old stem is still quite fun to finish laughing, even though it is not expensive to buy a movie ticket now, the more annoying Zheng Kaiyue is to see.",0.229774
30,"甲方乙方续集？","Party A Party B's sequel?",0.200477
30,"电影没那么好看，有点失望,Just so so...","The movie is not so good, a little disappointed, Just so so...",0.250448
30,"相当失望啊，不搞笑就算了，最后加一个环保宣传片怎么回事？？？？","Very disappointed ah, not funny even if, finally add an environmental publicity film how????",0.205035
30,"看了我倒觉得还行，没有以为的那么糟糕，我倒不是什么懂很多的人，倒是也觉得没有让我很失望。就是剧情确实有点平。","It was not so bad that I was not so bad. I was not a lot of people, but I didn't feel disappointed. It's just a bit of a flat plot.",0.229243
30,"看完不痛不痒，又把甲方乙方看了，还是无甚感觉。结局烂尾楼。落差太大，只能说是甲方2续集。","After the Party A Party B neither painful nor itching, see, or no feeling. The end of a bad end. The drop is too large to be said to be the 2 sequel of Party A.",0.176068
30,"看完以后赶脚确实是比不上甲方乙方，但是好像也没传说中的那么差，难道是我关注的点比较非主流。。。","I like is indeed not a party B, but it seems there is no legend so bad, it is my concern is non mainstream...",0.227646
30,"看电影这么久，第一次碰到全场满座。电影就。。。（广告植入能不能不要那么直白还给特写","Watching the movie for so long, the first time it was full. The movie is right. (can the ad implant be so straightforward to give it back to the special?",0.241177
30,"看简介不就是甲方乙方么？","Is a brief introduction to Party A Party B?",0.214101
30,"看评论很烂。因为没看过甲方乙方。觉得就是三个微电影加一个公益广告吧。有时间看看甲方乙方。","It's a bad comment. Because Party A has not seen Party B. I think it's three microfilms and a public service. There is time to see Party B Party B.",0.218541
30,"真没想到会这么无趣 大概我没认真看 我是一个人么？！？！？！","I really didn't think it would be so boring. Maybe I didn't seriously see I was a person?!?!?!",0.216889
30,"真没有评论说的那么差！还是有可圈可点的地方的，只是没有给大家太多惊喜而已！单是客观的评论5.4分的豆瓣评分太低了。我认为及格肯定有了，平均至少在65-70之间。","No comment is so bad! There is still a place that can be found, but it just doesn't give you too many surprises. An objective comment of 5.4 points was too low. I think there must be a pass, at least 65-70.",0.207174
30,"真的是冯拍得吗？甲方乙方续集？","It is Mr Paide? Party A Party B's sequel?",0.192454
30,"确实失望，枉费那么多孩子深夜去看点映。冯导这么喜欢玩擦边球么？","Really disappointed, have so many children to watch the night ying. Does Feng Dao like to play the edge ball so much?",0.243821
30,"窝觉得冯小刚还是那个冯小刚，和十年前一样。至于这部电影，不就是一甲方乙方的翻拍吗，能分出伯仲？甲方乙方就是经典？私人腚痔就是烂片？呵呵","The nest felt that Feng Xiaogang was the same as that Feng Xiaogang, as it was ten years ago. As for this movie is not a remake of Party A Party B, can separate the brothers? Party A Party B is the classic? Private buttocks hemorrhoids is bad? Ha-ha",0.14073
30,"笑点多，包袱多，导演想表达的也太多了。冯导急于脱俗，结果把电影搞得不伦不类。电影就是电影，小品就是小品，文学就是文学，每种形式都有它自身的规则和玩法，大杂烩不好看。","A lot of laughter, more baggage, the director wants to express too much. Feng Dao is eager to the refined, the movie was neither fish nor fowl. A movie is a movie, a small product is a small piece, literature is literature, every form has its own rules and play, a hodgepodge is not good.",0.220088
30,"纯商业电影，真的只是搏人一笑。打发时间专用。","A pure commercial movie is really just a smile. It is special to send time.",0.197357
30,"结尾跟过程有什么关系？？？","What does the end have to do with the process???",0.254339
30,"缺乏诚意。图一乐，不代表糊弄。你觉得侯宝林的相声是糊弄吗？","Lack of sincerity. A picture is a pleasure, not a fool. Do you think Hou Baolin's cross talk is a fool?",0.153616
30,"老冯得罪网络公司了，还得罪的不轻，是不是广告没谈拢啊？？？","Lao Feng offends the network company, and is not too small to be guilty. Is it not an advertisement to talk about???",0.224868
30,"老师说白癜风算是一种心因性的疾病，冯小刚这电影如果一直是这样子，估计他的白癜风很难好起来。说来，这部片子虽然跟甲方乙方很像，但是整体基调要比甲方乙方灰暗很多。笑是笑了，让我怎么看怎么欢乐起来。","The teacher said that vitiligo is a psychogenic disease, Feng Xiaogang this film if it has always been like this, it is difficult to estimate his vitiligo better. In a word, although this film is very similar to Party A Party B, the overall tone is much darker than Party A's Party B. Laughter is a laugh, let me see how to cheer up.",0.201139
30,"葛大爷说话内劲r还是一样地喜欢...觉得黑得有点儿过,说什么比非诚勿扰差远了云云...我只觉得,都不怎么样吧- -?!对我来讲,好歹这部有点内容,不是纯臭贫,比非``看完了还好受一些,就是段子不新...好吧是我不适合贺岁,以后不能看了...","Speak in R Jin Ge uncle still love... Think black was a bit too, said so far worse than what If You Are The One... I just think that is not how it?! for me, I have this point, not pure smelly poor, watching some better than ` `, it is is not new... Well I was not suitable for the new year, after not see...",0.208406
30,"虽木有甲方乙方好看~但不至于评价那么差吧？","Although the wood has Party A Party B good-looking, but can not evaluate so bad, right?",0.193505
30,"被诋毁的过头了，其实没那么差，只是题材二次加工、笑料明显缩水，社会反思增强，于是恶心到了许多单纯只为看个乐呵的人，片中第二个故事正好折射出了此片的境遇，不想大俗，也不愿意大雅，折中的尝试最后成了不伦不类。","Denigrated the head, actually not so bad, but the theme two processing, humor has shrunk significantly, enhance social reflection, so a lot of nausea to only to see a cheerful person, in the second story just reflects the situation, do not want to custom, is not willing to compromise adaiah, try to finally become neither fish nor fowl.",0.18585
30,"评分有必要这么低的必要吗....风景还是一如既往美 冯导对海南有特殊情感啊 不过笑点不够好笑倒是真的 就图一乐 何必太认真","Is it necessary to score so low? The scenery is still the same as ever. Feng Feng has special feelings for Hainan. But laughing is not funny enough, but it's really a pleasure. Why do we take it seriously?",0.206089
30,"说笑点也是有一点的我没看过甲方乙方也无从比较……但是看到一开场在完全不好笑的地方纷纷笑场的观众我顿时明白了这片子票房为什么这么高了……","It is also a bit of a bit of laughter, I did not see Party A Party B also can not be compared... But to see an opening in the completely funny places have audience laugh I suddenly understand why this movie is so high......",0.217279
30,"豪华版甲方乙方，点子已经不新了，光豪华也没用，最后跟大自然道歉太矫情，太生硬，不是那么回事。冯导的贺岁金字招牌暗淡下去了…","The deluxe edition of Party B, the idea is not a new one, light luxury is useless, finally apologized to nature too hypocritical, too stiff, it is not so. Feng Dao's new year a gilded signboard dimmed...",0.213663
30,"贺岁电影不必太当真，就是图一乐呵，搞笑中带着点当前的讽刺。。","A new year's film does not have to be too serious. It is a picture of a picture.",0.23197
30,"走的是甲方乙方的路子，但是没有甲方乙方中那么彻底的调侃，有点像片中一腔俗血里的场景，只不过换了王朔在那里说：我都这么深沉了，你要再说我调侃我可要骂人了，然后旁边的妹妹小声说：这人是不是已经废了？","Go is the way of Party B, Party A Party B but not in so thoroughly ridicule, a bit like a blood chamber vulgar in the scene, but for Wang Shuo there said: I have so deep, you will say I will laugh at my curse, and then the next sister whispered: this who is not already a waste?",0.11001
30,"跟甲方乙方一个类型，比较喜欢宋丹丹那段","With Party A Party A type, more like Song Dandan that section",0.253415
30,"跟甲方乙方差远了··········早知道就去看地心了·····还有，李小璐为什么还是那个样子····我都二十几了，她看着也还是二十几·······","Chatoley Sochida and Party A went to see the earth's heart. And why did Li Xiaolu look like that?...",0.241061
30,"跟甲方乙方有点相同之处，只是怎么比起甲方乙方差这么多个级别呢？","There are some similarities with Party A and Party B, but how do they have so many different levels than Party A?",0.141974
30,"跟甲方乙方比差点儿","A better comparison with Party A Party B",0.209703
30,"跟甲方乙方没啥区别啊~~还没有甲方乙方有人文关怀呢。而且最后一段也太牵强了。","There is no difference between Party B and Party B, and there is no humane care for Party B without Party A. And the last paragraph was too far fetched.",0.215274
30,"跟甲方乙方没法比啊。时代变了。","There is no comparison with Party A Party B. The times have changed.",0.249519
30,"还可以。没到针砭时弊一针见血，但也是诚意之作。就是故事好像没讲明白？","Just so so。 Not as sharply, but also the sincerity of the. Is that the story doesn't seem to be clear?",0.243313
30,"还可以。问心无愧三颗星。","Just so so。 A clear conscience is three stars.",0.161702
30,"还好 甲方乙方的续集 大家对这题材太熟悉 以致没有初看甲方乙方的新鲜感 从宋丹丹那段才是真正的电影 最爱最后一段","Fortunately, the sequels of Party A and B are too familiar with this subject, so that we can't see the freshness of Party A's Party B from Song Dandan.",0.178228
30,"还好吧，没有传说那么烂。但是真心是寻着甲方乙方的影子去看的，失望是少不了的。。。哎。。。","Well, no legends are so bad. But the heart is to find the shadow of Party B Party B, the disappointment is not enough. Oh.",0.236301
30,"还是甲方乙方的路子，但是剧情没有甲方乙方紧凑，笑点有些闷，可能也和大环境有关。调侃一些社会上的事，让人无奈的苦笑。最后道歉环节虽然插入的有些生硬，但是感觉比前面几个故事更耐人寻味。","Party A is also a way of Party B, but the plot does not have Party B Party B compact, laugh a bit stuffy, and may also be related to the environment. Ridicule some social things, making a helpless smile. In the end, although the apology link was a bit hard to insert, it felt more thought-provoking than the previous stories.",0.183247
