"ranking","Chinese.origin.data","Baidu.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Baidu.translated.data."
10,"好久没看过这么差的电影了，这也就是没有特别差0星的选项。想到很多人花钱去看，我真心觉得他们的钱花的太冤枉了。冯小刚第一时间该因为这破片子跟消费者道歉","I haven't seen such a bad movie for a long time, that is, there is no special 0 - Star option. Thinking of a lot of people to spend money to see, I really think their money is too bad. Feng Xiaogang should have apologized to consumers for the first time.",0.2861
10,"好好的一个有才的导演，怎么就这么不接地气了呢?恶心别人的同时真的成全了自己么?烂片一部，没得挑剔","A talented good director, so not a down to earth? Nausea and others at the same time really be yourself? A bad film, not picky",0.188786
10,"好想打负分滚粗！！！！以往再烂的电影都还可以吐一下槽，这部电影完全不想吐槽，只想咆哮！！！！！！！！这部电影真的贺岁片吗？不是来愚弄观众的，秀智商下限的？","I want to make a big blow!!!!! The past rotten movies can also spit a slot, this film does not want to spit, just want to roar!!!!!!!!! Is this movie really a new year's movie? Is it not to fool the audience, the lower limit of the show IQ?",0.217385
10,"如果有负分，我真想评一个负分出来，这片子到底想说什么，前面胡编乱凑的剧情，基本无笑点，后面又想上升到一个高度讲环保，毫无逻辑毫无剧情，除了几个演员演的还行外，其他基本不能看，冯小刚你就这样子砸自己的招牌，曾经的黑色幽默就这么搞！！？","If there is a negative, I really want to comment on a negative points out, this film really want to say what, in front of wild compact plot, no bursting point, back to rising to a height of about environmental protection, there is no logic no story, except for a few actors OK, other basic cannot see Feng Xiaogang do you like this drop their signs, once the black humor is done!!?",0.16638
10,"如果甲方乙方值8分，这片最多只能值0分。","If Party A's Party B is worth 8 points, this piece can only be worth 0 points at most.",0.263793
10,"如果能打负分，我真想给负一百分，感觉冯小刚是来羞辱所有的观众的，反讽社会上所有事，讽刺官员在其位不谋其政。一个喜剧导演拍这么个烂片，才是最大的不负责任，讽刺自己还差不多。为了当年看过的集结号，这么多年都去电影院支持冯小刚，真觉得被狠狠的涮了一把！！！","If you can play a negative score, I really want to give negative one hundred points, Feng Xiaogang is feeling insulted all the audience, all social satire irony, officials in charge. A comedy director to shoot a movie, is the biggest irresponsible and sarcastic almost. For years to see the collection number, so many years to go to the cinema to support Feng Xiaogang, really feel ruthlessly rinsed!!!!",0.296477
10,"如果说去看小时代是期待吃个包子结果吃了个馒头 ，那去看私人定制就是期待吃个汉堡结果吃了坨屎","If you want to see a little time to eat a steamed bun and eat a steamed bun, to see a personal custom is to eat a hamburger and eat a piece of shit.",0.248807
10,"学鲁迅？学姜文？一坨五彩缤纷的黑黑我大中国的屎","Learn Lu Xun? Learn Jiang Wen? A lump of colourful black and black my big Chinese shit",0.297927
10,"完全就是甲方乙方啊，还有最后那一段我想问跟这个电影有任何联系吗","Is it all Party A, Party B, and the last paragraph that I want to ask about the movie?",0.287851
10,"完全就是甲方乙方的换皮之作，毫无新意，对白陈旧，桥段老套，看完有种回到九十年代的感觉，坑爹大作！！！","Party A Party B is entirely for skin to make, no new, old ideas, old white, after a return to 90s feeling for cheating!!!",0.154418
10,"完全就甲方乙方的奢华版 不过甲方乙方是经典 这个是眼子 貌似就第一个故事还可以 最后结尾那 又感人又醒世 但真心跟整部片子基调不符好吗 不理解为什么要拍那些","Completely Party A Party B Party A Party B is a classic luxury version but this is eye looks like on the first story can also be at the end of the world but really moving and the movie does not match with the tone you don't understand why those pictures",0.219569
10,"导演你到底想表达什么     我不是你的饭   所以就不捧场了","What do you want to say about what you want to express? I'm not your meal, so I won't take it.",0.302282
10,"小刚，我一般不给一星的。听说你在微博上向观众开炮了，这么说吧，你和张艺谋中间差不多隔了七八百个张亮。什么？张亮是厨子？什么？你居然不是厨子？？？","Xiao Gang, usually I don't give a star. I heard you shot the audience on micro-blog. So, you're almost seven hundred or eight hundred Zhang Liang apart from Zhang Yimou. What? Is Zhang Liang the cook? What? You're not the cook???",0.266479
10,"小刚有点倚老卖老骗钱了。","A little yilaomailao Xiaogang scam.",0.311659
10,"小时候学邯郸学步这个成语时我打死也不信还有这样的人，结果今天发现原来确有其事。三个小品加一个诗朗诵，乱炖成一锅浆糊，尤其是结尾到底是什么玩意。如果写一句话当影评，很遗憾，徐峥2:0冯小刚。","When learning in this idiom I just won't believe there is such a person, the original is found today. Three pieces with a poem recitation, Luandun into a paste, especially at the end of what is. If you write a word as a film review, it's a pity that Xu Zheng 2:0 Feng Xiaogang.",0.30433
10,"小钢炮已经才尽了？又把甲方乙方拿出来翻拍？而且翻拍的那么烂，简直是毁掉自己之前的经典之作。","The cannon's sold out? And Party A Party B to take out the remake? And the remake was so rotten that it was a classic work before it was destroyed.",0.202687
10,"就想快餐一样，几个短篇拼成一部电影，衔接都没有，期间还不忘抱领导大腿。疯导就想说自己是大雅是艺术，群众是愚昧是三俗？你这么努力的抱大腿，领导知道么","Just like fast food, a few short pieces of film, a film, there is no connection, during the period still do not forget to hold the leadership of the thigh. The guide will want to say that he is crazy, is art, people are ignorant is vulgar? Do you work so hard to hold your thighs?",0.233526
10,"就算已经当成重制版甲方乙方...就算冯小刚自己都说还人情之作了...夸张点儿真是天堂烂到地狱的感觉...","Even if it has been regarded as a heavy production of Party A Party B... Even if Feng Xiaogang himself said it was a human being... The exaggeration was the feeling of heaven rotting to hell...",0.276085
10,"尼玛，本来还想给两星，看到第四段果断给最差评，说教可以，但麻烦有点故事带入好吗？这样突然搞个道歉日你认为感动得了谁？跟四个人的公司又有半毛钱关系？成全别人恶心自己？我看是成全小缸，恶心观众吧","Fuck, wanted to give two stars, see paragraph fourth of the most decisive to the bad, but a little trouble to preach, the story to me? Who do you think is touched by a sudden apology? Is there a half - money relationship with the company of four people? All the others are disgusting yourself? I think it's a small jar. It's nauseous.",0.308355
10,"尼玛的垃圾！恶心版甲方乙方？爆乳抢票房？脑残的对白！脑残的表演！真他妈的恶心你了！！！","Nima's garbage! Party B, Party A of nausea? Breasted box office? Idiotic dialogue! Idiotic! It's so fucking sick of you!!!",0.149554
10,"尼玛豆瓣怎么不能打负分！！浪费哥宝贵的时间！！！","How can n't be able to make a negative score! Waste precious time!!!",0.301186
10,"屎一样的电影。","A shit like movie.",0.284628
10,"巨没劲，完全是零笑点，尼玛这叫喜剧？？","Great, it's just a zero smile. NMA's called a comedy??",0.215858
10,"店要这么开不一定关张，你这么拍一定得滚蛋。人们向不向自然道歉先不说，冯小刚你丫得向电影道歉。    2/10","So open shop to not shut down, so you have to take off. People don't apologize to nature before they say, Feng Xiaogang you have to apologize to the movie. 2/10",0.261014
10,"强烈建议有负分来直面著名大导演的中年危机","A midlife crisis that strongly suggests a negative point to a famous big director",0.270277
10,"当年的甲方乙方，有话好好说还是挺有范的，可后来什么非诚勿扰，1942完全就是侮辱观众吗，私人定制再一次创造了烂片中的下线","Party A Party B of the year, has something to say or a fan, then what is an insult to the audience If You Are The One, 1942, private custom once again created a movie in the line",0.308695
10,"很久没看到这种刷新下限的电影了，以为抄几个网上的段子就是大师吗？","I haven't seen such a movie for a long time. Do you think it's a master to copy a few online passages?",0.311978
10,"很难得的贺岁片，难得这么难看。","A rare new year's film, rarely so ugly.",0.232829
10,"怎么可以这么烂？！","How can it be so bad?!",0.309847
10,"想说的太多，胡闹得太多，相当的一般。顽主→甲方乙方→私人定制，沦为了很长的小品的拼凑，这是为无聊春晚的预热么？Ps:时间都去哪儿了……对不起","Too much to say, too much nonsense, quite common. Wanzhu, Party B, private custom, in order to become a patchwork of long pieces, this is what spring preheating boring? Where's the Ps: time... I'm sorry.",0.301087
10,"想起了当你的甲方乙方。。冯氏喜剧一去不返了吗","Reminiscent of Party B when you are Party A. Feng's comedy over it",0.296635
10,"懒这一个字还不够嘛？？？？！！！！","Laziness is not enough???!!!!!",0.228927
10,"成全票房，恶心观众。甲方乙方，免费看经典。私人定制，掏钱看烂片。","A box office, a nauseous audience. Party B, Party B, see the classics free of charge. Private custom, pay to watch movie.",0.192805
10,"我只想知道这个真的是电影吗？我真的感觉到了深深地讽刺。！没有丝毫看点的烂片俗片，差点睡着了。.真的是成全了别人，恶心了自己啊！冯导你成功了。呵呵","I just want to know that this is really a movie? I really felt a deep sarcasm. No piece of bad vulgar aspect, almost fell asleep. It's really made up of others, nausea! Feng leads you to succeed. Ha-ha",0.300275
10,"我只想说，护舒宝，就你那贱嘴一张，还不赶紧回家养老。都白癜风成奶牛样了还赶出来吓唬人就是你不对了。不好意思我还记着您骂网友的事呢，您在我这别想翻身了。可惜不能打零蛋，不然我连一星都不给你。拜了个拜。","I just want to say, you whisper, that bitch mouth one, do not hurry to go home. Vitiligo is a cow like, and it's wrong to rush out to frighten people. Sorry, I also remember you scolding netizens, you do not want to turn over in me. But not the odd egg, or I do not give you a star. Worship a worshiper.",0.288319
10,"我只能说看这部电影就是虐心，一种煎熬，白日梦，变成真，但又不是真，让人很不爽。","I can only say that watching this movie is abusive, a torment, a daydream, a true, but not true, so unpleasant.",0.311463
10,"我妈非要拉我一起看，结果自己睡着了；白百合的比基尼穿得太丑了，失望……","My mother wants to pull me to see the results, he fell asleep; white lily bikinis dressed so ugly, disappointed......",0.266499
10,"我是冯导和葛大爷的粉丝，可这部电影实在拍得太难看了。那么多腕儿也扶不上墙的一滩烂泥啊！这是多年来，我第一次在影院如坐针毡，好想起身离场！恨毒了这垃圾两小时！","I'm a fan of Feng Dao and grandpa Ge, but this movie is really so ugly. A pool of mud so much also Waner does not hold the wall! This is the first time in many years, I want to leave the theater and got up! Hate poison the garbage for two hours!",0.304934
10,"我是来恶意差评护舒宝电影的…………","I'm here to malicious bad movie whisper............",0.290421
10,"我看懂了冯导你想讽刺的,也没什么意见. 但就是觉得把这种烂东西搬到电影院去圈钱的行为,真的作践了自己的名声.一星打给结局吧...","I understand you want to Pingdao ironically, no opinion. But what is the bad things that go to the cinema quanqian behavior, really spoil your reputation. A star called ending...",0.284541
10,"我给的差评是给冯小刚的不诚意，当别人是傻子么？不就是21世纪的甲方乙方么？有必要自己恶心自己么？！","I give a bad comment to Feng Xiaogang's sincerity, when is someone a fool? Is it not the Party A Party B of twenty-first Century? Is it necessary to make yourself sick?!",0.16324
10,"我觉得一个创作者该有的气度就是心无旁骛，只专注于自己热爱的东西。别人喜不喜欢是笑是骂，那都不是懒得理，是正事太多根本顾不上。有什么想表达的，拿作品说话。反正我是没见过李安杜琪峰整天没事刷微博和网友对骂。弄到最后作品是个哑炮，还非逼别人跪舔。想站着把钱挣了，光靠嗓门大不讲理可不行。","I think that some tolerance is a creator intentnesses, just focus on what you love. People like to like or not to laugh is scolding, that is not lazy, it is too much business. What you want to express is to speak with a work. I haven't seen Ang Lee Johnny To all the fine brush micro-blog users recrimination. Get the final work is a squib, also forcing others to kneel lick. If you want to earn your money, you can't do it with a loud voice.",0.293905
10,"我觉得给1星都嫌多。。感觉黔驴技穷，完全复制的甲方乙方。剧情烂透，不如去拍旅游宣传片。。还不错，茶余饭后可以痛骂这些垃圾电影。","I think 1 is too many stars.. The feeling of wits, Party A Party B fully replicated. The plot is rotten, so it's better to take a tourist publicity film. Well, can these junk movies clapperclaw at leisure.",0.196435
10,"房价如此之高，我们为何还要疯买？金价如此狂跌，为什么有那么多大妈被套牢？都羡慕怨恨别人处处优先有关系，遇到问题我们第一个想到的是不是找熟人托关系？影片如此之烂，为什么还有那么多脑残前赴后继？不怪别人，只怪我们的头盖骨长得和非洲裔一样，千古不变，那是祖辈的基因遗传。现在改还来得及。","House prices are so high, why do we have to go crazy? So the price of gold fell, why there are so many aunt is stuck? The envy of others is the priority of others. What is the first thing we think about is not looking for a relationship between the acquaintances? The movie is so bad, why there are so many idiotic one after another? It is not to blame others, only that our skull is as long as African Americans, and that is the genetic inheritance of the ancestors. It's still in time.",0.226301
10,"护舒宝江郎才尽，其实也没什么才吧，他的电影看的不多。不过这个是真心烂！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！","Whisper jianglangcaijin, in fact is not what it was, his movie is not much. But this is real!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0.00295042
10,"护舒宝的一坨屎!","A shit of Hu Shubao!",0.302279
10,"放个屁还不让人说臭的一部电影, 懒得吐槽了","A fart that doesn't make a stinky movie, too lazy to spit",0.293072
10,"旁边一女生笑得不行。一直很难融入他们的气氛。说好这个学期不去影院看烂片的。:(","A girl next to a smile can't laugh. It's always hard to get into their atmosphere. This term is not agreed to go to the cinema to see the movie. (:",0.264293
10,"无力吐槽了，刚哥这是要闹哪样啊！最后一部分本来以为会有点惊喜，想想不至于这样平庸，结果最后一段简直让失望多增加了气愤的情绪！拍这样的电影对得起一直热爱你的铁粉吗？简直失望透顶！！！","Unable to end, just this brother is to lead to trouble! The last part thought it would be a little surprise. Think about not being so mediocre, and the last part of it was a little more disappointing. Do you always love your iron powder for such a movie? It's very disappointing!!!!",0.237243
10,"无聊，笑不出来的喜剧","A boredom, a comedy that can't be laughed out",0.288304
10,"早闻乃烂片一枚，前段时间亲自鉴定，果然如此，看到一半就关掉了，什么破玩意儿","A bad smell is early, some time ago in person identification, right enough to see half off, what a piece of junk.",0.264492
10,"明摆圈钱，毫无诚意，一声没笑什么水平？","Clear quanqian, no sincerity, no sound at what level?",0.294895
10,"春晚式的喜剧，所谓的潜台词那么明显，完全没内涵，又不好笑。最主要得是拍了烂片还不给评论，想名利双收？","Spring and evening comedy, the so-called subtext so obvious, completely no connotation, and not funny. The most important is not to take bad comments, want fame and fortune?",0.296944
10,"昨天看到第二个故事就实在看不下去了……这泥玛跟当年拍甲方乙方的是一个导演？说出去谁信？笑点低成我这样的也一直笑不出来到底是想怎样！连说这是甲方乙方的狗尾续貂都不配啊……","I can't see second stories yesterday... Is this mud Ma a director who took Party B's Party B at the same time? Who does it say? Laugh as low as I do, and I can't laugh all the time. Even say this is to Party A Party B does not deserve......",0.180775
10,"是TM冯小刚导演的吗？还能叫电影吗？","Is it directed by TM Feng Xiaogang? Can you call a movie?",0.24117
10,"最后那一段生搬硬套啥意思嘛。还搞环保宣传片呢，有种学老外登上一年拍个野生纪录片去。什么玩意东西。","The last paragraph what you mean mechanically. In addition to environmental publicity films, there is a school for a year to shoot a wild documentary. What is a thing.",0.304813
10,"有这么多功夫选景点，不如认真拍部好片。敢不敢拍得更儿戏更肤浅更马虎啊？？是逗我们玩儿吧","There are so many Kung Fu selected attractions, as a serious film shoot. Dare to take a much more superficial more careless ah?? Let's play with us",0.272204
10,"朋友告诉我电影演到半个点儿的时候我就倚着他睡着了。。。他没有推开我是不是说明了什么问题！！！？","A friend told me the movie when I was half a little because he fell asleep... He didn't push me to explain what the problem was!!!?",0.188069
10,"本来就是准备去一笑了之的一片儿，哪知道看了半天连笑点也少得可怜。冯导没做成3d的还算有点良心。。","A patch is ready to laugh, know what to look for a long time even the bursting point is pitiful. Feng guide did not make 3D a bit of conscience.",0.252616
10,"本来想写个一句话影评的，但又觉得就说一句话实在对不住冯导，那就三句吧：1，我没看完就退场了。2，这是一部要啥没啥下载枪版到电脑里都浪费硬盘空间的大烂片。3，生完孩子的李小璐胸是真特么大！.","Originally wanted to write a sentence ', but that is to say a word really sorry Pingdao, just three words: 1, I haven't finished it. 2, this is what no download gun version to a computer hard disk space is wasted a flop. 3, how big is the baby's Li Xiaolu chest! .",0.18561
10,"本来我都忘了豆瓣的帐号是什么了，但冯导的这部电影实在是让人发困，感觉像极了一个吃了醋的孩子，把1942的亏钱的原因归结于观众的欣赏水平问题，随便拍了个私人订制，票房反而这么好，本来冯导就觉得不爽了，还被人骂了，冯导一副给你大餐你们吃不了，给你屎你还嫌难吃的表情，于是我翻了半天邮件找帐","I have forgotten what is the watercress account, but this movie Pingdao is really let a person feel sleepy, feeling like a child to eat vinegar, losing 1942 of the reasons attributed to the audience, just took a private order, but the box office so well. Originally Pingdao felt uncomfortable, being scolded, Feng Daoyi you can't eat dinner for you, give you shit you're too horrible face, so I turned for a long time to find the mail account",0.310554
10,"杂乱的叙事，毫无逻辑的结尾，生硬的笑料。可以打负分吗？","A cluttered narrative, no logical ending, a stiff smile. Can you score a negative score?",0.141704
10,"果然比不上甲方乙方 本来甲方乙方就烂 现在就更烂了 最后变公益宣传片 恶心","No more than Party A Party B originally Party B, Party B is worse now worse the last change of public publicity film nausea",0.26764
10,"比小时代更烂的大片总算出炉了","A much worse blockbuster than the younger generation has come out of the oven.",0.312632
10,"气的连吐槽都不愿意了 这烂片tm的居然还要另外多收费??","The gas even Tucao are not willing to this movie TM actually also pay more??",0.20468
10,"水平极低的作品。。。简直不敢相信是这么多大腕烘出来的","A very low level of work. I can't believe so many big wigs out of it",0.311407
10,"沒興趣評的高大上影片","A big film that is not interesting to comment on",0.297862
10,"没什么意思，和甲方乙方类似。挺失望的。","It's not so interesting that Party B is similar to Party B. It's very disappointing.",0.309737
10,"没劲!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!","No effort!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0.0235481
10,"没有0星这个选项吗？","Is there no 0 star option?",0.294256
10,"没有冯导的破口大骂影评人，也不会来写评论。本来首映就去看了，当真觉得不好笑，作为一个搞笑贺岁，所有的笑料都是老料。甲方乙方本来是百看不厌，所以私人定制看了五分钟就觉得发腻，看到最后只能是快吐了。如果真的不会拍喜剧，就别拍了。几个主演，葛大爷演的没魂，假胸更让我想吐。求下次别这低俗","No Pingdao into a film critic, never to write comments. The first show was to see, I really felt not funny, as a funny year of congratulations, all the laughter is old material. Party B is lost, so private custom watch five minutes will feel tired, can only see the last is sick. If you really don't take a comedy, don't do it. A few starring, Mr. Ge starred in the soul, false chest to let me feel more vomit. Please don't be so vulgar next time",0.274361
10,"没有梗的喜剧。三个小品也就算了，最后一段是在做梦么！！！","A comedy with no stalks. Three small items are also even, the last paragraph is in a dream!!!",0.201849
10,"没看过，但冲着冯导的泼妇式骂街就只能给一星了，您都导了大半辈子戏了，非得晚节不保是不？！电影差就算了，还那么没素质地骂人，您真是太LOW了！","Not seen, but at a street Pingdao the type will only give a star, you can guide a lifetime of play, is not to be like?! Even if the movie is bad, you are so LOW!",0.283576
10,"渣得一塌糊涂，乱七八糟的小品拼接，而且是春晚都不屑使用的小品段子","A mess of dregs, a mess of small pieces, and a piece of a piece that is disdain to use in the spring evening.",0.276726
10,"演得好烂啊...为什么要写那么浮夸无意义的场面和台词？闷得要睡着了","Why do you write so boasting and meaningless scenes and lines? I'm so bored to fall asleep",0.300928
10,"烂就一个字","A word is a word",0.308853
10,"烂成这样还喷人太过分……小时代我还愿意打两星呢！导演先不说编剧简直不忍吐槽……","It's too bad to be so bad. I also like to play two times! The director can hardly bear to spit a job without saying a screenwriter...",0.251441
10,"烂片！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！","Bad!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0.0058676
10,"烂片，冯小刚的电影还能看吗？","A bad film, Feng Xiaogang's film can see?",0.225509
10,"烂片一枚。","A bad movie.",0.310148
10,"烂片一部，冯小刚纯为了圈钱拍的吧。","A bad movie, Feng Xiaogang took it to pure money.",0.297173
10,"用江郎才尽来形容冯小刚真的不为过，以后他的片子再也不看了。。。。真垃圾，浪费了80元的电影票钱，我老公都想半途离场，后来还是我要求陪我看完，无语.....有点伤感，伤感以后冯小刚再也不是票房保证了","Using jianglangcaijin to describe Feng Xiaogang really is, after his film will never see.... It's a waste of 80 yuan of movie ticket money. My husband wants to leave the field half way. Later, I asked to accompany me to finish reading, no language... A little sad. After that, Feng Xiaogang was no longer a box office guarantee.",0.237617
10,"甲方乙方 冯小刚打算以后再把原来的片重新翻拍一遍么","Party A Party B's Feng Xiaogang intends to remake the original film again",0.301102
10,"甲方乙方 模仿 顽主  ，私人定制 再模仿 甲方乙方，，，，没完没了吃老本，这次的故事实在是看不下去了","Party A Party B to imitate Wanzhu, private custom and imitation of Party B,,,, endless laurels, this story really could not stand",0.2642
10,"甲方乙方？","Party A Party B?",0.222787
10,"甲方乙方？江郎才尽就别晃荡了","Party A Party B? Don't shake up",0.277039
10,"甲方乙方2，炒冷饭，不值得看。","Party A Party B 2, the same old stuff, not worth watching.",0.275926
10,"甲方乙方2015？","Party B Party B 2015?",0.304466
10,"甲方乙方升级版，没新意，除了几个老家伙，其他的根本就不适合演喜剧，没演技。太失望","Party B Party B's upgrade version, no new idea, in addition to a few old guys, the other is not suitable for comedy, no acting. Too disappointed",0.311096
10,"甲方乙方回不去就回不去了，可最后逻辑混乱的一比那啥是最不能理解的","Party A will not go back if Party A does not go back, but one of the last logical confusion is the most incomprehensible.",0.262256
10,"甲方乙方才是经典。只不过这部片子反应出点不一样，说嘲讽不知道合不合适。","Party A Party B is the classic. But the film reacts to a different point, saying that irony is not appropriate.",0.241893
10,"甲方乙方的2013年版，故事主题还算能接受，但结尾的太狗血了吧，其实就是简简单单的喜剧片，还弄的貌似挺深沉的结尾，风马牛不相及，貌似这一刻还在夏日，下一秒就冬日了…一个世界道歉日就这么过渡来了…","Party A Party B of the 2013 edition, the theme of the story is acceptable, but at the end of the idea too well, is actually a simple comedy, get the seemingly quite deep end, have no relevance, seemingly at this moment still summer, next winter... A world apology day is coming in...",0.173856
10,"甲方乙方的山寨版","A Shanzhai edition of Party A Party B",0.214829
10,"甲方乙方的思路，在现在看来格格不入。还来一段俗雅辩证？","Party A's idea of Party B seems to be out of order at present. A piece of elegance and Dialectic?",0.152396
10,"甲方乙方的故事套路，黑热点黑的过于夸张。四人除了称谓不同完全没分工啊！环保宣传片做结尾？！忽而浮夸又忽而煽情？！冯导你是怎么了？！","Party B's story of Party B, the black hot black is too exaggerated. The four people have no division of labor except their appellations. Do environmental publicity films end?! Suddenly suddenly exaggerated sensational?! How did Feng guide you?!",0.167161
10,"甲方乙方的翻版，立意太枯燥。。。","The reversion of Party A Party B is too boring.",0.304787
10,"甲方乙方的翻版，说搞笑不搞笑，说温情不温情，片尾是公益广告么？冯导的电影啊，差评！","Party B's version of Party B, say funny not funny, say warmth is not warm, the tail is a public service advertising? Feng Dao's movie, bad comment!",0.292257
10,"甲方乙方翻版，说了点社会大白话","Party A Party B reversion, said a little social vernacular",0.289159
10,"甲方乙方重制版？","Party A Party B reproduces the plate again?",0.215882
10,"电影拍得这么烂，你妈知道么？","The film is so bad, do you know, mom?",0.283264
10,"电影是让人翻不完的白眼","A film is an invisible eye.",0.307285
10,"电影院一群SB女的，不知道在笑什么，主要是冯小刚的电影，不管演员说啥都会笑，换了别的导演，他们早骂了！","The movie theater group of SB women, do not know what to laugh, mainly Feng Xiaogang's film, no matter what the actor said will laugh, changed other directors, they early scolded!",0.303382
10,"画虎不成反类狗，冯小刚想表达对权利，文化，钱的批判，可惜江郎才尽，或者根本就没哪个装深沉的能力，才拍出一部不伦不类的小品串烧，根本不好笑的笑料，结局的时候居然还套上一个老掉牙的网络笑话","A poor imitation like a dog, Feng Xiaogang would like to express the rights, culture, money criticism, but did not run out of ideas, or which loaded deep ability to shoot a comedy skewers not neither fish nor fowl, funny jokes, ending when actually set an old tooth network joke",0.2806
10,"白百合就像景甜，拍一部毁一部，因为一部失恋三十三天就把一个三流演员炒成一线明星，中国真是人傻钱多.......","White lily like Tian Jing, took a ruined a, because of a lovelorn thirty-three put a three stream of actors fried into first-line star, Chinese is really silly money.......",0.255113
10,"白百合演的有不是烂片的吗？冯小刚这三年来有拍过不是烂片的吗？","White lily played a not bad? Feng Xiaogang has spent the past three years have done is not bad?",0.31326
10,"白百合真的很难看，贺岁档的唯一一部喜剧片真不知道导演是咋想的，要搞笑没搞笑，要故事没故事，要内涵美内涵，还说神马俗雅这么大的话题，是拍出来给人吐槽的吗？还好没花钱看不然要憋屈死！！！！","White lily is really ugly, only a comedy, Lunar New Year stalls do not know the director Ye want to be funny, not funny story to no story, to the beauty of connotation connotation, said god horse Suya such a big topic, is made for people Tucao? I didn't spend money to see or to suppress death!!!!",0.296643
10,"看不下去     把N年前甲方乙方的故事翻新，拿出来圈钱，唉。。。。","Don't go to the Party A Party B N years ago the story of renovation, take out money, alas....",0.277329
10,"看了这么多场电影，让我能中途愤而离席的真不多。冯小刚去年刚拍了1942，尼玛今年的你是从40年前刚穿越回来的吗？还有这编剧烂得一逼，东拉西扯不知所云。","Look at this movie, so I can not really and walk out halfway. Feng Xiaogang just took 1942 last year. Did you get back from 40 years ago by Nima? This is a screenwriter rotten force, or drag in all sorts of irrelevant matters.",0.259138
10,"看到一半就走了。甲方乙方是经典，可这部是垃圾。","Half of the sight is gone. Party A Party B is a classic, but this is a garbage.",0.285364
10,"看到一半我都愤然离场了~商业片也不能这么拍啊 广告植入这么多 真不累啊~冯导创作思维已经枯竭了么 过了这么多年再来个翻版的甲方乙方 有意思么？","I see half shake off ~ commercial film can not do so many ads ah ah ~ really not tired of Feng Dao's creative thinking has been exhausted. After so many years a replica of the Party A Party B has mean?",0.198658
10,"看到白白盒怎么这么烦躁？！","How to see the white box so irritable?!",0.30304
10,"看完1/3已经实在坚持不下去，这不就是过去的甲方乙方之类的拼凑么？有意思么？","After seeing 1/3, it is really hard to stick to it. Is this the patchwork of Party A, Party B and so on in the past? Is it interesting?",0.163983
10,"看电影的时候就一直在想为什么会有这么多人跟我坐在一起看这样一部片子。然后吃爆米花吃的满身都是","When you see a movie, I've been wondering why there are so many people sitting with me to watch a movie like this. And then eating popcorn all over the body",0.300402
10,"看私人定制的心情就像少年对性的幻想，渴望一次愉悦地高潮，结果发现是一部连胸都没露的三级片，只能骂一句，裤子都脱了你就给我看这个？全片毫无笑点只有不知所谓的插科打诨，毫无剧情只有编剧导演对某些现象的意淫以为这样就是批判了。负分滚粗。","It's like a teenager's sexual fantasies and longing for a pleasant climax. It turns out that it's a three stage movie with no chest exposure. It can only be scolded. If you take off your pants, you can show me this. It's no bursting point only so called no drama screenwriter director make impromptu comic gestures and ramarks, only certain phenomena of you think this is critical. The negative roll is rough.",0.308
10,"看过了,真的有被恶心到了的感觉.冯小刚,我对你的评价只有四个字:江郎才尽!.冯导:你的诚意呢,你的节操呢!!!我不想骂人,我真的不想骂人了,可你TMD你的地气呢???","Yes, there really was a sick feeling. Feng Xiaogang, I to you only four words: jianglangcaijin!. Pingdao: your sincerity, your integrity!!! I don't want to swear, I really do not want to curse, you can TMD your gas???",0.134777
10,"真没抱着.甲方乙方.的标准去看，但也不至于这么烂吧！","I really didn't hold it. Party A Party B's standard to see, but not so bad!",0.29025
10,"真没法坚持看完，这什么乱七八糟跟相声一样的你一句我一句，没有剧情，说是暗讽不如直说是明讽吧，没深意没动脑筋的不说，连一个突出的角色都没有，走马观花的都不知道想说什么，叫微电影三合一算了，就算是那讽刺地太稀烂了，还有，京片儿就是作，受不了！","Really can not insist on reading this, what you like to talk out of order I sentence, no story, said to be as straight out, innuendo irony, no meaning no brains do not say, even a prominent role are not typically do not know what to say, called micro film three one well, even the irony is too pulpy, and Beijing area is not!",0.200286
10,"真的…没有…感受到…喜剧…","Really... No... Feel... Comedy...",0.309115
