"ranking","Chinese.origin.data","Google.translated.data","Baidu.English.sentiment.analysis.positive.probability.base.on.Google.translated.data."
20,"冗长。。。冗长的。。。一堆矫情的人儿。。。","lengthy. . . Lengthy . . A bunch of hypocritical children. . .",0.246846
20,"冯导，您这是拿甲方乙方炒冷饭啊！都快馊喽！","Feng guide, you take a party B fried rice ah! Almost 馊 myself!",0.245712
20,"冯导你究竟想要说什么？王编剧你剧本写的这么好，你儿子知道吗？","Feng guide what you want to say? Wang screenwriter write your script so well, your son know?",0.239149
20,"冯导你这么环保，你自己知道吗？","Feng guide you so environmentally friendly, do you know?",0.282725
20,"冯导又一次想成全自己 恶心别人啊。唐山和1942都没能走上神坛。还是回归俗的本色。笑点很奇怪啊。所以对于春碗。我不想期盼很多。国师就算儿女多。但国师最多只有一个。再多个国师。我不敢想象。对不起 我给不起三星。妈蛋有那么多植入了。还最低票价30。逗我吧。.","Feng guide once again want to make myself disgusting others ah. Tangshan and 1942 failed to embark on the altar. Or return to the vulgar color. Funny smile ah. So for the spring bowl. I do not want to expect a lot. National division even children and more. But there is only one division at most. A few more national division. I can not imagine. I'm sorry I can not afford Samsung. Mother egg so much implanted. Also the lowest fare 30. Tease me. .",0.28263
20,"冯导实在是江郎才尽啊，有很多之前甲方乙方之类片子的影子，可是实在比之前那些差太远了，毫无过去那样天马行空的感觉，太过主旋律……而且最后结尾莫名其妙的……","Feng guide is Jiang Lang to do ah, there are many before the shadow of Party A and B, but it is too far worse than before, there is no past so abstract, too over the main theme ... ... and finally ending inexplicable ... ...",0.129642
20,"冯导指桑骂槐的本领在围脖上用用就好了，骂人都骂的那么没诚意。倒不是说他一点也不好笑，但你拿根树枝戳我腋下我怎么也得笑两下，就是有点疼。另外，没有人物没有情节的广告片不大能称其为电影。","Feng guide accusations of ability to use cuffs on the collar just fine, curse people are not so sincere curse. Not that he was not funny at all, but I stabbed my armpit with a root tree and how I had to laugh twice, that was a little painful. In addition, there is no plot of the characters can not call it a movie.",0.237884
20,"冯导能不拿十几年前的观众要求今天的观众吗。一个成名的导演拍这种东西。还好意思说五年后经典。。。诶。失望。","Can Feng guide the audience today without asking viewers a dozen years ago? A famed director takes this kind of thing. Fortunately, five years after the classic. . . Eh. Disappointed.",0.262464
20,"冯导说骂春晚已成惯例……不会再接春晚的活儿……那电影被骂也是常事……是不是再也不干电影的事儿……","Feng Chou said scolding the Spring Festival Evening has become a habit ... ... will not take over the Spring Festival night job ... ... that movie was scolded is a common thing ... ... is not no longer do anything movie ......",0.263722
20,"冯小刚什么时候变的这么矫情了…想拍成啥？教科书么？","Feng Xiaogang changed when so hypocritical ... want to make what? Textbook?",0.176813
20,"冯小刚回锅菜，发现冯导是不是年纪大了，春晚也是，先要先解释一通，春晚是什么，你们要宽容一点，这个电影也是，成全别人，恶心自己。。。。最后 又很不自然的扯什么环保，到底讲的什么嘛，东北乱炖一样，失望！中国一年 有多少电影上映，让人惊艳或者会心一笑的怎么就这么少呢","Feng Xiaogang back pot, found Feng guide is not older, Spring Festival Evening is, first to explain a pass, what is the Spring Festival Evening, you have to be tolerant of this movie is, to fulfill others, disgusting themselves. . . . In the end it is not natural to pull what environmental protection, in the end what to say Well, the same chaos stew in the Northeast, disappointed! How many films are released in China a year, so amazing or knowing so little?",0.244129
20,"冯小刚就是为了证明给华谊看爷就随便整整也能帮你们把钱赚了所以你们这帮傻逼赶紧投资给爷拍点高雅的片子。连喜剧都弄成这样指导春晚是给冯老师造成了多大压力。还是因为插曲宋丹丹的最后一场戏还行，偶有笑点，大约也是因为我笑点很奇怪。。。","Feng Xiaogang is to prove to Huayi to see God just can also help you make the whole money so you gang of assassination rush to invest quickly to the point of elegant film. Even comedy has made such a guide to the spring festival is to give teacher von how much pressure. Or because of the last episode of Song Dandong episode okay, occasional jokes, but also because I laugh a little strange. . .",0.236408
20,"冯小刚投机分子无误，诚意在哪里？相比起来，张国师也就不那么差劲了。白百合越看越顺眼了...","Feng Xiaogang speculators correct, sincerity where? In comparison, Zhang is not so bad teacher. White Lily more pleasing to the eye ...",0.275282
20,"冯小刚的讽刺现实来得这么俗气，却不乏台词的笑点与机巧。官场、文艺场、肉场、钱场各种场，都明里暗里指向现实中的各人各物，王朔的世界就是这么调皮。可惜戏到后面越看越寡，情节堆砌太多，变成甲方乙方的扩大版也成不了升华版啊。","Feng Xiaogang's satirical reality came so cheesy, but there is no lack of lines funny and clever. Officialdom, literary market, meat market, money market all kinds of fields, are secretly point to the reality of each and everyone, Wang Shuo's world is so naughty. It is a pity to play the more undeclared play, plot too much, into an expanded version of Party B can not become a sublimation version ah.",0.270055
20,"冯小刚竟然可以把电影拍这么难看？！！电影竟然可以既无槽点又无笑点？！！竟然有人打了三星以上？！！","Feng Xiaogang even beat the movie so ugly? ! ! The movie can actually no groove point without laughter? ! ! Even someone hit the Samsung or more? ! !",0.250437
20,"冯氏喜剧，回不去了么。。。。看的时候不爽，没有回味。。。。。。","Feng's comedy, can not go back? . . . When you look unhappy, no aftertaste. . . . . .",0.28457
20,"几个小品的集合吧！看完之后毫无印象。。。","A few pieces of the collection! After reading no impression. . .",0.227725
20,"几个毫不相干的片段生硬拼起来，咯吱你强颜欢笑。没有主题没有故事情节。","A few irrelevant fragments of hard fight, creak your strong smile. No theme no storyline.",0.271478
20,"几乎是全盘照抄了甲方乙方的逻辑结构，撇开浮华的包装，只剩下一地鸡毛……成全自己，恶心别人","Almost a full copy of the Party A Party B's logical structure, leaving aside the flashy packaging, leaving only a feather ... ... fulfill themselves, disgusting others",0.205184
20,"出自甲方乙方同样的套路，不进则退","Party A from Party A the same routine, do not go back",0.251669
20,"前一部分是甲方乙方，后半部分是discovery，除了个别台词有亮点以外（已经编剧是王朔……其他真的就是一团浆糊，毫无剧情可言，思想牵强附会……","The first part is the second part of Party A and the second part is discovery. Apart from the highlight of individual lines (Wang Shuo's screenwriter has been written ... The other is really a paste, no plot at all, far-fetched ideas ...",0.282054
20,"前几天在网上下了个私人订做，看了之后才发现看错了，是山寨篇。今天自掏腰包买了5张电影票一伙人去看真的私人订制。。看完发现好像两部都彼此彼此了。。。","A few days ago in the Internet under a private build, read only found wrong, is the cottage chapter. Today bought 5 movie tickets out of their own pocket a group of people to see really private custom. . After reading it, it seems as if both are each other. . .",0.243758
20,"前面三个段子还行吧，咱就全当看相声图一乐了，后面那段朗诵什么意思？你TMD这是在逗我？","In front of the three paragraphs okay, let's look at the full comic diagram of a fun, what is the meaning behind reading? TMD you are teasing me?",0.282873
20,"剧情太烂了吧，能再烂点吗····最后say sorry 还凑合吧 不过更是和整片格格不入啊 ，看得人难受，这种电影，冯导以后自己都看不下去，就别拿出来毁了您一世英名啊···","The plot is too bad, can it be rotten? · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · Take out to destroy your first name",0.202732
20,"十几年前的故事被扒出来重新讲。。。。","A dozen years ago the story was scraped out to re-speak. . . .",0.205668
20,"又炒了一遍甲方乙方的冷饭，最后10分钟的公益片更是狗尾续狗，失望！！！","A party B again fired a cold meal, the last 10 minutes of charity film dog is more than dogs, disappointed! ! !",0.224075
20,"只想笑笑，扯那么多干嘛?","Just want to laugh, pull so much why?",0.281946
20,"台词在故作深奥,表演在刻意把人往笑上引.反正个人不是很喜欢,勉强可以看,和<<甲方乙方>>差得远了.杨重和马青两人物名字就是跟定了<<顽主>>,但除了拍摄技术,都不及<<顽主>>.","The lines are so abstruse that the performance is deliberately turning people into laughter. Anyway, the individual is not very fond of, barely able to see, and &lt;&lt; Party B Party &gt;&gt; is far worse. &lt;&lt; &lt;&lt; &gt;&gt; &lt;&lt; However, but in addition to shooting techniques, are less than &lt;&lt; prevaricate &gt;&gt;.",0.0841504
20,"名曰：好梦一日游？？？？？","Name: good dream day trip? ? ? ? ?",0.278336
20,"听着就像甲方乙方吖。。。","Listen to Party A's acridine. . .",0.252385
20,"呵呵，作为一部电影真是算不上电影；但是对于冯小刚来说，他是用电影来吐槽的，果然俗。。。","Oh, really as a movie is not really a movie; but for Feng Xiaogang, he is a movie to Tucao, really sure. . .",0.264664
20,"呵呵。冯导敢跟影评人叫板说这不是烂片？？？？？？？？？？","Ha ha. Feng guide dare to criticize the film critic that this is not bad film? ? ? ? ? ? ? ? ? ?",0.0791456
20,"和甲方乙方一样的模式。除了明星多点，没什么新颖的亮点。。。","Party B and Party A the same model. In addition to more stars, nothing new bright spot. . .",0.273865
20,"和甲方乙方当年差不多，几乎毫无新意。可惜了我的60块钱。","Party B and Party A almost the same year, almost nothing new. Unfortunately, my 60 dollars.",0.276007
20,"和甲方乙方没什么区别啊。最后结尾的道歉桥段算是给今年的一个总结吗？感觉有点刻意","Party A and Party B no difference ah. Apologize for the end of the bridge be considered a summary of this year? Feel a little deliberate",0.239282
20,"四个字：差强人意。完全是甲方乙方的翻版，说搞笑不那么搞笑，说深刻也不那么深刻。唯一值得自豪的，应该就是票房了吧。","Four words: unsatisfactory. Completely a copy of Party B, that funny is not so funny, that is not so profound profound. The only pride, it should be the box office.",0.209847
20,"四分之一的票价，看了百分之五十的电影，一个字，无聊，两个字，闷，愣是呆了一个小时。。。","A quarter of the fares, read 50 percent of the movie, a word, boring, two words, boring, stunned to spend an hour. . .",0.23897
20,"因为是国家级导演 所以这种水评下只能给个两星 有一星还是图图的 根本接不上嘛 这么七拼八凑的电影明显是串钱的","Because it is a national director, so this water can only give a two-star evaluation of a star or map can not get so many Patchwork movie is obviously a string of money",0.279081
20,"国产电影怎么退步到如此不堪入目的地步？","How to step back into such a domestic movie so unsightly steps?",0.271514
20,"大雅还是大俗冯导你自己左右互博分出胜负了再拉观众下水成么，弄这么一不伦不类观众很无辜啊。写本子的真的是王朔吧？真的是吧？本子水成这样，画面都让人看着不舒坦又是怎么个情况啊......只好一颗星给葛大爷丹姐，一颗星给我好歹还哈哈哈了那么一两次......我说不要花钱去电影院，有多少人听劝？","Taiga or vindictive Feng guide you around each other Bo won the outcome and then pull the audience into what, get so nondescript audience is innocent ah. Wang Shuo is really writing the book? Really? The water into the book, the picture is so uncomfortable people look at what is the case ah ... ... had a star to Ge Danyan Dan sister, a star to me, whatever the outcome, hahaha once or twice. ..... I said do not spend money to the cinema, how many people advise?",0.280648
20,"太一般了...几个支离破碎的段子合成一部电影，当年的顽主怎么就这样了，随便翻过。","Too general ... A few pieces of fragmented synthesis of a movie, when the naughty how it happened, just turn over.",0.288485
20,"太无聊了。。。全篇没有什么笑点，套路也就是甲方乙方的翻版","so boring. . . The whole article is not a joke, routine is a copy of Party B",0.282599
20,"太随便了，这样也捞钱。。哎。。。睡着了都。","Too casual, so also money. . Hey. . . Asleep all.",0.290779
20,"好一部虚伪生硬的电影，冯导您这……这是被王朔涮了吧 ！囊空饼空鸭蛋炒大葱！","A hypocritical hard film, Feng guide you ... ... This is Shuangshuo it! Empty cake empty fried eggs scallions onion!",0.264085
20,"好无聊。。。。","so boring. . . .",0.290449
20,"好纠结！和甲方乙方不仅有一样的形式，还有一样的价值观，所以如果私人订制打低了就得重新给甲方乙方打分了。。。但是私人订制没有刘蓓啊。。。","so tangled! And Party A and Party B not only have the same form, there are the same values, so if the private subscription to play low, you have to give Party B a score. . . However, Liu Bei private custom ah. . .",0.0704487
20,"如果一个导演拍了一堆有的没的就为了吸引观众进来听自己说一句特别想说的废话，这算不算成功呢？.不过说白了，故事本来而是为了吸引别人听自己说句心理话。","If a director took a bunch of some did not in order to attract viewers come in to listen to their own to say a special nonsense to say, this is not considered successful? But to put it plainly, the story was intended to attract others to listen to their own words.",0.266265
20,"如果想拍成喜剧的话，一个范伟还不够。如果只想讽刺的话，拜托不要那么直白不内涵。如果是想接地气的话，拜托在情节上能再丰富一点。如果是想宣传公益说教的话，拜托广告不要植入的那么明显。当婊子还想立牌坊，骂别人还想自己置身于外，冯导你的导演水平还真要向外国一些小众导演看齐","If you want to make a comedy, a Fan Wei is not enough. If you just want to ironic, please do not be so straightforward not content. If you want to be grounded, please be rich in the episode. If you want to promote public service preaching, then please do not implanted advertising so obvious. When a bitch wants to set up an archway and scold people for wanting to be outside himself, Feng's directing director really wants to show off to some foreign niche directors",0.120377
20,"如果没有片尾的环保宣传片的话应该可以到3星的，冯导完美的诠释了什么叫画蛇添足，或者说是画蚯蚓添足——还嫌不够丑么…时间长也不太记得了不过这个设定是跟甲方乙方相似吧？笑点也不是完全没有，可似乎又称不上喜剧，剧情天马行空更不能算正剧，冯小刚这是猴子上山看家本领都忘光了啊。","If there is no end of the environmental protection film should be able to go to 3 stars, Feng guide perfect interpretation of what is superfluous, or painted earthworms Tim adequate - is not enough ugly what ... a long time do not quite remember, but this set B is similar to Party A, right? Joking is not completely no, but seems to be called a comedy, the plot can not be more drama, Feng Xiaogang this monkey housekeeping skills are forgotten ah.",0.247849
20,"如果没有甲方乙方，没有对冯小刚王朔葛优那么多的期待，没有对冯氏贺岁片的如此高要求，想必观众对私人订制也不会如此失望了。事实上我觉得还不错啊贺岁档嘛乐一乐就好了，大概是笑点比较低的原因。还有我必须夸赞这绝壁是一部优秀的旅游宣传片。","Without Party A and Party B, there is no expectation of Feng Xiaogang's Wang Ge and so much demand. There is no such high demand for Feng's Lunar New Year Films, and the audience must not be so disappointed with private subscriptions. In fact, I think it is not bad ah Happy Lunar New Year stalls just fine, probably a reason for the relatively low jokes. And I have to praise this cliff is a good travel video.",0.198163
20,"如果用甲方乙方做标杆，私人订制就是小学生习作。严重怀疑这个片子不是冯小刚亲自拍的。如果好梦一日游在艰难的活着，私人定制公司死不足惜！","If Party A Party B to do the benchmark, private custom is primary school students practice. Seriously suspect that this film is not Feng Xiaogang personally shot. If the dream day tour in a difficult life, private custom company died not enough pity!",0.267498
20,"如果说当年拍甲方乙方，冯还有些诚意的话，私人定制纯粹是以为人傻钱多来骗钱来的。。。","If we say that Party A and Party B should be photographed, Feng also has some sincerity, private custom is based on purely silly money and more money. . .",0.274462
20,"完全不好笑……居然还拿甲方乙方当宣传噱头，实在差得远了。冯导真心做到了恶心别人，成全自己。","Totally not funny ... ... actually take Party A Party B publicity gimmicks, it is far worse. Feng Zhen heart do nausea others, fulfill themselves.",0.284636
20,"完全无新意，所谓的噱头在哪里呢？李小璐的丰胸肥臀并不香艳，不知道演员没对还是情节不够戏份，总之四不像，据说跟甲方乙方有一腿，没看过，姑且不做评价这方面，本来一星，百合粗线加一星吧！真不是个值得欣赏的片儿，奈何当时上映还那么满城风雨的，你妹啊，好在姐没跟风。","Completely new, so-called gimmicks where? Li Xiaolu's breasts fat buttocks are not eclectic, do not know the actors did not act or plot is not enough, in short, unlike the four sides, it is said that with the Party B has a leg, did not read, let alone do not evaluate this aspect, had a star, Star it! Really is not a film worth appreciating, but why the release was so full of rainy day, your sister ah, so sister did not follow suit.",0.286033
20,"完全跟甲方乙方没法比，失败之作啊，搬石头砸自己的脚。江郎才尽，吃自己的剩饭，才吃的那么不地道","Party A completely incomparable with Party A, the failure of ah, moving the stone hit their own feet. Jiang Lang just do, eat their own leftovers, it is not so authentic to eat",0.168446
20,"完成了当年甲方乙方没能实现的故事，故事并没没有新意，笑点主要在几个喜剧大牛上了…最后有一个莫名的结局…顺便说下郑恺好帅","Completed Party A Party B failed to achieve the story, the story did not have no new ideas, the main point in a few comedy joke ... Finally there is an inexplicable outcome ... By the way Zheng Kai handsome",0.236952
20,"实在是……比甲方乙方差多了……广告多……剧情弱……笑点少……懒得吐槽了","It is ... ... more than a party a square variances ... ... advertising ... ... the story is weak ... ... little laughter ... too lazy to Tucao",0.278731
20,"实在是没有什么突破，甲方乙方的影子，非诚勿扰的取景，还有一直不变的葛优。搞笑？没有看甲方乙方时觉得可乐。最后那段四个人对自然的道歉更是突兀的不行","There is really no breakthrough, Party A Party B's shadow, if you're the one for framing, there has been the same Ge You. Funny? Did not see Party B Party Coke. The last four paragraphs of the natural apology is unexpected is not enough",0.26237
20,"害得我又重温了一遍甲方乙方...","Let me revisit it again, Party A and Party B ...",0.282833
20,"就一城市旅游宣传片，故事明显啃<<甲方乙方>>的底，最后环保跳转的毫无头绪。估计冯小刚想来点雅的，所以一要审丑，二要莫名其妙.","On a city travel video, the story clearly eating &lt;&lt; Party B Party &gt;&gt; bottom, the last green jump no clue. It is estimated Feng Xiaogang want something elegant, so one must be ugly, two to baffling.",0.185654
20,"就一简单粗暴的贺岁片，各种元素拼接一块。我都不敢信这是冯小刚导的","A simple crude New Year film, a variety of elements stitching. I can not believe this is Feng Xiaogang's guidance",0.289982
20,"就是甲方乙方2啊，完全没有新意，王朔和冯导都江郎才尽了么，如果某个电影节有个炒冷饭之最奖，非此片莫属了。。。遗憾。。。","Is Party B 2 ah, there is no new ideas, Wang Shuo Feng and Du Jiulung just do what, if a film festival has a top-notch fried rice, non-non filming. . . regret. . .",0.198365
20,"就是觉得没那么好笑。这也就仅仅是一部想给你挠痒痒的电影，顺带上现实批判，所以，那些站在高处批评这电影的人请歇歇吧，无聊不无聊啊？","That is not so funny. This is just a film you want to tickle, incidentally criticism, so those who stand high on the criticism of the film, please rest, boring boring ah?",0.237801
20,"居然看完了...耐心有提高。除了时间都去哪儿了和最后的对话，全场无共鸣。因为有一辆汽车，所以不愿意捐...","Actually read ... patience has improved. In addition to the time where to go and the final dialogue, the audience no resonance. Because there is a car, so do not want to donate ...",0.289713
20,"已经明目张胆出来圈钱了···换汤不换药 没诚意 冯小刚你就是贺岁片导演 你还别不承认 虽然我很喜欢集结号","Has blatantly come out misappropriating · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · Sincere Feng Xiaogang You are the director",0.149819
20,"当一个导演开始热衷于煽情的说教，他的幽默渐渐变得不接地气，他的讽刺也注定不会太彻底；当他想在120分钟里囊括众多当下社会问题，电影注定没有重点；最后二十分钟跟前面的剧情严重脱节，瞬间变身环保宣传片…比起其他人浮夸的表演，宋丹丹还是相当靠谱的！丹姐的美腿很赞，完全不输李小璐","When a director begins to be keen on sensational preaching, his humor gradually becomes unsympathetic, his satire is doomed to not be too thorough; when he wants to include a large number of current social issues in 120 minutes, the film is doomed to no focus; the last two Ten minutes with a serious disconnect from the story in front, instantly turned green promotional film ... Compared to other people exaggerated performance, Song Dandan is quite reliable! Dan sister's legs are like, do not lose Li Xiaolu",0.287615
20,"当年看甲方乙方，怎么都好笑，句句都经典。这啥玩意这是？真以为全国观众都是傻逼好糊弄呢？整体感觉就是一群神经病，到最后还来个跟大自然道歉，真真是烂俗矫情中的战斗机啊，自以为这样就黑色幽默了？  全片只记住了范大爷那一句：群众里有坏人呐……","Party A Party B that year, how are all funny, every sentence is classic. What is this stuff? Really think the national audience are silly fool it? The overall feeling is a group of neuropathy, and finally to apologize with nature, is really a hypocritical hypocritical ah, think so black humor? The whole film only remember Fan uncle one: the villain has a bad guy na ...",0.0932164
20,"很失望 被预告片给忽悠 咯 预告片预告片 估计对冯小刚来说 就是最精彩的部分了","Very disappointed by the trailer to the 忽悠 slightly trailer trailer is estimated to Feng Xiaogang is the most exciting part",0.264568
20,"怎么老冯也成为政治代言人了，拍个喜剧片跟教育片似的，真可悲！比起甲方乙方来，这简直就是垃圾。","How Lao Feng has also become a political spokesman, making a comedy with educational films like, really sad! Than Party A Party B, this is simply rubbish.",0.260449
20,"总感觉冯导好像连自己要拍什么都没搞清楚，随便东拼西凑了几个段子……最俗导演追求高雅那段，貌似把拍不出好电影说成是观众的错？？？","FENG Guogong always feel like even what they have to shoot did not figure out, just put together a few paragraphs patchwork ... ... most elegant pursuit of elegant section of that period, looks like a good movie can not be described as the audience's fault? ? ?",0.28901
20,"想反应啥？现状？没用。","Want to respond? status quo? Useless",0.287844
20,"想当年葛大爷，冯导凭借一部甲方乙方进入公众视线。而今的一部私人定制，就像时隔十六年邂逅的初恋女友，真是相见不如怀念啊！（这种不接地气却打着市井幽默的影片本来就是一部悲剧）","At that time, Ge Grandpa, Feng guide by virtue of Party A Party B into public view. Now a private custom, just like the first love girlfriend met after a lapse of 16 years, it is better to miss ah! (This is not the gas but humorous city humorous film has always been a tragedy)",0.262925
20,"想表达的好像很多，所以不知道到底主题是什么，可能是大俗即大雅，所以我理解不了吧。。","Like to express a lot like, so I do not know what the theme in the end, may be vulgar, that is, so I can not understand it. .",0.275365
20,"想说的太多，所以没有了主次，没有了逻辑。有时候，重要的是你表达的内容，而关键的则是你表达的方式。","To say too much, so there is no primary and secondary, there is no logic. Sometimes, what matters is what you say, and the key is how you say it.",0.25332
20,"想问葛优先生，您拍这部剧的时候，对于这样脑残的情节和这么枯竭的电影语言一点意见都没有吗？","Would you like to ask Mr. Ge You, did you not comment on such a stupid episode and such a drowning film language when you made the show?",0.289665
20,"感觉像小品。。。怎么哪哪儿都有白百合呐？？？","Feel like sketch. . . Where are there white lily na? ? ?",0.23187
20,"感觉小刚是1942受伤了，拉着王朔把剧本一甩说艹他妈的，骗票房谁不会，爷分分钟就给你玩一个。套用一个电影剧情，雅吧你水平够不上野心，俗吧你又回不去了，令人唏嘘。另：1942没给你贡献票房，这一回算是补了。","Xiao Gang was injured in 1942, took Wang Shuo the script shuffle 艹 fuck, who would not be cheating the box office, God give you minutes to play a minute. Apply a movie story, Ya you level enough ambitious, vulgar you can not go back, it is sad. Another: 1942 did not contribute to your box office, this is to make up the count back.",0.284174
20,"成全自己，恶心别人。。。段子的堆砌也就算了，问题在于这段子TM地到底要讲什么？反讽？黑色幽默？自嘲？不要以为弄几句朗朗上口，听起来特能装逼的句子就能是喜剧，电影可不是140字的微博！！","Complete themselves, disgusting others. . . Dump piled no problem, the problem lies in the end of this sub-TM to talk about what? Ironically? dark humor? Self-deprecating? Do not think that make a few catchy, sounds special can force the sentence can be a comedy, the movie is not a 140 word microblogging! !",0.236308
20,"我不喜欢。。范伟那个故事真心无聊，无聊到爆。。。毫无笑点。。我作为笑点这么低的一个人。。呵呵呵。。。都快把我看糙了。。。后面还行。","I do not like. . Fan Wei that story really boring, boring to burst. . . No joke. . I am a man who laughs so low. . Ha ha ha. . . I see the rough almost look. . . Ok behind.",0.227585
20,"我居然花钱看了一个连故事都没讲好各种莫名其妙煽情(?)莫名其妙讲环保的电影(?)这尼玛还不让人骂???","I actually spend money read a story did not say a good variety of inexplicable sensationalism (?) Baffling environmental film (?) This Nyima also let people criticize ???",0.229621
20,"我提前下班两个小时赶到电影院你就让我看个这？？？？？？？？？？？","I went to get off work two hours early to go to the cinema you let me see this? ? ? ? ? ? ? ? ? ? ?",0.0799493
20,"我每天睡觉前用ipad看一会儿，困了就睡，就这么着我看了整整一周才看完，它的催眠作用是有多强！！。。。。PS.这电影到底讲的是个嘛？！！！！","I use ipad every day before going to bed for a while, sleepy sleep, so I watched a whole week before reading, its hypnotic effect is how strong! ! . . . . PS. What exactly is this movie about? ! ! ! !",0.281603
20,"我知道不能这么苛刻 ，作为一部喜剧片，它展现了自己的全部。但是作为一个嚼过的馒头，它着实已经没这么好吃了。。","I know it can not be so harsh, as a comedy, it shows all of their own. But as a chewed bread, it really has not so delicious. .",0.257602
20,"我觉得冯小刚的心理就是我他妈前几年苦哈哈的拍大地震1942你丫不买账你丫叫唤要看冯氏喜剧，得，拍一个恶心死你们！随便搞几个破故事，叫上一帮赞助商，含沙射影的把你们全他妈骂个遍，最后再弄个诚挚道歉把你们往死里恶心，恶心到家！呵呵！跟我斗！我掉根头发都有人给我塞钱！我凭他妈什么满足你们！","I think Feng Xiaogang's psychology is my first few years ago, a bitter ha ha shot a big earthquake 1942 Ah you do not buy you Ah call to see Feng's comedy, too, shoot a disgusting death you! Just do a few breaking the story, called a bunch of sponsors, full of shouted your mother scolded over and over again, and finally made a sincere apology to kill you to the nausea, disgusting home! Ha ha! Fight with me! I am root hair, someone gave me stuffed money! I am satisfied with what your mother!",0.264855
20,"我预见了开头，没预见到这个结局.........这结局是个咩啊！！！！！","I foresee the beginning, did not foresee this ending ......... This outcome is a 咩 ah! ! ! ! !",0.22784
20,"抄自己的冷饭也就罢了，还炒的这么无趣，这么没有创意，冯导你怎么了？","Copy their own cold meal also fills, so speculation is so boring, so creative, Feng guide you how?",0.173518
20,"把几个乱七八糟的片段组在一起就算电影了？人民群众这么好忽悠啊！","A few messy pieces together even if the movie? The people so fickle ah!",0.208902
20,"把甲方乙方重映也比这玩意值个回票。","B Party A rebroadcast than this value of a ticket back.",0.261445
20,"抱着特别大的期待去的，带着特别大的失望回来的。别说在影院，就是在电脑上，都不推荐看。三个故事组成，内容应了第二个故事，俗。似乎，有点儿深意。但也只是似乎。大概是带着看喜剧的心态去的？所以，一无所获？","With particularly large expectations to go, with a special disappointment back. Not to mention in the theater, is on the computer, are not recommended to see. The composition of the three stories, the content should be the second story, vulgar. Seems to be a bit deep. But it just seems. Probably with a comedy attitude to go? So, nothing?",0.283592
20,"挺差的一部片子，比甲方乙方差远了。总体上来说就是各个故事生拉硬拽放一块。后面还来个环保宣传，不是说不应该宣传，可弄得也太死板了，和主要剧情完全不搭调。对不起，纠正一下，整部电影完全没剧情。","A very poor film, a party far worse than Party A. Generally speaking, each story is a hard pull drag and drop. Behind an environmental advocacy, not to say that should not be publicized, can be confused too rigid, and the main story completely disagree. I'm sorry, correct it, the whole movie completely plot.",0.254535
20,"接着甲方乙方胡闹，没新意。","Then Party A Party B nonsense, no new ideas.",0.263799
20,"整整两个小时没笑点。我怎么忍下来的","A full two hours no laugh. How can I endure?",0.19446
20,"新版甲方乙方。对那句劝孩子别学艺术印象深刻。","A new party B Advise children not to learn the art of that sentence.",0.288465
20,"无力吐槽。对比之下16年前的甲方乙方神作了。","Inability to Tucao. In contrast, Party A and Party B made 16 years ago.",0.248973
20,"无非就是甲方乙方重新拍了一遍，但是绝对没有甲方乙方好看，各种粗制滥造，我觉得冯导这算是才思枯竭了么。","Is nothing more than Party A Party B re-beat it again, but there is absolutely no Party A Party B good-looking, all kinds of shoddy, I think Feng guide this is a talent dry up.",0.155805
20,"明显带着说教的成分。十几年前甲方乙方的表达方式放到今天已经吃不开了。况且甲方乙方无论从故事情节到演员表现都甩了私人定制两条街。","Obviously with preaching ingredients. More than a decade ago Party B's expression can not eat today. Moreover, Party A Party B both from the story to the performance of the actors have dumped two private custom street.",0.290677
20,"是因为期待值特别低的原因所以觉得还不错吗？！虽然出演的艺人有点多但三个故事都还是挺完整的，除了李其他三个人的演得都还不错.感觉就是甲方乙方的升级版续集，最后四个人在三亚机场的镜头一瞬间觉得像串到非诚勿扰2去了… …总的来说比预想的好","Is it not bad to expect because the value is particularly low? ! Although starred in a little more than a few artists, but the three stories are still quite complete, in addition to Lee, the other three performances are not bad. Feeling is the second sequel to the second edition of Party A, the last four individuals in Sanya Airport moment like If you're a bunch of non-2 to go ... ... overall better than expected",0.290916
20,"是要去导春晚了，所以硬加了段心灵鸡汤练手？","Is to go to Chunchun late, so hard to add some soul chicken soup practice?",0.293505
20,"晕死，怎么会有这么无聊的电影！！看了三天才算看完。。一星给百合一星给葛优。。。","Dying, how can there be such a boring movie! ! Read three days to read. . A star to Ge lily a gifted. . .",0.237129
20,"最后乱入的是地球环境保护公益宣传片么？是想把影片拉上一个档次咩？","The last chaos is the earth environmental protection public service promo it? Is to pull the film a grade 咩?",0.271002
20,"最后向地球道歉就能升华主题吗？？？。。。。。。","Can you sublimate the theme if you apologize to Earth? ? ? . . . . . .",0.229748
