"ranking","Chinese.origin.data","Google.translated.data","Baidu.English.sentiment.analysis.positive.probability.base.on.Google.translated.data."
30,"各种老套的段子。。。随便看看，随便笑笑。。。","A variety of stereotypes. . . Just look, just smile. . .",0.183227
30,"向甲方乙方致敬，缺没有甲方乙方人物刻画的传神","Party B to pay tribute to Party A, lack of vivid description of Party A's character",0.231821
30,"告诉我陕西话到底听起来是什么感觉？？？","What does it mean to tell me what Shaanxi dialect sounds? ? ?",0.237813
30,"和＊＊＊看的。比想象中好！","And *** look. Better than expected!",0.168647
30,"和甲乙一样，但没进步，没深入。不忍给太差的分，毕竟比它烂的更多。","Like A and B, but no progress, no depth. Can not bear to give bad points, after all, more than it rotten.",0.210552
30,"和甲方乙方一个套路，俩小妞增色不少。","Party A and Party A a routine, two chick by a lot of color.",0.188213
30,"和甲方乙方一个套路，却又没那么精彩。.后面高上大实在是过了。。。几个镜头就想说服我们，不如直接去看纪录片。。。","Party A and Party A a routine, but not so exciting. It is really too big to go back. . . A few shots wanted to convince us, it is better to go directly to the documentary. . .",0.0569574
30,"和甲方乙方一个套路嘛","Party A and Party A a routine thing",0.250422
30,"和甲方乙方一样，但不够出彩…","Party A and Party A, but not enough color ...",0.168718
30,"和甲方乙方一比就完了，宋丹丹还是加了点分的，其他。。。呵呵","Party B and Party A is over, Song Dandan added a bit of points, and others. . . Ha ha",0.247901
30,"和甲方乙方不是一个套路么？没创新啊","Party A and Party B is not a routine? No innovation ah",0.230774
30,"和甲方乙方完全一样的结构啊是在搞什么鬼？还有最后一部分是个什么玩意？","Party B and Party A exactly the same structure is engaged in what the hell? And what's the last part?",0.26606
30,"和甲方乙方差不多，电影最后，商业片也这么有爱心？不合时宜啊","Party B and Party A is about the last movie, commercial films are so caring? Outdated ah",0.218411
30,"和甲方乙方差不多--咩回事??笑点不多啊--","Party A and Party B is about - 咩 things back - not much laughing ah -",0.193954
30,"和甲方乙方有区别么？","Is there any difference between Party A and Party B?",0.260959
30,"和甲方乙方没有本质区别，段子没什么意思，范伟算是亮点了，段子呈阶梯型下滑，总体而言已经没有意思了","There is no essential difference between Party A and Party B, paragraph no meaning, Fan Wei is a bright spot, the segment was a ladder-type decline, on the whole no meaning",0.231606
30,"喜剧，甲方乙方的代入感太强烈，到看完也不知道这几个高大上的啥啥师谁是谁，华丽但没了原来的朴素直白的感情，结尾的老梗恶心到我了","Comedy, Party A, Party A's substitutionism is too strong, to read do not know these tall Han what division who is gorgeous but not the original simple straightforward feelings, the end of the old stem nausea to me",0.235325
30,"回不去甲方乙方的时代了。。。","A can not go back to the era of Party B . .",0.24859
30,"因为人云亦云，所以只是在网上看的，还把甲方乙方也看了遍，两者比较更喜欢甲方乙方，不过私人定制也没有他人说的那么糟糕吧，好吧，也许是我太宽容了，也许是他们太高看冯小刚了。Ps：只觉得那个时候的刘蓓好美，或者说那时候的美更能打动人心。","Because of the anecdotes, so just look online, but also to Party A and Party B also read it, the two prefer Party B, but private custom no one else said so bad, well, maybe I was too lenient Perhaps they are too tall to see Feng Xiaogang. Ps: Just think that time Beibei so beautiful, or at that time the beauty is more touching.",0.116765
30,"因为恶评如潮所以觉得也没那么差了！不过还是不及格吧……如果没有最后一段分还能稍微高点……","Because of bad comments tide so I feel not so bad! But still failed it ... ... if there is no last minute but also slightly higher ...",0.231216
30,"因为骂声一片，所以一直都没敢看，今天看了，想说还凑合：不要考虑什么甲方乙方，顽主什么的，切开来一节节地看。","Because condemning a piece, so have not dared to look, read today, want to say okay: Do not consider what Party A, Party B, or something, cut a section to see.",0.165117
30,"在陪着冯导悲了几部电影以后，盼着能找回点冯氏幽默的欢喜，不知道是笑点不低了还是怎了，完全没有了非常勿扰的喜感，其实没有必要讽刺什么，揭示什么只要够欢乐就好了，不需要那么多的道理和感悟。能让人开心的笑1个多小时难道不就是道理吗？","Feng accompany accompany several movies, looking forward to get back points of humorous Feng's joy, do not know if it is not a joke or how, there is absolutely no disturbing hi feeling, in fact, there is no need to ironically What, revealing enough just enough fun, do not need so much truth and insights. Can make people happy laugh more than 1 hour Do not that is the truth?",0.251988
30,"好久没在电影院呆小半天连看两部了，因为没那么高期望值，所以也没之前大家说得那么失望。所谓价值观导向问题，每个人心里有把秤。","For a long time not even stay in the cinema for a long time to see even two, because not so high expectations, so we did not say so disappointed before. The so-called value-oriented issues, everyone has a balance of heart.",0.220388
30,"好吧0 0  这部电影到底想表达什么。。。笑点也不好笑啊。。。","Ok 0 0 What exactly does the movie want to say? . . Humor is not funny ah. . .",0.248369
30,"好失望，吃老本也就罢了，最后结尾你让葛大爷讲那么俗一段子，嘛意思？！","So disappointed to eat the old man just fills in the end so that you let Ge uncle so vulgar, what does it mean? !",0.205354
30,"好好讲故事行吗？？挑几个新鲜人好吗？？后面整这些干嘛？？","Good story telling? ? Pick a few fresh people alright? ? The whole behind these why? ?",0.176126
30,"好小品，不是电影。没必要显露那么明显吧。讽刺多了一点内涵都没有。俗不可耐。白百合整个人一股浓重销售气息。李小璐一笑吓死人。","Good things, not a movie. It does not have to be revealed so obviously. More satirical no meaning at all. Vulgar White lily a strong sales atmosphere. Li Xiaolu scared to death.",0.257934
30,"如果事先没有那么多的期望，我相信它不至于这么差；如果不是因为冯导，我相信它不至于有这么多期望。","I believe it will not be so bad without so much expectation in advance; if not for Feng, I believe it will not have so much expectation.",0.211263
30,"如果你有一百万你愿意捐出来吗？愿意。一千万呢？我愿意。一个亿呢？愿意，十个亿都行。那如果你有一辆汽车呢？这个…不行。为什么呢？因为我真有一辆车！——定制，终归是白日梦。","If you have a million you are willing to donate it? willing. Ten thousand? I am willing. A million? Willing, ten billion will do. So what if you have a car? this is not OK. why? Because I really have a car! - Customized, after all, daydreaming.",0.179229
30,"如果你有一辆车，你愿意捐给需要他得人吗？我不愿意。为什么？如果你有1百万元、1千万元、1亿元，你都愿意捐出来，为什么不愿意捐出你的一辆车？因为我真的有一辆车。","If you have a car, are you willing to donate to someone who needs him? I do not want to. why? If you have 1 million yuan, 10 million yuan, 100 million yuan, you are willing to donate, why do not want to donate your car? Because I really have a car.",0.213471
30,"如果是喜剧，明显感觉搞笑不足，说教有余。想拍深刻的，可以交给悲剧史诗去承担啊，这样弄有点不伦不类的。冯导，难道您也江郎才尽了吗。有点小失望","If it is comedy, obviously feel funny enough, to teach more than. Want to take a deep, can be handed over to the tragedy epic to take, ah, so get a bit neither fish nor fowl. Feng guide, do you just do it? A little disappointed",0.217336
30,"如果没有甲方乙方，一切都不同吧。冯小刚葛优的节奏就是得买账，李小璐演演都洗白没那么讨厌了。结尾的确生硬，也完全能理解。真没有那么渣！","If there is no Party B, everything is different. Feng Xiaogang Ge You rhythm is to buy it, Li Xiaolu performances are not so white washed it. The end is really hard, but also fully understandable. Really not so scum!",0.211777
30,"完全不接地气的私人制定，要花多少钱帮他们圆梦啊。一点诚意都没有，博君一笑，博一苦笑吗。甲方乙方2，但远没有甲方乙方含金量高。","Completely unskilled privately formulated, how much money to help them dream. A little bit of sincerity, Bo Jun smile, Bo a smile? Party B Party 2, but far less Party A Party B high gold content.",0.244682
30,"完全是炒冷饭。当年经典的甲方乙方怎么可能再复制。三星一星算是给甲方乙方经典而打。一星给牵强的社会环保功德心。还有一星给葛大爷。","Completely fried rice. Party A how to replicate the classic Party B then. Samsung a star is to give Party B a classic fight. A star to the far-fetched social environmental protection merit. There is a star to Ge Grandpa.",0.108154
30,"实在有点儿不明白为什么把这部电影说的这么烂，其实还可以啊，我觉得比起甲方乙方来某些层面直击现在的社会问题，其实贺岁片就是图个乐儿，有必要这么较真儿的比对来比对去吗？本来就是一部以俗为乐的电影，奔着这个去的人居然还各种的批评挤兑，非要挑出点儿高雅来，真真的叫人想不通！！","I really do not understand why this movie is so bad. In fact, it is okay. In my opinion, it is necessary to be so compared with the fact that party B is attacking certain social issues now. Comparison of children to compare it? Has always been a vulgar movie, ran this person actually also a variety of criticism on the run, you have to pick out some elegance, really unbelievable! !",0.175076
30,"实话说这不像一部贺岁喜剧片，到时像一部愤青吐槽现实社会的一部小品。几个故事拼接在一起，完全没有连续性，也没有脍炙人口的段子，更多的是在讲道理。葛优老了，冯小刚也老了，白百合太年轻了，完全撑不起这个场子。断代了。。。。。。","To tell the truth this is not like a New Year's comedy, when it comes to like an angry youth to condescend a realistic sketch. Stitching together several stories, there is no continuity, there is no popular paragraph, more is to reason. Ge excellent old, Feng Xiaogang also old, white lily is too young, can not afford this field completely. Discontinued. . . . . .",0.215547
30,"寨主说是跟甲方乙方一样的高级黑，他喜欢。但我没看过甲方乙方，看这部片的中途还产生了较为强烈的睡意...恩...好吧，三星。","Zhaizhu said that Party B is the same with the senior black, he likes. But I have not seen Party B Party B, watching this film halfway also produced a more intense drowsiness ... Well ... Well, Samsung.",0.268694
30,"就几个小品凑成一块儿，好意思？","A few pieces together to form a piece together, so mean?",0.146503
30,"就是一喜剧，批它拍的好不好有意思么，你看的时候就没笑过？甲方乙方反映是1997，上街见谁夸谁；私人定制反映的是2013，上街各种抱歉。有什么不对？！拍1942你说他一年到头来给你整悲剧不算娱乐，拍回冯式喜剧又要给你说是一种退步。不知道谁更可笑…葛大爷依旧是葛大爷…","It is a comedy, it is interesting to shoot it interesting, when you look at no laugh? Party B Party B reflects the 1997, who boast who read the street; private custom reflects the 2013, the streets all kinds of apologies. What's wrong? ! Beat 1942 You said he was throughout the year to give you the whole tragedy is not entertaining, recaptured Feng-style comedy but also to give you that it is a kind of regression. Do not know who is even more ridiculous ... Grandpa Ge is still Grandpa ...",0.172825
30,"就是甲方乙方的续集，.甲方乙方(II）.真是有点2，..小冯老了，.越来越俗了，.应该是最俗终身成就奖了，..去电影院看这烂片，.真是成就小冯了，","Is a sequel to Party B, Party A and B (II). Really a bit 2, .. Xiao Feng old, more and more vulgar, should be the most vulgar lifetime achievement award, go to the cinema to see this rotten Piece, really small achievements von,",0.252434
30,"已经最好烂片心理准备，所以没有想象中那么差，但还是真的很烂，这些故事除了第一个尚可，后两个简直就是装X装得心理变态了才想得出来","The best film has been psychologically prepared, so there is no imagination so bad, but still really bad, these stories in addition to the first one is acceptable, the latter two is simply equipped with X was psychologically deformed just want to figure it out",0.240589
30,"平心而论，这片并没有骂的这么不堪。但是就是犯了一个大忌，就是翻拍经典却没有超越，而且还是自己的经典，这么多年了还在玩一个梗那被骂也就自然了。觉得拍好一个故事就好了，没必要上三个，而且最后一段太牵强，纯说教，王朔应该清楚这不是小说是电影。","In all fairness, this film did not curse so much. However, it is guilty of a taboo, that is remake of the classic but did not go beyond, but also their own classic, so many years still playing a terrier that was scolded also natural. Think good shoot a story just fine, no need for three, and the last paragraph is too far-fetched, pure preaching, Wang Shuo should be clear that this is not a novel is a movie.",0.251552
30,"并没有传说中那么不堪。那些大影评家你们做人就不能对别人宽容一点儿么？","Not so legendary. Those big critics do you can not be tolerant of others a little bit of it?",0.260502
30,"开头还觉得：咦，没有评分那么低嘛。越往后看越无聊…结尾简直莫名其妙…","At the beginning also felt: 咦, no score so low thing. The more you look back, the more boring ... End just baffling ...",0.194534
30,"当你又一次被大导演忽悠进电影院的时候 你应该求助谁?笑点略少 甲方乙方的翻版 没什么特色和创新 让人看的有点乏味 只是结尾的道歉还有点现实意义 揭露了一些社会现存的各种乱象 但总觉得少了点什么","When you once again by the big director 忽悠 into the cinema Who should you ask for help? Little laughter A Party B's copy No features and innovation People look a bit boring Only an apology at the end Still a little point of reality Reveals some of the social existing But always feel less chaotic things",0.175736
30,"当年甲方乙方的赶脚","Party A Party A's rush",0.231748
30,"很像当年的甲方乙方。但时间过了这么久。观众还喜欢这样的剧情吗？","Much like when Party A Party B. But time passed so long. The audience also like this story?",0.142973
30,"很多剧情的处理有点抽象化，如果真的这样我可能都不会选择完成自己的梦，因为这里面至多是一个表演梦","A lot of plot handling a bit abstracted, if so, I may not choose to complete their dream, because there is at most a performance dream",0.195935
30,"很多哏没看很懂，但没那么差","A lot of 哏 did not understand, but not so bad",0.251458
30,"心理预期不大 所以看完觉得还行 不过旁边的旁边的一位叔叔呼噜声太大了。。。","Mentality is not expected to see so okay, but beside next to a uncle grunt too much. . .",0.232146
30,"怎么说呢？？这就一2013版的甲方乙方，场景是够土豪的，但是内容没有新意，只是片尾那几分钟能够震动人的心灵！","how to say? ? This is a 2013 version of Party B, the scene is enough tycoon, but the content is not new, just a few minutes at the end that can shake people's heart!",0.243997
30,"思维混乱。导演什么都想讲。有点甲方乙方的影子和教育片的味道。为了前半部分给个两星半吧","Confusion Director want to say anything. A little bit of Party A's shadow and education film taste. For the first half to give a two and a half stars",0.267148
30,"感觉故事本来应该是一本小说，每章讲个小故事，然后给改成了剧本，一段段的不连贯。深度有点，有些地方会让人停下来想想导演想表达什么，但是也有几个剧情不忍直视，无厘头没看点。灰常不喜欢两个女人，一个露肉一个装纯。","Feel the story should have been a novel, each chapter tells a little story, and then changed to a script, a paragraph of inconsistency. Depth is a bit, in some places will make people stop to think about what the director wants to express, but there are also a few plots can not bear to look straight, does not make sense. Gray often do not like two women, a meat pack a pure.",0.240657
30,"感觉是甲方乙方的续集，但没有甲方乙方经典，很多笑料牵强。冯导脾气真大，稍有意见就是一顿怒骂，其实不至于，除了装逼影评人给差评，很多平民百姓也没为这电影叫好。不过说实话得看跟谁比，比小时代那这电影还真是五星了。","Feel is a sequel to Party B, but there is no party B classic, a lot of joking forced. Feng guide temper really big, a little opinion is a curse, in fact, not only, in addition to install the film critic to give negative feedback, many ordinary people did not applaud this movie. But tell the truth with whom, than the era that movie is really five-star.",0.256339
30,"感觉没有差的那么离谱吧，但是明显就是甲方乙方2.0 随便看看- -票价便宜","Feel no bad so outrageous it, but it is obvious that Party A Party B 2.0 casual look - cheap fare",0.219702
30,"感觉没有那么烂，笑点有点低，讽刺太多，结尾太说教。","Not so bad feeling, a little low laughter, ironic too much, ending too preaching.",0.265421
30,"我不会因为甲方乙方和顽主在前就故意给它一颗星，但三颗星不能再多了，这是想象力的问题。每个故事的结尾都那么道貌岸然，如同春晚煽情小品，先乐一乐，再期望你哭一哭。","I will not give it a star because Party A and Party B did not go forward, but there are no more three stars. This is a matter of imagination. The end of each story is so pious, like sensual Spring Festival essay, first joy, and then expect you to cry.",0.18593
30,"我们得到了些以前根本不敢想的东西，所以丢了些再也找不回的东西。人生本来如此，所以没什么可抱怨。","We got something we did not dare to think before, so we lost something we could not find again. Life is so, so nothing to complain about.",0.188721
30,"我们都是俗人，我们喜欢的都是庸俗的，我们不喜欢的都是高雅的，所以给私人订制打低分反倒意味着这是部高雅电影？不要太机智…","We are all laity, we like vulgar, we do not like are elegant, so low rating for private ordering it means that this is an elegant movie? Do not be too wit ...",0.223914
30,"我只能说just so so 很不喜欢最后那段煽情...觉得有点无语","I can only say just so so do not like the last period of sensational ... feel a bit speechless",0.26043
30,"我觉得5.3分有点低。倒不是说这个喜剧多好笑应该给高分，而是编剧的出发点。与其说是一部电影，不如说是一个年终总结。葛大爷确实被玩坏了，其它三位主演换谁演都行的。结尾的道歉很震撼，难道我们不该道歉吗？","I think 5.3 points a bit low. Not to say that this comedy should be more funny to score, but the starting point of the screenwriter. Not so much a movie, as it is a year-end summary. Uncle Ge really been playing bad, the other three starring who is acting for the line. End of the apology is shocking, do not we should apologize?",0.260913
30,"我觉得情节类似甲方乙方不应该作为槽点，问题是，弄了个这么神奇的结尾是要闹哪样。。。","I think the plot is similar to Party A should not be used as a slot, the problem is, get so magical end is to make trouble like. . .",0.189787
30,"打三星是因为它比甲方乙方差远了 甲看完了还有很多桥段值得回味 但私看完了 就完了。。。。。。","Playing Samsung because it is far away from the party A and Party B Read a lot of bridges worth memorable but private finish over. . . . . .",0.253058
30,"抄袭自己的甲方乙方嘛嘛嘛，完全没有新意，才尽了！！！当然也没有那么烂了，结尾葛大爷的话很有深意。不论环保也好，慈善也罢，和自己利益不相关的话都站着说话不腰疼，一旦触碰到了自己的核心利益和重大关切，不论这件事多么有意义都没用，滚去！！！人性就是这么自私啊","Copy Party A Party B Well Well Well, there is no new idea, just make it! ! ! Of course, not so bad, at the end of Ge uncle's words are profound meaning. Regardless of environmental protection or charity, it is not painful to talk irrelevant to one's own interests. Once touched by one's own core interests and major concerns, no matter how meaningful it is, it will not help. ! ! Human nature is so selfish ah",0.102543
30,"抛开甲方乙方不讲，用俗一点的心态看下去还是可以给三颗星的，当然，你的笑点得偏低。。","A aside Party B does not speak aside, with a little mind to look down or you can give three stars, of course, your smile too low. .",0.165319
30,"拍个短剧就够了，电影？寡了些with Laron","A short film is enough, the movie? Older with Laron",0.261706
30,"提前的小春晚，三个小品加一赤裸裸的保护环境教育。只想说，咱能不这么直白么？！","Early Spring Festival Evening, three sketches plus a naked protection of environmental education. Just want to say, we can not so straightforward it? !",0.264403
30,"故事跟甲方乙方有点类似吧，都是帮别人实现梦想。。。可是比甲方乙方差多了。。。最喜欢冯小刚的电影是：大腕。。。","Party A with the story a bit similar to it, are helping others to achieve their dreams. . . However, more than Party A variance. . . Feng Xiaogang's favorite movie is: big names. . .",0.12701
30,"整个一甲方乙方的改写版，毫无新意。王朔老了面了。影片是想说点事但又说不清楚说不明白说不透彻，笑料亦是如此，整片都是如骨鲠喉，隔靴搔痒的感觉。在电脑电视里看看得了，就别去电影院了，各种浪费。","The whole party A Party B's rewritten version, nothing new. Wang Shuo old face. The film is to say something, but did not say it clearly do not understand that is not thorough, jokes is also true, the whole piece is like a bony throat, every boots itchy feeling. Have a look at computer television, do not go to the cinema, a variety of waste.",0.238732
30,"新版的甲方乙方，可惜没有那个经典。搞笑程度一般","A new version of Party B, but unfortunately there is no classic. Humor level in general",0.252517
30,"既没有想象中的那么好，也没有预期中的那么差，只能说笑了，但是这些笑话都没那么有味儿。看过一遍就成，没必要看第二遍，也没什么值得推荐的。","Neither imagined so well, nor so poorly anticipated, only to be laughed, but none of these jokes are so boring. Read it again, no need to see the second time, there is nothing worth recommending.",0.146619
30,"是不是因为有泰囧，所以这不喜不悲的片也满足不了各位看官的口味了。是吗?","Is not because there is Thai embarrassed, so I do not like not sad films can not meet the taste of yours. is it?",0.268819
30,"是成全自己，娱乐别人吧。让人明白做不了清官；让人变成一真正的俗人；让人体会一天有钱人的生活再回到现实。看起来帮人实现了愿望，其实只是完成了人幻想性的纯交易。最后那段道歉来的莫名奇妙，还有问有一辆车会捐给别人吗？答案不会。因为我可以给你虚无的幻想，但给不了你真实的东西。","Is to fulfill themselves, entertainment others. People can not understand officialdom; people become a real laity; let a person realize the rich life back to reality. Seems to help people achieve their aspirations, in fact, just completed the fantasy of pure transactions. The last period of apology to inexplicable wonder, there is a car donation will be donated to others? The answer is no. Because I can give you an illusion, but can not give you something real.",0.218406
30,"更现代一些的甲方乙方，如果没有甲方乙方的话评分应该会高一些吧…感觉看的有时候昏昏欲睡，或许是看过完全一样题材的了吧……假如你有一辆车，你捐吗？不，因为我真有一辆车。","Some of the more modern A Party B, if there is no Party B, then the score should be higher it ... Feel the look sometimes drowsy, perhaps seen exactly the same theme it ... If you have a car, you Donate? No, because I really have a car.",0.20604
30,"最后一段向山川河流大地道歉的戏码是肿么拼贴上去的？？？","The last paragraph to the mountains and rivers to apologize for the drama code is swollen collage? ? ?",0.270069
30,"最后有那么一段话，有一百万您愿意捐吗？愿意。有一千万您愿意捐吗？愿意。有一个亿您愿意捐吗？愿意。那有一辆车您愿意捐吗？不愿意。因为我真的有一辆车。.每一个人都有自己的白日梦，但是终究还是做自己最好。","Finally there are some words, one million you are willing to donate it? willing. Do you want to donate 10 million? willing. A million you are willing to donate it? willing. Would you like to donate a car? Not willing. Because I really have a car. Everyone has their own daydream, but ultimately they are best for themselves.",0.149327
30,"最后那段特别奉献有些太过了吧，总觉得有些道理你不能这么直白的讲出来，大家不是小学生，就这么看着，多没劲啊！！.葛大爷就是吸引我去电影院的最大原因啊！.第二段的故事，好无趣啊....这片子要不是冯小刚拍得，可能大家多久没那么多要求了吧....这片子明显没走心啊！画面质量倒是不错....","The last period of special dedication some too much, and always feel that some truth you can not speak out so straightforward, we are not pupils, just so looking, more boring ah! ! Grandpa Ge is the biggest reason I am attracted to the cinema! The second paragraph of the story, so boring ah .... This film is not Feng Xiaogang filming, we may not have so many requests for it .... This film obviously did not care! The picture quality is pretty good ....",0.182906
30,"最多只能给3星...抄袭以前的甲方乙方,却沦为纯粹的商业片...唯一还能看的就范伟的那段了,哎,我要看葛大爷谈笑风生啊,都去哪了???","Can only give 3 stars at most ... plagiarism former Party B, but reduced to pure commercial ... the only can see Fan Wei that period, hey, I want to see Grandpa laughing and joking, go It ???",0.235681
30,"有一颗星给冯导吧，在外面混都不容易。.但说真心话，不太灵。三段有点散，最后还切换到cctv公益广告模式，表示除了零星几个笑点别的完全记不住。","There is a star to Feng guide it outside, mixing is not easy. But to be honest, not too soulful. A little scattered three sections, and finally also switched to cctv public service advertising model, said in addition to sporadic a few jokes do not even remember completely.",0.26192
30,"有点乱，各种都想粘，一个也没坐好。比如意义，比如搞笑，比如。。。","A little chaos, all want to stick, one did not sit well. For example, meaning, such as funny, for example. . .",0.228541
30,"有点任性啊，说你是晚节不保还是为老不尊呢？","A little wayward ah, that you are not saved at night or for the old do not respect it?",0.242021
30,"有点假…","A little fake ...",0.247007
30,"有点像 甲方乙方的 续篇。江郎才尽？ 最后如果你有一辆车你捐不捐，有点意思。 对了，用的是中信信用卡的9积分分享免费看的。","A bit like Party B's sequel. Jiang Lang only do? Finally, if you have a car you donate, a little meaning. Yes, the use of CITIC Credit Card 9 points to share free to see.",0.190527
30,"有点像甲方乙方 不过没甲方乙方经典的 感觉没啥突破","A bit like a party B, but no sense of classic Party A B nothing breakthrough",0.169437
30,"有点像甲方乙方后续之作。","A bit like Party B follow-up.",0.266694
30,"有点失望。没看过甲方乙方的话估计会好点。","A bit disappointed. Party B did not read the words are estimated to be better.",0.239552
30,"有点小，有点窄，有点矫情。","A bit small, a bit narrow, a little hypocritical.",0.246204
30,"有点意思呀~比小时代好看太多了。。。。","A little bit of meaning ~ Looks much better than the younger generation. . . .",0.264045
30,"有点抄袭甲方乙方，却比不上。。。","A little plagiarism Party B, but less than. . .",0.206826
30,"有点没劲。什么都想说，什么都没说清。","A bit boring. Want to say anything, did not say anything.",0.244769
30,"有点没意思。都是虚的。何必当真。那又何必去做。梦一场而已。明明走喜剧。结尾又走人文剧情。感觉有点牵强啊。冯导的这部贺岁剧有点让人失望啊。","A little boring. All are imaginary. Why take it seriously. Then why do you do it? Dream only. Obviously comedy. End and take the human plot. Feeling a little far-fetched ah. Feng Lun's New Year's drama a bit disappointing ah.",0.249311
30,"有点浮夸!但依旧卖座…","A little exaggeration! But still blockbuster ...",0.236535
30,"有点点失望……","A bit disappointed ...",0.249342
30,"有点烂……不知道在讲什么内容。不过和老母一起消耗两个小时当作亲子活动也就那样啦【。","A little rotten ... do not know what to say. However, spending two hours with her mother as a parent-child activity is like that.",0.207519
30,"有点莫名其妙…","A bit baffling ...",0.248907
30,"有种东拼西凑的感觉…","A kind of patchwork feeling ...",0.258437
30,"有种高考作文一段段地凑的感觉，在故事本身的逻辑里还是说得通的，不过有点对不住大家的期望吧。但比警察故事2013的分数还低这点有点不能忍啊。。","A kind of college entrance essay feeling of a paragraph to Minato, in the logic of the story itself is still justified, but a bit sorry for everyone's expectations. But it's a little intolerable compared to the police story 2013 score. .",0.245664
30,"某几个点颇有深意，然而全片的布局零散以至于不明所以。","A few points quite profound, however, the whole film layout so fragmented.",0.250507
30,"模仿自己的甲方乙方，但是和经典相比这个差挺多，笑点也缺少很多，只能算是及格吧。对当下社会的讽刺和反思比较多，比较好。","A copy of their own Party B, but this is quite a lot worse than the classic, the lack of a lot of jokes, can only be considered a bar. Satirical and reflective of current society more, better.",0.26579
30,"段子有余，经典不足，但也没大家说的那么不堪。一星给葛大爷，一星给甲方乙方，一星给陪我看电影的女朋友。","More than a paragraph, the classic lack of, but not everyone said so unbearable. A star to Ge uncle, a star to Party B, a star to accompany me to watch the movie girlfriend.",0.171351
30,"每个桥段都不由地去联想甲方乙方；是我们的笑点越来越高，还是两位江郎的后知后觉；我们到电影院不是为了简单的图个乐！况且这种快乐不是会欣的，不是畅快淋漓的，更不是捧腹的！回不到甲方乙方，回不到不见不散，回不到没完没了！就这样了！经典复制不了，创新还需努力啊！不要太依赖E人E本了！","Each bridge can not help but think of Party A and Party B; are we getting higher and lower jokes, or afterwards, two Jiang Lang's hindsight? We did not go to the cinema for a simple picture of music! Moreover, this happiness is not welcome, not fun dripping, not to mention! Party B can not return to Party A, can not return to the indefinite, not endless! That's all! Classic copy can not, innovation needs hard! Do not rely too much on E E!",0.129907
30,"没想到分这么低，其实我觉得还行，做梦可以，可是醒来后的人生要如何渡过？","Did not expect to be so low, in fact, I think okay, dreaming can be, but how to survive after waking up?",0.262765
30,"没想象中那么差劲 每次跟我说多牛逼的失望了打得分总比实际要低 要是 你跟我早说过这片子怎么这么烂 做好心理准备看完了都会打个友情分加一星 不过。。。你们都说和甲方乙方很像 我没看过甲方乙方 但是怎么感觉跟去年的神圣车行有点像呢。。。","I did not think so bad every time I told the more disappointing disappointment hit the total score is lower than the actual If you told me how early this film so well prepared mentally read will make a friend added a star However, . . . You all say that Party A and Party B are a lot like I have not seen Party B but how do you feel like last year's sacred car line a bit like it. . .",0.110361
30,"没想象的那么差。。大概是预期太低。。","I did not think so bad. . Probably expected to be too low. .",0.255763
30,"没无人区有趣，没甲方乙方经典，有点作了。。。。再加一星的话也是加给范伟和宋丹丹，演的不错。李小璐有点过。。。。","No no area interesting, not a party B classic, made a bit. . . . Plus one star is also added to Fan Wei and Song Dandan, played well. Li Xiaolu a little too. . . .",0.19153
30,"没有传说中的那么差。讽刺性、现实批判性都有了。拿内容和甲方乙方比思想性根本没道理，时代背景在那里，与其说电影没追求还不如说人民的思想觉悟低了。不过第一个故事开始时几秒的渣画质实在是不负责任。把独立的故事串成电影的方式也不喜欢。最后的道歉拎出来看还行，放在电影里莫名其妙。","Not so legendary so bad. Satirical, realistic critical have. Take content and Party B Party B than ideological no reason at all, where the background of the times, not so much the movie did not pursue less than people's low ideological consciousness. However, a few seconds at the beginning of the first story is really irresponsible. Do not like to separate independent story into movie. Carry out the last apology out of line, on the movie baffling.",0.0973038
30,"没有别人评价的那么差，尽管不成故事，但是却也够了讽刺，也算不差，只是包袱少了，再能抖也没有料啊…","Not so bad evaluation of others, although not a story, but it is also enough ironic, not bad, but less burdensome, can no longer shake the material ah ...",0.249396
30,"没有太大期待，所以也没什么可失望的，但是相比冯导以前的片儿，真的是弱爆了，没有抓眼球的地方，以至于我还要上旺旺卖几瓶辣酱，也不知道怎么就全场爆满害的我去坐没坐过的第一排看片儿，跟甲方乙方感觉很像，不要对这部电影想太多，总体凑合。","Not much to expect, so nothing disappoints, but compared to Feng's previous films, really is a weak burst, there is no eye catching place, so much I want to sell a few bottles of hot sauce, do not know How to make the audience full of harm I sat to sit did not sit in the first row to see films, with Party B feel like, do not think too much of this movie, the overall improvise.",0.175735
30,"没有影评的那么差啊...本来贺岁片就是图个乐呵图个反思 心疼大自然。","There is no criticism so bad ah ... ... Lunar New Year is a map figure Lehe a reflection of distress nature.",0.243662
30,"没有想象中那么不堪，朔爷的本子还是那么一股子北京贫。冯小刚自己也说了，这就是拍了给华谊赚钱的。还不都是图一乐吗！","Not imagined so unbearable, Shuo Yeh's book is still so share Peking poor. Feng Xiaogang himself said, this is made to Huayi make money. Not all pictures are a happy yet!",0.269825
30,"没有说的那么差。几个小段子有点意思，不受人待见可能只是王朔时代过去的不受人待见。","Not so bad. A few short paragraphs a bit mean, not to be seen may be just the era of Wang Shuo era unobstructed.",0.162829
30,"没有那么差 只是太像甲方乙方了。。。","Not so bad just like Party B Party B too. . .",0.165183
