"ranking","Chinese.origin.data","Google.translated.data","Baidu.English.sentiment.analysis.positive.probability.base.on.Google.translated.data."
10,"只有更差没有最差，冯小刚江郎才尽了，又被他骗了，1942就看了，感觉是沉闷，但是还能有些思考，私人定制就纯是扯淡，一点也不搞笑，还不如看看相声，或者再看一遍甲方乙方，幽默不是讲两个笑话，说点俏皮话就行的，不止没超越甲方乙方，反倒差很远","Only worse is not the worst, Feng Xiaogang Jiang Lang did its best, he was fooled, 1942 to see, the feeling is boring, but there are some thinking, private custom is pure nonsense, not funny, might as well look at crosstalk, Or look at Party A Party B, humor is not to talk about two joke, to say a bit satirical on the line, not only did not exceed Party B, but far worse",0.267512
10,"名流。。。傻逼。。。小刚刚。。。","celebrity. . . Sucker. . . Small just. . .",0.291996
10,"呵呵，看了预告就在想，不如叫甲方乙方2013版，或者叫甲方乙方2，等过几年时代变了再拍甲方乙方3，出一个系列，多牛逼。","Oh, read the notice on the thinking, it is better to call Party A Party B 2013 version, or Party A Party B 2, and so after a few years the times changed Party A Party B 3, a series of more Niubi.",0.0985122
10,"和甲方乙方不是一个级别的，故事太烂了，完全没有逻辑性可言，完全是侮辱观众智商。冯小刚，你可以下课了。","Party B and Party B is not a level, the story is too bad, there is no logic at all, is completely an insult to the audience IQ. Feng Xiaogang, you can get out of class.",0.281526
10,"和甲方乙方很像啊；结尾烂尾；笑话好笑；演员演得很假","Party A and Party A is very much like; end unhappy; joke funny; actor acting is very fake",0.265035
10,"哈哈哈哈，不仅仅是烂的原因吧，让人焦虑了都。一个司机花那么多钱就实现这么一个破白日梦，这样的故事你告诉我是写实，讽刺现实哈哈哈哈，怎么可能！！","Ha ha ha ha, not just bad reasons for it, people are anxious. A driver spend so much money to achieve such a daydream, this story you tell me is realistic, satirical reality ha ha ha ha, how can it be! !",0.150144
10,"哎，不多说了。必须要给一星吗。。。。","Hey, not much to say. Must give a star? . . .",0.261538
10,"哎。。 默默的翻出甲方乙方再怀恋一下我以前尊敬的冯导，然后对着这部片子说一句，能TM退票吗？","Hey. . Silently turn out Party B and then nostalgia I used to respect Feng guide, and then said to the film, can TM refund it?",0.290466
10,"四个段子＋一个公益广告，你好意思叫电影？还什么平均一分钟笑一次，妈的，全场笑声0次，稀稀拉拉的笑声也就平均20分钟一次，好意思叫喜剧片吗？","Four segments + a public service ads, you are like a movie called? What is an average of one minute laugh once, mom, the audience laughter 0 times, sparse laughter also average 20 minutes once, I am sorry to call the comedy?",0.299539
10,"四段小品级别的段子，结构很烂，为了搞笑而搞笑，绝对是华谊兄弟敛财的片子。编剧、导演一点诚意没有，忽悠消费者。对于这样的骗子，要抵制。敛财无下限。","Four paragraphs skit levels, bad structure, in order to comedy and funny, is definitely Huayi Brothers money-making film. Screenwriter, the director did not sincerity, 忽悠 consumers. For such a liar, to resist. No limit for money.",0.17667
10,"垃圾。。。能打0分么","Rubbish. . . Can you score 0?",0.286096
10,"好久没看到这么笑不出来的催眠东西了 这么一比较 不二神探都有趣了很多……","For a long time did not see such a laughing hypnosis thing so a more unique explorers are a lot of fun ......",0.22935
10,"好像不能零分，公益环保能请这么多明星铺垫这么多真不容易","Seems to be zero, public welfare environmental protection so many stars please so many bedding is not easy",0.29936
10,"好想打负分滚粗！！！！以往再烂的电影都还可以吐一下槽，这部电影完全不想吐槽，只想咆哮！！！！！！！！这部电影真的贺岁片吗？不是来愚弄观众的，秀智商下限的？","Really want to play negative points thick! ! ! ! In the past, bad movies can still spit a slot, this movie does not want to Tucao, just want roar! ! ! ! ! ! ! ! Is this movie a real New Year movie? Not to fool the audience, show the lower limit of IQ?",0.274668
10,"如果有半颗心我肯定不选一星。半颗心送给那些幕后工作人员，没有功劳有苦劳。冯小刚你服老吧，人刘德华因为接拍富春山居图这部烂片儿还正儿八经出来跟公众道歉，您老耗时耗钱出来了这么个玩意儿你丫是不是得给公众磕头？","If there is a half heart, I will definitely not choose a star. Half a heart to those behind the staff, there is no credit for hard work. Feng Xiaogang you serve it old, people Andy Lau because of the filming Fuchun Mountain Habitat Figure this child is still a child out of eight with the public to apologize, you spend time and money out of such a thing you Ah is not forced to kowtow to the public ?",0.228912
10,"如果有负分，我真想评一个负分出来，这片子到底想说什么，前面胡编乱凑的剧情，基本无笑点，后面又想上升到一个高度讲环保，毫无逻辑毫无剧情，除了几个演员演的还行外，其他基本不能看，冯小刚你就这样子砸自己的招牌，曾经的黑色幽默就这么搞！！？","If you have a negative score, I really want to comment on a negative score. What exactly are you going to say in this movie? In the background, the story is almost no joke, and then you want to go up to a highly environmental-friendly, no logic plot , In addition to a few actors acting OK, the other can not see the basic, Feng Xiaogang you like to hit their own signboard, once the black humor to do so! ! ?",0.18853
10,"如果有负分可打就好了，简直浪费时间！！","If you have a negative score to play just fine, just a waste of time! !",0.259971
10,"如果没有赠票，谁会去看？江郎才尽就别出来丢人现眼了。葛大爷的演技都被一帮小年轻拉低了。","If there is no ticket, who will see? Jiang Lang just do not come out shamelessly. Uncle Ge's acting has been a bunch of young pulled low.",0.261583
10,"如果甲方乙方值8分，这片最多只能值0分。","If Party A Party B value of 8 points, this piece can only value 0 points.",0.280318
10,"妈的这新的一年看了这么几部恶心的电影。逼我骂街对么","Mom this new year saw so disgusting movie. Forcing me to call the street right?",0.300251
10,"完全不尊重观众，很没诚意的一部作品，年度烂片，没看过的劝别看了。","A work that does not respect the audience at all, has no sincerity, has been disheartened and never seen.",0.281901
10,"完全唔知up乜，一d都唔好笑。除了植入广告其他咩都get唔到。","Completely do not know up 乜, a d are not funny. In addition to implant advertising other 咩 get get it.",0.161092
10,"完全照抄甲方乙方，太没劲","A copy of Party B completely, too boring",0.293958
10,"完全看不下去，这种片，多看一分钟都是在浪费生命。一点不夸张。怀疑拍摄年代是不是在十年前啊？","Completely can not stand, this film, see more than a minute is a waste of life. No exaggeration. Suspect shooting era is not a decade ago ah?",0.287405
10,"小刚，我一般不给一星的。听说你在微博上向观众开炮了，这么说吧，你和张艺谋中间差不多隔了七八百个张亮。什么？张亮是厨子？什么？你居然不是厨子？？？","Xiao Gang, I usually do not give a star. I heard that you were fired on the Weibo to the audience, so to speak, you and Zhang Yimou in the middle of almost seven or eight hundred Zhang Liang. what? Zhang Liang is a cook? what? You actually not a cook? ? ?",0.141624
10,"小钢炮已经才尽了？又把甲方乙方拿出来翻拍？而且翻拍的那么烂，简直是毁掉自己之前的经典之作。","Small artillery has been done? Party B took out again remake? And remake so bad, is simply to destroy their own classic before.",0.246613
10,"就是一个甲方乙方2， 拍的有点俗， 貌似冯导技穷了。。。。。。","Is a party B 2, shoot a little vulgar, seemingly Feng poor technology. . . . . .",0.266847
10,"巨没劲，完全是零笑点，尼玛这叫喜剧？？","Giant boring, totally ridiculous, Nima is a comedy? ?",0.258964
10,"店要这么开不一定关张，你这么拍一定得滚蛋。人们向不向自然道歉先不说，冯小刚你丫得向电影道歉。    2/10","Do not open the shop so closed, so you must get out of the film. People do not say no to the natural apology, Feng Xiaogang you Ah apologize to the movie. 2/10",0.260202
10,"很悲哀的一部电影，冯小刚脑子进水了吗。。。范伟也毁了。。。","A very sad movie, Feng Xiaogang brain water it. . . Fan Wei is also ruined. . .",0.298142
10,"想不明白怎么会这么烂……烂cry啊从王朔的本子到冯小刚的导到演员们夸张得要死的演技……超级烂！","Do not understand why it would be so bad ... ... rotten cry ah from Wang Shuo's book to Feng Xiaogang's lead to the actors exaggerated to death acting ... super bad!",0.295246
10,"想说的太多，胡闹得太多，相当的一般。顽主→甲方乙方→私人定制，沦为了很长的小品的拼凑，这是为无聊春晚的预热么？Ps:时间都去哪儿了……对不起","Want to say too much, too much nonsense, quite general. Obsessive → Party A Party B → private custom, reduced to a long Pieces patchwork, which is preheating for boring Spring Festival it? Ps: Where's the time ... I'm sorry",0.144882
10,"感觉像是在看小学生写作文一样.....打5星的是怎么回事？","Feeling like looking at a pupil writing ..... like playing a 5-star is how is it?",0.285478
10,"懒这一个字还不够嘛？？？？！！！！","Lazy this one word is not enough? ? ? ? ! ! ! !",0.19718
10,"成全自己，恶心别人。（吐槽不能……也罢……","Complete themselves, disgusting others. (Tucao can not ... worth mentioning ...",0.280417
10,"我只是不能理解住在四合院胡同里的大妈为什么那么穷。。","I just can not understand why an aunt living in a courtyard alley why so poor. .",0.29628
10,"我好严肃的看完，最后跟大自然say sorry的时候还热泪盈眶、擦！一颗星给白百合里边有套衣服和宋丹丹的造型。","I'm so serious read, finally with the natural say sorry when tears, rub! A star to white lily inside a suit and Song Dandan shape.",0.269744
10,"我是俗人，所以第二个第三个故事我看不懂，所以第一个故事看懂了但觉得很无聊，所以最后那个向地球道歉的片段没看我就离场了。我不打算说这片子是烂片因为一千个人心里会有一千个私人定制，但这一颗星我是为自己团购的电影票给的。","I am a layman, so I do not understand the second third story, so the first story was read but it was boring, so the last piece to apologize to the Earth did not look at me and left. I do not intend to say that this film is a bad film because a thousand people will have a thousand private custom heart, but this one star I buy movie tickets for their own given.",0.188484
10,"我给的差评是给冯小刚的不诚意，当别人是傻子么？不就是21世纪的甲方乙方么？有必要自己恶心自己么？！","I give a bad review is to Feng Xiaogang's sincerity, when others are fool it? Is not the 21st century Party B Party? Is it necessary to dislike yourself? !",0.259627
10,"房价如此之高，我们为何还要疯买？金价如此狂跌，为什么有那么多大妈被套牢？都羡慕怨恨别人处处优先有关系，遇到问题我们第一个想到的是不是找熟人托关系？影片如此之烂，为什么还有那么多脑残前赴后继？不怪别人，只怪我们的头盖骨长得和非洲裔一样，千古不变，那是祖辈的基因遗传。现在改还来得及。","So high prices, why do we have to buy crazy? So plunged gold prices, why so many aunt was stuck? Are envious of hate others everywhere priority, encountered problems we first think of is not looking for acquaintances care relationship? The film is so bad, why so many brain residues go on going? Do not blame others, just blame our skull looks like African-Americans, the same through the ages, it is the ancestral genetic inheritance. Change it now.",0.237964
10,"抄着甲方乙方的剧情，难道不知道翻炒的菜特难吃吗？看一半就看不下去了！！！！","Copied from Party A's story, do not know stir-fried vegetables especially unpalatable? Look half can not stand it! ! ! !",0.223173
10,"抒情散文。。。。。。。。。。。。。。。","Lyric Prose. . . . . . . . . . . . . . .",0.27197
10,"护舒宝江郎才尽，其实也没什么才吧，他的电影看的不多。不过这个是真心烂！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！","Protect Shu Bao Jiang Lang just do, in fact, nothing else, his movie to see much. But this is really bad! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",0.00511242
10,"搞这么烂，故意的吧？？阿？！","Engage in such a bad, intentional, right? ? Ah? !",0.248536
10,"整体毫无逻辑，无高潮，没血没肉，最大的问题是没诚意。最后还画蛇添足，莫名其妙。我可没那么高雅，我更喜欢俗，提前打了马年春晚的预防针。","As a whole, there is no logic, no climax, no blood and no meat. The biggest problem is that there is no sincerity. Finally superfluous, inexplicable. I'm not so elegant, I prefer vulgar, hit the Spring Festival night ahead of the needle.",0.193344
10,"新版甲方乙方，江郎才尽啊","A new party B, Jiang Lang just do ah",0.283338
10,"无力吐槽，没有新梗，从头到尾没笑一次，也没动什么情绪！过年过节犯不上花钱买说教，佩服小冯，顽主 甲方乙方 私人定制 三部片用一个本，股票捞够了是吧，已经都套现了？明天华谊还有的跌","Inability to Tucao, no new stem, did not laugh once and for all, did not move what emotions! New Year holiday is not guilty of money to buy preaching, admire Xiao Feng, Party A Party B petty private custom three films with one, the stock fishing is enough, have cash? Huayi tomorrow there is still down",0.274685
10,"无力吐槽...你说它吃老本吧，我觉得连甲方乙方都赶不上。我就想问问冯导您自己收拾片子的时候不闹心么？","Inability to Tucao ... you say it eat capital it, I think even Party A Party B can not keep up. I just want to ask Feng guide you to clean up the film when not in the heart of it?",0.273782
10,"无力吐槽了，刚哥这是要闹哪样啊！最后一部分本来以为会有点惊喜，想想不至于这样平庸，结果最后一段简直让失望多增加了气愤的情绪！拍这样的电影对得起一直热爱你的铁粉吗？简直失望透顶！！！","Tucao weakness, just brother this is to trouble like ah! The last part would have thought a little surprise, think of it not so mediocre, the result of the last paragraph simply disappointment increased more angry feelings! Is it worthwhile to film such a piece of iron that always loves you? Just disappointed! ! !",0.252089
10,"时隔一个月，依然对这部片子的厌恶之情溢于言表。本来不想暴露自己看了一部烂片的，但是冯小刚实在太恶心人了。表以为是一个懂黑色幽默的喜剧大师，实际就是个小鸡肚肠的阴险男人而已。","A month later, the film's aversion to the film still lingered. I did not want to expose myself to see a bad film, but Feng Xiaogang really disgusting people. The table is considered a comedy masters of black humor, in fact, is a sinister sinister chicken intestine only.",0.228038
10,"昏昏欲睡的一部电影，冯导江郎才尽。","A drowsy movie, Feng Dao Jiang Lang just do.",0.259392
10,"春晚式的喜剧，所谓的潜台词那么明显，完全没内涵，又不好笑。最主要得是拍了烂片还不给评论，想名利双收？","Spring Festival-style comedy, so-called subtext so obvious, completely without meaning, not funny. The most important thing is to shoot a bad film yet to comment, want fame and fortune?",0.23557
10,"昨天看到第二个故事就实在看不下去了……这泥玛跟当年拍甲方乙方的是一个导演？说出去谁信？笑点低成我这样的也一直笑不出来到底是想怎样！连说这是甲方乙方的狗尾续貂都不配啊……","Yesterday saw the second story it really can not stand it anymore ... This mud horse with Party A Party B was a director? Who say to go? I am the point of laughter I have been unable to laugh in the end is like what! Even said that this is a Party B's dog mate is not worthy of ... ah ...",0.18757
10,"是TM冯小刚导演的吗？还能叫电影吗？","Is TM Feng Xiaogang's director? Can you call a movie?",0.219116
10,"是没看过甲方乙方吗","Did you read Party A and Party B?",0.237634
10,"有一点搞笑的教育片吧。我看的是晚上10点半场的。人爆满，还是加场的。可惜看的过程中有几个走的，还有很多睡着的。没有特别搞笑的，炒冷饭还炒这样。无语","A little funny education film. I see it is half past ten at night. Full of people, or add the field. What a pity to see the process of walking a few, there are a lot of asleep. Not particularly funny, fried fried fried also so. Speechless",0.27046
10,"有点不知所云，几个故事感觉始终都贯穿着钱、权，所以人的梦想就只有这些了么。。最后那一段道歉更是接的生硬无比莫名其妙","A bit unintelligible, a few stories always feel the story runs through the money, the right, so people's dreams are only so what. . The last period of apology is even more bland",0.224338
10,"有点被坑的感觉，一盘七拼八凑的菜，第一口，诶？还不错，接着往下吃，如嚼蜡，淡干无味，吃到最后，竟然扒拉出一只鸡腿。。。算是点睛之笔了吧，整盘菜吃下来，只有那么一丁点的余味！王朔，您老喝多了？冯大爷，您老把我们都给坑了！","A little feeling of pit, a patchwork of dishes, the first port, 诶? Not bad, then go down to eat, such as chewing wax, light dry and tasteless, eat the last, even pulled out a chicken drumstick. . . Be considered the crowning touch of it, the whole dish eaten, only a little bit of aftertaste! Wang Shuo, you drink more old? Grandpa Feng, you always give us a pit!",0.232848
10,"有种被抢钱的感觉。。","A kind of robbery feeling. .",0.287937
10,"本年度最差影片就颁给你了！看预告期待了那么久，没想到这么差劲。最后那个莫名其妙的结局是为了应付广电局审查的嘛？非常失望！","This year's worst video will be awarded to you! Looked for notice so long, did not expect so bad. Finally, the inexplicable outcome is to cope with the review of the Radio and Television Bureau Well? Very disappointed!",0.293925
10,"果然比不上甲方乙方 本来甲方乙方就烂 现在就更烂了 最后变公益宣传片 恶心","Really can not compare with Party A Party B Party A Party B rotten now even more rotten Finally change the publicity videos nausea",0.220355
10,"根据王朔的顽主，总感觉是时隔多年后的甲方乙方的再次回锅，但演员整体感觉完全不及当年。一星给王朔。","According to Wang Shuo's coercion, the general feeling is that after a lapse of many years, Party A and Party B once again return to the pot, but the overall feeling of the actor is totally inferior to the current year. A star to Wang Shuo.",0.269658
10,"段子毫无存在感，故事只是拼凑了三个互不沾边的无聊小品，国师二号明摆着在糊弄你，透支人品抢钱呢。可怕的是，这广告第一感觉也许还算挺贫的，只是回头再一思考，这货根本算不上电影，它就是一个让你笑了太low不笑又不给面子的豪华广告。在片方心里，天朝观众的审美是该有多low啊，才敢这么拍。★","Duanzi there is no sense of existence, the story is just a patchwork of three non-detached bored Pieces, the National Division II clearly stupid you, overdraw character stripped it. Terrible is that this advertising may feel fairly fairly poor first, just think back, this movie is not really a movie, it is a laugh you laugh too low not to face the luxury of advertising. In the film side of the heart, the aesthetics of the audience is how low ah ah, dare to take such a shot. ★",0.287219
10,"没剧情，没节奏，没人物，没笑点，没诚意，只有广告。我可以忍受冯小刚把观众当傻×一样打一巴掌给个甜枣，我真是受不了他暴打完你一顿还给你讲人生大道理。","No plot, no rhythm, no character, no jokes, no sincerity, only advertising. I can bear the Feng Xiaogang to the audience as silly × slap in the face to a sweet date, I really can not stand he beat you a meal back to life truth.",0.291807
10,"没劲!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!","Impeccable !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!",0.0207803
10,"没有完整的故事链,拼凑了四个故事,又没有姜文的才气,所以是3个小品加一个诗朗诵,就这样了","There is no complete story chain, put together four stories, there is no Jiang Wen talent, so is a 3 poetry plus a poem recitation, that's it",0.259037
10,"浪费时间，要深度没深度，要搞笑没搞笑……四不像的电影，浪费百多分钟的时间，谋杀生命！","A waste of time, to the depth of no depth, no funny to be funny ... ... like a movie, a waste of more than 100 minutes of life, murder of life!",0.188208
10,"浪费时间浪费钱，还浪费我对葛大爷的一片深情。","A waste of time to waste money, but also a waste of my deep feeling on Ge Ge uncle.",0.265822
10,"烂到爆。花几秒钟时间给你个差评都是浪费时间","Rotten to burst. A few seconds to give you a bad review are a waste of time",0.273434
10,"烂片！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！","bad movie! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",0.00504451
10,"烂片一部 没见过这么烂的","A bad film has not seen such a bad",0.291714
10,"烂片一部，没有完整的故事，就是3部春晚小品凑在一起，以后不会去看这种为了贺岁而贺岁的片了。","A bad film, there is no complete story, that is, three Spring Festival Pieces get together, will not see this for Lunar New Year Lunar New Year films.",0.239372
10,"牛逼已经还给了牛，冯的时代已经彻底结束了，冯导用完了最后一颗人品豆，以后再想忽悠投资方不是那么容易了。","Niubi has returned to cattle, Feng's era has completely come to an end, Feng guide finished the last character beans, and then think 忽悠 investors is not so easy.",0.166913
10,"用江郎才尽来形容冯小刚真的不为过，以后他的片子再也不看了。。。。真垃圾，浪费了80元的电影票钱，我老公都想半途离场，后来还是我要求陪我看完，无语.....有点伤感，伤感以后冯小刚再也不是票房保证了","With Jiang Lang just do not describe Feng Xiaogang really over, after his film never looked again. . . . Really rubbish, a waste of 80 yuan movie ticket money, my husband would like to leave halfway, and later I asked to accompany me read, speechless ..... a little sad, sad after Feng Xiaogang is no longer guaranteed at the box office",0.257825
10,"甲方乙方、大腕的时代一去不复返；只有烂片不断，唉。完全是甲方乙方的翻版，去你妈的","Party A Party B, the era of the biggest names gone; only rotten film constantly, alas. Completely a copy of Party B, to your mother",0.244654
10,"甲方乙方？","person A person B?",0.221873
10,"甲方乙方？江郎才尽就别晃荡了","person A person B? Jiang Lang just do not sloshing up",0.225066
10,"甲方乙方2.比甲方乙方差遠了","Party A Party B 2. Party A far worse than Party A",0.153779
10,"甲方乙方2么","Party B B 2 What?",0.290734
10,"甲方乙方没看过，倒觉得像神圣车行，最后变成环保公益片，顺便又噁心了一把。0星。","Party B has not seen, down like a sacred car line, and finally become a green charity film, by the way a nausea. 0 stars.",0.288524
10,"甲方乙方的复制版，而且狗尾续貂","A copy of Party B's copy, but also dogma",0.279475
10,"甲方乙方的思路，在现在看来格格不入。还来一段俗雅辩证？","Party B's idea, now appears to be out of tune. Still a secular elegant dialectics?",0.280204
10,"甲方乙方的故事套路，黑热点黑的过于夸张。四人除了称谓不同完全没分工啊！环保宣传片做结尾？！忽而浮夸又忽而煽情？！冯导你是怎么了？！","Party A Party B's story routine, black hot black too exaggerated. In addition to four different titles completely different ah! Environmental protection film to the end? ! Pompous but suddenly sensational? ! Feng guide you what happened? !",0.100024
10,"甲方乙方的翻版，立意太枯燥。。。","A copy of Party B, conception is too boring. . .",0.189903
10,"甲方乙方的翻版，讽刺的现象太多，演员选的很无聊…结尾的逼格让人无语…","A copy of Party B, too many satiricals, the actor is very boring to choose ... the end of the force people speechless ...",0.25745
10,"甲方乙方的翻版，说搞笑不搞笑，说温情不温情，片尾是公益广告么？冯导的电影啊，差评！","A copy of Party B, that funny is not funny, warmth does not tenderness, end of the public service ads it? Feng guide movie, bad review!",0.211176
10,"甲方乙方重制版？","Party A Party B re-edition?",0.222787
10,"电影在短短120分钟里面，想要传递太多很深沉很有层次的东西，富与贵、雅与俗、贪与廉、自然与人类，但也正是如此，才根本不能表达清楚。很多东西都仅仅是一笔带过，用结论来代替过程，空洞又乏味，既不能让人开怀一笑，也不能发人深思。笑点用各种一句话段子支撑，这是电影不是脱口秀。","In just 120 minutes, the movie wants to deliver too many things that are deep and profound, rich and noble, elegant and vulgar, greedy and cheap, nature and mankind, but it is just so that they can not express themselves at all. A lot of things are just a passing, with the conclusion to replace the process, empty and boring, neither can make people laugh, can not be thought-provoking. Hilarious with a variety of sentence segments support, this is the movie is not a talk show.",0.174318
10,"电影拍得这么烂，你妈知道么？","The movie is so bad, your mother knows?",0.293435
10,"电影拍成这样好意思要钱么 还特殊影片还加5块钱良心在哪里啊在哪里？？？2013金酸梅你不拿都没人好意思伸手！！！","Filming the film so generous money is also a special film plus 5 dollars where is the conscience ah? ? ? 2013 Kim Su-mei you do not take all no one is willing to reach out! ! !",0.152821
10,"白百合真的很难看，贺岁档的唯一一部喜剧片真不知道导演是咋想的，要搞笑没搞笑，要故事没故事，要内涵美内涵，还说神马俗雅这么大的话题，是拍出来给人吐槽的吗？还好没花钱看不然要憋屈死！！！！","Bai Lily really ugly, Lunar New Year stalls only a comedy really do not know the director is ye think, funny not funny, the story no story, to the meaning of the United States culvert, Takes out to give people a grunt? Fortunately, no money or not to Biequ die! ! ! !",0.253042
10,"看不下去     把N年前甲方乙方的故事翻新，拿出来圈钱，唉。。。。","Can not look down to N years ago Party B's story refurbished, out of miscellaneous money, alas. . . .",0.28446
10,"看之前大概了解了下 知道冯先生是炒冷饭 没敢有太大期望 也就是捧个场 图个乐 毕竟那些年头也确实看着人家的电影愉悦过 套用里边一句话 成全了别人 结果发现还是让人家忽悠了 原来冯先上来就大方承认是炒冷饭并不是谦虚诚恳 真算不上炒冷饭 您这明明就是 把饭自己吃光了 让我们给你舔盘子啊 恶心着了","See before you know about Mr. Feng is a fried rice did not dare to have too much expectation is to hold a game map a music, after all, those years do indeed look at other people's movies have a happy set with a sentence inside the completion of others found that people still 忽悠The original Feng Xian up to generously recognize that the fried rice is not modest sincere really not really fried fried rice you obviously eat their own rice, let us give you licking the plate disgusting",0.183941
10,"看之前网上已经恶评如潮了，看之后觉得大家怎么恶评都不为过，没有多少笑点，主题混乱，不知道想要说什么，想讽刺世俗、官场腐败？但是却又磕磕绊绊，像是结巴了似的，没一句顺畅话。作为喜剧片，这是一部非常无趣的片子，看的人昏昏欲睡。还有莫名其妙的开头和莫名其妙的结尾……","Before watching the Internet has been bad critics, and after watching how bad you think no excesses, not many jokes, chaotic theme, do not know what you want to say, want to satirical secular, official corruption? But they stumble, like stuttering, no one smooth. As a comedy, this is a very boring film to see people sleepy. There are inexplicable beginnings and inexplicable end ... ...",0.226805
10,"看了这么多场电影，让我能中途愤而离席的真不多。冯小刚去年刚拍了1942，尼玛今年的你是从40年前刚穿越回来的吗？还有这编剧烂得一逼，东拉西扯不知所云。","Read so many movies, so I can give up halfway Indignation really small. Just last year Feng Xiaogang shot 1942, Ni Ma this year, you just crossed back from 40 years ago? There is also a rotten piece of this writer, dragging the East overwhelmed.",0.170681
10,"看到一半我都愤然离场了~商业片也不能这么拍啊 广告植入这么多 真不累啊~冯导创作思维已经枯竭了么 过了这么多年再来个翻版的甲方乙方 有意思么？","See half of I have angrily left the commercial film can not be so ah ah implanted ads so much ah ah ~ Feng guide creative thinking has dried up After so many years come a replica of Party B is interesting?",0.173043
10,"看完1/3已经实在坚持不下去，这不就是过去的甲方乙方之类的拼凑么？有意思么？","After reading 1/3 has really persisted, this is not the past Party B and the like patchwork it? Interesting?",0.231172
10,"看完本来想给两星。一看冯大大大大大导演站出来诚恳的点评了一下影评人。我只想给一星。我还想说。大家不要去看了。好看程度不高于春晚和富春。","After reading it wanted to give two stars. Feng saw a big big director station out of a sincere commentary critics. I just want to give a star. I still want to say. We do not want to see it. Look no better than Spring Festival Evening and Fuchun.",0.284818
10,"看过之后，用一句话归结：冯导，你在靠忽悠吸金吗？.太烂了吧，笑点太少，唯一的笑点也就是广告片上那点！ 这次冯导的喜剧可谓登峰造极烂到人人唾弃了~~~ 对春晚也不抱太大希望，就当平时去看就好~~葛优也不会搞笑了吗？ 葛优你在啃老吗？ 整天忙着拍拍广告，收点钱就好了，以后别出来拍电影了~~~烂。","After reading, summed up in one sentence: Feng guide, you rely on 忽悠 absorb gold? Too bad, too little jokes, the only laugh is the point on the commercial! The introduction of Feng's comedy can be described as Dengfeng extremely bad to everyone cast aside ~ ~ ~ on the Spring Festival Evening also do not have much hope, just like to see usually ~ Ge Ge will not be funny yet? Ge You gnaw old? Busy all day patting ads, collect money just fine, do not come out after the film a ~ ~ ~ rotten.",0.0750082
10,"看过了,真的有被恶心到了的感觉.冯小刚,我对你的评价只有四个字:江郎才尽!.冯导:你的诚意呢,你的节操呢!!!我不想骂人,我真的不想骂人了,可你TMD你的地气呢???","FENG Xiaogang, my evaluation of you is only four words: Jiang Lang just do! Feng guide: your sincerity, your nosy !!! I do not want to curse, I really Do not want to curse, but you TMD your gas ???",0.10311
10,"真他娘烂，烂到无以复加，烂出新的水平。这也能叫电影？看介比看春节联欢晚会还恶心，至少人家还突出了联欢俩字～呸呸呸呸呸","Really rotten mother, rotten to no addition, rotten new level. This can also be called a movie? Look at the media than the Spring Festival evening party is also disgusting, at least others also highlighted the couple characters 呸 呸 呸 呸 呸",0.282865
10,"真心的。一颗星。多不出来了。","Sincere. A star More not out.",0.287433
10,"真没抱着.甲方乙方.的标准去看，但也不至于这么烂吧！","I really did not hold. A party B's standard to see, but not so bad!",0.253547
10,"真没法坚持看完，这什么乱七八糟跟相声一样的你一句我一句，没有剧情，说是暗讽不如直说是明讽吧，没深意没动脑筋的不说，连一个突出的角色都没有，走马观花的都不知道想说什么，叫微电影三合一算了，就算是那讽刺地太稀烂了，还有，京片儿就是作，受不了！","Really can not insist on reading this mess what with your comic you a sentence I, without a story, that is ironic than to say straight satirical it, no deep meaning no brains do not say, even a prominent role are not , Cursory do not know what to say, called the micro-movie triple, forget that even if it is ironic too pulpy, as well as children film is made, can not stand!",0.214775
10,"真的太差了…………差到我看得都？？？了…………从头到尾冷漠脸=_= 有个星也是给几个老演员的","Really bad ............ Poor to see me? ? ? A ............ Indifferent from start to finish = _ = There is a star is also a few old performers",0.191094
