"ranking","Chinese.origin.data","Google.translated.data","Baidu.English.sentiment.analysis.positive.probability.base.on.Google.translated.data."
20,"冯导想说很多现象，创意也很好，表现手法很夸张，一向认为表达的东西太多就像一个个段子，速食，但不够深刻。---14.8.3","Feng said many of the phenomena, ideas are also very good, performance is very exaggerated, always thought that too much to express things like a piece, fast food, but not profound enough. --- 14.8.3",0.80965
20,"冯导摸清了观众笑点在哪，潦草拍了一个充斥着段子和夸张表演的三部半小品集来糊弄观众顺便敛财。冯导还得了便宜卖乖，非说没认真拍就赚四亿，你说你瞅准了这个贺岁的绝佳当期，前无喜剧后无大片，你叫寒冬腊月的小情侣们上电影院除了这个还能看啥！那屎一样的道歉结尾谁能告我跟电影有半毛钱关系啊！","Feng guide clear the audience jokes, scribbled a section full of trilogy and exaggerated performances of the three half-sketches set to fool the audience by the way money. Feng guide also got to sell cheap, not to say that did not seriously make a profit of 400000000, you said that you have a good spot for this Lunar New Year, no major non-comedy before the blockbuster, you called the winter lovers on the movie theater in addition to this also Can see what! That feces apologize for the end who can tell me the movie has half the money ah!",0.809819
20,"冯导是抢了快乐家族原来的剧本吧？那种刻意的笑点和假自high我还以为在看快乐大本营呢。","Feng guide robbed the original family happy script, right? That kind of deliberate smile and fake high I thought I was looking at Happy Camp yet.",0.762831
20,"冯导是老了，三开的结构搞得电影没故事没情节，活像是三部春晚小品。最后的环保片寓意很好，但实在是做作的很，再次将本来就松散的剧情搞得乱七八糟。","Feng guide is old, three open the structure made the movie no story no plot, like three Spring Festival Pieces. The last piece of environmental protection morality is very good, but it is very contrived, once again loose the plot has been messy.",0.778471
20,"冯导最差的片。两星全给宋丹丹一段，看葛优和宋丹丹在一起时很有大牌飑戏的爽快感。对话戏常常为了节奏感把镜头剪得莫明其妙，范伟舞蹈戏应该只拍了一个机位吧剪得差极了，苏州风景航拍买素材可以买高清的吗，植入一如既往的多，片尾突然变成环保宣传片，还以万年老梗结尾。弹棉花音乐做得不错。","Feng guide the worst film. Two-star Song Dandan all for a period of time, see Ge You and Song Dandan together very refreshing sense of big show. Dialogue is often rhythmic to the camera cut to the bland, Fan Wei dance drama should only take a plane it cut very poor, Suzhou scenery aerial photography can buy HD material, implantation, as always, Epilogue suddenly become green promo, but also to the end of thousands of years old. Play cotton music well done.",0.831079
20,"冯导演你确定你拍的是电影么~真的不是为春晚的小品节目练手么~~","Director Feng you sure you are filming ~ What is really not for the Spring Festival Evening sketch hand practice it ~ ~",0.742
20,"冯导这是把春晚给全国观众提前点映的节奏啊。私人订制就像他和王朔费尽心思攒出来的三段式小品段子集锦，一拨接一拨地往外抖包袱，可笑点却越来越难找。如果说范伟借此回顾他历年春晚的经典角色还能压住场子，那宋丹丹就是负责把他暖起来的场子彻底冷下去的吧？至于李成儒，他还是客串精神病出彩一点..","Feng guide This is the Spring Festival Evening to the national audience in advance rhythm point ah. Private custom like he and Wang Shuo devoted themselves to saving out of the three sections of small collections, shake the shuffle to shake the burden, the ridiculous point is more and more difficult to find. If Fan Wei to review his classic Spring Festival Gala calendar over the past year can suppress the field, then Song Dandan is responsible for completely warming up his field completely right? As for Lee Sung-seu, he is a guest psychopath.",0.754303
20,"冯小刚，呵呵","Feng Xiaogang, huh, huh",1
20,"冯小刚一面儿在电影里讽刺别人装雅一边儿自己在结尾装雅，这片儿没有很多人说的那么不堪，但确实没法让人产生好感，通篇唧唧歪歪小肚鸡肠的吐槽和赤裸裸毫无美感的广告，最后一段儿故事跟整个电影严重脱节，现如今冯导连整部电影风格统一都做不到了么","Feng Xiaogang while satirizing people in the film side of the loaded side of their own children at the end loaded Ya equipment, this piece is not so many people say so bearish, but it really can not make people feel good, concocted diarrhea chicken intestine Tucao and naked nothing Beauty of the ad, the last paragraph of children's story is severely out of touch with the entire movie, and now Feng guide even the whole movie style can not do unity",0.82757
20,"冯小刚他也好意思。。。范伟演技不错。。。第二部分显然是王朔式的小酸文人的别扭。。。宋丹丹让人出戏。","Feng Xiaogang he is also very mean. . . Fan Wei acting good. . . The second part is obviously awkward with the scholar Wang Shuo-style scholar. . . Song Dandan people play.",0.746259
20,"冯小刚你在闹哪样，王朔好好一三T公司被拍成这样。宋丹丹和结尾那部分已无力吐槽，三个故事衔接的也极烂，突然就变成海南的旅游广告了，广告商这钱应该赚够了。","Feng Xiaogang, what are you doing downtown, Wang Shuo a good T company was made into this. Song Dandan and the end of the part has been unable to Tucao, the convergence of the three stories is also very bad, suddenly become a tourist ad in Hainan, advertisers this money should earn enough.",0.798961
20,"冯小刚在重复自己","Feng Xiaogang repeated himself",1
20,"冯小刚对不起观众的时间和票钱.电影拍成这样已经不是能力的问题,而是态度的问题.葛优范伟宋丹丹李成儒的表演都没有什么好挑剔的,哪怕李小璐白百何我也觉得是在认真努力地演出.唯有导演,根本不是在想用什么样的叙事方法和镜头语言讲个好故事,而是把不知道什么东西随便凑合一块儿扔给观众.冯小刚应该道歉","Feng Xiaogang I am sorry audience time and ticket money. This film is not the ability to shoot this issue, but the attitude of the problem. Ge You Fan Wei Song Dandan Lee Sung-ru's performance is not picky, even if Li Xiaolu Bai Bai Ho Bai I think it is hard work The only director, is not just what kind of narrative method and the use of language to tell a good story, but do not know what to throw together a casual thrown to the audience. Feng Xiaogang should apologize",0.782292
20,"冯小刚最烂的电影了，感觉...挺好的主题拍的不咋地，一个一个小故事，太烂...其中那个导演说的是他自己吧...","Feng Xiaogang the worst movie, and feel ... very good theme beat not good, a little story, sucks ... Which the director said he himself ...",0.877591
20,"冯小刚毫无新意和创意、缺乏诚意之作，就跟他导的春晚一样。影片就是耍耍嘴皮子，折腾着折腾着最后还一本正经地恶心了一把。但不得不称赞冯小刚对时代潮流的准确把握，本片最成功的也就是这个电影名了。另，冯小刚影片似乎成了景区的宣传片，这估计成了冯导除语言外，最着力的地方了。","Feng Xiaogang nothing new and creative, lack of sincerity for the sake of the same as his guided spring Gala. The film is to make fooling around, tossing and tossing up the last but also a disgusting one. But I have to praise Feng Xiaogang accurate grasp of the trend of the times, the film's most successful is the movie name. In addition, Feng Xiaogang's film seems to have become a promotional video scenic area, which is estimated to have become the von Feng language, the most forceful place.",0.853221
20,"冯小刚的喜剧能力下降之快，让人唏嘘。用的一些老桥段，讽刺技法还停留在上世界90年代的水平。试图讽刺现实，但力度稍显不够，给人以不痛不痒的感觉。对于雅与俗的分析，更多的是冯王二人的自嘲。心灵鸡汤般的感悟，更让人着实无感。我裤子都脱了，你给我看这个？烂比富春图，秒杀小时代。","Feng Xiaogang comedy ability drops quickly, people sigh. Used some of the old section, satirical techniques still remain in the world level of 90 years. Try to satirize the reality, but the intensity is not enough, giving people an insignificant feeling. For the analysis of elegance and vulgar, more is the self-mockery of King Feng two. Soul chicken soup-like sentiment, even more people really feel. My pants are off, you show me this? Rotten than rich map, spike small era.",0.816691
20,"冯小刚的想法很好，但是效果很差。葛优一直很棒，两位女主不忍直视。其次，想像一些电影一样有讽刺意义，但又写不出有深度的情节。觉得很一般。","Feng Xiaogang's idea is good, but the effect is poor. Ge You has been great, the two women could not bear to look straight. Second, it is ironic to imagine some movies, but there is no depth plot. Feel very general.",0.775809
20,"冯小刚真是被逼疯了，真的是没有什么可以拍了么，明显的甲方乙方续集翻拍好不，当军长的变成当首长，大明星变成大导演，小市民好还小市民。最后的道歉有明显的作秀意思，除了鄙视还是鄙视","Feng Xiaogang really crazy, really is nothing to shoot it, obviously Party B sequel remake is good, when the commander turns into a head, the big star into a big director, a small citizen is good also small citizen. The final apology has obvious show meaning, in addition to despise or despise",0.764212
20,"冯小刚自己都说了是随便拍的电影，那能是好电影吗？白百合和李小璐这两个辣妈真是保养的不错。","Feng Xiaogang himself said that the film is shot, it can be a good movie? White Lilies and Li Xiaolu two hot mom really good maintenance.",0.773493
20,"冯小刚装逼失败","Feng Xiaogang loaded forced failure",1
20,"冯小刚败笔","Feng Xiaogang defeated pen",1
20,"冯小刚还是专心春晚吧。。。全篇唯一笑点竟然还是客串的宝强哥= =让我花钱看我都觉得委屈了自己的电影。王珞丹一个人可以演葛优和白百合，毕竟长相和大脑门都符合了。还可以节省一点钱。是不是非诚勿扰以后对海南就恋恋不舍了啊。。。王朔老了啊。","Feng Xiaogang or concentrate Spring Festival night. . . The only laugh even turned out to be guest Baoqiang brother = = let me spend money to see I feel wronged his own movie. Wang Luo Dan a person can play Ge You and white lily, after all, appearance and brain are in line with the door. You can also save a little money. Is it right? If you're the one on Hainan reluctantly ah. . . Wang Shuo old ah.",0.83824
20,"冯小刚这也太不对付了,其实故事单个看都挺有趣儿的,范伟那段也挺逗。但是广告植入的生硬，开场城市切换的时候画面突然渣出翔（绝对是硬生生拿的官方的城市宣传片）结尾也很莫名其妙。本来还期望挺大的。哎，贺岁档没开好头阿。","Feng Xiaogang this is too wrong to deal with, in fact, the story is very interesting to see a single child, Fan Wei also very funny that period. However, the ads implanted blunt, the opening of the city when the screen suddenly dug out of Xiang (absurdly took the official city commercials) ending is very baffling. I had also expected to be big. Hey, Lunar New Year file did not make good head Ah.",0.898452
20,"冯小刚这电影果然不是认真拍的。不过说实话，关于权力和金钱的那两个故事，讲的其实不错，正能量的传递以及演技都到位了。可惜宋丹丹的故事短了，时间都去哪儿的歌也莫名了点。俗血的故事自我映射太明显，结尾的莫名其妙让人觉得四位演员脑子出了毛病。2.5分吧","Feng Xiaogang This film really is not taken seriously. But to be honest, the two stories about power and money speak really good, positive energy transfer and acting are all in place. Unfortunately, the story of Song Dandan short, where the time goes to the song also inexplicable point. Self-mapping of vulgar blood story is too obvious, the end of the inexplicable people think the four actors out of mind. 2.5 points it",0.867815
20,"冯小刚这钱赚得何其容易，拼拼凑凑弄一甲方乙方2013版完事儿。但40块钱买个乐子还是可以接受的，唐山大地震您倒是想不俗，可我看还不如这个。就是一逗乐儿的命，为人民逗乐，装逼就要挨人民的骂，认了吧。","Feng Xiaogang how easy it is to make money, piecing together a Party B Party 2013 finished. However, 40 dollars to buy a fun or acceptable, Tangshan Earthquake you'd rather think good, but I think not as good as this. Is an amused child's life, amused for the people, loaded forced to suffer the people's curse, recognized it.",0.748526
20,"冯小刚野心很大，恨不能把时下所有热门话题都网罗到电影中，结果连最基本的讲一个完整故事都不会了。故事讲不全，就拿环保公益广告凑，让人直接出戏。个人认为好的电影应该站在一个客观角度，而本片太有强奸人思想嫌疑了。唯一亮点就是结尾葛优接受采访时讲的那番话，忒实诚，戳中这个社会的现实了。","Feng Xiaogang ambitious, can not wait to hate all the hot topics nowadays are included in the movie, the result even the most basic tell a complete story will not. The story is incomplete, take the green public service ads together, people direct play. Personally think that a good movie should stand on an objective point of view, and the film too much suspicion of rape people. The only bright spot is the end of Ge You interview that talk, Intuit sincere, poke in the reality of this society.",0.856651
20,"冯氏喜剧始终抵不过百姓的口碑，强挤的几个微笑让我看到了未来环保宣传片的希望~","Feng's comedy has always arrived but people's word of mouth, a few crowded squeeze let me see the hope of the future of environmental film ~",0.743519
20,"冯氏喜剧的终结！烂片可以吐槽，但是对于观众来说多少对冯氏喜剧还是有感情的，所以只感觉很桑心，嗨 剧情前后拖沓 和最后的诗朗诵 搞不懂了","Feng's comedy end! Lost films can Tucao, but for the audience how many of Feng's comedy or have feelings, so I feel very mulberry heart, hell before and after the plot and the last poetic recitation Do not understand",0.793569
20,"冯氏电影一贯的京腔味儿，不舒服。整个故事无非是冯小刚在回呛那些批评他的声音。啥时候一线大导演无处诉苦水需要矫情滴滴地在作品里表述个人情怀了。还打着讽刺社会的旗号。。片尾羽泉歌声响起让我的鸡皮疙瘩在BBH那里掉更多了。。。","Feng's movie has always been the taste of Beijing, uncomfortable. The whole story is nothing more than Feng Xiaogang choking back those who criticize his voice. Shashi first-line director nowhere to complain of water need to be hypocritical to express personal feelings in the works. Also beats the banner of satirical society. . The sound of the end of the song Yu Quan let my goose bumps out there in BBH more. . .",0.736016
20,"冲着冯小刚导演去的，哎，电影内容严重模仿甲方乙方四个故事只有第一个范伟的性本善和第三个丹姐的MO Money有些笑点，其他的2个故事都很无聊照搬各种网络段子难关电影院的影迷都不买账，最后一个保护环境的结尾和电影风格格格不入看的莫名奇妙失望5.9分","Directed at Feng Xiaogang, hey, the movie content to imitate a party B four stories only the first Fan Wei's sex benign and the third Dan sister MO Money some jokes, the other two stories are boring copy All kinds of network segments difficult movie fans do not buy it, the last end of the protection of the environment and the film style out of wondrous disappointment 5.9",0.798226
20,"冲着李小璐和葛优去看的 尽管作为贺岁片 不能太考究，但是剧情还是太弱了 画面感倒是不错。两心半吧","Directed at Li Xiaolu and Ge You go to see Although as Lunar New Year film can not be too elegant, but the plot is too weak, the picture is pretty good. Half-hearted it",0.729281
20,"冲着葛大爷去的，提前降低了期待…小的笑点还是有的，但不如冯小刚以往的作品确实是事实。李小璐跟白百荷演什么都是一个样儿，太让人出戏了。最后向大自然道歉那段，独立的去看还是挺发人深省的，虽然确实和电影本身一分钱关系没有。。","Directed at Ge Grandpa to go ahead of schedule to reduce the expectations of a small smile or something, but not as good as Feng Xiaogang's past work is indeed a fact. Li Xiaolu played with the White Lotus what is a kind of child, so people play. Finally apologize to nature that period, independent or very thought-provoking, although it does and the movie itself penny relationship. .",0.773613
20,"冷饭炒得不好吃～～夹生","Fried rice fried not good ~ ~ Jia students",0.851906
20,"冷饭炒得真不怎么样？和非诚勿扰一样的风景片！！","Fried rice really not very good? And if you're the same scenery of the film! !",0.744931
20,"凑合吧。不是很有感，第一，翻来覆去的就那么点事，就那几个人，多没意思。我在想，那个来做梦想的人是怎么进入角色的呢。真是节约成本啊。真是人力物力好紧张的赶脚啊。第二，结尾的环保，可能是想突出意义。做一个美好的收尾，不好意思啊，真心没感觉到，反倒觉得是硬贴上去的，矫情啊。","It is ok. Not very feeling, first, over and over again on the point, on those few people, more boring. I was wondering, how did the person who came to dream come into the role? Really cost savings ah. Really manpower and resources so nervous rush ah. Second, the end of environmental protection, may want to highlight the significance. To make a beautiful ending, I am sorry ah, really did not feel, but actually feel hard to paste up, hypocritical ah.",0.849041
20,"几个段落堆砌起来，可是前后却没有关联，最重要的是神奇四侠在三个合同中关系完全没有任何变化，最后道歉的段落更像是一个公益广告强加上去的人文思考，非常生硬，加以嘲讽的态度对于解决问题也没有帮助。ANYWAY，有点失望，以后去电影院还是看徐峥的喜剧吧，他的片子目前还有点保证。我也是俗人啊。","Several paragraphs piled up, but not before and after the association, the most important thing is that the Fantastic Four in the three contracts did not change any relationship at all, and finally apologized passage is more like a public service ads imposed on humanistic thinking, very hard and to be Tauntless attitude does not help solve the problem. ANYWAY, a little disappointed, after going to the cinema or watching Xu Zheng's comedy now, his film is still a little guaranteed. I am also a laity",0.809341
20,"几乎瞎扯了一整部片子，却在最后生硬的认真起来去关注环境向大自然道歉，越发显得前面那些三部曲不仅仅是在恶心自己，还恶心别人了，其实影片制作团体最应该向影迷道歉，他们辜负了6.55亿的票房，真不怪冯小刚都心虚的表示粗制滥造的本片都如此高票房，而精心制作的1942却票房惨淡。","Almost blind nonsense of a film, but in the final blunt serious concern to the environment to apologize to nature, the more pronounced in front of those trilogy is not just disgusting themselves, but also disgusting others, in fact, the film production community should most fans Apologize, they live up to 655 million box office, it is not strange that Feng Xiaogang are guilty of the show that the shoddy films are so high box office, but the elaborate 1942 but the box office bleak.",0.771424
20,"出发点是好的，转向到公益的层面，不过这剧情真的是不好恭维！","The starting point is good, turned to the level of public welfare, but this story is really not good compliment!",0.779942
20,"分三次勉强看完，段子陈旧，演员做作，说不出的别扭。冯导端着架子说事，早就脱离群众，不接地气了，眼里无外乎权色名利而已。糊弄观众也就罢了，这些戏子们自视甚高的劲头令人很不舒服。接受服务的这些客户，明知做戏，真有快感吗，逻辑上说不通呀。","Reluctantly read three times, old pieces, actors, can not say awkward. Feng led the shelf carrying things that have long been out of the crowd, not greenery, the eyes nothing more than fame fame and fortune it. Just fool the audience, these actors are very uncomfortable with high self-esteem. Accept these services, these customers, knowingly doing, really feel it, the logic of it.",0.873642
20,"分裂的剧本，结尾莫名其妙。广告旅游宣传植入猖狂。三段故事有意思，无奈剧本流于段子堆砌而非真切的生活体验。李成儒像冯导自己，对雅俗的探讨是个有趣的主题但片中对雅的一味贬低令人失望。宋丹丹那段缺少创意，一味摆阔很无聊。李咏苗圃等客串的段落挺多余。所以相对最好的是范伟那段吧","Split the script, ending inexplicable. Advertising tourism propaganda rampant. Three sections of the story interesting, helpless script flow in the pile rather than the real life experience. Li Cheng-ju, like Feng guide himself, is an interesting subject to the discussion of elegance and vulgarity, but disappointment with the demeaning of Ya in the film. Song Dandan lack of ideas during that period, blindly put it very boring. Li Yong nursery and other guest passages very redundant. So the best is Fan Wei it",0.907858
20,"刚从电影院看完回来，不值得去支持票房，跟甲方乙方都有差距了，有白百合的电影都不会太好看！多给的一分是给葛大爷的~","Just finished watching from the cinema, not worth supporting the box office, with the party B has a gap, a white lily movie will not look good! Give a point is to give Grandpa Ge ~",0.757661
20,"刚开始就感觉到王朔的用心，一种小说的幻想在里面，但小说的幻想不适合电影这样具象的表达，整部电影给我一种很满的感觉，很不自然，有些时候鸡皮疙瘩掉一地。.    整部电影充斥着各种各样的产品，好像是一部有情节的广告博览会，真心不看好。","Wang Shuo's intentions were felt at the beginning, the fantasy of a novel was in it, but the fantasy of the novel was not suitable for the concrete expression of the movie. The whole film gave me a feeling of fullness, it was very unnatural, and sometimes the goose bumps One place. The whole movie is full of all kinds of products, like a plot advertising fair, really not optimistic.",0.840575
20,"创意不错，可惜整体编排很凌乱，宋丹丹那一幕不太喜欢，有些故作煽情，自后那一幕像大自然道歉更是狗尾续貂，格格不入","Creative good, but the overall arrangement is very messy, Song Dandan not like that scene, some pretending to be sensational, since the scenes like apologies for nature is a dogfight ferret, out of tune",0.741783
20,"创意好像是挺不错的 不过剧情太无聊了 除了明面上的讽刺没有任何内涵 中间几个故事完全看不下去 在电影院看肯定得睡着","Creative seems to be very good, but the story is too boring In addition to the surface of the irony there is no content in the middle of a few stories can not stand watching in the cinema must have fallen asleep",0.799487
20,"别吵着什么好看不好看好吧，这就不是电影啊","Do not clam any good looking good, this is not a movie ah",0.756926
20,"前边还行，最后难道不是小学生写作文偏题了硬要拉回来的节奏么。。。赞白百合肚皮上的肉","The front line is OK, in the end it is not the pupils writing composition problem hard to pull back rhythm it. . . Like white lily meat on the belly",0.753982
20,"前面看着还行吧，一如既往的耍嘴皮一如既往的傻乎乎，后面跑出去跟大自然一say sorry就变得莫名其妙，sorry你妹啊sorry~~~","Looked at the front of the line right, as always, fooling around, as always, ran out with the natural one say sorry becomes inexplicable, sorry your sister sorry ~ ~ ~",0.7982
20,"剧情不太好，挺不好看的。不值得去电影院看。","The plot is not very good, very bad-looking. Not worth the visit to the cinema.",0.801972
20,"剧情拼凑，全是王朔多年来的老梗，没有一点新意，表演更是乏善可陈，结尾的道歉真是莫名其妙的无法吐槽了，并不是所有讽刺和有意义的东西拍出来都是好的，两星半给笑声和一些仅剩的思考","The plot together, all Wang Shuo old stem for many years, without any new ideas, performance is lackluster, the end of the apology is really inexplicable can not Tucao, and not all satirical and meaningful things shoot out are good, two and a half stars Give laughter and some thoughts left",0.762885
20,"勉强","reluctantly",1
20,"半场离席","Halftime left",1
20,"半睡半醒之间的","Half-asleep between awake",1
20,"单位包场金宝汇，和老公一起看的。电影感觉不好，回头看到冯小刚自己也知道这部拍得不好。","Units package Campbell, and her husband to see together. The film did not feel good, looking back to Feng Xiaogang himself also know that this is not good.",0.802727
20,"印象不怎么深刻的喜剧","Impressed less comedy",1
20,"去电影院看第一遍，一脸复杂。去电影院再看一遍，说不定就会觉得好看了。看完还是一脸复杂：怎么还是不好看呢。","Go to the cinema to see the first time, a look of complex. Go to the cinema again, maybe it will look good. After reading or a look complicated: how or not look good.",0.825037
20,"去质疑雅和俗的边界就很不俗，但是下结论说什么是雅和俗就俗了。因为俗的本质是不质疑。","To question the boundaries of elegant and vulgar is very good, but concluded that what is refined and vulgar vulgar. Because the vulgar nature is not questioned.",0.795818
20,"反腐倡廉要姓福，生态保护得知足。三俗一雅唱高调，冯导你这闹哪样。若没有甲方乙方做对比，这部还算凑合能看，可如今就想问一句，接地气的冯导哪去了。三个故事各个离不开宣传国家政策，离开了暗讽逗乐也别拍成教育片，观众去看就为图一乐不是。全影片还不如最后那个笑话，以后就让葛优在那讲笑话挺好","Fight corruption and advocacy to the last name, ecological protection have enough. Three vulgar and elegant high-profile, Feng guide you to do this. If there is no comparison between Party A and Party B, this is a fair combination to see, but now I would like to ask a question, where Feng Feng went. Each of the three stories can not be separated from propaganda of national policies, left the satirical amusement do not make into educational films, the audience to see the picture is not a happy. The whole film is not as good as the last joke, let Geyou good jokes in that very good",0.827763
20,"发现漏评这部片子了。去年底专门去电影院给冯导海外市场贡献票房去的，结果大失所望——内容太碎了。三段儿里，也就范伟那部分还能看，李成儒的那段太超现实，宋丹丹的则没找好切入点。","I found this film missed the assessment. Dedicated to the cinema at the end of last year to contribute to the overseas market at Feng box office to go, the result disappointed - the content is too broken. Three sections of children, also Fan Wei that part can see, Li Chengru that period is too surreal, Song Dandan did not find a good entry point.",0.789623
20,"受不了了","Unbearable",1
20,"只有范伟的那个part好看剩下的简直看不下去 但是呢 和喜欢的人一起 看白纸都能看出花儿来 哈哈","Only Fan Wei that part looks good to see the rest simply, but like it and see the white paper can see flowers to haha",0.750783
20,"只能笑到此了~~","Can only laugh at this ~ ~",0.727474
20,"只记得夜总会的那3个小姐真的蛮好看的！！","Just remember the nightclub that 3 really nice looking! !",0.773438
20,"可以看出来导演想通过电影来对当今社会的弊端进行抨击，出发点是极好的。可是影片拍出来有一种不真实的强加感。尤其大导那段好扯啊！","It can be seen that the director wants to attack the malpractices of today's society by movie, the starting point is excellent. However, there is an untrue impression of filming. In particular, a good guide that good pull ah!",0.845661
20,"可看性不高，但是三个故事都是在解读当下人们得心态，说教育意义又有些肤浅","Can see the sex is not high, but the three stories are in the interpretation of the moment the mentality of people, said the educational significance and superficial",0.780717
20,"台词字里行间还是透露出王朔的味道。但是很抗拒王朔现在就耍个小聪明这种剧本。也是本来也不是多玄乎的，只是更高一个层次的作品我已经找不到入口了，只能黑一黑当年喜欢的人物以表没有退步。。","Lines between the lines or reveal the flavor of Wang Shuo. However, Wang Shuo very much resist the play now clever this script. Is also not much more than the original, but a higher level of work I can not find the entrance, and only black and black favorite figure to the table did not regress. .",0.773636
20,"吃老本寒心。","Chilling",1
20,"听说这电影挺烂的，于是抱着怀疑的态度走进了电影院。。果然是真的，唯一出彩的就是范伟了。电影烂是烂，但是冯导人气高啊，座无虚席，估计大部分人跟我的目的是一样的，烂也有人看，怪不得冯导骂影评人呢。你们确实是没有资格骂，但是我有啊~~","I heard that this movie is very bad, so in a skeptical manner into the cinema. . Sure enough, the only color is Fan Wei. Movie rotten is rotten, but Feng guide high popularity ah, packed, most people are estimated to be the same with my purpose, rotten also some people see, no wonder Feng guide curse critic. You really did not qualify, but I have ah ~ ~",0.818742
20,"呃","Uh",1
20,"呃，，","Uh,,",1
20,"呵呵，呵呵，呵呵呵呵","Heheheheheheheh",1
20,"呵呵呵呵呵呵呵呵","Heheheheheheheh",1
20,"和爹娘一起看的。觉得没甲方乙方好看。就色诱这点来说，甲方乙方里刘蓓甩着水袖唱着戏曲美极了，这里就只有李小璐整容脸和挤奶露肉。时代变了诶。宋丹丹篇结尾那首歌真好听喂！结尾的环保那段太突兀好做作。从片前到片尾都是广告。反正就是百度影音看才划算啊。","And father and mother look together. Party B does not feel good. On the seduction of this point, Party B Party B Liu Bei tossed the sleeves singing opera beauty very, here only Li Xiaolu cosmetic face and milky dew. Times have changed 诶. Song Dandan chapter ending song really nice to hear! End of the section of environmental protection is too sudden and contrived. From the front of the film to the end of the advertisement. Anyway, it is cost-effective to see Baidu video ah.",0.938571
20,"和麻麻在床上灰常友爱的看完的 好温馨～ 这电影我就不评价了 真是怀念当年的甲方乙方啊","And hemp in the bed often loved by the good gray sweet ~ I do not evaluate the movie really miss the year Party B Party ah",0.794149
20,"哀莫大于心死","th",1
20,"哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈啊哈哈哈哈哈哈哈哈哈操哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈麻痹哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈","Ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha",0.783703
20,"哎，我的钱啊，白花了，一点不好看，情节也不是很连贯，每个桥段里的内在连接好像也很牵强，但是刚看到票房倒是很不多，可评价很低，不值得看","Hey, my money ah, white, not look good, the plot is not very coherent, the inner link in each section seems to be very far-fetched, but just saw the box office is very small, can be evaluated very low, not worth Look",0.830491
20,"哗众取宠，为了讽刺而讽刺","Grandstanding, satirical irony",1
20,"哪里是什么电影啊，就是段子里面加广告，很明显春晚的前奏。三个段子分别是关于当官的、俗导演、中国大妈，再整一个环保的结尾，煽点情，还是冯氏喜剧，但这次没有故事，只有段子，核心还是他最擅长的，只是看不到创作的诚意。很明显这就是逗乐的俗作品，说的很明白，你乐了，我把钱挣了。","Where is the movie ah, is the paragraph inside advertising, it is clear that the prelude to the Spring Festival Gala. The three paragraphs are about the official, the popular director, the Chinese aunt, the end of an entire environment, incitement, or Feng's comedy, but this time there is no story, only the piece, the core or his best, just look Less than creative sincerity. Obviously this is an amusing, vulgar piece of work. It is very clear to say that you are happy. I earned the money.",0.884933
20,"哭笑不得","Dumbfounding",1
20,"唉，冯小刚","Alas, Feng Xiaogang",1
20,"唉，冯林嫂还是安心导春晚吧~","Alas, Fung Lin Sao or peace of mind at night it ~",0.729407
20,"唉，就范叔那段好看","Alas, it looks nice to Fan Shu",0.787333
20,"唉，看完第一小节感觉还不错的，可是后面几个段子就不是个事了，幸亏没在电影院看","Alas, I feel pretty good after reading the first bar, but behind a few paragraphs is not a problem, fortunately not in the cinema",0.766312
20,"唉，真不配叫电影~~","Oh, really not called the movie ~ ~",0.729586
20,"唉、、、","Ugh,,,",1
20,"唔……电影院的空调好足啊~~~我都淌汗了！！！暖宝宝不适合在空调房使用，真的会烫伤的~~~你说啥？电影~？我在看电影么~？……你看，我差点就被暖宝宝烫伤了~~~","Well ... cinema theater air-conditioned ah ~ ~ ~ I have sweat! ! ! Warm baby is not suitable for use in the air-conditioned room, it will really burn ~~~ you say what? Movie ~? What am I watching a movie ~? ... you see, I was almost scalded by a warm baby ~ ~ ~",0.764654
20,"啊  呸","Nonsence",1
20,"喵，真心一般~~","Meow, sincere ~ ~",0.807858
20,"回炉翻新，老套","Refurbished refurbished, stereotypes",1
20,"因为冯导语气太坚定以及对某几位影评人确实有成见...还是去看了。片子其实挺轻松，反而有些影评太累。你念着从前的好，导演却是站在过去的对立面，角度根本不同。老了，对曾经的辉煌难免又想提又不愿提，别骂了其实可怜的。","Because Feng tone is too firm and indeed for a few critics have preconceptions ... or to see it. In fact, very relaxed film, but some critics too tired. You read the past, the director is the opposite of the past, the point of view is fundamentally different. Old, inevitable to once again want to mention again do not want to mention, do not scold the fact that poor.",0.7605
